match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_totalContest,stat_shotOffTarget,stat_expectedGoals,stat_wonContest,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_accurateCross,stat_bigChanceMissed,player_sofascoreId,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_outfielderBlock,stat_bigChanceCreated
11388462,home,Vitesse,Amine Boutrah,amine-boutrah,A. Boutrah,M,173,300,M,975307,EUR,972518400,F,7,7,False,19.0,17.0,1.0,1.0,7.0,9.0,11.0,12.0,2.0,,1.0,2.0,,,,45.0,28.0,7.0,6.0,0.314035,1,,10,2.0,1.0,,1.0,,,,,3.0,,2.0,,,,0.0531,,1.0,,,,,,,1.0,,,,,,,,
11388462,home,Vitesse,Marco van Ginkel,marco-van-ginkel,M. van Ginkel,F,186,361,M,112794,EUR,723168000,M,8,8,True,13.0,8.0,1.0,1.0,3.0,5.0,5.0,8.0,5.0,1.0,,2.0,,,,45.0,22.0,6.6,7.0,0.00892523,2,,,,8.0,4.0,10.0,,,,,,,,,1.0,2.0,0.1362,,,,,1.0,,,,,,,,,1.0,,,
11388462,home,Vitesse,Thomas Buitink,thomas-buitink,T. Buitink,F,174,85,M,856736,EUR,960940800,F,19,19,True,2.0,2.0,,,1.0,1.0,2.0,3.0,,,,,,,,14.0,5.0,6.5,2.0,0.0512354,0,,29,2.0,,,,,,,,1.0,,,,,,,,,Thomas,Buitink,,,,,1.0,,,,,,,,
11388462,home,Vitesse,Dominik Oroz,dominik-oroz,D. Oroz,D,190,131,M,874936,EUR,972777600,D,6,6,True,5.0,2.0,,,,,2.0,5.0,1.0,,1.0,,,,,13.0,5.0,6.5,3.0,0.0135718,0,,5,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388462,home,Vitesse,Tom Bramel,bramel-tom,T. Bramel,G,196,72,M,1533788,EUR,1122163200,G,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,26,,,,,,,,,,,,,,,,,,Tom Bramel,,,,,,,,,,,,,,
11388462,home,Vitesse,Markus Schubert,schubert-markus,M. Schubert,G,186,110,M,795006,EUR,897609600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388462,home,Vitesse,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,185,62,M,1119473,EUR,1073001600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,25,,,,,,,,,,,,,,,,,,Giovanni van Zwam,,,,,,,,,,,,,,
11388462,home,Vitesse,Daan Huisman,daan-huisman,D. Huisman,M,189,48,M,1048098,EUR,1027641600,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388462,home,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,178,40,M,1046725,EUR,1025308800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388462,home,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,177,104,M,858226,EUR,904867200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388462,home,Vitesse,Gyan de Regt,gyan-de-regt,G. d. Regt,M,176,358,M,1126966,EUR,1061164800,F,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388462,home,Vitesse,Joel Voelkerling Persson,joel-voelkerling-persson,J. V. Persson,F,194,90,M,1087744,EUR,1042588800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388462,home,Vitesse,Adrian Mazilu,adrian-mazilu,A. Mazilu,F,186,591,M,1152449,EUR,1126569600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,19,,,,,,,,,,,,,,,,,,Adrian Mazilu,,,,,,,,,,,,,,
11388462,away,Almere City FC,Samuel Sahin-Radlinger,samuel-sahin-radlinger,S. Sahin-Radlinger,G,198,96,M,66340,EUR,721094400,G,18,18,False,34.0,5.0,32.0,3.0,2.0,3.0,3.0,31.0,,2.0,15.0,,4.0,6.0,1.0,90.0,49.0,7.6,31.0,0.00091257,0,0.8342,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11388462,away,Almere City FC,Joey Jacobs,joey-jacobs,J. Jacobs,D,183,24,M,930838,EUR,955324800,D,3,3,False,20.0,10.0,4.0,2.0,7.0,11.0,3.0,11.0,6.0,4.0,2.0,1.0,,,,90.0,35.0,6.5,17.0,0.00200083,0,,3,2.0,3.0,4.0,8.0,1.0,1.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,
11388462,away,Almere City FC,Damian van Bruggen,damian-van-bruggen,D. v. Bruggen,D,184,62,M,285991,EUR,827107200,D,4,4,False,25.0,10.0,11.0,2.0,4.0,7.0,6.0,18.0,5.0,9.0,2.0,,,,,90.0,38.0,6.7,15.0,0.00828698,0,,14,,2.0,4.0,3.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
11388462,away,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,184,56,M,911846,EUR,983836800,D,22,22,False,19.0,13.0,3.0,1.0,8.0,9.0,5.0,11.0,7.0,6.0,,2.0,,,,90.0,38.0,7.3,8.0,0.00313929,0,,22,1.0,5.0,4.0,8.0,,2.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,
11388462,away,Almere City FC,Sherel Floranus,sherel-floranus,S. Floranus,D,181,189,M,803021,EUR,903830400,D,2,2,False,24.0,12.0,7.0,1.0,8.0,12.0,4.0,12.0,8.0,6.0,8.0,1.0,,,,90.0,56.0,7.3,21.0,0.00333617,0,,2,,2.0,2.0,6.0,1.0,3.0,5.0,4.0,2.0,1.0,,True,,,,,,Sherel,Floranus,2.0,,,,,,,,,,,1.0,
11388462,away,Almere City FC,Stije Resink,stije-resink,S. Resink,M,186,608,M,1090328,EUR,1053993600,M,28,28,False,30.0,17.0,8.0,3.0,5.0,7.0,12.0,23.0,8.0,5.0,9.0,1.0,,,,90.0,52.0,6.6,19.0,0.00913699,1,,6,,3.0,4.0,10.0,1.0,3.0,3.0,,2.0,3.0,,,2.0,1.0,0.0469,,,Stije Resink,,2.0,,,,,,,,,,,1.0,
11388462,away,Almere City FC,Peer Koopmeiners,peer-koopmeiners,P. Koopmeiners,M,186,510,M,922018,EUR,957398400,M,15,15,False,33.0,16.0,7.0,1.0,5.0,7.0,14.0,31.0,10.0,3.0,5.0,,,,,90.0,52.0,7.4,22.0,0.0922063,0,,6,5.0,1.0,6.0,6.0,5.0,1.0,4.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,1.0,3.0,,,,,,,,1.0
11388462,away,Almere City FC,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,177,175,M,1157777,EUR,1067731200,M,39,39,False,19.0,12.0,3.0,1.0,5.0,7.0,7.0,12.0,2.0,,7.0,1.0,,,,45.0,24.0,6.9,7.0,0.131704,0,,39,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,Jochem van de Kamp,,,,,,,,,,,,,,
11388462,away,Almere City FC,Thomas Robinet,thomas-robinet,T. Robinet,M,180,359,M,790802,EUR,840326400,M,9,9,False,15.0,7.0,,,1.0,1.0,6.0,14.0,2.0,1.0,3.0,,,,,78.0,26.0,6.5,11.0,0.00412879,2,,9,,7.0,,10.0,,,2.0,1.0,1.0,1.0,,,,1.0,0.0652,,,,,2.0,1.0,0.0871,,,,,,,,,,
11388462,away,Almere City FC,Yoann Cathline,cathline-yoann,Y. Cathline,M,176,517,M,1105700,EUR,1027296000,M,19,19,False,16.0,10.0,1.0,,5.0,7.0,6.0,11.0,5.0,1.0,5.0,3.0,,,,85.0,34.0,7.0,14.0,0.0414218,1,,10,2.0,1.0,,5.0,,,,,3.0,,2.0,,4.0,1.0,0.0548,2.0,,,,2.0,,,,1.0,,,1.0,,,,,
11388462,away,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,175,64,M,989864,EUR,989107200,F,17,17,False,6.0,3.0,,,1.0,2.0,2.0,4.0,5.0,1.0,,1.0,,,,45.0,16.0,7.0,8.0,0.00483052,1,,11,,7.0,3.0,9.0,,,1.0,,3.0,,,,1.0,,0.1104,,,,,1.0,1.0,0.7058,,,,,,1.0,2.0,,,
11388462,away,Almere City FC,Hamdi Akujobi,hamdi-akujobi,H. Akujobi,D,175,76,M,983662,EUR,948326400,D,20,20,True,14.0,8.0,4.0,1.0,2.0,3.0,6.0,11.0,3.0,1.0,5.0,1.0,,,,45.0,21.0,6.3,8.0,0.0963555,0,,,,1.0,2.0,5.0,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,
11388462,away,Almere City FC,Yann Kitala,yann-kitala,Y. Kitala,F,186,89,M,857762,EUR,892080000,F,11,11,True,5.0,2.0,,,,,2.0,5.0,3.0,,2.0,1.0,,,,34.0,14.0,6.9,5.0,0.0634629,2,,29,,6.0,,10.0,,,1.0,1.0,,3.0,1.0,,1.0,1.0,0.1921,1.0,,,,2.0,1.0,0.0223,,,,,,,,,,
11388462,away,Almere City FC,Adi Nalić,adi-nalic,A. Nalić,M,190,162,M,875437,EUR,880934400,M,16,16,True,3.0,3.0,,,2.0,2.0,1.0,2.0,,1.0,1.0,,,,,12.0,9.0,6.5,2.0,0.00030847,1,,22,1.0,,,2.0,,,,,,1.0,,,1.0,,0.0198,,,,,,1.0,0.1263,,,,,,,,,,
11388462,away,Almere City FC,Jason van Duiven,jason-van-duiven,J. v. Duiven,F,175,432,M,1195745,EUR,1109203200,F,7,7,True,4.0,2.0,,,,1.0,2.0,3.0,2.0,,2.0,1.0,,,,11.0,7.0,6.5,4.0,0.00036038,0,,9,,3.0,1.0,3.0,,,,,2.0,,,,,,,,,Jason van Duiven,,,,,,,,,,,,,,
11388462,away,Almere City FC,Rajiv Van La Parra,rajiv-van-la-parra,R. V. L. Parra,M,181,101,M,38096,EUR,675993600,F,27,27,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,1.0,,,,,12.0,6.0,6.7,,0.00463314,0,,7,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11388462,away,Almere City FC,Agil Etemadi,agil-etemadi,A. Etemadi,G,182,14,M,17954,EUR,546134400,G,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388462,away,Almere City FC,Joel Van der Wilt,van-der-wilt-joel,J. v. d. Wilt,G,198,14,M,1521867,EUR,1083024000,G,52,52,True,,,,,,,,,,,,,,,,,,,,,0,,30,,,,,,,,,,,,,,,,,,Joël van der Wilt,,,,,,,,,,,,,,
11388462,away,Almere City FC,Loïc Mbe Soh,loic-mbe-soh,L. M. Soh,D,186,287,M,904992,EUR,992390400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388462,away,Almere City FC,Christopher Mamengi,christopher-mamengi,C. Mamengi,D,182,33,M,929632,EUR,986256000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388462,away,Almere City FC,Milan Corryn,milan-corryn,M. Corryn,M,179,35,M,826173,EUR,923184000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388462,away,Almere City FC,Álvaro Peña,alvaro-pena,Á. Peña,M,178,37,M,294351,EUR,688262400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388462,away,Almere City FC,Danny Post,danny-post,D. Post,M,189,9,M,70841,EUR,607910400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
