match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_fouls,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_unsuccessfulTouch,stat_keyPass,stat_totalOffside,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,player_sofascoreId
12441684,home,Heracles Almelo,Luka Kulenović,luka-kulenovic,L. Kulenović,F,19,190,730,M,998999,EUR,938476800,F,19,19,False,11.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,7.0,2.0,5.0,,1.0,,,,,,,90.0,23.0,7.3,3.0,0.00290691,5,,,,,5.0,9.0,,,,1.0,1.0,2.0,2.0,1.1252,1.2159,2.0,2.0,,,,,2.0,1.0,,,,,1.0,1.0,1.0,
12441684,home,Heracles Almelo,Daniel van Kaam,daniel-van-kaam,D. v. Kaam,M,8,175,86,M,876257,EUR,961718400,M,26,26,True,14.0,13.0,,,1.0,1.0,1.0,13.0,16.0,,1.0,1.0,,,,,,,,23.0,23.0,7.2,6.0,0.322936,0,,,,3.0,,2.0,,,,1.0,1.0,,,,,2.0,,1.0,,,1.0,,,1.0,2.0,,,,,,
12441684,home,Heracles Almelo,Juho Talvitie,juho-talvitie,J. Talvitie,M,32,183,251,M,1149147,EUR,1111708800,F,23,23,True,6.0,5.0,,,0.0,2.0,2.0,3.0,6.0,,4.0,,,,,,,,,23.0,15.0,7.1,5.0,0.0900036,0,,Juho Talvitie,,2.0,,,,,,,,1.0,,,,,,,3.0,3.0,,,,2.0,1.0,,,,,,
12441684,home,Heracles Almelo,Jannes Wieckhoff,jannes-wieckhoff,J. Wieckhoff,D,3,188,36,M,984880,EUR,965174400,D,3,3,True,13.0,13.0,,,0.0,4.0,4.0,9.0,10.0,,,,,,,,,,,18.0,17.0,6.2,3.0,0.00808055,0,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,
12441684,home,Heracles Almelo,Robin Mantel,robin-mantel,R. Mantel,G,30,195,29,M,943230,EUR,974246400,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441684,home,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197,38,M,1189737,EUR,1047772800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441684,home,Heracles Almelo,Jop Tijink,jop-tijink,J. Tijink,D,27,188,33,M,1862924,EUR,1107043200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Jop Tijink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441684,home,Heracles Almelo,Lorenzo Milani,lorenzo-milani,L. Milani,D,20,178,32,M,1084492,EUR,990489600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441684,home,Heracles Almelo,Stijn Bultman,bultman-stijn,S. Bultman,D,18,185,61,M,1486433,EUR,1106956800,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Stijn Bultman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441684,home,Heracles Almelo,Kelvin Leerdam,kelvin-leerdam,K. Leerdam,D,,178,76,,44220,EUR,646185600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441684,home,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172,160,M,996988,EUR,989798400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441684,home,Heracles Almelo,Diego van Oorschot,van-oorschot-diego,D. v. Oorschot,F,8,173,57,M,1482511,EUR,1128211200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Diego van Oorschot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441684,away,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,False,36.0,29.0,11.0,4.0,0.0,28.0,31.0,1.0,5.0,,,2.0,7.0,,2.0,2.0,1.0,1.0,1.0,90.0,44.0,6.8,7.0,0.00044344,0,0.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441684,away,Feyenoord,Givairo Read,givairo-read,G. Read,D,26,175,1865,M,1388535,EUR,1149206400,D,26,26,False,47.0,38.0,1.0,,0.0,29.0,33.0,9.0,16.0,,8.0,2.0,4.0,,,,,,,90.0,79.0,7.9,18.0,0.012092,2,,,,2.0,,1.0,,,,5.0,2.0,2.0,1.0,0.2605,0.3489,,1.0,,1.0,1.0,,,,2.0,,,,,1.0,1.0,
12441684,away,Feyenoord,Thomas Beelen,thomas-beelen,T. Beelen,D,3,190,421,M,1127916,EUR,992217600,D,3,3,False,87.0,71.0,4.0,,0.0,60.0,68.0,11.0,19.0,4.0,5.0,4.0,2.0,,,,,,,90.0,96.0,6.8,16.0,0.0080987,0,,,,,2.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12441684,away,Feyenoord,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,86.0,81.0,4.0,2.0,0.0,69.0,71.0,13.0,16.0,1.0,3.0,5.0,5.0,1.0,,,,,,90.0,97.0,7.0,6.0,0.380075,0,,,,1.0,,2.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,True,,,,
12441684,away,Feyenoord,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,745,M,1013928,EUR,1032307200,D,16,16,False,19.0,15.0,,,0.0,9.0,10.0,7.0,11.0,1.0,3.0,1.0,5.0,,,,,,,45.0,30.0,7.0,7.0,0.117918,0,,,,2.0,1.0,2.0,,,1.0,2.0,2.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,
12441684,away,Feyenoord,In-Beom Hwang,in-beom-hwang,I. Hwang,M,6,177,3392,M,889689,EUR,843177600,M,4,4,False,28.0,26.0,3.0,2.0,0.0,10.0,11.0,17.0,18.0,,2.0,,4.0,,,,,,,45.0,36.0,7.5,4.0,0.0346281,1,,,,1.0,,3.0,1.0,,1.0,1.0,,1.0,1.0,0.0837,0.5479,2.0,,1.0,,,1.0,,,,2.0,,,,,1.0,Hwang
12441684,away,Feyenoord,Antoni Milambo,antoni-milambo,A. Milambo,M,17,179,1574,M,1126692,EUR,1112486400,M,27,27,False,22.0,20.0,5.0,4.0,1.0,6.0,6.0,14.0,16.0,,4.0,3.0,3.0,,,,,,,83.0,40.0,7.3,6.0,0.0132922,2,,Antoni,Milambo,,1.0,4.0,,,,1.0,1.0,,1.0,0.1101,0.0231,2.0,,,4.0,3.0,,1.0,1.0,1.0,1.0,,,,,,
12441684,away,Feyenoord,Jakub Moder,jakub-moder,J. Moder,M,7,191,7199,M,886242,EUR,923443200,M,7,7,False,35.0,27.0,3.0,1.0,0.0,11.0,13.0,17.0,23.0,2.0,5.0,1.0,2.0,,,,,,,74.0,44.0,6.9,11.0,0.110997,0,,,,1.0,,4.0,,,,,,2.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,,,1.0,2.0,,,,,,kubamoder
12441684,away,Feyenoord,Anis Hadj Moussa,anis-hadj-moussa,A. H. Moussa,F,23,176,22233,M,1218066,EUR,1013385600,F,23,23,False,17.0,13.0,1.0,,0.0,2.0,3.0,11.0,14.0,,4.0,,4.0,1.0,,,,,,45.0,31.0,8.3,8.0,0.694942,3,,,,,,4.0,,,,1.0,1.0,2.0,2.0,0.3758,0.2628,2.0,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,2.0,hadj.a20
12441684,away,Feyenoord,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,9,9,False,12.0,11.0,1.0,1.0,0.0,4.0,5.0,7.0,7.0,3.0,4.0,,1.0,,,,,,,90.0,24.0,6.6,2.0,0.122591,6,,,,,4.0,5.0,,,,,,1.0,3.0,1.5091,0.1216,,1.0,,,,,2.0,,1.0,,,,3.0,1.0,,bee18
12441684,away,Feyenoord,Igor Paixão,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,F,14,14,False,17.0,12.0,,,0.0,4.0,5.0,8.0,13.0,,2.0,1.0,2.0,,,,,,,90.0,31.0,6.6,11.0,0.0947216,3,,,,1.0,,4.0,,,1.0,1.0,1.0,,,0.2347,,,2.0,,3.0,1.0,,2.0,,3.0,1.0,,,1.0,1.0,,
12441684,away,Feyenoord,Gijs Smal,gijs-smal,G. Smal,D,5,183,339,M,860160,EUR,872985600,D,5,5,True,24.0,23.0,2.0,2.0,0.0,7.0,8.0,16.0,17.0,1.0,1.0,1.0,6.0,,,,,,,45.0,32.0,6.7,3.0,0.11983,0,,,,1.0,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,
12441684,away,Feyenoord,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,True,23.0,20.0,4.0,3.0,0.0,8.0,8.0,12.0,16.0,,2.0,,6.0,,,,,,,45.0,30.0,6.7,6.0,0.0184244,0,,,,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,rramizz_
12441684,away,Feyenoord,Ibrahim Osman,osman-ibrahim,I. Osman,F,17,177,2714,M,1471095,EUR,1101686400,F,38,38,True,9.0,7.0,,,1.0,2.0,2.0,5.0,8.0,,5.0,2.0,2.0,,,,,,,45.0,23.0,6.9,7.0,0.0443996,0,,Ibrahim Osman,,1.0,1.0,4.0,,,2.0,3.0,1.0,1.0,,,,1.0,,,3.0,1.0,,,,1.0,2.0,,,,,,
12441684,away,Feyenoord,Quilindschy Hartman,quilindschy-hartman,Q. Hartman,D,3,183,1253,M,1392044,EUR,1005696000,D,11,11,True,7.0,7.0,,,0.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,16.0,9.0,6.3,1.0,0.00019364,0,,,,1.0,,4.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12441684,away,Feyenoord,Aymen Sliti,aymen-sliti,A. Sliti,M,32,175,961,M,1479467,EUR,1143158400,F,57,57,True,3.0,2.0,,,0.0,,,2.0,4.0,,,,,,,,,,,11.0,5.0,6.5,2.0,0.00044358,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12441684,away,Feyenoord,Liam Bossin,liam-bossin,L. Bossin,G,39,190,155,M,307364,EUR,837388800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441684,away,Feyenoord,Ismail Ka,ismail-ka,I. Ka,G,64,185,155,M,1546069,EUR,1141862400,G,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441684,away,Feyenoord,Djomar Giersthove,djomar-giersthove,D. Giersthove,D,48,186,101,M,1545078,EUR,1109980800,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Djomar Giersthove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441684,away,Feyenoord,Jan Plug,jan-plug,J. Plug,D,25,188,235,M,1545079,EUR,1112400000,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Jan Plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441684,away,Feyenoord,Oussama Targhalline,oussama-targhalline,O. Targhalline,M,28,186,7802,M,1095731,EUR,1021852800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Oussama Targhalline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,targhaoussama
12441684,away,Feyenoord,Stéphano Carrillo,stephano-carrillo,S. Carrillo,F,9,188,2099,M,1410228,EUR,1141689600,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Stephano Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
