match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_penaltyWon,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_outfielderBlock,stat_errorLeadToAShot
14771933,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,1066728,EUR,981072000,G,1,1,False,14.0,13.0,2.0,1.0,0.0,13.0,13.0,1.0,1.0,5.0,3.0,1.0,4.0,90.0,22.0,6.7,2.0,6.907e-05,21.816306607284,2.0,-5.775,5.88,0.1214,0,0.1268,0.0,-0.04,-0.03,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771933,home,Al-Ahli,Mohammed Sulaiman,,,sulaiman-mohammed,M. Sulaiman,D,5,180.0,243,M,1854314,EUR,1081382400,D,5,5,False,20.0,17.0,2.0,1.0,0.0,9.0,9.0,11.0,1.0,2.0,,,,63.0,31.0,6.7,5.0,0.00505005,46.49990045262,5.0,27.195,13.02,,0,,0.12,0.03,-0.1,,8.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14771933,home,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190.0,4099,M,806968,EUR,889056000,D,28,28,False,49.0,39.0,11.0,5.0,0.0,24.0,25.0,24.0,7.0,5.0,,,,90.0,61.0,6.5,11.0,0.00406933,196.11445855547,20.0,109.41,13.755,,0,,0.1,0.1,-0.53,,15.0,,3.0,5.0,,,,,3.0,1.0,2.0,,merihdemiral,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14771933,home,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,888949,EUR,911779200,D,3,3,False,39.0,35.0,7.0,5.0,0.0,12.0,13.0,26.0,2.0,6.0,,,,83.0,49.0,6.3,6.0,0.0130995,197.99223424556,16.0,170.415,31.71,,0,,0.26,0.23,-0.1,,23.0,,4.0,3.0,,1.0,1.0,,2.0,,2.0,,,2.0,,2.0,,,,116.36650566386,6.0,,,,,,,,,,,,,,,
14771933,home,Al-Ahli,Zakaria Hawsawi,Zakaria Al Hawsawi,,zakaria-al-hawsawi,Z. Hawsawi,D,2,175.0,153,M,1398854,EUR,979171200,D,2,2,False,29.0,21.0,5.0,2.0,0.0,6.0,8.0,21.0,5.0,4.0,,,,90.0,48.0,6.7,14.0,0.0159881,128.29359196313,9.0,79.485,24.78,,2,,0.13,0.16,-0.15,,15.0,2.0,4.0,,,4.0,,,,,,,,,,,,,,46.698754777618,2.0,2.0,1.0,0.9403,1.1027,0.31,,,,,,,,,,
14771933,home,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,158213,EUR,667094400,M,7,7,False,43.0,39.0,1.0,,0.0,14.0,15.0,28.0,,2.0,,,,82.0,53.0,7.1,8.0,0.103138,121.5026122544,11.0,29.61,21.63,,0,,0.39,0.08,-0.07,,25.0,3.0,2.0,4.0,1.0,1.0,1.0,,2.0,1.0,,2.0,RMahrez,,1.0,1.0,,,,29.924781626553,2.0,,,,,,True,1.0,1.0,,,,,,,
14771933,home,Al-Ahli,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173.0,1056,M,1154611,EUR,1124928000,M,6,6,False,37.0,33.0,1.0,,0.0,11.0,11.0,26.0,2.0,6.0,,,,90.0,53.0,7.0,7.0,0.0119414,58.956336458765,9.0,31.185,10.71,,0,,0.1,0.07,-0.01,,22.0,1.0,4.0,8.0,1.0,1.0,1.0,,4.0,3.0,2.0,,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,
14771933,home,Al-Ahli,Enzo Millot,,,millot-enzo,E. Millot,M,10,175.0,4909,M,957889,EUR,1026864000,M,10,10,False,41.0,37.0,4.0,3.0,0.0,17.0,19.0,22.0,2.0,5.0,,,,89.0,60.0,6.3,12.0,0.0195328,127.00350906276,18.0,42.315,24.36,,1,,0.06,0.13,-0.03,,20.0,,6.0,2.0,2.0,3.0,2.0,2.0,,,2.0,,,1.0,,4.0,,,,25.845504367298,1.0,,,0.0966,,-0.17,,,,1.0,,,,,,
14771933,home,Al-Ahli,Wenderson Galeno,,,wenderson-galeno,W. Galeno,M,13,178.0,4322,M,845754,EUR,877478400,M,13,13,False,29.0,20.0,2.0,1.0,0.0,4.0,4.0,25.0,1.0,6.0,,,,89.0,51.0,7.5,18.0,0.891405,204.57777828949,15.0,153.51,40.425,,2,,0.77,0.29,-0.04,,16.0,5.0,5.0,3.0,1.0,2.0,,,2.0,1.0,2.0,3.0,w_galeno90,,,2.0,,1.0,,134.27384698156,5.0,1.0,,0.0526,0.2071,-0.18,,1.0,,,1.0,1.0,,,,
14771933,home,Al-Ahli,Matheus Gonçalves,Matheus Gonçalves,,matheus-goncalves,M. Gonçalves,M,20,175.0,7172,M,1175553,EUR,1124323200,F,20,20,False,26.0,19.0,2.0,1.0,0.0,4.0,5.0,21.0,,3.0,,,,89.0,52.0,6.4,21.0,0.0436884,91.859958369534,14.0,26.145,16.485,,2,,0.04,0.34,-0.01,,15.0,4.0,10.0,4.0,,8.0,4.0,2.0,,,5.0,1.0,,1.0,,6.0,,,,34.240419890709,3.0,,,0.1615,,-0.36,,1.0,,,2.0,,,,,
