match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_wasFouled,stat_challengeLost,stat_hitWoodwork,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_fouls,stat_unsuccessfulTouch,stat_goalAssist,captain,stat_goals,stat_totalOffside
10652688,home,Manchester United,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,1,1,False,37.0,27.0,21.0,12.0,21.0,24.0,6.0,13.0,1.0,5.0,2.0,3.0,1.0,90.0,44.0,7.6,10.0,0.0,0.0,0.00113002,0,1.2262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652688,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,52.0,45.0,3.0,1.0,23.0,23.0,22.0,32.0,2.0,8.0,,,,90.0,75.0,7.2,12.0,0.7445,0.0,0.0287289,1,,3.0,3.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10652688,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,False,75.0,69.0,4.0,2.0,58.0,59.0,11.0,16.0,8.0,8.0,,,,90.0,96.0,7.7,9.0,0.0,0.0,0.00367542,0,,,4.0,3.0,8.0,2.0,1.0,,,,1.0,4.0,3.0,3.0,,1.0,,,,,,,,,,,,,
10652688,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,65.0,59.0,7.0,4.0,45.0,46.0,14.0,19.0,,7.0,,,,90.0,77.0,7.6,6.0,0.1943,0.0,0.00648282,2,,,2.0,3.0,7.0,,2.0,2.0,1.0,2.0,3.0,,3.0,1.0,1.0,,3.0,1.0,,,,,,,,,,,
10652688,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,False,35.0,31.0,2.0,,11.0,11.0,22.0,28.0,3.0,,,,,69.0,57.0,7.7,7.0,0.2171,0.1469,0.102535,3,,4.0,2.0,4.0,7.0,,3.0,3.0,,1.0,,2.0,2.0,2.0,1.0,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,
10652688,home,Manchester United,Marcel Sabitzer,,,marcel-sabitzer,M. Sabitzer,M,20,177,8505,M,marcel7sabitzer,133908,EUR,763862400,M,15,15,False,56.0,45.0,3.0,2.0,20.0,22.0,25.0,34.0,3.0,13.0,,,,80.0,71.0,7.1,13.0,0.0,0.0,0.0174877,0,,,,4.0,4.0,1.0,,,,,,,4.0,2.0,2.0,,1.0,,,1.0,,,,1.0,1.0,,,,
10652688,home,Manchester United,Fred,,,fred,Fred,M,7,169,11672,M,fred08,243623,EUR,731289600,M,17,17,False,55.0,43.0,4.0,2.0,20.0,22.0,24.0,34.0,2.0,5.0,,,,59.0,66.0,7.8,14.0,0.0217,0.0,0.286131,1,,1.0,,2.0,3.0,,1.0,1.0,,,,1.0,1.0,1.0,4.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,
10652688,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,56.0,35.0,5.0,2.0,11.0,18.0,29.0,47.0,1.0,10.0,,,,90.0,85.0,9.7,30.0,0.1089,0.0813,1.05712,3,,9.0,,3.0,8.0,1.0,5.0,4.0,,1.0,,,1.0,1.0,9.0,3.0,,,5.0,,3.0,1.0,1.0,1.0,3.0,2.0,True,,
10652688,home,Manchester United,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197,6789,M,wout.weghorst,252215,EUR,713145600,M,27,27,False,26.0,20.0,2.0,1.0,8.0,10.0,12.0,16.0,1.0,5.0,,,,90.0,47.0,7.4,11.0,0.955,0.127,0.332515,6,,,5.0,8.0,11.0,2.0,1.0,1.0,1.0,2.0,,1.0,4.0,2.0,1.0,1.0,,,,3.0,,1.0,3.0,3.0,3.0,,,,
10652688,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,M,49,49,False,17.0,17.0,1.0,1.0,7.0,7.0,10.0,10.0,1.0,2.0,,,,45.0,24.0,6.3,3.0,0.0814,0.0,0.00623005,1,,,,5.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,
