match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_errorLeadToAShot,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_hitWoodwork,stat_goals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
13981468,home,Lecce,Riccardo Sottil,,,riccardo-sottil,R. Sottil,M,23,180,1381,M,893640,EUR,928368000,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981468,home,Lecce,Mohamed Kaba,,,mohamed-kaba,M. Kaba,M,21,185,693,M,1127590,EUR,1004140800,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981468,home,Lecce,Niko Kovač,Niko Kovač,,niko-kovac,N. Kovač,M,80,184,198,M,1149067,EUR,1112918400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981468,home,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981468,home,Lecce,Alex Sala,Alex Sala,,alex-sala,A. Sala,M,6,185,201,M,1157382,EUR,986774400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981468,away,Bologna,Łukasz Skorupski,,,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,44906,EUR,673401600,G,1,1,False,,36.0,27.0,11.0,2.0,0.0,26.0,29.0,1.0,7.0,1.0,1.0,,9.0,,2.0,,2.0,,90.0,44.0,6.7,9.0,0.00106372,0.2876,0,-0.5227,0.12,0.02,-0.06,0.3,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,lukaszskorupski28,1.0,1.0,1.0,
13981468,away,Bologna,Emil Holm,,,emil-holm,E. Holm,D,2,191,1648,M,965264,EUR,958176000,D,2,2,False,,39.0,33.0,5.0,2.0,1.0,21.0,23.0,12.0,16.0,,4.0,2.0,6.0,,,,,,83.0,61.0,6.7,12.0,0.0415471,,1,,0.24,0.04,-0.14,,3.0,1.0,5.0,2.0,,,1.0,1.0,3.0,,,,,1.0,2.0,2.0,0.024,-0.02,1.0,,,1.0,,,,,1.0,,,,,,
13981468,away,Bologna,Jhon Lucumí,,,jhon-lucumi,J. Lucumí,D,26,185,4571,M,818481,EUR,898819200,D,26,26,False,,87.0,79.0,5.0,2.0,0.0,57.0,59.0,22.0,28.0,1.0,3.0,1.0,5.0,1.0,,,,,90.0,95.0,6.4,9.0,0.0708515,,1,,0.25,0.11,-0.36,,,,3.0,,,,,,2.0,1.0,1.0,,,,2.0,1.0,0.1048,0.01,,,,1.0,,,,,1.0,,,,,,
13981468,away,Bologna,Torbjørn Heggem,,,torbjorn-heggem,T. Heggem,D,14,192,759,M,933264,EUR,916099200,D,14,14,False,,75.0,69.0,5.0,3.0,0.0,45.0,46.0,24.0,29.0,1.0,5.0,4.0,3.0,,,,,,90.0,86.0,6.9,6.0,0.0164647,,1,,0.22,0.24,-0.34,,,,3.0,2.0,,,1.0,1.0,2.0,,,,,,1.0,1.0,0.0915,0.04,2.0,1.0,0.2592,1.0,,,,,,,,,,,
13981468,away,Bologna,Juan Miranda,,,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,33,33,False,,42.0,35.0,5.0,5.0,0.0,13.0,14.0,22.0,28.0,3.0,6.0,4.0,4.0,3.0,,,,,90.0,71.0,6.4,18.0,0.0220325,,0,,0.02,0.1,-0.35,,4.0,,6.0,1.0,,,1.0,1.0,3.0,,1.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,
13981468,away,Bologna,Lewis Ferguson,,,lewis-ferguson,L. Ferguson,M,19,181,1972,M,907152,EUR,935452800,M,19,19,False,True,58.0,51.0,2.0,1.0,0.0,27.0,29.0,24.0,29.0,5.0,7.0,1.0,1.0,1.0,,,,,90.0,71.0,6.9,8.0,0.0285422,,3,,0.18,0.27,-0.03,,,,3.0,,,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,0.1226,-0.67,,,,,,,,,2.0,,,,,,
13981468,away,Bologna,Nikola Moro,,,nikola-moro,N. Moro,M,6,182,2495,M,814882,EUR,889660800,M,6,6,False,,80.0,68.0,11.0,4.0,0.0,25.0,26.0,43.0,54.0,3.0,8.0,4.0,3.0,2.0,,,,,90.0,101.0,6.9,19.0,0.105619,,1,,0.3,0.05,-0.16,,4.0,2.0,6.0,3.0,,,,1.0,3.0,,1.0,,1.0,,3.0,1.0,0.0145,-0.1,2.0,,,2.0,1.0,,,,,,,,,,
13981468,away,Bologna,Riccardo Orsolini,,,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,793645,EUR,854064000,M,7,7,False,,11.0,7.0,2.0,1.0,0.0,4.0,6.0,3.0,5.0,1.0,2.0,,2.0,2.0,,,,,62.0,26.0,6.7,13.0,0.00395445,,3,,-0.2,0.05,-0.11,,4.0,,5.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,,0.8284,0.32,1.0,2.0,0.8251,1.0,3.0,,1.0,,,3.0,,,,,
13981468,away,Bologna,Giovanni Fabbian,,,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,1067204,EUR,1042502400,M,80,80,False,,18.0,14.0,3.0,1.0,0.0,8.0,8.0,6.0,10.0,,2.0,,2.0,,,,,,68.0,27.0,6.0,8.0,0.00893901,,0,,-0.28,0.01,-0.05,,1.0,,6.0,1.0,,,2.0,,3.0,,,,,1.0,,,,,,,,,2.0,,,,,1.0,,,,,
13981468,away,Bologna,Jonathan Rowe,Jon Rowe,,jonathan-rowe,J. Rowe,F,11,173,2307,M,1065261,EUR,1051660800,M,11,11,False,,21.0,17.0,2.0,,0.0,4.0,4.0,13.0,17.0,,8.0,,7.0,2.0,,,,,68.0,48.0,6.7,13.0,0.124865,,2,,-0.13,0.37,-0.04,,3.0,1.0,6.0,4.0,,,3.0,1.0,,,,1.0,,1.0,3.0,1.0,0.0689,-0.17,2.0,1.0,0.2482,,3.0,,,,1.0,,,,,,
13981468,away,Bologna,Thijs Dallinga,,,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,24,24,False,,19.0,14.0,,,0.0,4.0,4.0,10.0,15.0,1.0,4.0,,1.0,,,,,,68.0,28.0,6.6,7.0,0.0142898,,1,,-0.35,0.15,0.17,,,,6.0,1.0,,,3.0,1.0,3.0,1.0,,,,,,,0.0153,-0.18,,,,1.0,1.0,,,,1.0,,,,,,1.0
13981468,away,Bologna,Federico Bernardeschi,,,federico-bernardeschi,F. Bernardeschi,M,10,185,3292,M,294597,EUR,761270400,F,10,10,True,,13.0,13.0,2.0,2.0,0.0,7.0,7.0,6.0,6.0,,1.0,1.0,3.0,1.0,,,,,28.0,18.0,6.4,2.0,0.00327731,,0,,0.02,0.03,-0.11,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
13981468,away,Bologna,Jens Odgaard,,,jens-odgaard,J. Odgaard,M,21,188,1820,M,826064,EUR,922838400,F,21,21,True,,8.0,6.0,1.0,,0.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,,,,,,22.0,14.0,7.6,4.0,0.0141149,,1,,0.02,0.21,0.21,,,,3.0,1.0,,,,,1.0,,,,,,,,0.1033,0.54,,1.0,0.332,1.0,1.0,,1.0,,,,,,,,
13981468,away,Bologna,Nicolò Cambiaghi,,,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,971005,EUR,977961600,F,28,28,True,,4.0,4.0,,,0.0,,,4.0,4.0,,1.0,,,,,,,,22.0,8.0,6.5,2.0,0.326039,,0,,0.23,0.06,-0.1,,,,5.0,2.0,,,,2.0,1.0,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,
13981468,away,Bologna,Santiago Castro,Santiago Castro,,santiago-castro,S. Castro,F,9,178,6420,M,1116577,EUR,1095465600,F,9,9,True,,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,,,1.0,1.0,,,,,22.0,6.0,6.3,1.0,0.00071869,,0,,-0.08,-0.37,0.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981468,away,Bologna,Lorenzo De Silvestri,,,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,14718,EUR,580348800,D,29,29,True,,1.0,,1.0,,0.0,,1.0,,,,,3.0,,,,,,,13.0,6.0,6.3,1.0,,,0,,-0.01,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981468,away,Bologna,Massimo Pessina,,,massimo-pessina,M. Pessina,G,25,186,392,M,1530540,EUR,1198540800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981468,away,Bologna,Federico Ravaglia,,,federico-ravaglia,F. Ravaglia,G,13,196,580,M,850952,EUR,942278400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981468,away,Bologna,Charalampos Lykogiannis,,,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,98212,EUR,751248000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981468,away,Bologna,Martin Vitík,Martin Vitík,,martin-vitik,M. Vitík,D,41,192,1125,M,1085913,EUR,1043107200,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981468,away,Bologna,Nadir Zortea,,,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981468,away,Bologna,Tommaso Pobega,,,tommaso-pobega,T. Pobega,M,4,188,1344,M,928796,EUR,931996800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981468,away,Bologna,Remo Freuler,,,remo-freuler,R. Freuler,M,8,181,1928,M,115516,EUR,703296000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981468,away,Bologna,Benjamín Domínguez,Benjamín Domínguez,,benjamin-dominguez,B. Domínguez,M,30,172,3282,M,1162611,EUR,1063929600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
