match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_hitWoodwork,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_bigChanceCreated,stat_interceptionWon,captain,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented
11401867,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185.0,555,M,227192,EUR,807235200,G,1,1,False,34.0,21.0,23.0,10.0,11.0,13.0,10.0,21.0,3.0,1.0,90.0,37.0,6.6,14.0,0.0,0.0,0.0118151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401867,home,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176.0,127,M,896210,EUR,780192000,D,2,2,False,32.0,23.0,4.0,3.0,10.0,14.0,15.0,20.0,5.0,,90.0,55.0,7.4,12.0,0.0,0.0,0.147161,0,2.0,2.0,1.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11401867,home,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,3,193.0,44,M,1048906,EUR,1014508800,D,3,3,False,36.0,31.0,5.0,2.0,20.0,20.0,11.0,16.0,5.0,,90.0,51.0,7.4,6.0,0.0,0.0,0.0107274,0,,,,1.0,,4.0,,,,,5.0,2.0,,1.0,1.0,,,Rick Meijssen,,2.0,,,,,,,,,,,,,,,
11401867,home,Sparta Rotterdam,Tijs Velthuis,tijs-velthuis,T. Velthuis,D,5,190.0,110,M,961674,EUR,1010793600,D,4,4,False,43.0,36.0,5.0,3.0,22.0,24.0,14.0,19.0,10.0,,90.0,50.0,7.2,8.0,0.0,0.0,0.0102963,0,,,1.0,6.0,4.0,7.0,,1.0,,,5.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
11401867,home,Sparta Rotterdam,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178.0,181,M,974530,EUR,988588800,D,5,5,False,33.0,24.0,6.0,3.0,11.0,15.0,14.0,21.0,7.0,,90.0,62.0,7.6,14.0,0.0,0.0,0.348577,0,3.0,1.0,1.0,,3.0,3.0,1.0,,,,3.0,1.0,1.0,,2.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,
11401867,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173.0,79,M,13028,EUR,558489600,M,6,6,False,22.0,17.0,4.0,2.0,5.0,6.0,12.0,18.0,4.0,,77.0,37.0,7.1,9.0,0.0,0.0,0.0445813,0,2.0,,7.0,1.0,8.0,7.0,1.0,,1.0,,,2.0,1.0,2.0,3.0,,1.0,,,,,2.0,True,1.0,,,,,,,,,,,
11401867,home,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170.0,272,M,913584,EUR,984009600,M,8,8,False,28.0,21.0,1.0,1.0,2.0,4.0,19.0,24.0,5.0,,90.0,43.0,6.8,14.0,0.1956,0.0,0.11836,2,,,1.0,,6.0,,,2.0,1.0,,,,,3.0,,2.0,2.0,,,,,1.0,,,2.0,1.0,,,,,,,,,
11401867,home,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,6,177.0,70,M,795135,EUR,832464000,M,7,7,False,22.0,17.0,2.0,,6.0,6.0,12.0,19.0,3.0,,84.0,42.0,6.8,12.0,0.2656,0.0,0.142794,2,3.0,1.0,,1.0,4.0,4.0,1.0,,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,1.0,2.0,,,,,,,
11401867,home,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182.0,168,M,578344,EUR,870652800,M,10,10,False,25.0,16.0,2.0,1.0,3.0,8.0,13.0,18.0,7.0,,90.0,51.0,7.7,16.0,0.5002,0.6868,0.239176,4,1.0,,2.0,1.0,7.0,8.0,,2.0,3.0,,,4.0,3.0,2.0,2.0,1.0,,,,,,1.0,,1.0,,,1.0,1.0,3.0,1.0,,,,,
11401867,home,Sparta Rotterdam,Koki Saito,koki-saito,K. Saito,M,14,170.0,1063,M,905356,EUR,997401600,M,11,11,False,18.0,15.0,,,5.0,5.0,13.0,17.0,1.0,,49.0,28.0,7.6,7.0,0.0,0.0,0.368232,0,4.0,3.0,,1.0,2.0,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,4.0,,,,1.0,,,,,,,,,,1.0,,,,
11401867,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192.0,737,M,796943,EUR,872899200,F,9,9,False,19.0,11.0,,,3.0,5.0,8.0,14.0,3.0,,77.0,38.0,7.1,12.0,0.4134,0.0,0.426728,6,,,4.0,5.0,8.0,8.0,,2.0,,,2.0,1.0,,2.0,2.0,2.0,1.0,,,,,,,,4.0,,,2.0,,,,,,,
11401867,home,Sparta Rotterdam,Agustin Anello,anello-agustin,A. Anello,M,28,181.0,271,M,1101444,EUR,1022025600,F,18,18,True,13.0,6.0,2.0,,2.0,4.0,6.0,12.0,5.0,,41.0,26.0,7.0,11.0,0.0629,0.031,0.470048,2,3.0,2.0,,,4.0,3.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,
11401867,home,Sparta Rotterdam,Metinho,metinho,Metinho,M,5,178.0,957,M,1106148,EUR,1051056000,M,14,14,True,6.0,3.0,,,1.0,2.0,2.0,4.0,2.0,,13.0,7.0,6.5,3.0,0.0,0.0,0.00596707,0,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,1.0,,,Metinho,,,,,,,,,,,,,,,,,
11401867,home,Sparta Rotterdam,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,7,180.0,203,M,990814,EUR,902534400,F,19,19,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,,13.0,9.0,6.6,3.0,0.0,0.0,0.00367649,0,,,1.0,1.0,4.0,3.0,,1.0,1.0,,,1.0,,,1.0,1.0,,Charles-Andreas,Brym,,,,,,,,,,,,,,,,
11401867,home,Sparta Rotterdam,Camiel Neghli,camiel-neghli,C. Neghli,M,10,180.0,992,M,1089021,EUR,1005004800,F,16,16,True,5.0,4.0,,,,,4.0,5.0,1.0,,17.0,10.0,6.7,4.0,0.0315,0.2227,0.00332052,1,,,,,1.0,1.0,,1.0,,,,,,2.0,1.0,,,Camiel Neghli,,,,,,,,,,,1.0,,,,,,
11401867,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195.0,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401867,home,Sparta Rotterdam,Delano van Crooij,delano-van-crooy,D. v. Crooij,G,,182.0,15,M,108714,EUR,676080000,G,30,30,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401867,home,Sparta Rotterdam,Dylan van Wageningen,van-wageningen-dylan,D. v. Wageningen,D,16,189.0,17,M,1424792,EUR,1042848000,M,12,12,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Dylan van Wageningen,,,,,,,,,,,,,,,,,
11401867,home,Sparta Rotterdam,Django Warmerdam,django-warmerdam,D. Warmerdam,D,3,180.0,44,M,356018,EUR,810000000,D,15,15,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401867,home,Sparta Rotterdam,Max De Ligt,de-ligt-max,M. d. Ligt,D,13,189.0,36,M,1517610,EUR,1090281600,D,21,21,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401867,home,Sparta Rotterdam,Pedro Alemañ,pedro-aleman-serna,P. Alemañ,M,8,182.0,58,M,996933,EUR,1016668800,M,17,17,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401867,away,Vitesse,Eloy Room,eloy-room,E. Room,G,,188.0,180,M,40859,EUR,602726400,G,1,1,False,41.0,23.0,29.0,11.0,15.0,21.0,8.0,20.0,8.0,,90.0,50.0,7.1,18.0,0.0,0.0,0.00099331,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,-0.0595
11401867,away,Vitesse,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180.0,5896,M,794373,EUR,835920000,D,2,2,False,49.0,33.0,8.0,2.0,16.0,22.0,18.0,29.0,8.0,,90.0,77.0,6.9,19.0,0.0,0.0,0.101716,0,2.0,1.0,,,3.0,4.0,,,2.0,,2.0,3.0,3.0,1.0,,2.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,
11401867,away,Vitesse,Nicolas Isimat-Mirin,nicolas-isimat-mirin,N. Isimat-Mirin,D,,189.0,76,M,781556,EUR,690076800,D,29,29,False,43.0,37.0,5.0,3.0,23.0,27.0,14.0,16.0,6.0,,90.0,58.0,7.5,6.0,0.0,0.0,0.00533707,0,,,1.0,4.0,3.0,9.0,,,,,2.0,4.0,4.0,,1.0,2.0,,,,3.0,,1.0,,,,,,,,,,,,,
11401867,away,Vitesse,Ramon Hendriks,ramon-hendriks,R. Hendriks,D,3,189.0,435,M,916943,EUR,995414400,D,15,15,False,41.0,32.0,4.0,1.0,23.0,28.0,9.0,13.0,5.0,,86.0,58.0,7.2,9.0,0.0,0.0,0.00695051,0,,,3.0,,4.0,4.0,,,,,6.0,4.0,2.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,
11401867,away,Vitesse,Mica Pinto,mica-pinto,Mica,D,5,176.0,157,M,785815,EUR,739152000,D,5,5,False,26.0,21.0,3.0,2.0,7.0,9.0,16.0,21.0,3.0,,87.0,47.0,6.7,10.0,0.0296,0.0,0.202963,1,4.0,2.0,,,2.0,2.0,,1.0,1.0,,,2.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,
11401867,away,Vitesse,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185.0,201,M,891795,EUR,931046400,M,20,20,False,48.0,32.0,5.0,3.0,19.0,27.0,13.0,21.0,14.0,1.0,90.0,71.0,6.9,20.0,0.0,0.0,0.0375215,0,,,2.0,1.0,5.0,7.0,1.0,2.0,1.0,,,2.0,1.0,2.0,3.0,,,,,,,2.0,,1.0,,,,,,,,,,,
11401867,away,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,6,178.0,40,M,1046725,EUR,1025308800,M,13,13,False,16.0,13.0,,,5.0,5.0,8.0,12.0,1.0,,90.0,33.0,6.6,6.0,0.0411,0.0,0.010356,1,1.0,,2.0,,4.0,1.0,,,,,3.0,1.0,1.0,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,
11401867,away,Vitesse,Amine Boutrah,amine-boutrah,A. Boutrah,M,10,173.0,300,M,975307,EUR,972518400,M,7,7,False,8.0,6.0,,,1.0,1.0,5.0,8.0,1.0,,27.0,18.0,5.9,9.0,0.0,0.0,0.004647,0,1.0,,1.0,,6.0,1.0,,1.0,4.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11401867,away,Vitesse,Marco van Ginkel,marco-van-ginkel,M. van Ginkel,F,,186.0,361,M,112794,EUR,723168000,M,8,8,False,28.0,18.0,,,5.0,8.0,13.0,20.0,1.0,,90.0,44.0,7.3,10.0,0.1292,0.0,0.00654926,2,,,2.0,11.0,6.0,14.0,,,1.0,,1.0,1.0,,,1.0,4.0,,,,1.0,,,True,1.0,1.0,,,1.0,,,,,,,
