match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,from,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,injury
10438032,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10438032,,,,,90,0.0,,1,,,injuryTime,6.0,,,,,,,,,,
10438032,,1.0,2.0,,89,,,2,,,goal,,penalty,168814875.0,False,penalty,138899.0,João Teixeira,,,,
10438032,,,,,88,,,3,,,card,,,120755053.0,True,yellow,927166.0,Riccieli,Riccieli,Foul,False,
10438032,,,,,87,,,4,,,substitution,,,121767550.0,True,regular,,,,,,False
10438032,,,,,87,,,4,,,substitution,,,121767549.0,True,regular,,,,,,False
10438032,,,,,83,,,8,,,substitution,,,121767536.0,True,regular,,,,,,False
10438032,,1.0,1.0,,80,,,11,,,goal,,owngoal,168814856.0,False,ownGoal,927166.0,Riccieli,,,,
10438032,,,,,79,,,12,,,substitution,,,121767526.0,False,regular,,,,,,False
10438032,,,,,65,,,26,,,substitution,,,121767468.0,False,regular,,,,,,False
10438032,,,,,65,,,26,,,substitution,,,121767467.0,False,regular,,,,,,False
10438032,,,,,62,,,29,,,substitution,,,121767440.0,True,regular,,,,,,False
10438032,,1.0,0.0,,53,,,38,,,goal,,,168814778.0,True,regular,1101174.0,Pablo Felipe,,,,
10438032,,,,,46,,,45,,,substitution,,,121767395.0,False,regular,,,,,,False
10438032,,,,,46,,,45,,,substitution,,,121767394.0,False,regular,,,,,,False
10438032,,,,,46,,,45,,,substitution,,,121767393.0,True,regular,,,,,,False
10438032,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10438032,,,,,45,1.0,,1,,,card,,,120754978.0,False,yellow,857376.0,João Mendes,João Mendes,Foul,False,
10438032,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,
10438032,,,,,38,,,8,,,card,,,120754947.0,False,yellow,336843.0,Euller,Euller,Foul,False,
10438032,,,,,27,,,19,,,card,,,120754926.0,True,yellow,190171.0,Ivo Rodrigues,Ivo Rodrigues,Foul,False,
10438032,,,,,22,,,24,,,card,,,120754917.0,False,yellow,370710.0,Guima,Guima,Foul,False,
