match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_goals
14064472,home,Stade Brestois,Remy Labeau Lascary,,,lascary-remy-labeau,R. L. Lascary,F,14,184,178,M,1401005,EUR,1046649600,F,14,14,False,17.0,13.0,1.0,,0.0,3.0,5.0,10.0,12.0,3.0,3.0,1.0,,,83.0,33.0,6.5,13.0,0.0211858,70.267338447781,8.0,26.25,17.64,,2,,-0.16,0.29,-0.04,,,,,5.0,,4.0,2.0,,,,1.0,0.1311,31.985878364156,2.0,,0.07,,1.0,,,,6.0,1.0,1.0,1.0,0.0196,,,,,,,,,,
14064472,home,Stade Brestois,Pathé Mboup,Pathé Mboup,,pathe-mboup,P. Mboup,M,99,175,1976,M,1410231,EUR,1066521600,F,99,99,True,18.0,16.0,1.0,,0.0,4.0,4.0,12.0,14.0,2.0,4.0,,,,45.0,33.0,6.2,10.0,0.0528332,94.655283938241,12.0,38.64,8.19,,1,,-0.06,0.3,-0.17,,1.0,1.0,,8.0,1.0,4.0,2.0,,,,1.0,0.2657,21.122375909503,2.0,,0.1,,2.0,,,,3.0,3.0,,1.0,0.1714,1.0,,,1.0,,,,,,
14064472,home,Stade Brestois,Junior Dina Ebimbe,,,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2068,M,904994,EUR,974764800,M,7,7,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,17.0,5.0,6.4,2.0,0.00043411,,,,,,1,,-0.04,-0.08,0.0,,,,,1.0,,1.0,,1.0,,,,0.1284,,,,-0.34,,,,,,,,,,,,,,,,,,,,
14064472,home,Stade Brestois,Hamidou Makalou,Hamdiou,Makalou,hamdiou-makalou,H. Makalou,M,33,164,1318,M,1597197,EUR,1152921600,M,33,33,True,17.0,14.0,1.0,,0.0,7.0,7.0,7.0,10.0,,1.0,,,,12.0,21.0,6.5,6.0,0.00235231,38.809828099224,6.0,4.095,4.83,,0,,-0.11,0.01,-0.02,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14064472,home,Stade Brestois,Radosław Majecki,,,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064472,home,Stade Brestois,Michel Diaz,Michel Diaz,,michel-diaz,M. Diaz,D,4,193,403,M,1400993,EUR,1058918400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064472,home,Stade Brestois,Luc Zogbé,,,luc-zogbe,L. Zogbé,D,12,178,643,M,1499870,EUR,1111622400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064472,home,Stade Brestois,Julien Le Cardinal,,,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064472,away,Toulouse,Guillaume Restes,Guillaume,Restes,guillaume-restes,G. Restes,G,1,188,2069,M,1154630,EUR,1110499200,G,1,1,False,23.0,11.0,20.0,8.0,0.0,4.0,6.0,7.0,17.0,1.0,3.0,,4.0,4.0,90.0,35.0,7.8,14.0,0.00346183,52.837000860488,8.0,25.515,7.35,0.5641,0,0.316,0.18,0.01,-0.02,0.46,,,1.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,2.0,2.0,,
14064472,away,Toulouse,Mark McKenzie,,,mark-mckenzie,M. McKenzie,D,3,183,647,M,922759,EUR,919900800,D,3,3,False,45.0,40.0,2.0,2.0,1.0,21.0,23.0,19.0,22.0,5.0,8.0,,,,90.0,72.0,7.7,14.0,0.0597819,87.887519407675,13.0,39.585,21.0,,0,,0.17,0.05,0.24,,1.0,,2.0,1.0,,1.0,1.0,,2.0,2.0,2.0,,,,1.0,,,,7.0,,1.0,1.0,,,,,,,,,,,,,,
14064472,away,Toulouse,Charlie Cresswell,,,charlie-cresswell,C. Cresswell,D,4,190,1084,M,1020744,EUR,1029456000,D,4,4,False,35.0,26.0,7.0,4.0,0.0,18.0,20.0,8.0,15.0,6.0,,,,,90.0,53.0,7.6,10.0,0.0021036,68.830497487906,11.0,17.43,5.145,,1,,0.1,0.03,0.29,,,,5.0,3.0,1.0,,,,1.0,,1.0,0.0451,,,,-0.1,,1.0,12.0,2.0,,1.0,,,1.0,0.1357,,,,,1.0,,,,1.0,
14064472,away,Toulouse,Rasmus Nicolaisen,,,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,43.0,40.0,2.0,1.0,0.0,21.0,22.0,19.0,21.0,5.0,6.0,1.0,,,90.0,60.0,7.1,3.0,0.00495751,160.82215898057,22.0,79.38,11.97,,1,,0.18,0.11,0.19,,,,4.0,4.0,,,,,,,2.0,0.1076,,,,-0.24,True,3.0,11.0,,3.0,,,,1.0,0.342,,,,,,,,,,
14064472,away,Toulouse,Rafik Messali,Rafik Messali,,rafik-messali,R. Messali,M,22,177,837,M,1198264,EUR,1051488000,M,22,22,False,37.0,25.0,4.0,1.0,0.0,9.0,16.0,16.0,21.0,5.0,7.0,2.0,,,90.0,53.0,6.7,16.0,0.077471,193.73886714318,18.0,112.875,30.555,,0,,-0.16,0.43,-0.03,,,,1.0,5.0,,1.0,,,2.0,1.0,1.0,,102.50895258007,5.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,,,,,,,,,,,,,
14064472,away,Toulouse,Cristian Cásseres Jr.,,,cristian-casseres-jr,C. Cásseres Jr.,M,23,174,1378,M,878938,EUR,948326400,M,23,23,False,64.0,58.0,5.0,2.0,0.0,29.0,34.0,29.0,30.0,5.0,9.0,2.0,,,90.0,81.0,7.1,9.0,0.0111273,157.52946356717,19.0,33.915,15.96,,1,,-0.08,0.19,0.33,,,,,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0488,,,,-0.08,,1.0,1.0,1.0,4.0,3.0,,,,,,,,,,,,,,
14064472,away,Toulouse,Pape Diop,Pape Diop,,pape-diop,P. Diop,M,18,182,1726,M,1410217,EUR,1062633600,M,18,18,False,45.0,40.0,8.0,5.0,1.0,23.0,24.0,17.0,21.0,5.0,8.0,4.0,,,89.0,61.0,8.5,9.0,0.0350423,107.52455659202,13.0,32.13,17.115,,3,,0.11,0.16,0.16,,,,,6.0,2.0,2.0,1.0,1.0,,,,0.0659,,,1.0,0.54,,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,0.0861,,,,,,,,,,1.0
14064472,away,Toulouse,Djibril Sidibé,,,djibril-sidibe,D. Sidibé,D,19,182,538,M,123388,EUR,712368000,M,19,19,False,37.0,33.0,1.0,,0.0,19.0,21.0,14.0,16.0,2.0,4.0,,,,90.0,54.0,6.5,8.0,0.00742403,143.26125434047,15.0,76.125,31.29,,0,,-0.14,0.16,0.24,,1.0,,,5.0,,1.0,,,2.0,2.0,1.0,,31.794949850566,1.0,,,,3.0,3.0,,,1.0,,,,,,,,,,,,,,
14064472,away,Toulouse,Aron Dønnum,,,aron-donnum,A. Dønnum,M,15,179,643,M,863133,EUR,893030400,F,15,15,False,42.0,33.0,5.0,3.0,0.0,18.0,19.0,15.0,23.0,4.0,5.0,1.0,,,90.0,62.0,6.8,18.0,0.15861,216.98876343511,29.0,63.735,13.335,,1,,-0.01,0.28,-0.07,,3.0,2.0,,6.0,2.0,,,,3.0,3.0,,0.0537,45.313270154738,3.0,2.0,0.01,,,,,,3.0,4.0,,1.0,0.1656,,,,1.0,,,,,,
14064472,away,Toulouse,Yann Gboho,,,yann-gboho,Y. Gboho,F,10,173,957,M,911851,EUR,979430400,F,10,10,False,31.0,25.0,,,0.0,8.0,9.0,17.0,22.0,2.0,6.0,2.0,,,90.0,50.0,7.1,18.0,0.0312579,199.53144518092,21.0,113.295,18.9,,1,,-0.47,0.34,-0.06,,1.0,,,6.0,,2.0,,,,,2.0,0.0464,94.569929087181,5.0,2.0,0.53,,,1.0,,,6.0,2.0,,1.0,0.3929,,,,,,,,,,1.0
14064472,away,Toulouse,Santiago Hidalgo,Santiago Hidalgo,,santiago-hidalgo,S. Hidalgo,F,11,174,1019,M,1199247,EUR,1108598400,F,11,11,False,17.0,8.0,,,0.0,5.0,8.0,3.0,9.0,5.0,1.0,3.0,,,80.0,29.0,6.1,12.0,0.0719383,40.94047657918,7.0,12.18,10.395,,0,,-0.21,0.08,0.16,,,,2.0,11.0,,,,,,,6.0,,,,,,,5.0,1.0,,,2.0,1.0,,,,,,,,3.0,,,,,
14064472,away,Toulouse,Julian Vignolo,,,julian-vignolo,J. Vignolo,F,7,185,309,M,1657108,EUR,1165449600,F,7,7,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,10.0,5.0,6.3,4.0,0.00167686,16.416248782324,2.0,12.18,7.875,,0,,-0.06,0.05,-0.05,,,,,1.0,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
14064472,away,Toulouse,Alexis Vossah,,,alexis-vossah,A. Vossah,M,17,181,216,M,2193194,EUR,1205193600,M,45,45,True,1.0,,,,0.0,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064472,away,Toulouse,Kjetil Haug,,,kjetil-haug,K. Haug,G,16,187,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064472,away,Toulouse,Naime Said Mchindra,Naime Said Mchindra,,naime-said-mchindra,N. S. Mchindra,G,40,185,16,,1999171,EUR,1117238400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064472,away,Toulouse,Gaëtan Bakhouche,Gaëtan,Bakhouche,gaetan-bakhouche,G. Bakhouche,D,12,185,98,,1894007,EUR,1108339200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064472,away,Toulouse,Seny Koumbassa,Seny Koumbassa,,seny-koumbassa,S. Koumbassa,D,35,187,80,M,2077075,EUR,1182297600,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064472,away,Toulouse,Warren Kamanzi,,,warren-kamanzi,W. Kamanzi,M,12,177,196,M,1048366,EUR,973900800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064472,away,Toulouse,Mario Sauer,,,mario-sauer,M. Sauer,M,77,180,515,M,1386065,EUR,1084579200,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064472,away,Toulouse,Noah Edjouma,Noah,Edjouma,noah-edjouma,N. Edjouma,F,20,182,400,M,1512354,EUR,1128384000,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
