match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_totalOffside,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_penaltyMiss,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_penaltyWon,stat_onTargetScoringAttempt,stat_goals,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded
10408442,home,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,188,1240,M,26937,EUR,399600000,G,1,1,False,38.0,29.0,12.0,3.0,27.0,31.0,2.0,7.0,1.0,1.0,3.0,9.0,3.0,4.0,2.0,90.0,48.0,7.2,9.0,0.0,0.0,0.0002203,0,-0.6209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408442,home,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,187,6465,M,873189,EUR,884563200,D,8,8,False,50.0,44.0,3.0,2.0,28.0,30.0,16.0,20.0,1.0,2.0,5.0,7.0,,,,90.0,69.0,6.8,8.0,0.0,0.0,0.157928,0,,,,8,juanfoyth,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408442,home,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,186,10320,M,122810,EUR,688089600,D,23,23,False,46.0,42.0,6.0,3.0,34.0,35.0,8.0,11.0,,1.0,7.0,2.0,,,,90.0,60.0,6.7,4.0,0.0,0.0,0.00126516,0,,,,23,aissamandi23,3.0,,,,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,
10408442,home,Villarreal,Pau Torres,pau-torres,P. Torres,D,192,4099,M,864169,EUR,853372800,D,4,4,False,66.0,60.0,8.0,3.0,49.0,50.0,11.0,16.0,1.0,6.0,6.0,6.0,,,,90.0,82.0,7.4,7.0,0.0,0.0,0.00490849,0,,,,14,pauttorres,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
10408442,home,Villarreal,Alberto Moreno,alberto-moreno,A. Moreno,D,171,850,M,229740,EUR,710294400,D,18,18,False,32.0,28.0,1.0,1.0,16.0,17.0,13.0,17.0,1.0,1.0,,3.0,,,,90.0,46.0,6.7,7.0,0.0,0.0,0.136343,0,,,,18,,3.0,,,,,4.0,1.0,2.0,1.0,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,
10408442,home,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,180,1999,M,39182,EUR,608688000,M,10,10,False,72.0,68.0,1.0,1.0,43.0,46.0,25.0,28.0,,4.0,,4.0,,,,90.0,86.0,6.2,7.0,0.8713,0.0,0.0110643,2,,,,10,,4.0,3.0,1.0,,,2.0,,,,,2.0,1.0,2.0,2.0,,,True,1.0,1.0,1.0,1.0,,,,,,,,,
10408442,home,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,187,342,M,16701,EUR,584582400,M,6,6,False,29.0,28.0,2.0,2.0,10.0,10.0,18.0,19.0,,5.0,1.0,5.0,,,,64.0,38.0,6.9,3.0,0.0,0.0,0.0196216,0,,,,,,2.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,
10408442,home,Villarreal,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,172,21963,M,822470,EUR,927331200,M,11,11,False,14.0,11.0,,,6.0,6.0,5.0,8.0,1.0,3.0,,1.0,,,,63.0,24.0,6.4,7.0,0.14,0.0,0.0368351,1,,,,19,chukwuezesamuel8,4.0,1.0,1.0,,,1.0,2.0,1.0,,,,,2.0,,,1.0,,,1.0,,,1.0,,,,,,,,
10408442,home,Villarreal,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,177,15743,M,798835,EUR,829008000,M,17,17,False,12.0,11.0,3.0,3.0,5.0,5.0,6.0,8.0,,1.0,,2.0,,,,45.0,14.0,7.5,2.0,0.0,0.0,0.219669,0,,,,20,locelso_giovani,,,,,,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,
10408442,home,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,172,6120,M,984624,EUR,1035072000,M,21,21,False,17.0,15.0,,,3.0,3.0,12.0,14.0,,4.0,1.0,3.0,,,,86.0,33.0,8.3,7.0,0.0,0.0,0.271519,0,,,,10,,6.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,,,1.0,,,1.0,,,,,,,2.0,2.0,1.0,,,,,
