match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_wonContest,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_wasFouled,stat_fouls,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,captain,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock
13981475,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175.0,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,19.0,15.0,,,0.0,2.0,3.0,13.0,16.0,2.0,,75.0,37.0,7.5,12.0,0.139146,,3,,0.31,0.3,0.0,,,5.0,2.0,,1.0,,,1.0,,1.0,,0.88,2.0,0.37,,,,,,3.0,,1.0,1.0,1.0,4.0,2.0,1.0,0.5204,1.0,1.0,True,,,,
13981475,home,Inter,Luís Henrique,luis-henrique,L. Henrique,M,11,181.0,6103,M,,977679,EUR,1008288000,F,11,11,True,18.0,17.0,,,0.0,8.0,9.0,9.0,9.0,3.0,,37.0,22.0,6.5,1.0,0.00721083,,2,,0.1,-0.3,-0.01,,,,,,2.0,,,,,,,0.0953,,-0.38,,,,,,,,,,,,,,,,,,,,,
13981475,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184.0,7355,M,,929199,EUR,915667200,D,30,30,True,31.0,31.0,,,0.0,19.0,19.0,12.0,12.0,3.0,,29.0,37.0,6.2,3.0,0.00460275,,0,,0.02,0.03,-0.17,,,3.0,,,,1.0,,,,2.0,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,
13981475,home,Inter,Francesco Pio Esposito,francesco-pio-esposito,F. P. Esposito,F,94,189.0,8641,M,,1156616,EUR,1119916800,F,94,94,True,12.0,10.0,1.0,,0.0,1.0,1.0,9.0,11.0,,,29.0,17.0,6.8,5.0,0.0558762,,1,,-0.19,-0.08,-0.01,,1.0,,1.0,,,,,,,3.0,,0.1385,2.0,0.13,,,,,,,,,,,,1.0,1.0,0.8055,,,,,,,
13981475,home,Inter,Andy Diouf,andy-diouf,A. Diouf,M,17,187.0,3993,M,,1048889,EUR,1053129600,M,17,17,True,11.0,11.0,,,0.0,4.0,4.0,7.0,7.0,1.0,,15.0,16.0,6.4,1.0,0.00956627,,0,,0.05,0.01,-0.14,,,3.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
13981475,home,Inter,Petar Sučić,petar-sucic,P. Sučić,M,8,184.0,7937,M,,1091303,EUR,1067040000,M,8,8,True,11.0,11.0,,,0.0,6.0,6.0,5.0,5.0,1.0,,15.0,19.0,7.0,3.0,0.0786651,,0,,0.5,0.03,-0.03,,,2.0,1.0,,,2.0,,,,2.0,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,
13981475,home,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191.0,2817,M,,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981475,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188.0,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981475,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194.0,5415,M,,906275,EUR,975456000,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981475,home,Inter,Tomás Palacios,tiago-tomas-palacios,T. Palacios,D,24,195.0,2235,M,,1173598,EUR,1051488000,D,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981475,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192.0,5573,M,,126816,EUR,571449600,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981475,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182.0,3779,M,,19352,EUR,628560000,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981475,home,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180.0,18478,M,zielu_94,138605,EUR,769392000,M,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981475,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178.0,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981475,away,Cremonese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191.0,324,M,,43970,EUR,667872000,G,16,16,False,39.0,21.0,22.0,5.0,0.0,17.0,26.0,4.0,13.0,9.0,5.0,90.0,50.0,6.1,18.0,0.000984,0.8197,0,-0.2145,-0.04,-0.07,-0.89,0.29,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,
13981475,away,Cremonese,Romano Floriani Mussolini,romano-floriani-mussolini,R. F. Mussolini,M,22,188.0,1584,M,,1100354,EUR,1043625600,D,22,22,False,10.0,4.0,,,0.0,2.0,5.0,2.0,5.0,,,74.0,22.0,5.5,8.0,0.00025857,,0,,-0.04,0.01,-0.59,,,2.0,,,,7.0,,,,1.0,,,,,Romano,Floriani,1.0,,,,,,,,1.0,,,,,,,,,,
13981475,away,Cremonese,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187.0,130,M,,139410,EUR,705542400,D,23,23,False,19.0,14.0,3.0,,0.0,10.0,11.0,4.0,8.0,2.0,,58.0,34.0,5.9,7.0,0.00313698,,0,,-0.04,0.03,-0.59,,,,3.0,,,2.0,2.0,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0
13981475,away,Cremonese,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187.0,1366,M,,786175,EUR,843177600,D,6,6,False,27.0,27.0,4.0,4.0,0.0,25.0,25.0,2.0,2.0,1.0,,90.0,35.0,6.1,,0.00057928,,0,,0.02,0.01,-0.33,,,2.0,,,,5.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,2.0
13981475,away,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,15,189.0,177,M,,158037,EUR,732326400,D,15,15,False,37.0,32.0,5.0,2.0,0.0,25.0,26.0,7.0,11.0,1.0,,90.0,61.0,6.4,6.0,0.00126562,,0,,0.06,0.0,-0.44,,2.0,3.0,8.0,,,8.0,1.0,5.0,3.0,,,,,,,,1.0,,,,,,1.0,2.0,,,,,,,True,,,,
13981475,away,Cremonese,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187.0,619,M,,814589,EUR,880761600,D,3,3,False,29.0,21.0,4.0,1.0,0.0,13.0,17.0,8.0,12.0,3.0,,90.0,46.0,5.7,11.0,0.0722154,,0,,0.02,0.01,-0.58,,1.0,2.0,2.0,,,5.0,,,,,,,1.0,,,,1.0,1.0,1.0,4.0,1.0,,,1.0,,,,,,,,,,,1.0
13981475,away,Cremonese,Franco Vázquez,franco-vazquez,F. Vázquez,F,20,187.0,1036,M,,215246,EUR,604108800,M,20,20,False,17.0,14.0,,,0.0,7.0,7.0,7.0,10.0,4.0,,58.0,27.0,6.1,9.0,0.00909275,,0,,-0.06,0.19,-0.19,,1.0,7.0,2.0,1.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,2.0,,,1.0,,,,1.0,3.0,,,,,,,,,,
13981475,away,Cremonese,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183.0,263,M,,186845,EUR,794534400,M,33,33,False,33.0,25.0,3.0,1.0,0.0,19.0,25.0,6.0,8.0,6.0,,90.0,47.0,6.2,10.0,0.011851,,1,,0.03,0.04,-0.18,,,3.0,2.0,,,2.0,,,,,,0.0695,,-0.15,,,1.0,1.0,,,,,2.0,,1.0,,1.0,0.0674,,,,,,,
13981475,away,Cremonese,Warren Bondo,warren-bondo,W. Bondo,M,38,177.0,2004,M,,1000366,EUR,1063584000,M,38,38,False,33.0,29.0,3.0,1.0,0.0,20.0,21.0,9.0,12.0,3.0,,90.0,45.0,6.2,9.0,0.00505527,,0,,-0.05,0.12,-0.21,,,3.0,2.0,,,1.0,1.0,,,3.0,,,,,,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,
13981475,away,Cremonese,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181.0,3538,M,,333261,EUR,825897600,F,99,99,False,7.0,6.0,,,0.0,5.0,5.0,1.0,2.0,,,58.0,17.0,6.3,5.0,0.00017826,,0,,-0.01,0.0,-0.33,,3.0,4.0,5.0,1.0,,2.0,,,,3.0,,,,,,,2.0,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,,,
13981475,away,Cremonese,Dennis Johnsen,dennis-johnsen,D. Johnsen,F,7,185.0,301,M,,869275,EUR,887673600,F,11,11,False,10.0,6.0,,,0.0,3.0,5.0,3.0,5.0,,,45.0,16.0,6.6,7.0,0.0189155,,0,,-0.05,0.06,0.13,,1.0,1.0,2.0,,,,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
13981475,away,Cremonese,Jari Vandeputte,jari-vandeputte,J. Vandeputte,M,27,174.0,901,M,,318645,EUR,824256000,M,27,27,True,14.0,11.0,2.0,2.0,1.0,5.0,6.0,6.0,8.0,2.0,,45.0,25.0,6.8,7.0,0.346674,,0,,0.35,0.01,-0.1,,,3.0,,,,,1.0,,,,,,1.0,,,,1.0,,,4.0,1.0,,,1.0,1.0,,,,1.0,,,,,,1.0
13981475,away,Cremonese,Mikayil Faye,mikayil-faye,M. Faye,D,30,183.0,9505,M,mikayilfaye,1002564,EUR,1089763200,D,30,30,True,16.0,15.0,2.0,1.0,0.0,11.0,11.0,4.0,5.0,1.0,,32.0,22.0,7.1,2.0,0.00388737,,0,,0.06,0.02,0.36,,,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0
13981475,away,Cremonese,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178.0,23077,M,Vardy7,173827,EUR,537321600,F,10,10,True,9.0,5.0,,,0.0,,2.0,5.0,7.0,,,32.0,13.0,6.6,6.0,0.0194775,,0,,-0.04,0.01,-0.06,,2.0,3.0,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
13981475,away,Cremonese,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182.0,985,M,,284363,EUR,864172800,F,90,90,True,13.0,11.0,,,0.0,6.0,7.0,5.0,6.0,,,32.0,19.0,7.5,5.0,0.0170487,,2,,-0.03,0.1,-0.02,,,,1.0,,1.0,,,,,3.0,1.0,0.5735,,0.49,,,,,,,,,1.0,,,,1.0,0.3112,,1.0,,,,,
13981475,away,Cremonese,Tommaso Barbieri,tommaso-barbieri,T. Barbieri,M,4,181.0,494,M,,993389,EUR,1030320000,D,4,4,True,3.0,2.0,,,0.0,,,2.0,3.0,,,16.0,9.0,6.8,3.0,0.00043064,,0,,-0.04,0.03,0.18,,,,2.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,
13981475,away,Cremonese,Adrian Malovec,adrian-malovec,A. Malovec,G,12,,17,M,,1546449,EUR,1194480000,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Adrián Malovec,,,,,,,,,,,,,,,,,,,,
13981475,away,Cremonese,Lapo Nava,lapo-nava,L. Nava,G,69,189.0,465,M,,1141168,EUR,1074729600,G,69,69,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981475,away,Cremonese,Francesco Folino,francesco-folino,F. Folino,D,55,192.0,146,M,,1424353,EUR,1011744000,D,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981475,away,Cremonese,Jeremy Sarmiento,jeremy-sarmiento,J. Sarmiento,M,45,178.0,5120,M,jeremysarm7ento,983816,EUR,1024185600,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981475,away,Cremonese,Dachi Lordkipanidze,dachi-lordkipanidze,D. Lordkipanidze,M,25,186.0,246,M,,1153193,EUR,1110240000,M,48,48,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Dachi Lordkipanidze,,,,,,,,,,,,,,,,,,,,
13981475,away,Cremonese,Martín Payero,martin-payero,M. Payero,M,32,182.0,791,M,,895592,EUR,905472000,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981475,away,Cremonese,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182.0,1060,M,,869888,EUR,920419200,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
