match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_fouls,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_bigChanceMissed,stat_punches
14573048,home,RC Strasbourg,Emmanuel Emegha,,,emanuel-emegha,E. Emegha,F,10,195.0,9583,M,1048333,EUR,1044230400,F,10,10,False,9.0,5.0,,,0.0,2.0,3.0,3.0,6.0,8.0,2.0,,2.0,,,,74.0,26.0,6.6,9.0,0.0190381,59.878160827817,4.0,24.885,14.28,,3,,-0.26,0.02,-0.03,,4.0,5.0,2.0,,2.0,1.0,,,3.0,2.0,1.0,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0093,0.4482,0.25,2.0,,,True,2.0,
14573048,home,RC Strasbourg,Ben Chilwell,,,ben-chilwell,B. Chilwell,D,3,181.0,10805,M,802695,EUR,851126400,D,3,3,True,40.0,30.0,5.0,2.0,0.0,21.0,27.0,9.0,13.0,4.0,2.0,,,,,,47.0,51.0,6.8,11.0,0.00477768,71.868959104713,13.0,-39.375,1.89,,0,,0.08,-0.04,-0.02,,3.0,1.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,Chilly,,,,,,,,,,,,
14573048,home,RC Strasbourg,Kendry Páez,,,kendry-paez,K. Páez,M,19,177.0,23876,M,1464025,EUR,1178236800,M,16,16,True,5.0,5.0,2.0,2.0,0.0,,,5.0,5.0,2.0,,,1.0,,,,16.0,11.0,6.8,1.0,0.00795341,33.728649010178,3.0,2.31,11.025,,1,,0.14,-0.41,0.13,,,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,kendrypaez_10,,1.0,,0.099,0.1618,-0.06,,,,,1.0,
14573048,home,RC Strasbourg,Joaquin Panichelli,Joaquín Panichelli,,panichelli-joaquin,J. Panichelli,F,9,190.0,11553,M,1410925,EUR,1033948800,F,9,9,True,8.0,4.0,1.0,,0.0,,1.0,3.0,7.0,2.0,3.0,,1.0,,,,16.0,18.0,6.2,9.0,0.00603304,27.590674590245,5.0,20.16,9.345,,0,,-0.27,0.17,0.19,,1.0,6.0,2.0,1.0,2.0,,,,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,
14573048,home,RC Strasbourg,Andrew Omobamidele,,,andrew-omobamidele,A. Omobamidele,D,2,188.0,723,M,983066,EUR,1024790400,D,2,2,True,2.0,1.0,1.0,,0.0,1.0,2.0,,,,1.0,,,,,,1.0,4.0,,1.0,2.085e-05,,,,,,0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14573048,home,RC Strasbourg,Gabriel Kerckaert,Gabriel,Kerckaert,gabriel-kerckaert,G. Kerckaert,G,60,,80,,1965113,EUR,1192924800,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573048,home,RC Strasbourg,Stefan Bajić,,,stefan-bajic,S. Bajić,G,50,187.0,240,M,911843,EUR,1009065600,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573048,home,RC Strasbourg,Mathis Amougou,,,mathis-amougou,M. Amougou,M,17,177.0,3746,M,1426224,EUR,1137542400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573048,home,RC Strasbourg,Rafael Luis,Rafael Luís,,luis-rafael,R. Luís,M,83,186.0,579,M,1153333,EUR,1108684800,M,83,83,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573048,home,RC Strasbourg,Rabby Nzingoula,,,rabby-nzingoula,R. Nzingoula,M,22,183.0,464,M,1492676,EUR,1132876800,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573048,home,RC Strasbourg,Félix Lemaréchal,,,felix-lemarechal,F. Lemaréchal,M,80,181.0,808,M,1130942,EUR,1060214400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573048,home,RC Strasbourg,Samuel Amo-Ameyaw,,,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174.0,1479,M,1407484,EUR,1153180800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573048,home,RC Strasbourg,Martial Godo,,,martial-godo,M. Godo,F,20,169.0,1306,M,1190938,EUR,1047600000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573048,away,Crystal Palace,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188.0,5014,M,788134,EUR,858124800,G,1,1,False,27.0,12.0,20.0,5.0,0.0,7.0,8.0,5.0,19.0,,8.0,,,,2.0,4.0,90.0,37.0,6.5,15.0,0.00194832,37.799150025811,8.0,-10.395,1.05,0.1678,0,0.0369,0.11,0.01,-0.17,0.0,,,1.0,,,,,,,,,,,,,,,,deanhenderson,,,,,,,,,,,,1.0
14573048,away,Crystal Palace,Jaydee Canvot,Jaydee Canvot,,jaydee-canvot,J. Canvot,D,23,188.0,809,M,1471671,EUR,1154131200,D,23,23,False,46.0,39.0,4.0,2.0,0.0,30.0,33.0,9.0,13.0,,1.0,,,,,,90.0,53.0,5.9,8.0,0.00404357,38.843932561336,8.0,-10.08,7.35,,0,,0.07,0.02,-0.4,,,4.0,3.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14573048,away,Crystal Palace,Maxence Lacroix,,,maxence-lacroix,M. Lacroix,D,5,192.0,6978,M,879674,EUR,954979200,D,5,5,False,37.0,31.0,4.0,2.0,0.0,27.0,29.0,4.0,8.0,5.0,1.0,,,,,,90.0,50.0,6.3,7.0,0.00075491,75.599552706148,14.0,0.31499999999996,6.51,,1,,-0.11,0.07,-0.22,,4.0,3.0,4.0,3.0,1.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,0.0522,,-0.19,1.0,,,,,
14573048,away,Crystal Palace,Marc Guéhi,,,marc-guehi,M. Guéhi,D,15,182.0,24476,M,877994,EUR,963446400,D,6,6,False,28.0,25.0,3.0,2.0,0.0,15.0,15.0,10.0,13.0,1.0,3.0,,,,,,45.0,36.0,6.9,4.0,0.0395752,44.425862209171,6.0,-6.93,4.515,,0,,0.13,0.01,0.16,,,2.0,2.0,,2.0,,,2.0,1.0,,,1.0,1.0,,,,,1.0,MarcGuehi13,,,,,,,,,,True,,
14573048,away,Crystal Palace,Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,183.0,12012,M,870360,EUR,833068800,M,2,2,False,37.0,26.0,2.0,,0.0,14.0,19.0,12.0,18.0,9.0,6.0,,1.0,,,,90.0,71.0,7.0,17.0,0.141378,46.427095369931,9.0,-11.55,4.305,,1,,0.15,-0.12,-0.05,,1.0,7.0,5.0,2.0,3.0,2.0,,1.0,3.0,,,7.0,6.0,,,,,3.0,daniel.chitiva,1.0,,,0.0342,,-0.16,1.0,,,,,
14573048,away,Crystal Palace,Will Hughes,,,will-hughes,W. Hughes,M,19,185.0,1024,M,193554,EUR,798076800,M,19,19,False,12.0,12.0,,,0.0,4.0,4.0,7.0,8.0,1.0,3.0,,,,,,31.0,16.0,6.7,2.0,0.00879682,19.75605788613,3.0,-1.68,2.31,,0,,0.07,0.04,-0.01,,,2.0,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
14573048,away,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179.0,5420,M,355796,EUR,783043200,M,8,8,False,48.0,36.0,5.0,2.0,0.0,18.0,20.0,18.0,28.0,4.0,9.0,,,,,,82.0,65.0,6.9,20.0,0.105423,54.10940987403,8.0,5.25,10.5,,2,,0.09,0.19,-0.15,,2.0,3.0,1.0,,,1.0,,,1.0,,,2.0,1.0,,,2.0,,,jeffersonlerma,,,,0.1072,,-0.25,1.0,1.0,,,,
14573048,away,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174.0,1388,M,988275,EUR,936144000,M,3,3,False,21.0,14.0,3.0,1.0,0.0,7.0,11.0,6.0,10.0,4.0,5.0,,,,,,90.0,39.0,7.8,10.0,0.0514794,22.421437109013,4.0,16.59,9.03,,1,,0.22,-0.05,-0.03,,,1.0,,,,,,,1.0,,,4.0,3.0,1.0,,1.0,,,,,1.0,1.0,0.1783,0.7502,0.51,,,,,,
14573048,away,Crystal Palace,Ismaïla Sarr,,,ismaila-sarr,I. Sarr,F,7,185.0,26738,M,845286,EUR,888364800,F,7,7,False,30.0,25.0,,,0.0,10.0,12.0,15.0,18.0,8.0,8.0,,2.0,,,,90.0,46.0,7.1,8.0,0.130126,111.64194308865,12.0,-71.82,10.29,,4,,-0.24,0.62,0.14,,1.0,2.0,,,2.0,,,,2.0,5.0,5.0,,,,,,,2.0,ismaila_sarr18,,,,0.919,,-0.66,2.0,2.0,1.0,,1.0,
14573048,away,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192.0,9407,M,848276,EUR,867456000,F,14,14,False,13.0,6.0,1.0,,1.0,3.0,3.0,3.0,10.0,3.0,2.0,,1.0,,,,62.0,27.0,6.7,13.0,0.268664,61.766984523304,6.0,4.725,18.585,,3,,0.04,0.32,-0.01,,2.0,4.0,,,2.0,,,,4.0,,,,,1.0,1.0,2.0,1.0,2.0,Matetajphilippe,1.0,1.0,,0.2956,0.0199,-0.24,1.0,1.0,,,,
14573048,away,Crystal Palace,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172.0,6120,M,984624,EUR,1035072000,F,10,10,False,29.0,21.0,3.0,2.0,0.0,6.0,8.0,12.0,21.0,3.0,3.0,,1.0,,,,90.0,48.0,6.4,15.0,0.136386,87.531527177789,13.0,-38.955,7.875,,3,,0.17,0.26,-0.1,,,4.0,,1.0,1.0,2.0,,,4.0,1.0,1.0,1.0,,5.0,2.0,,,1.0,,,2.0,,0.6536,0.8429,-0.6,1.0,,,,1.0,
14573048,away,Crystal Palace,Adam Wharton,,,adam-wharton,A. Wharton,M,20,182.0,5813,M,1109771,EUR,1076025600,M,20,20,True,22.0,14.0,3.0,1.0,0.0,6.0,8.0,7.0,14.0,2.0,5.0,,,,,,59.0,29.0,6.6,9.0,0.13689,15.623697384033,3.0,-7.105427357601e-15,0.42,,1,,0.23,0.21,-0.19,,,3.0,,2.0,,1.0,,,,,,2.0,2.0,2.0,1.0,,,1.0,,,,,0.5792,,-0.3,1.0,,1.0,,1.0,
14573048,away,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188.0,2016,M,931844,EUR,954201600,D,26,26,True,21.0,15.0,2.0,1.0,0.0,10.0,11.0,5.0,10.0,10.0,3.0,,,,,,45.0,34.0,6.5,6.0,0.0481975,32.891384854402,5.0,-9.345,4.41,,0,,-0.23,0.07,-0.24,,2.0,3.0,2.0,2.0,1.0,,,1.0,,1.0,1.0,7.0,6.0,,,,,,,,,,,,,,,,,,
14573048,away,Crystal Palace,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175.0,6407,M,858194,EUR,928022400,F,9,9,True,7.0,4.0,,,0.0,1.0,2.0,3.0,5.0,,,,,,,,28.0,9.0,6.5,4.0,0.283118,24.86009617103,2.0,-14.28,-5.04,,0,,-0.09,0.38,-0.01,,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,2.0,EN9,,,,,,,,,,,,
14573048,away,Crystal Palace,Daichi Kamada,,,daichi-kamada,D. Kamada,M,18,184.0,6895,M,794338,EUR,839203200,M,18,18,True,1.0,,,,0.0,,,,1.0,,,,,,,,8.0,1.0,6.6,1.0,,4.3351475176746,1.0,-1.26,-1.26,,0,,-0.02,0.0,0.0,,,,,,,,,,,,,,,,,,,,kamadadaichi,,,,,,,,,,,,
14573048,away,Crystal Palace,Remi Matthews,,,remi-matthews,R. Matthews,G,31,184.0,203,M,581610,EUR,760838400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573048,away,Crystal Palace,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193.0,4360,M,249859,EUR,727401600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573048,away,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175.0,679,M,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573048,away,Crystal Palace,Romain Esse,,,romain-esse,R. Esse,M,14,178.0,1105,M,1438837,EUR,1115942400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573048,away,Crystal Palace,Justin Devenny,,,devenny-justin,J. Devenny,M,55,184.0,725,M,1084311,EUR,1065830400,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573048,away,Crystal Palace,Rio Cardines,Rio Cardines,,rio-cardines,R. Cardines,F,59,187.0,218,M,1469007,EUR,1136592000,M,59,59,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573048,away,Crystal Palace,Christantus Uche,Christantus Uche,,christantus-uche,C. Uche,F,12,190.0,4363,M,1884145,EUR,1053302400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
