match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,stat_wasFouled,stat_fouls,stat_challengeLost,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_penaltyFaced,stat_lastManTackle,stat_errorLeadToAGoal,stat_penaltyConceded,stat_hitWoodwork
11352335,home,Crystal Palace,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,1,1,False,26.0,21.0,9.0,4.0,20.0,22.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,90.0,31.0,6.2,6.0,0.00016508,0,-1.2718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352335,home,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,39183,EUR,625622400,D,2,2,False,64.0,55.0,4.0,,27.0,28.0,29.0,39.0,4.0,2.0,,,,90.0,82.0,6.8,12.0,0.0408723,1,,,,True,3.0,1.0,3.0,5.0,4.0,7.0,1.0,2.0,2.0,1.0,1.0,0.0553,2.0,,,,,,,,,,,,,,,,,,,,,
11352335,home,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,16,16,False,119.0,112.0,21.0,17.0,74.0,75.0,38.0,45.0,7.0,3.0,,,,90.0,134.0,7.4,10.0,0.023166,0,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11352335,home,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,877994,EUR,963446400,D,6,6,False,124.0,111.0,14.0,8.0,72.0,78.0,39.0,46.0,7.0,11.0,,,,90.0,141.0,7.2,14.0,0.0134912,0,,,,,,,2.0,5.0,6.0,11.0,1.0,1.0,1.0,,1.0,,,,2.0,1.0,,MarcGuehi13,3.0,3.0,,,,,,,,,,,,,,
11352335,home,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,D,3,3,False,56.0,45.0,4.0,1.0,22.0,28.0,23.0,29.0,3.0,5.0,,,,90.0,81.0,6.6,16.0,0.0792567,0,,,,,1.0,,,1.0,2.0,5.0,1.0,,,,1.0,,,,4.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,
11352335,home,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,193554,EUR,798076800,M,19,19,False,51.0,42.0,1.0,1.0,27.0,32.0,16.0,20.0,,6.0,,,,89.0,66.0,6.7,11.0,0.352767,0,,,,,1.0,1.0,,,3.0,5.0,2.0,1.0,1.0,,,,,,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,
11352335,home,Crystal Palace,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,355796,EUR,783043200,M,8,8,False,89.0,78.0,7.0,4.0,36.0,41.0,42.0,50.0,2.0,13.0,,,,90.0,115.0,8.4,17.0,0.451745,2,,,,,2.0,,3.0,8.0,3.0,13.0,,,,1.0,5.0,0.1524,4.0,,1.0,,3.0,jeffersonlerma,4.0,,,1.0,1.0,1.0,,,,,,,,,,
11352335,home,Crystal Palace,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,M,9,9,False,43.0,38.0,2.0,2.0,15.0,16.0,23.0,30.0,1.0,6.0,,,,90.0,65.0,6.5,16.0,0.0322714,0,,,,,3.0,,,,6.0,7.0,2.0,6.0,3.0,,,,,,,,3.0,jordanayew9,4.0,1.0,1.0,,,,2.0,,,,,,,,,
11352335,home,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,864921,EUR,899078400,M,10,10,False,31.0,26.0,1.0,1.0,7.0,7.0,19.0,32.0,,5.0,,,,90.0,63.0,8.0,21.0,0.0682801,2,,,,,8.0,,1.0,,9.0,12.0,3.0,4.0,3.0,,,0.8522,2.0,,5.0,2.0,3.0,eze,4.0,3.0,2.0,,,,,2.0,1.0,1.0,1.0433,,,,,
11352335,home,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,148710,EUR,725068800,M,15,15,False,23.0,19.0,,,5.0,6.0,14.0,18.0,1.0,1.0,,,,67.0,34.0,6.8,9.0,0.00848439,0,,,,,1.0,,2.0,2.0,4.0,4.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,
11352335,home,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,F,22,22,False,16.0,14.0,1.0,1.0,2.0,2.0,12.0,14.0,,3.0,,,,83.0,36.0,7.4,10.0,0.0612429,6,,,,,,,2.0,1.0,9.0,2.0,5.0,2.0,1.0,,,0.959,1.0,,,,2.0,,,1.0,,,,4.0,2.0,2.0,1.0,,1.0685,,,,,
11352335,home,Crystal Palace,Michael Olise,michael-olise,M. Olise,M,17,185,76795,M,978838,EUR,1008115200,M,7,7,True,12.0,8.0,,,2.0,2.0,6.0,14.0,,,,,,23.0,28.0,6.8,10.0,0.0162195,2,,,,,4.0,,,1.0,2.0,4.0,,2.0,1.0,1.0,1.0,0.1481,,,,,1.0,MOlise,2.0,,1.0,,,1.0,,,,,,,,,,
11352335,home,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,848276,EUR,867456000,F,14,14,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,16.0,2.0,6.5,,0.00016804,0,,,,,,,,,,,,,,,,,,,,,,Matetajphilippe,,,,,,,,,,,,,,,,
11352335,home,Crystal Palace,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,454,M,997104,EUR,1017360000,M,29,29,True,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,10.0,3.0,6.5,1.0,0.00095678,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352335,home,Crystal Palace,Remi Matthews,remi-matthews,R. Matthews,G,31,184,206,M,581610,EUR,760838400,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352335,home,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352335,home,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,931844,EUR,954201600,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352335,home,Crystal Palace,Rob Holding,rob-holding,R. Holding,D,6,189,1055,M,793228,EUR,811555200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352335,home,Crystal Palace,Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,181,1463,M,906047,EUR,947289600,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352335,home,Crystal Palace,Matheus França,matheus-franca,Matheus França,F,9,184,3714,M,1116593,EUR,1080777600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,Matheus França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352335,away,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,138530,EUR,762998400,G,1,1,False,36.0,18.0,25.0,7.0,12.0,16.0,6.0,20.0,1.0,7.0,2.0,3.0,,90.0,44.0,6.9,18.0,0.00097249,0,0.1118,,,,,,,,,,,,,,,,,,,,,jpickford1,,,,,,,,,,,,1.0,,,,
11352335,away,Everton,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,10589,EUR,489715200,D,18,18,False,30.0,20.0,13.0,4.0,6.0,7.0,15.0,29.0,2.0,4.0,,,,89.0,62.0,6.7,16.0,0.0316821,0,,,,,6.0,1.0,2.0,,2.0,1.0,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11352335,away,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,145188,EUR,722131200,D,6,6,False,31.0,22.0,7.0,4.0,13.0,13.0,9.0,18.0,8.0,1.0,,,,90.0,55.0,7.2,11.0,0.00800174,0,,,,True,,,1.0,3.0,3.0,10.0,1.0,1.0,1.0,,2.0,,,3.0,5.0,3.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,
