match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_goalAssist,stat_outfielderBlock,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
10433981,home,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190,97,M,807289,EUR,821750400,G,99,99,False,23.0,19.0,12.0,8.0,16.0,17.0,3.0,6.0,1.0,1.0,3.0,6.0,1.0,2.0,90.0,34.0,6.5,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433981,home,MKE Ankaragücü,Kévin Malcuit,kevin-malcuit,K. Malcuit,D,,178,215,,115666,EUR,680918400,D,24,24,False,41.0,36.0,5.0,1.0,15.0,16.0,22.0,29.0,,4.0,1.0,4.0,,,90.0,66.0,6.8,15.0,2,4.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
10433981,home,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194,313,M,151900,EUR,765072000,D,26,26,False,57.0,53.0,6.0,4.0,38.0,39.0,15.0,18.0,4.0,6.0,3.0,8.0,,,90.0,65.0,7.1,4.0,0,,,1.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
10433981,home,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189,775,M,858004,EUR,892598400,D,18,18,False,51.0,46.0,7.0,5.0,35.0,39.0,11.0,12.0,1.0,4.0,1.0,5.0,,,90.0,60.0,6.9,7.0,0,,,1.0,1.0,,,,,,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10433981,home,MKE Ankaragücü,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,3,3,False,50.0,39.0,10.0,5.0,17.0,21.0,25.0,36.0,2.0,5.0,2.0,5.0,,,90.0,83.0,7.4,18.0,1,7.0,3.0,2.0,6.0,,2.0,,1.0,1.0,,2.0,2.0,,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,
10433981,home,MKE Ankaragücü,Lamine Diack,lamine-diack,L. Diack,M,25,186,193,M,982317,EUR,974246400,M,14,14,False,36.0,31.0,,,17.0,17.0,14.0,19.0,3.0,5.0,,7.0,,,75.0,49.0,6.8,6.0,1,,,4.0,9.0,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,,,5.0,,,,,,,,,,,,,,,,,
10433981,home,MKE Ankaragücü,Giorgi Beridze,giorgi-beridze,G. Beridze,F,7,174,144,M,798377,EUR,863395200,M,21,21,False,31.0,26.0,1.0,1.0,6.0,7.0,20.0,26.0,1.0,6.0,1.0,8.0,,,89.0,51.0,6.9,13.0,3,2.0,,,4.0,,3.0,,,,1.0,3.0,2.0,3.0,2.0,,,,,,,1.0,2.0,1.0,,,,,,,,,
10433981,home,MKE Ankaragücü,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,48,48,False,35.0,30.0,1.0,1.0,15.0,18.0,15.0,18.0,,2.0,1.0,7.0,,,90.0,48.0,6.6,10.0,2,1.0,,2.0,3.0,,2.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,1.0,,,,,,,,,
10433981,home,MKE Ankaragücü,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,38,185,114,M,120298,EUR,701308800,M,30,30,False,76.0,67.0,5.0,3.0,23.0,25.0,45.0,54.0,2.0,5.0,2.0,7.0,,,90.0,97.0,7.6,14.0,3,3.0,1.0,1.0,4.0,,1.0,,1.0,1.0,3.0,3.0,2.0,1.0,,1.0,3.0,,,,,1.0,1.0,1.0,True,,,,,,,,
10433981,home,MKE Ankaragücü,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,54,54,False,37.0,25.0,5.0,3.0,7.0,11.0,20.0,33.0,1.0,3.0,,2.0,,,83.0,54.0,7.6,19.0,2,7.0,2.0,,2.0,,,,,,1.0,1.0,,2.0,1.0,1.0,3.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,
