match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_goals,stat_keyPass,stat_shotOffTarget,captain,stat_goalAssist,stat_bigChanceCreated,stat_penaltyWon,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_penaltyConceded
11406770,home,Frosinone,Stefano Turati,stefano-turati,S. Turati,G,13,188.0,559,M,893752,EUR,999648000,G,80,80,False,11.0,5.0,7.0,1.0,5.0,6.0,5.0,5.0,2.0,1.0,1.0,45.0,16.0,6.7,6.0,2.719e-05,0,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406770,home,Frosinone,Pol Lirola,pol-lirola,P. Lirola,D,14,183.0,660,M,844480,EUR,871430400,D,20,20,False,24.0,22.0,4.0,3.0,13.0,14.0,10.0,1.0,,,,71.0,33.0,6.7,4.0,0.00236376,0,,9.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406770,home,Frosinone,Simone Romagnoli,simone-romagnoli,S. Romagnoli,D,4,193.0,92,M,111487,EUR,634521600,D,6,6,False,37.0,30.0,5.0,2.0,23.0,25.0,12.0,3.0,,,,90.0,55.0,7.6,8.0,0.00115898,0,,7.0,2.0,3.0,8.0,,3.0,3.0,,1.0,1.0,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406770,home,Frosinone,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191.0,938,M,967722,EUR,994982400,D,5,5,False,28.0,21.0,3.0,1.0,12.0,14.0,14.0,3.0,,,,78.0,38.0,7.1,8.0,0.00423367,1,,9.0,2.0,4.0,6.0,,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,1.0,,,1.0,0.039,0.0323,,,,,,,,,,,,,,,,,,,,,,
11406770,home,Frosinone,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187.0,1108,M,928104,EUR,929750400,M,19,19,False,15.0,12.0,2.0,1.0,4.0,5.0,17.0,2.0,,,,90.0,35.0,7.4,7.0,0.102577,2,,11.0,1.0,4.0,4.0,,,3.0,2.0,,,1.0,1.0,1.0,,,,1.0,0.085,0.2361,7.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11406770,home,Frosinone,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186.0,6499,M,1087316,EUR,990489600,M,45,45,False,57.0,49.0,4.0,2.0,25.0,28.0,30.0,12.0,,,,90.0,73.0,7.1,9.0,0.0127465,2,,24.0,1.0,3.0,6.0,,,1.0,,,3.0,1.0,2.0,2.0,1.0,,,,0.1066,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
11406770,home,Frosinone,Luca Mazzitelli,luca-mazzitelli,L. Mazzitelli,M,4,180.0,415,M,369866,EUR,816393600,M,36,36,False,47.0,35.0,8.0,3.0,9.0,13.0,38.0,5.0,,,,87.0,62.0,7.1,17.0,0.0762875,0,,28.0,2.0,4.0,4.0,,1.0,2.0,,2.0,,2.0,2.0,3.0,1.0,,,,,,4.0,2.0,,,,3.0,,True,,,,,,,,,,,,,,
11406770,home,Frosinone,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180.0,818,M,891346,EUR,912988800,M,32,32,False,26.0,15.0,3.0,1.0,2.0,6.0,26.0,1.0,,,,90.0,55.0,7.9,25.0,0.137405,1,,13.0,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,0.0074,,6.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,
11406770,home,Frosinone,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188.0,1111,M,928800,EUR,948326400,F,4,4,False,18.0,11.0,,,2.0,3.0,19.0,6.0,,,,90.0,35.0,8.0,16.0,0.0201376,2,,9.0,1.0,7.0,2.0,3.0,,1.0,1.0,2.0,,3.0,,1.0,,,,1.0,0.5627,0.9738,4.0,,1.0,,1.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,
11406770,home,Frosinone,Matías Soulé,matias-soule,M. Soulé,F,18,182.0,12526,M,1082406,EUR,1050364800,F,18,18,False,38.0,35.0,1.0,1.0,11.0,11.0,29.0,6.0,,,,90.0,51.0,7.3,10.0,0.12494,1,,24.0,2.0,3.0,3.0,2.0,,1.0,,3.0,,,,1.0,,,,1.0,0.7884,0.9881,2.0,,,,1.0,,,,,,,1.0,2.0,,matiassoule11,,,,,,,
11406770,home,Frosinone,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187.0,3794,M,917485,EUR,885427200,F,70,70,False,17.0,10.0,,,1.0,1.0,16.0,2.0,,,,78.0,27.0,6.8,11.0,0.022039,2,,9.0,6.0,8.0,4.0,2.0,,,,3.0,1.0,1.0,2.0,,,,,,0.1088,,,,,1.0,,,1.0,,,,,,1.0,,walo_98,1.0,,,,,,
