match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_wasFouled,stat_totalCross,stat_challengeLost,stat_unsuccessfulTouch,stat_accurateCross,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId,stat_errorLeadToAShot,stat_hitWoodwork
14771927,home,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193.0,807,M,79413,EUR,561945600.0,G,82,82,False,True,28.0,14.0,21.0,7.0,0.0,9.0,10.0,5.0,18.0,6.0,15.0,2.0,4.0,6.0,2.0,2.0,2.0,90.0,52.0,9.3,14.0,0.00145116,89.68829393859,9.0,61.32,41.58,43.421728938401,1.0,1.6554,0,1.4732,0.09,0.02,-0.04,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771927,home,Al-Riyadh,Marzouq Tambakti,marzouq-tambakti,M. Tambakti,D,87,187.0,50,M,1544937,EUR,1044921600.0,D,87,87,False,,21.0,20.0,1.0,1.0,0.0,8.0,8.0,12.0,13.0,6.0,4.0,,,,,,,90.0,36.0,6.5,2.0,0.0220062,110.39136966456,12.0,65.1,12.705,,,,0,,0.23,0.12,-0.16,,Marzouq Tambakti,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771927,home,Al-Riyadh,Mohammed Alkhaibari,mohammed-alkhaibari,M. Alkhaibari,D,23,184.0,21,M,1048753,EUR,1019088000.0,D,23,23,False,,23.0,22.0,2.0,1.0,0.0,18.0,18.0,4.0,5.0,2.0,1.0,,,,,,,51.0,27.0,5.7,1.0,0.00123758,85.206566696814,12.0,14.91,8.505,,,,1,,0.02,0.03,-0.04,,Mohammed Alkhaibari,2.0,,,1.0,,1.0,1.0,1.0,1.0,0.0282,-0.17,,,,,,,,,,,,,,,,,,,,,
14771927,home,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190.0,128,M,369544,EUR,736992000.0,D,5,5,False,,42.0,36.0,4.0,2.0,0.0,26.0,30.0,10.0,12.0,5.0,1.0,,,,,,,90.0,66.0,6.6,8.0,0.00279204,146.67999285535,22.0,58.905,12.39,,,,2,,0.1,0.05,-0.23,,,,,4.0,,,,2.0,5.0,2.0,0.0505,-0.39,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
14771927,home,Al-Riyadh,Abdullah Hassoun,abdullah-hassoun,A. Hassoun,D,17,177.0,31,M,983081,EUR,858729600.0,M,17,17,False,,19.0,12.0,3.0,,0.0,6.0,7.0,6.0,12.0,3.0,4.0,,,,,,,87.0,34.0,6.4,11.0,0.00395187,53.113753834473,9.0,40.215,13.02,,,,0,,0.01,0.02,-0.05,,,3.0,,2.0,2.0,,,,1.0,,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,
14771927,home,Al-Riyadh,Ismaila Soro,ismaila-soro,I. Soro,M,19,173.0,162,M,892808,EUR,894499200.0,M,19,19,False,,27.0,24.0,2.0,2.0,0.0,12.0,14.0,12.0,13.0,,9.0,,,,,,,90.0,38.0,7.2,3.0,0.0508901,113.38158022989,13.0,52.08,24.465,24.567697511163,1.0,,0,,0.3,0.11,-0.1,,,4.0,1.0,1.0,2.0,,,,8.0,,,,,,2.0,1.0,2.0,,1.0,6.0,5.0,1.0,,,,,,,,,,,
14771927,home,Al-Riyadh,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600.0,M,20,20,False,,37.0,31.0,2.0,1.0,0.0,18.0,24.0,13.0,13.0,,11.0,,,,,,,87.0,48.0,6.8,9.0,0.0463557,142.49578057118,19.0,77.595,27.72,29.467243101451,1.0,,0,,0.1,0.17,0.18,,,4.0,2.0,2.0,,,1.0,,2.0,,,,1.0,,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,
14771927,home,Al-Riyadh,Sulaiman Hahya Hazazi,hazazi-yahya,S. H. Hazazi,D,12,178.0,21,M,1102741,EUR,1044057600.0,M,12,12,False,,17.0,12.0,1.0,,0.0,9.0,13.0,3.0,4.0,4.0,4.0,,,,,,,90.0,40.0,7.0,10.0,0.00611852,19.597233266034,3.0,1.26,8.82,,,,0,,0.01,0.02,0.43,,Hazazi Yahya,4.0,,,1.0,,2.0,,5.0,,,,,,,2.0,1.0,,,5.0,3.0,,1.0,1.0,,,,,,,,,
14771927,home,Al-Riyadh,Teddy Okou,teddy-okou,T. Okou,M,10,165.0,622,M,878821,EUR,895190400.0,F,10,10,False,,15.0,11.0,,,0.0,4.0,4.0,7.0,11.0,1.0,,,,,,,,79.0,31.0,7.0,10.0,0.100718,142.2867129709,10.0,90.93,27.195,65.539082005915,3.0,,3,,0.26,0.14,-0.05,,,6.0,,1.0,3.0,,1.0,1.0,4.0,1.0,0.2632,0.15,3.0,2.0,,6.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,0.5545,,,,
14771927,home,Al-Riyadh,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184.0,1348,M,793761,EUR,764121600.0,F,9,9,False,,12.0,9.0,,,0.0,4.0,4.0,5.0,8.0,1.0,4.0,,,,,,,90.0,26.0,6.7,10.0,0.122332,89.719376198948,5.0,70.875,39.375,52.365490567982,2.0,,2,,0.06,0.38,-0.01,,,5.0,,,1.0,,1.0,1.0,3.0,,0.2193,-0.2,2.0,1.0,1.0,1.0,1.0,4.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6454,,,,
14771927,home,Al-Riyadh,Ibrahim Bayesh,ibrahim-bayesh,I. Bayesh,M,29,177.0,2466,M,920815,EUR,957139200.0,F,8,8,False,,32.0,26.0,1.0,,0.0,17.0,18.0,9.0,14.0,2.0,7.0,,,,,,,90.0,52.0,7.0,12.0,0.0776417,199.29522527221,18.0,113.505,28.14,93.246697168172,3.0,,0,,0.2,0.11,0.24,,,6.0,,1.0,3.0,,2.0,1.0,8.0,,,,4.0,2.0,2.0,1.0,,2.0,,3.0,2.0,,,,,,,,,,,,
14771927,home,Al-Riyadh,Saud Al-Tumbukti,saud-al-tumbukti,S. Al-Tumbukti,D,,177.0,8,M,1943702,EUR,1106870400.0,D,44,44,True,,1.0,,1.0,,0.0,,1.0,,,2.0,1.0,,,,,,,11.0,4.0,6.0,2.0,,12.260972950586,2.0,5.775,3.465,,,,0,,-0.01,0.05,-0.34,,Saud Al-Tumbukti,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14771927,home,Al-Riyadh,Osama Al-Boardi,osama-al-boardi,O. Al-Boardi,D,7,166.0,9,M,1914902,EUR,923616000.0,D,7,7,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,10.0,4.0,6.0,1.0,0.00028199,12.979338388377,1.0,-12.075,-12.075,,,,0,,0.01,-0.03,-0.36,,Osama Al-Boardi,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14771927,home,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400.0,M,88,88,True,,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,,,10.0,6.0,6.5,1.0,0.0307426,14.997720660154,1.0,9.555,9.555,,,,0,,0.14,0.01,-0.12,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,
14771927,home,Al-Riyadh,Abdulrahman Al Shammari,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,982349,EUR,963100800.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771927,home,Al-Riyadh,Ammar Al Harfi,ammar-al-harfi,A. A. Harfi,D,33,175.0,18,M,1549076,EUR,985478400.0,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ammar Al Harfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771927,home,Al-Riyadh,Nasser Al Bishi,nasser-al-bishi,N. A. Bishi,M,72,169.0,15,M,1201503,EUR,1023062400.0,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Nasser Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771927,home,Al-Riyadh,Muhammad Sahlouli,muhammad-sahlouli,M. Sahlouli,M,16,,23,M,1445996,EUR,1100995200.0,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Muhammad Sahlouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771927,home,Al-Riyadh,Khaled Ali Al Asbahi,khaled-ali-al-asbahi,K. A. A. Asbahi,F,18,,10,M,1217579,EUR,,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771927,home,Al-Riyadh,Luca Ramirez,luca-ramirez,L. Ramirez,F,32,,29,M,2158886,EUR,1143763200.0,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Luca Ramirez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771927,away,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200.0,G,1,1,False,,22.0,16.0,10.0,4.0,0.0,14.0,15.0,2.0,7.0,2.0,7.0,,2.0,2.0,1.0,,,90.0,31.0,8.0,6.0,0.00065046,22.690551206229,4.0,6.09,3.465,,,0.6221,0,1.1999,0.1,0.0,0.34,0.49,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
14771927,away,Al-Ettifaq,Majed Dawran,majed-dawran,M. Dawran,M,11,184.0,39,M,1547401,EUR,1060992000.0,D,77,77,False,,24.0,21.0,,,0.0,5.0,5.0,16.0,19.0,,2.0,,,,,,,65.0,38.0,6.3,10.0,0.0650839,82.842719764321,12.0,25.83,12.39,30.131657393452,2.0,,0,,-0.32,0.01,-0.07,,Majed Dawran,5.0,,2.0,,,,,2.0,,,,3.0,,,2.0,2.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,
14771927,away,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400.0,D,70,70,False,,69.0,64.0,1.0,,0.0,24.0,26.0,40.0,43.0,2.0,7.0,,,,,,,90.0,88.0,7.0,9.0,0.0344189,265.66537572071,28.0,175.875,24.36,48.54349435231,2.0,,0,,0.21,0.22,-0.01,,,4.0,,1.0,,,2.0,1.0,3.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,
14771927,away,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800.0,D,4,4,False,,85.0,80.0,8.0,5.0,0.0,36.0,37.0,44.0,48.0,4.0,3.0,,,,,,,90.0,95.0,7.7,6.0,0.0202345,450.51742734673,39.0,307.545,25.725,117.36716676747,4.0,,0,,0.41,0.23,0.53,,,4.0,2.0,,2.0,,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14771927,away,Al-Ettifaq,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,949218,EUR,854841600.0,D,37,37,False,,70.0,66.0,3.0,2.0,0.0,40.0,41.0,26.0,29.0,2.0,8.0,,,,,,,90.0,81.0,7.3,4.0,0.0133791,270.46369413249,33.0,190.89,23.94,20.349940147332,1.0,,0,,0.14,0.24,-0.01,,,3.0,,1.0,,,1.0,1.0,4.0,,,,1.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,
14771927,away,Al-Ettifaq,Francisco Calvo,francisco-calvo,F. Calvo,D,5,181.0,677,M,156400,EUR,710553600.0,D,5,5,False,,31.0,27.0,1.0,1.0,0.0,18.0,19.0,9.0,12.0,2.0,3.0,,,,,,,90.0,54.0,7.3,10.0,0.00543118,81.011527122428,14.0,0.10499999999995,7.56,,,,3,,-0.1,0.0,0.0,,,2.0,,2.0,,,1.0,,,,0.8618,0.44,,,,3.0,1.0,3.0,,,,,,1.0,,1.0,2.0,1.0,1.3717,1.0,,,
14771927,away,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600.0,M,8,8,False,True,34.0,27.0,,,0.0,10.0,11.0,17.0,23.0,,4.0,,,,,,,90.0,51.0,7.9,11.0,0.0597936,194.46343033029,16.0,74.025,38.115,58.40012138663,2.0,,5,,-0.6,0.09,0.0,,,2.0,,,,,,1.0,4.0,,1.0186,0.72,3.0,2.0,,,,,,1.0,,,1.0,1.0,,1.0,4.0,1.0,1.8005,1.0,gwijnaldum,,
14771927,away,Al-Ettifaq,Ondrej Duda,ondrej-duda,O. Duda,M,11,181.0,1114,M,246319,EUR,786585600.0,M,11,11,False,,76.0,73.0,6.0,6.0,0.0,34.0,34.0,39.0,42.0,,10.0,,,,,,,77.0,87.0,7.2,7.0,0.133046,234.4051010246,35.0,49.77,12.285,,,,2,,0.29,0.26,-0.05,,,3.0,,,1.0,,,,2.0,,0.0347,-0.02,3.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,,,,,,2.0,,,,1.0,
14771927,away,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600.0,M,10,10,False,,91.0,76.0,5.0,3.0,1.0,32.0,33.0,44.0,58.0,,12.0,,,,,,,90.0,118.0,7.8,26.0,0.312325,447.59017901306,52.0,137.025,20.58,87.094833445095,4.0,,1,,0.38,0.32,0.13,,,5.0,,,1.0,,,,10.0,,0.0175,-0.03,5.0,3.0,7.0,6.0,,2.0,2.0,,,2.0,2.0,,1.0,,1.0,,0.04,,,,
14771927,away,Al-Ettifaq,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191.0,1938,M,1143587,EUR,731289600.0,F,19,19,False,,9.0,6.0,,,0.0,3.0,5.0,3.0,4.0,1.0,,,,,,,,77.0,18.0,6.4,6.0,0.0116869,58.659816663122,10.0,-2.415,5.775,,,,2,,-0.27,0.06,-0.04,,,3.0,,,1.0,,1.0,4.0,4.0,2.0,0.0892,-0.35,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0
14771927,away,Al-Ettifaq,Moussa Dembélé,moussa-dembele,M. Dembélé,F,9,183.0,2632,M,318653,EUR,837129600.0,F,9,9,False,,21.0,18.0,,,0.0,6.0,6.0,12.0,15.0,,,,,,,,,90.0,31.0,6.6,8.0,0.208527,62.008173770001,9.0,-7.14,17.43,18.239059295918,1.0,,1,,0.24,-0.33,-0.01,,,3.0,,,1.0,,,,2.0,1.0,0.0322,-0.26,1.0,,2.0,1.0,,3.0,1.0,,,,1.0,1.0,,,,,,,,,
14771927,away,Al-Ettifaq,Khalid Al-Ghannam,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,976538,EUR,973641600.0,F,17,17,True,,15.0,12.0,,,1.0,4.0,4.0,8.0,11.0,,1.0,,,,,,,25.0,29.0,7.8,9.0,0.77091,130.95032356509,15.0,57.015,21.315,74.425797445936,5.0,,0,,0.61,0.29,0.13,,,1.0,,,,,,,3.0,,,,2.0,1.0,1.0,6.0,,,2.0,1.0,,3.0,,,3.0,,,,,,,,
14771927,away,Al-Ettifaq,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600.0,M,7,7,True,,19.0,17.0,2.0,1.0,0.0,5.0,5.0,12.0,14.0,,2.0,,,,,,,13.0,20.0,6.7,3.0,0.018493,53.719882466246,7.0,43.575,14.385,,,,0,,0.05,0.06,0.13,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14771927,away,Al-Ettifaq,Abdullah Al Ghamdi,abdullah-al-ghamdi,A. A. Ghamdi,M,29,,27,M,1010708,EUR,,F,29,29,True,,4.0,3.0,1.0,1.0,0.0,,,3.0,4.0,,,,,,,,,13.0,8.0,6.6,4.0,0.0135179,17.355028211602,3.0,5.25,7.35,,,,1,,-0.04,-0.33,0.0,,,2.0,,,,,,,,,0.1645,0.18,1.0,,,1.0,,,,,,,1.0,,,1.0,1.0,,0.2611,,,,
14771927,away,Al-Ettifaq,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,22,186.0,17,M,948594,EUR,851126400.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771927,away,Al-Ettifaq,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771927,away,Al-Ettifaq,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800.0,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771927,away,Al-Ettifaq,Meshal Ali Khayrallah,meshal-ali-khayrallah,M. A. Khayrallah,D,87,177.0,40,M,1156413,EUR,986947200.0,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Meshal Ali Khayrallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771927,away,Al-Ettifaq,Faris Al Ghamdi,faris-al-ghamdi,F. A. Ghamdi,M,6,,47,M,1547371,EUR,1057363200.0,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Faris Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
