match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_aerialWon,stat_lastManTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_blockedScoringAttempt,stat_goals,stat_aerialLost,captain,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork
14064442,home,Metz,Jonathan Fischer,jonathan-fischer,J. Fischer,G,1,197,267,M,1004550,EUR,999993600,G,1,1,False,42.0,35.0,18.0,11.0,0.0,33.0,34.0,2.0,8.0,1.0,6.0,5.0,6.0,1.0,1.0,90.0,52.0,8.0,7.0,0.00032332,46.562543099315,7.0,14.49,11.235,0.8001,0,0.2943,0.02,0.02,-0.3,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064442,home,Metz,Koffi Kouao,kouao-koffi,K. Kouao,D,39,173,315,M,867575,EUR,895622400,D,39,39,False,43.0,38.0,8.0,5.0,0.0,22.0,24.0,16.0,19.0,2.0,6.0,,,,,90.0,65.0,6.6,8.0,0.0210454,146.30434086257,17.0,17.64,11.655,,1,,0.23,0.06,-0.48,,1.0,7.0,9.0,3.0,1.0,2.0,2.0,1.0,7.0,5.0,3.0,0.0216,0.0557,1.0,0.0,,,,,,,,,,,,,,,,,,
14064442,home,Metz,Jean-Philippe Gbamin,jean-philippe-gbamin,J. Gbamin,M,5,186,1191,M,326343,EUR,811987200,D,5,5,False,59.0,51.0,10.0,4.0,0.0,38.0,39.0,13.0,20.0,4.0,5.0,,,,,90.0,72.0,7.1,10.0,0.0462842,166.44663030975,21.0,82.95,20.79,,0,,0.29,0.1,0.38,,1.0,1.0,4.0,1.0,,,,,3.0,2.0,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
14064442,home,Metz,Terry Yegbe,terry-yegbe,T. Yegbe,D,15,195,357,M,1200442,EUR,980380800,D,15,15,False,42.0,36.0,5.0,1.0,0.0,34.0,36.0,2.0,6.0,2.0,3.0,,,,,74.0,52.0,6.6,8.0,0.00132833,48.613877343299,9.0,2.625,4.2,,0,,0.0,0.02,0.49,,,4.0,3.0,,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,1.0,,Terry Yegbe,,1.0,1.0,1.0,,,,,,,,,
14064442,home,Metz,Maxime Colin,maxime-colin,M. Colin,D,2,179,51,M,128285,EUR,690163200,D,2,2,False,45.0,43.0,2.0,2.0,0.0,29.0,29.0,14.0,16.0,4.0,,,,,,90.0,56.0,6.0,2.0,0.00480029,135.82048111602,17.0,11.55,25.62,,2,,0.1,0.03,-0.59,,,2.0,1.0,2.0,,,,,,,,0.1023,,,-0.16,,1.0,,,,,,1.0,,2.0,,,,,,,,
14064442,home,Metz,Jessy Deminguet,jessy-deminguet,J. Deminguet,M,20,178,128,M,902657,EUR,884131200,M,20,20,False,37.0,34.0,6.0,4.0,0.0,24.0,25.0,10.0,12.0,1.0,1.0,,,,,85.0,50.0,8.1,5.0,0.00409985,166.26036028129,18.0,32.55,21.315,,1,,-0.02,0.03,0.14,,,4.0,6.0,1.0,1.0,1.0,,1.0,4.0,2.0,1.0,0.0862,0.0907,,0.55,,,,,,,,1.0,2.0,,1.0,,,,,,,
14064442,home,Metz,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183,1011,M,982613,EUR,998265600,M,8,8,False,29.0,24.0,1.0,,0.0,18.0,21.0,6.0,8.0,3.0,6.0,,,,,85.0,38.0,6.4,6.0,0.0107927,117.21478512552,17.0,18.9,12.495,,0,,-0.25,0.27,-0.11,,,6.0,5.0,,1.0,2.0,2.0,,1.0,1.0,2.0,,,,,,2.0,,,,,,1.0,,,,3.0,,,,,,
14064442,home,Metz,Malick Mbaye,mbaye-malick,M. Mbaye,F,11,173,790,M,1463503,EUR,1081209600,M,11,11,False,25.0,20.0,1.0,1.0,0.0,11.0,14.0,9.0,11.0,1.0,8.0,,,,,84.0,39.0,6.4,9.0,0.0445946,157.33887383449,17.0,46.41,21.21,,0,,0.02,-0.19,-0.18,,2.0,4.0,5.0,,,2.0,,,3.0,2.0,1.0,,,1.0,,1.0,,,,Malick Mbaye,,,,2.0,,,1.0,,,,,,
14064442,home,Metz,Gauthier Hein,gauthier-hein,G. Hein,M,10,170,632,M,842391,EUR,839376000,M,10,10,False,53.0,48.0,5.0,4.0,1.0,26.0,28.0,22.0,25.0,1.0,6.0,,,,,90.0,65.0,6.6,11.0,0.0807961,167.47128143098,21.0,33.075,23.205,,1,,-0.14,0.17,-0.3,,4.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,0.0347,0.138,1.0,0.01,1.0,1.0,,1.0,,,,,1.0,,,,True,,,,,
14064442,home,Metz,Georgiy Tsitaishvili,giorgi-tsitaishvili,G. Tsitaishvili,M,7,171,1454,M,875677,EUR,974505600,M,7,7,False,21.0,17.0,2.0,1.0,0.0,9.0,11.0,8.0,10.0,2.0,1.0,,,,,85.0,42.0,8.0,14.0,0.142382,193.22648839682,17.0,146.37,39.27,,1,,0.18,0.32,-0.13,,9.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,,,0.0528,0.8083,1.0,0.53,2.0,,,1.0,,,,1.0,2.0,,1.0,,,1.0,,,,
