match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_unsuccessfulTouch,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_totalContest,stat_wonContest,stat_totalOffside,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt
10411610,home,Inter,Romelu Lukaku,,,romelu-lukaku,R. Lukaku,F,9,191,56823,M,RLukaku,78893,EUR,737251200,F,90,90,False,10.0,6.0,1.0,,2.0,3.0,5.0,8.0,1.0,,,,64.0,19.0,6.9,9.0,0.1197,0.0,0.29454,1,,,1.0,2.0,2.0,,,,1.0,,,,1.0,4.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,
10411610,home,Inter,Lautaro Martínez,,,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,True,6.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,,,,,26.0,12.0,6.5,4.0,0.0,0.0,0.0371352,0,,,,6.0,1.0,,,,,,1.0,,4.0,1.0,,,,2.0,,,,,1.0,,,,,,
10411610,home,Inter,Robin Gosens,,,robin-gosens,R. Gosens,D,21,183,3165,M,,377118,EUR,773366400,D,8,8,True,18.0,10.0,,,3.0,4.0,7.0,15.0,1.0,,,,25.0,32.0,6.7,14.0,0.0,0.0,0.00673929,0,,,4.0,1.0,5.0,,2.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,,1.0,,,,,,,,
10411610,home,Inter,Denzel Dumfries,,,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,D,2,2,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,14.0,5.0,6.4,1.0,0.0,0.0,0.00029003,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10411610,home,Inter,Joaquín Correa,,,joaquin-correa,J. Correa,F,30,188,5676,M,tucocorrea,249929,EUR,776736000,F,11,11,True,2.0,,,,,,,2.0,1.0,,,,14.0,9.0,6.3,6.0,0.0,0.0,0.0,0,,,,3.0,2.0,,,,1.0,1.0,1.0,2.0,,3.0,,,,,,,1.0,,,,,,,,
10411610,home,Inter,Roberto Gagliardini,,,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,,287057,EUR,765676800,M,5,5,True,4.0,1.0,,,,,1.0,4.0,1.0,,,,12.0,5.0,6.4,3.0,0.0,0.0,0.00031076,0,,,,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10411610,home,Inter,Samir Handanović,,,samir-handanovic,S. Handanović,G,,193,1174,,,2949,EUR,458611200,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,home,Inter,Alex Cordaz,,,alex-cordaz,A. Cordaz,G,,188,119,,,43872,EUR,410227200,G,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,home,Inter,Stefan de Vrij,,,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,home,Inter,Mattia Zanotti,,,mattia-zanotti,M. Zanotti,D,46,177,531,M,,1012175,EUR,1042243200,D,46,46,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,home,Inter,Danilo D'Ambrosio,,,danilo-dambrosio,D. D'Ambrosio,D,,180,548,M,,107936,EUR,589766400,D,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,home,Inter,Kristjan Asllani,,,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,home,Inter,Valentín Carboni,,,valentin-carboni,V. Carboni,M,21,185,7112,M,valencarboni,1153083,EUR,1109980800,M,45,45,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,home,Inter,Raoul Bellanova,,,raoul-bellanova,R. Bellanova,M,16,188,2480,M,,826185,EUR,958521600,D,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,away,Napoli,Alex Meret,,,alex-meret,A. Meret,G,1,190,4366,M,,592794,EUR,858988800,G,1,1,False,33.0,28.0,11.0,6.0,27.0,30.0,1.0,3.0,9.0,,,,90.0,38.0,6.4,5.0,0.0,0.0,0.00055507,0,-0.2556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,away,Napoli,Giovanni Di Lorenzo,,,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,dilorenzo22,153257,EUR,744422400,D,22,22,False,65.0,54.0,7.0,2.0,23.0,27.0,32.0,41.0,3.0,,,,90.0,88.0,6.2,16.0,0.0,0.0,0.129611,0,,True,1.0,7.0,2.0,1.0,1.0,,1.0,1.0,,1.0,3.0,,,3.0,1.0,2.0,,,,,,1.0,,,,,
10411610,away,Napoli,Amir Rrahmani,,,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,,332155,EUR,762048000,D,13,13,False,84.0,75.0,13.0,10.0,54.0,59.0,21.0,25.0,8.0,,,,90.0,97.0,7.3,10.0,0.0214,0.0,0.00824543,1,,,4.0,1.0,7.0,,3.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,
10411610,away,Napoli,Min-jae Kim,,,min-jae-kim,M. Kim,D,3,190,15025,M,kiminjae3,896569,EUR,848016000,D,3,3,False,88.0,79.0,13.0,9.0,55.0,56.0,24.0,32.0,4.0,,,,90.0,100.0,7.1,11.0,0.0,0.0,0.00928659,0,,,2.0,3.0,4.0,,4.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,
10411610,away,Napoli,Mathías Olivera,,,mathias-olivera,M. Olivera,D,17,184,3517,M,,805078,EUR,878256000,D,17,17,False,72.0,65.0,4.0,3.0,27.0,31.0,38.0,42.0,5.0,,,,90.0,97.0,7.1,13.0,0.0,0.0,0.313591,0,,,,3.0,3.0,1.0,,2.0,,,2.0,1.0,,,,1.0,,1.0,,,1.0,1.0,,4.0,,1.0,,,
10411610,away,Napoli,Frank Anguissa,,,frank-anguissa,F. Anguissa,M,99,184,12968,M,anguiss_29,787941,EUR,816480000,M,99,99,False,38.0,32.0,1.0,,11.0,12.0,21.0,27.0,4.0,,,,76.0,47.0,6.6,10.0,0.1158,0.0,0.0326102,1,,,2.0,1.0,3.0,1.0,1.0,,,,,,,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,
10411610,away,Napoli,Stanislav Lobotka,,,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,StanLobotka,150383,EUR,785721600,M,68,68,False,66.0,61.0,5.0,5.0,37.0,37.0,24.0,29.0,6.0,,,,85.0,72.0,7.2,5.0,0.0,0.0,0.0196548,0,,,,1.0,4.0,,,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
10411610,away,Napoli,Piotr Zieliński,,,piotr-zielinski,P. Zieliński,M,7,180,18478,M,zielu_94,138605,EUR,769392000,M,20,20,False,44.0,41.0,4.0,3.0,10.0,10.0,32.0,35.0,4.0,,,,65.0,56.0,7.2,3.0,0.1836,0.0,0.139905,2,,,,2.0,2.0,,1.0,3.0,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,2.0,,,,,1.0
10411610,away,Napoli,Matteo Politano,,,matteo-politano,M. Politano,F,21,171,4493,M,,235672,EUR,744336000,F,21,21,False,31.0,27.0,2.0,2.0,9.0,11.0,18.0,27.0,3.0,,,,65.0,45.0,6.9,13.0,0.0,0.0,0.0221929,0,,,,2.0,3.0,,,,,,3.0,1.0,1.0,1.0,,7.0,,,,,,,,1.0,,,,,
10411610,away,Napoli,Victor Osimhen,,,victor-osimhen,V. Osimhen,F,45,186,227771,M,Osimhen9,822471,EUR,914889600,F,9,9,False,10.0,8.0,1.0,1.0,2.0,3.0,6.0,7.0,,,,,90.0,19.0,6.1,7.0,0.3054,0.5211,0.0204919,2,,,,5.0,,,2.0,,,,,,3.0,3.0,,,,,1.0,,2.0,,1.0,,,,1.0,,1.0
10411610,away,Napoli,Khvicha Kvaratskhelia,,,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,Kvaradona,889259,EUR,981936000,F,77,77,False,32.0,28.0,1.0,1.0,10.0,11.0,18.0,21.0,3.0,,,,76.0,55.0,6.1,16.0,0.0622,0.0,0.0261224,1,,,,11.0,4.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,,,,3.0,,1.0,8.0,2.0,1.0,,,,,,
10411610,away,Napoli,Hirving Lozano,,,hirving-lozano,H. Lozano,F,11,175,6583,M,hirvinglozano,385320,EUR,807062400,F,11,11,True,4.0,3.0,,,,,4.0,5.0,,,,,25.0,13.0,6.6,5.0,0.0575,0.0,0.0917049,1,,,1.0,3.0,2.0,,,1.0,1.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0
10411610,away,Napoli,Giacomo Raspadori,,,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,giacomo.raspadori,865651,EUR,950832000,F,81,81,True,12.0,5.0,2.0,,2.0,3.0,4.0,12.0,1.0,,,,25.0,23.0,6.6,13.0,0.1607,0.0493,0.0230443,1,,,,2.0,2.0,,,,,,1.0,,,2.0,,3.0,1.0,,,,3.0,1.0,,,,,1.0,,
10411610,away,Napoli,Eljif Elmas,,,eljif-elmas,E. Elmas,M,20,182,3699,M,,838232,EUR,938131200,M,7,7,True,13.0,10.0,,,4.0,5.0,6.0,8.0,3.0,,,,14.0,21.0,7.0,4.0,0.0,0.0,0.00442321,0,,,,1.0,3.0,,,1.0,,,,,,,,,,1.0,,,3.0,3.0,,,,,,,
10411610,away,Napoli,Tanguy Ndombélé,,,tanguy-ndombele,T. Ndombélé,M,22,181,2715,M,,845486,EUR,851731200,M,91,91,True,11.0,9.0,1.0,1.0,3.0,3.0,6.0,8.0,1.0,,,,14.0,15.0,6.6,4.0,0.0,0.0,0.00991643,0,,,,1.0,2.0,,,,,,1.0,,,1.0,,,,,,,2.0,1.0,,,,,,,
10411610,away,Napoli,Giovanni Simeone,,,giovanni-simeone,G. Simeone,F,18,179,9782,M,simeonegiovanni,341143,EUR,804902400,F,18,18,True,2.0,1.0,1.0,1.0,,,1.0,2.0,,,,,10.0,5.0,6.6,3.0,0.0,0.0,0.00023259,0,,,,2.0,,,,,,,,,2.0,2.0,,,,,,,,,,1.0,,,,,
10411610,away,Napoli,Davide Marfella,,,marfella-davide,D. Marfella,G,12,182,85,M,,917248,EUR,937353600,G,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,away,Napoli,Salvatore Sirigu,,,salvatore-sirigu,S. Sirigu,G,,192,495,M,,18954,EUR,537408000,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,away,Napoli,Juan Jesus,,,juan-jesus,Juan Jesus,D,5,185,2485,M,,108484,EUR,676512000,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,away,Napoli,Mário Rui,,,mario-rui,M. Rui,D,,168,1034,M,,99546,EUR,675302400,D,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,away,Napoli,Leo Østigård,,,leo-ostigard,L. Østigård,D,5,182,1809,M,,879746,EUR,943747200,D,55,55,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,away,Napoli,Alessio Zerbin,,,alessio-zerbin,A. Zerbin,M,7,182,1060,M,,869888,EUR,920419200,F,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,away,Napoli,Alessandro Zanoli,,,zanoli-alessandro,A. Zanoli,M,59,186,923,M,,922928,EUR,970531200,D,59,59,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,away,Napoli,Karim Zedadka,,,karim-zedadka,K. Zedadka,M,7,182,578,M,,954036,EUR,960508800,M,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411610,away,Napoli,Diego Demme,,,diego-demme,D. Demme,M,6,170,333,M,,124318,EUR,690681600,M,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
