match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_shotOffTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_goals,stat_totalOffside,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_ownGoals,stat_outfielderBlock
14288911,home,Estoril Praia,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,1,1,False,21.0,12.0,13.0,4.0,0.0,10.0,12.0,2.0,9.0,2.0,7.0,5.0,6.0,1.0,90.0,34.0,7.3,9.0,0.0001753,4.1090905319791,1.0,-4.095,-4.095,0.466,0,0.1894,0.0,-0.01,0.23,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288911,home,Estoril Praia,Pedro Carvalho,carvalho-pedro,P. Carvalho,D,22,169,64,M,1511977,EUR,1045180800,D,22,22,False,39.0,37.0,1.0,1.0,0.0,20.0,21.0,17.0,18.0,,,,,,57.0,50.0,6.7,5.0,0.00818488,63.107547655638,7.0,53.34,17.64,,0,,0.22,0.07,-0.16,,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14288911,home,Estoril Praia,Kévin Boma,kevin-boma,K. Boma,D,44,193,411,M,1049465,EUR,1037750400,D,44,44,False,61.0,57.0,2.0,2.0,0.0,46.0,47.0,11.0,14.0,,4.0,,,,90.0,74.0,7.0,5.0,0.0043637,157.87743986337,18.0,93.45,14.91,,1,,0.16,0.09,-0.14,,2.0,9.0,,,4.0,2.0,,,1.0,1.0,Kévin Boma,,1.0,4.0,1.0,1.0,1.0,2.0,0.1785,0.1537,-0.51,,,,,,,,,,,,,,
14288911,home,Estoril Praia,Felix Bacher,felix-bacher,F. Bacher,D,25,190,92,M,943525,EUR,972432000,D,25,25,False,60.0,60.0,5.0,5.0,0.0,45.0,45.0,15.0,15.0,8.0,2.0,,,,90.0,77.0,7.3,,0.00440541,121.10316583171,21.0,65.835,9.135,,0,,0.25,0.09,-0.07,,2.0,7.0,,,3.0,3.0,1.0,,,,,,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,
14288911,home,Estoril Praia,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,D,24,24,False,40.0,35.0,4.0,3.0,0.0,24.0,25.0,11.0,15.0,1.0,5.0,,,,68.0,55.0,6.6,9.0,0.00781039,86.484325447147,16.0,-8.19,5.88,,1,,-0.19,0.01,-0.17,,,2.0,,,1.0,,,,2.0,,,,,1.0,,,,1.0,0.0283,,-0.05,2.0,1.0,,,,,,,,,,,,
14288911,home,Estoril Praia,Jandro Orellana,jandro-orellana,J. Orellana,M,6,178,224,M,877920,EUR,965606400,M,6,6,False,73.0,67.0,1.0,1.0,0.0,44.0,45.0,23.0,28.0,,2.0,,,,87.0,84.0,7.0,8.0,0.0230373,144.73375107673,16.0,69.09,34.125,,0,,0.18,0.21,-0.04,,2.0,4.0,,,2.0,3.0,2.0,,2.0,2.0,,,,,1.0,1.0,,,,,,,,57.365066487277,2.0,,,,,,,,,,
14288911,home,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,10,10,False,108.0,102.0,7.0,4.0,0.0,57.0,58.0,45.0,50.0,1.0,7.0,,,,90.0,123.0,7.4,10.0,0.28576,180.73664953062,27.0,68.04,16.275,,1,,0.55,0.14,-0.07,,4.0,4.0,1.0,1.0,3.0,3.0,1.0,,,2.0,,,,,,,,1.0,0.0441,,0.01,5.0,,,,2.0,1.0,3.0,,,,,,,
14288911,home,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,M,99,99,False,56.0,46.0,2.0,1.0,0.0,13.0,14.0,33.0,42.0,,5.0,,,,90.0,87.0,7.2,24.0,0.0455734,273.02231733847,23.0,151.62,27.72,,1,,-0.04,0.37,0.13,,9.0,10.0,,,3.0,2.0,2.0,,2.0,,,,1.0,,12.0,4.0,,4.0,0.0162,,-0.02,1.0,,130.40437726328,6.0,,1.0,1.0,,,,,,,
14288911,home,Estoril Praia,Yanis Begraoui,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,M,14,14,False,32.0,25.0,,,0.0,12.0,12.0,13.0,20.0,2.0,4.0,,,,90.0,56.0,9.3,14.0,0.102195,129.65634613726,16.0,57.225,18.165,,4,,-0.11,0.4,0.14,,3.0,7.0,,1.0,2.0,3.0,2.0,,1.0,,,,1.0,2.0,2.0,1.0,2.0,1.0,0.7111,1.4675,0.91,3.0,2.0,51.163780062257,3.0,1.0,,,2.0,1.0,,,,,
14288911,home,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,M,12,12,False,40.0,34.0,4.0,4.0,1.0,16.0,21.0,18.0,19.0,,8.0,,,,68.0,52.0,7.2,15.0,0.0424977,140.94209741069,16.0,55.545,26.985,,0,,0.25,0.15,-0.06,,2.0,1.0,,,1.0,1.0,,,6.0,,,,,,2.0,,,,,,,1.0,,45.16243237661,2.0,,,1.0,,,True,,,,
