match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalCross,stat_errorLeadToAShot,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,stat_goalAssist,stat_goodHighClaim,player_sofascoreId
11396318,home,Darmstadt 98,Marcel Schuhen,marcel-schuhen,M. Schuhen,G,1,188,101,M,132654,EUR,726883200,G,1,1,False,39.0,33.0,11.0,5.0,30.0,32.0,3.0,7.0,11.0,1.0,2.0,1.0,1.0,90.0,49.0,6.8,7.0,0.0006162,0,-0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396318,home,Darmstadt 98,Clemens Riedel,clemens-riedel,C. Riedel,D,38,186,359,M,1129360,EUR,1058572800,D,38,38,False,87.0,81.0,3.0,2.0,52.0,53.0,29.0,34.0,11.0,,,,,90.0,96.0,6.9,6.0,0.0125669,0,,2.0,1.0,6.0,3.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396318,home,Darmstadt 98,Christoph Klarer,christoph-klarer,C. Klarer,D,4,191,230,M,865554,EUR,960940800,D,14,14,False,69.0,65.0,7.0,5.0,44.0,45.0,21.0,24.0,4.0,,,,,90.0,76.0,7.5,5.0,0.00874631,1,,3.0,3.0,4.0,2.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,0.4282,0.4876,,,,,,,,,,,,,,,,,,,,
11396318,home,Darmstadt 98,Matej Maglica,matej-maglica,M. Maglica,D,5,196,199,M,1082797,EUR,906681600,D,5,5,False,29.0,21.0,4.0,1.0,17.0,19.0,4.0,11.0,3.0,,,,,45.0,32.0,6.2,9.0,0.0026909,0,,2.0,1.0,2.0,,2.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11396318,home,Darmstadt 98,Matthias Bader,matthias-bader,M. Bader,M,26,176,59,M,800444,EUR,866505600,M,26,26,False,62.0,50.0,8.0,3.0,28.0,32.0,23.0,34.0,12.0,,,,,90.0,98.0,6.6,25.0,0.208403,1,,,8.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,0.0708,,,,4.0,,1.0,2.0,3.0,3.0,2.0,1.0,4.0,,,,,,,,,
11396318,home,Darmstadt 98,Fabian Holland,fabian-holland,F. Holland,M,32,172,44,M,39718,EUR,647654400,M,32,32,False,46.0,42.0,7.0,5.0,20.0,20.0,22.0,28.0,3.0,,,,,89.0,56.0,6.6,7.0,0.0303892,2,,,1.0,3.0,,,2.0,1.0,1.0,,,,,1.0,0.1096,,,,2.0,,,,,,,1.0,,True,1.0,1.0,,,,,,
11396318,home,Darmstadt 98,Fabian Nürnberger,fabian-nurnberger,F. Nürnberger,D,15,180,308,M,940886,EUR,933120000,M,15,15,False,34.0,27.0,2.0,1.0,13.0,15.0,15.0,22.0,3.0,,,,,80.0,47.0,6.9,9.0,0.0578979,0,,,1.0,3.0,1.0,1.0,,,,1.0,,,,1.0,,,,,3.0,,1.0,,,2.0,2.0,,,,,,1.0,,,,,
11396318,home,Darmstadt 98,Bartol Franjić,bartol-franjic,B. Franjić,D,4,188,631,M,880742,EUR,947808000,M,28,28,False,35.0,28.0,2.0,1.0,10.0,10.0,18.0,25.0,2.0,,,,,80.0,41.0,6.6,8.0,0.0191987,0,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11396318,home,Darmstadt 98,Julian Justvan,julian-justvan,J. Justvan,M,10,177,208,M,843132,EUR,891475200,F,17,17,False,45.0,32.0,5.0,,10.0,13.0,22.0,37.0,7.0,,,,,90.0,67.0,7.6,25.0,0.414269,1,,1.0,7.0,4.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,,0.0922,0.2385,,,5.0,,,1.0,3.0,3.0,1.0,,2.0,,,,1.0,1.0,,,,
11396318,home,Darmstadt 98,Luca Pfeiffer,luca-pfeiffer,L. Pfeiffer,F,16,196,147,M,842212,EUR,840499200,F,24,24,False,18.0,11.0,,,4.0,5.0,7.0,13.0,1.0,,,,,90.0,29.0,6.6,9.0,0.125721,6,,4.0,5.0,5.0,,,,,3.0,4.0,1.0,,,,0.4136,0.7556,,,,,,,,1.0,1.0,4.0,2.0,,1.0,1.0,,,,,,
11396318,home,Darmstadt 98,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,F,27,27,False,20.0,19.0,,,4.0,4.0,15.0,20.0,5.0,,,,,79.0,29.0,6.9,5.0,0.180759,1,,,3.0,1.0,1.0,,,,1.0,1.0,,,,1.0,0.0326,,,,4.0,,,1.0,,,,,,,,1.0,2.0,,3.0,,,
11396318,home,Darmstadt 98,Andreas Müller,andreas-muller,A. Müller,M,16,173,45,M,1049628,EUR,964051200,M,16,16,True,35.0,30.0,2.0,2.0,12.0,13.0,18.0,24.0,2.0,,,,,45.0,41.0,6.9,8.0,0.0304653,0,,1.0,1.0,3.0,,,1.0,1.0,,,,,,1.0,,,Andreas Müller,,2.0,,,,1.0,,,,,,,,1.0,,,,,
11396318,home,Darmstadt 98,Oscar Vilhelmsson,oscar-vilhelmsson,O. Wilhelmsson,F,11,188,219,M,993211,EUR,1065052800,F,29,29,True,1.0,1.0,,,,,1.0,1.0,,,,,,11.0,1.0,6.6,,0.00532107,0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11396318,home,Darmstadt 98,Emir Karić,emir-karic,E. Karić,D,17,186,635,M,796032,EUR,865814400,D,19,19,True,10.0,8.0,1.0,,3.0,4.0,5.0,9.0,2.0,,,,,10.0,19.0,6.4,7.0,0.00419092,0,,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,3.0,,,,,1.0,,,1.0,,,,,,,,,
11396318,home,Darmstadt 98,Tobias Kempe,tobias-kempe,T. Kempe,M,,184,86,M,37630,EUR,614908800,M,11,11,True,5.0,5.0,,,3.0,3.0,4.0,5.0,,,,,,10.0,10.0,7.2,3.0,0.130034,0,,,1.0,,,,,,1.0,,,,,,,,,,3.0,,2.0,,,,,,2.0,,,,1.0,1.0,,1.0,,
11396318,home,Darmstadt 98,Christoph Zimmermann,christoph-zimmermann,C. Zimmermann,D,,194,50,M,142568,EUR,726796800,D,4,4,True,5.0,5.0,,,3.0,3.0,2.0,2.0,,,,,,9.0,6.0,6.6,,0.00039188,0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11396318,home,Darmstadt 98,Alexander Brunst,alexander-brunst,A. Brunst-Zoellner,G,30,195,31,M,174285,EUR,805075200,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396318,home,Darmstadt 98,Fabian Schnellhardt,fabian-schnellhardt,F. Schnellhardt,M,,180,19,M,138159,EUR,758332800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396318,home,Darmstadt 98,Klaus Gjasula,klaus-gjasula,K. Gjasula,M,8,189,238,M,163673,EUR,629596800,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
