match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalCross,stat_aerialWon,stat_wonTackle,stat_accurateCross,stat_totalContest,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_hitWoodwork,stat_penaltyConceded
10411443,home,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,177,2531,M,932643,EUR,912729600,F,45,45,False,,35.0,26.0,2.0,,2.0,3.0,25.0,35.0,3.0,90.0,55.0,6.4,19.0,0.1267,0.1469,0.175412,3,,45,,11.0,3.0,2.0,3.0,,1.0,3.0,1.0,,2.0,3.0,,3.0,1.0,4.0,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,
10411443,home,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,189,224,M,170887,EUR,705888000,D,13,13,True,,31.0,25.0,10.0,8.0,11.0,14.0,14.0,18.0,3.0,45.0,35.0,7.0,7.0,0.0,0.0,0.00992767,0,,,,1.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
10411443,home,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,175,2961,M,912786,EUR,882489600,M,7,7,True,,17.0,16.0,4.0,3.0,1.0,1.0,15.0,16.0,1.0,45.0,29.0,7.2,5.0,0.0806,0.0,0.022597,1,,8,,3.0,4.0,,,1.0,,2.0,2.0,1.0,2.0,,,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,
10411443,home,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,185,2688,M,826198,EUR,927072000,F,9,9,True,,3.0,2.0,,,1.0,2.0,1.0,2.0,,29.0,5.0,5.8,3.0,0.0,0.0,0.00130902,0,,99,1.0,3.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10411443,home,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,185,5071,M,253367,EUR,775699200,F,10,10,True,,14.0,12.0,4.0,3.0,1.0,1.0,11.0,14.0,,32.0,28.0,9.0,6.0,0.8754,1.5131,0.254406,3,,10,2.0,4.0,6.0,1.0,1.0,,1.0,2.0,2.0,3.0,,1.0,,,,1.0,1.0,,,berardi25,,1.0,1.0,2.0,,,,,1.0,2.0,1.0,,,,,
10411443,home,Sassuolo,Rogério,rogerio,Rogério,D,178,289,M,830551,EUR,884649600,D,6,6,True,,12.0,9.0,1.0,,4.0,6.0,5.0,7.0,2.0,13.0,16.0,6.8,4.0,0.0,0.0,0.00695655,0,,13,,,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10411443,home,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,182,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,home,Sassuolo,Alessandro Russo,alessandro-russo,A. Russo,G,190,75,M,918862,EUR,985996800,G,64,64,True,,,,,,,,,,,,,,,,0.0,,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,home,Sassuolo,Filippo Romagna,filippo-romagna,F. Romagna,D,185,187,M,356032,EUR,864604800,D,19,19,True,,,,,,,,,,,,,,,,0.0,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,home,Sassuolo,Pedro Obiang,pedro-obiang,P. Obiang,M,192,280,M,46799,EUR,701654400,M,14,14,True,,,,,,,,,,,,,,,,0.0,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,home,Sassuolo,Nadir Zortea,zortea-nadir,N. Zortea,M,187,1108,M,928104,EUR,929750400,D,21,21,True,,,,,,,,,,,,,,,,0.0,,0,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,187,1387,M,924973,EUR,921283200,M,42,42,True,,,,,,,,,,,,,,,,0.0,,0,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,home,Sassuolo,Agustín Álvarez,agustin-alvarez,A. Álvarez,F,180,1490,M,1065937,EUR,990230400,F,11,11,True,,,,,,,,,,,,,,,,0.0,,0,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,home,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,175,915,M,933263,EUR,999475200,F,15,15,True,,,,,,,,,,,,,,,,0.0,,0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,away,Empoli,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,194,7123,M,553606,EUR,844646400,G,13,13,False,,33.0,20.0,15.0,2.0,18.0,20.0,2.0,13.0,5.0,90.0,41.0,6.6,13.0,0.0,0.0,0.00033596,0,-0.317,1,,,,,,,,,,,,,,,,,,,,guglielmovicario,,,,,,,,,,,,1.0,1.0,2.0,,
10411443,away,Empoli,Tyronne Ebuehi,tyronne-ebuehi,T. Ebuehi,D,187,664,M,580512,EUR,819072000,D,24,24,False,,28.0,20.0,6.0,3.0,14.0,19.0,6.0,9.0,5.0,90.0,58.0,6.3,15.0,0.1023,0.0,0.00419126,1,,24,,5.0,4.0,,3.0,3.0,1.0,2.0,,2.0,,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,
10411443,away,Empoli,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,188,2252,M,886243,EUR,954892800,D,4,4,False,,56.0,47.0,7.0,3.0,39.0,44.0,8.0,12.0,4.0,90.0,68.0,7.1,9.0,0.0,0.0,0.0037592,0,,6,,1.0,6.0,,,4.0,1.0,2.0,,1.0,1.0,,1.0,2.0,,2.0,,,,,,,2.0,,,,2.0,,,,,,,,,
10411443,away,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,191,784,M,352736,EUR,841968000,D,33,33,False,,57.0,51.0,6.0,2.0,36.0,39.0,15.0,18.0,2.0,90.0,64.0,6.7,6.0,0.063,0.0,0.00365856,1,,6,,,2.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10411443,away,Empoli,Fabiano Parisi,fabiano-parisi,F. Parisi,D,178,788,M,972886,EUR,973728000,D,65,65,False,,23.0,19.0,,,10.0,10.0,9.0,15.0,4.0,84.0,60.0,6.5,14.0,0.0244,0.0,0.00495083,1,,65,,6.0,7.0,2.0,1.0,4.0,3.0,2.0,2.0,,1.0,2.0,3.0,1.0,,4.0,,,,,,,2.0,,1.0,,,,,,,,,,,
10411443,away,Empoli,Răzvan Marin,razvan-marin,R. Marin,M,178,3932,M,279563,EUR,832809600,M,18,18,False,,36.0,26.0,11.0,7.0,8.0,9.0,21.0,33.0,1.0,90.0,51.0,7.3,15.0,0.033,0.0,0.144183,1,,18,1.0,2.0,3.0,,,,,2.0,2.0,1.0,1.0,6.0,,,3.0,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,
10411443,away,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,183,263,M,186845,EUR,794534400,M,5,5,False,,15.0,13.0,3.0,2.0,9.0,10.0,4.0,5.0,4.0,62.0,26.0,6.6,4.0,0.0,0.0,0.00342014,0,,33,,3.0,3.0,2.0,1.0,3.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10411443,away,Empoli,Filippo Bandinelli,filippo-bandinelli,F. Bandinelli,M,180,70,M,812332,EUR,796435200,M,25,25,False,True,27.0,19.0,2.0,1.0,13.0,16.0,7.0,14.0,6.0,68.0,40.0,6.5,15.0,0.0,0.0,0.0102435,0,,25,,5.0,3.0,1.0,3.0,,1.0,3.0,1.0,,1.0,3.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10411443,away,Empoli,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,170,2264,M,1012172,EUR,1048377600,M,35,35,False,,18.0,14.0,,,5.0,5.0,9.0,15.0,3.0,90.0,27.0,6.4,8.0,0.0,0.0,0.0073498,0,,8,,3.0,4.0,1.0,,,,1.0,,2.0,,2.0,,1.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,
10411443,away,Empoli,Francesco Caputo,francesco-caputo,F. Caputo,F,181,857,M,43905,EUR,555206400,F,19,19,False,,14.0,12.0,,,2.0,3.0,10.0,11.0,1.0,84.0,20.0,6.7,4.0,0.0655,0.0,0.00964449,1,,9,1.0,2.0,1.0,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,4.0,,,,,,,,,1.0,
10411443,away,Empoli,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,173,1123,M,971005,EUR,977961600,F,28,28,False,,18.0,14.0,1.0,,4.0,4.0,10.0,16.0,7.0,67.0,41.0,7.6,10.0,0.127,0.7478,0.00605827,1,,28,,4.0,10.0,,1.0,,,5.0,2.0,4.0,3.0,2.0,,4.0,,2.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,
10411443,away,Empoli,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,180,386,M,164511,EUR,718761600,M,11,11,True,,15.0,11.0,1.0,,4.0,6.0,7.0,9.0,4.0,28.0,22.0,6.7,5.0,0.0,0.0,0.00423896,0,,11,,,3.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,away,Empoli,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,190,1557,M,958982,EUR,980553600,F,91,91,True,,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,23.0,4.0,6.4,1.0,0.0,0.0,0.00188522,0,,91,3.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,away,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,178,840,M,1012179,EUR,1047772800,M,21,21,True,,12.0,10.0,,,4.0,4.0,6.0,8.0,2.0,22.0,16.0,6.3,3.0,0.0098,0.0,0.0061935,1,,22,,2.0,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10411443,away,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,184,514,M,905264,EUR,970012800,D,3,3,True,,4.0,4.0,,,1.0,1.0,3.0,3.0,,14.0,7.0,4.7,1.0,0.0,0.0,0.00216267,0,,13,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0
10411443,away,Empoli,Martín Satriano,martin-satriano,M. Satriano,F,187,2192,M,973536,EUR,982627200,F,9,9,True,,1.0,1.0,,,,,1.0,2.0,,14.0,2.0,6.6,1.0,0.0,0.0,0.00050586,0,,10,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
10411443,away,Empoli,Samuele Perisan,samuele-perisan,S. Perisan,G,191,50,M,794784,EUR,872121600,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,away,Empoli,Samir Ujkani,samir-ujkani,S. Ujkani,G,186,72,,27991,EUR,584064000,G,22,22,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,away,Empoli,Lorenzo Tonelli,lorenzo-tonelli,L. Tonelli,D,183,56,M,24818,EUR,632534400,D,26,26,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,away,Empoli,Nicolas Haas,nicolas-haas,N. Haas,M,178,93,M,587126,EUR,822355200,M,32,32,True,,,,,,,,,,,,,,,,0.0,,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,away,Empoli,Petar Stojanović,petar-stojanovic,P. Stojanović,M,177,665,M,227082,EUR,813024000,D,30,30,True,,,,,,,,,,,,,,,,0.0,,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,away,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,183,304,M,287573,EUR,830390400,M,8,8,True,,,,,,,,,,,,,,,,0.0,,0,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411443,away,Empoli,Emanuel Vignato,emanuel-vignato,E. Vignato,F,175,267,M,862373,EUR,967075200,F,55,55,True,,,,,,,,,,,,,,,,0.0,,0,,25,,,,,,,,,,,,,,,,,,Emanuel,Vignato,,,,,,,,,,,,,,,,,
10411443,away,Empoli,Mattia Destro,mattia-destro,M. Destro,F,181,199,M,100570,EUR,669427200,F,23,23,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
