match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalOffside,stat_dispossessed,stat_aerialLost,stat_goals,stat_hitWoodwork,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_outfielderBlock
12436523,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195.0,61053,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,28.0,25.0,4.0,1.0,0.0,24.0,25.0,1.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,90.0,37.0,6.9,3.0,9.584e-05,0,-0.1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436523,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185.0,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,61.0,54.0,3.0,,0.0,29.0,30.0,26.0,33.0,3.0,,,,,,90.0,90.0,7.4,14.0,0.121324,1,,2.0,1.0,1.0,5.0,11.0,4.0,1.0,1.0,1.0,7.0,6.0,2.0,2.0,2.0,0.0407,0.1986,2.0,,,,,,,,,,,,,,,,
12436523,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183.0,3197,M,,827679,EUR,877564800,D,4,4,False,91.0,87.0,5.0,5.0,0.0,54.0,57.0,33.0,34.0,2.0,,,,,,90.0,96.0,7.0,5.0,0.0105767,0,,,,1.0,,3.0,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12436523,home,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195.0,1992,M,,303638,EUR,731980800,D,5,5,False,112.0,99.0,12.0,5.0,0.0,64.0,68.0,35.0,44.0,3.0,,,,,,90.0,120.0,6.9,13.0,0.0281597,0,,,,2.0,,4.0,,,,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12436523,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178.0,4442,M,LDigne,96538,EUR,743126400,D,12,12,False,57.0,48.0,3.0,2.0,0.0,19.0,21.0,29.0,41.0,3.0,,,,,,76.0,79.0,7.0,15.0,0.0304119,1,,5.0,,3.0,3.0,6.0,,,,1.0,3.0,1.0,1.0,,2.0,0.0158,,,,,1.0,1.0,3.0,1.0,,,,,,,,,,
12436523,home,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184.0,3386,M,,826204,EUR,943315200,M,44,44,False,62.0,58.0,3.0,3.0,0.0,13.0,15.0,45.0,48.0,1.0,,,,,,90.0,73.0,7.1,6.0,0.0521833,0,,1.0,,,2.0,3.0,1.0,1.0,,2.0,2.0,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,
12436523,home,Aston Villa,Ross Barkley,ross-barkley,R. Barkley,M,6,188.0,2411,M,,98435,EUR,755049600,M,6,6,False,51.0,50.0,2.0,2.0,0.0,19.0,20.0,31.0,31.0,10.0,,,,,,76.0,69.0,8.1,2.0,0.0207513,2,,,,1.0,5.0,9.0,3.0,3.0,1.0,1.0,3.0,1.0,,2.0,,0.1523,0.6052,,,,1.0,1.0,3.0,,1.0,3.0,1.0,,,,,,,
12436523,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178.0,7677,M,leonbailey,808590,EUR,871084800,M,31,31,False,32.0,26.0,1.0,1.0,0.0,10.0,11.0,16.0,24.0,6.0,,,,,,90.0,49.0,7.1,16.0,0.0204475,2,,3.0,,,8.0,1.0,4.0,1.0,2.0,,,,,,1.0,0.2738,0.595,,,,1.0,,1.0,,3.0,,1.0,1.0,,,,,,
12436523,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177.0,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,41.0,36.0,2.0,1.0,0.0,12.0,14.0,24.0,30.0,1.0,,,,,,90.0,57.0,6.9,11.0,0.0135485,2,,3.0,,2.0,6.0,5.0,1.0,,1.0,2.0,2.0,2.0,,1.0,2.0,0.0831,0.2293,,,,,1.0,,,2.0,1.0,,,,,,,,
12436523,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175.0,3895,M,,250223,EUR,782438400,M,7,7,False,6.0,6.0,,,0.0,2.0,2.0,6.0,8.0,,,,,,,19.0,11.0,6.5,3.0,0.0342933,0,,4.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,
