match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_clearanceOffLine,stat_outfielderBlock,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_unsuccessfulTouch,stat_totalOffside,stat_accurateCross,stat_shotOffTarget,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed
10389770,home,Nantes,Andy Delort,andy-delort,A. Delort,F,,182,2883,M,84744,EUR,686966400,F,99,99,False,,12.0,4.0,1.0,,2.0,3.0,3.0,10.0,1.0,2.0,,,,59.0,23.0,6.4,14.0,0.0,0.0,0.0290783,0,,1.0,,3.0,1.0,2.0,,,,,,1.0,,,,,,,,1.0,4.0,,1.0,,LeTigre,,,,,,,
10389770,home,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,True,,7.0,3.0,,,1.0,2.0,2.0,5.0,1.0,1.0,,,,31.0,16.0,7.4,5.0,0.2595,0.5794,0.0127215,3,,2.0,2.0,3.0,5.0,,3.0,3.0,,,,,1.0,,,,,,,,1.0,1.0,,,mostafamohamed11,1.0,2.0,1.0,,,,
10389770,home,Nantes,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,10,10,True,,9.0,6.0,1.0,,4.0,5.0,4.0,6.0,,2.0,,,,31.0,18.0,7.7,7.0,0.5379,0.3099,0.0882047,1,,1.0,1.0,4.0,2.0,2.0,,,,,,1.0,1.0,,,,1.0,,,2.0,2.0,,2.0,,,1.0,,1.0,1.0,,,
10389770,home,Nantes,Ignatius Ganago,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,14,14,True,,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,,1.0,,,,31.0,7.0,6.4,5.0,0.0,0.0,0.00036759,0,,2.0,,3.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10389770,home,Nantes,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,M,29,29,True,,10.0,6.0,,,3.0,4.0,3.0,7.0,,1.0,,,,15.0,14.0,7.0,5.0,0.1147,0.0,0.622571,1,,,2.0,1.0,2.0,,,,,,,,1.0,,,,1.0,Quentin Merlin,,1.0,,,,,,,1.0,,1.0,1.0,,
10389770,home,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,,7.0,5.0,2.0,1.0,2.0,4.0,3.0,4.0,,2.0,,,,13.0,15.0,6.4,3.0,0.0,0.0,0.00113575,0,,3.0,,4.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
10389770,home,Nantes,Denis Petrić,denis-petric,D. Petrić,G,,186,72,M,20705,EUR,580435200,G,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389770,home,Nantes,Charles Traoré,charles-traore,C. Traoré,D,,180,144,M,816115,EUR,694224000,D,93,93,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389770,home,Nantes,Michel Diaz,michel-diaz,M. Diaz,D,4,193,403,M,1400993,EUR,1058918400,D,63,63,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Michel Diaz,,,,,,,,,,,,,,
10389770,home,Nantes,Lohann Doucet,lohann-doucet,L. Doucet,M,15,180,176,M,1170523,EUR,1031961600,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Lohann Doucet,,,,,,,,,,,,,,
10389770,away,AS Monaco,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2042,M,584722,EUR,844041600,G,16,16,False,,27.0,16.0,17.0,7.0,11.0,13.0,5.0,14.0,,9.0,2.0,,,90.0,34.0,6.0,11.0,0.0,0.0,0.00299899,0,-1.1107,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389770,away,AS Monaco,Vanderson,vanderson,Vanderson,D,2,173,6111,M,1090694,EUR,993081600,D,2,2,False,,38.0,26.0,7.0,3.0,11.0,14.0,16.0,27.0,2.0,11.0,,,,90.0,75.0,7.4,20.0,0.1027,0.0,0.025364,1,,2.0,3.0,5.0,11.0,,1.0,1.0,3.0,6.0,4.0,1.0,2.0,1.0,,1.0,,Vanderson,,3.0,4.0,,1.0,,,,1.0,,,,,
10389770,away,AS Monaco,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,827243,EUR,889574400,D,6,6,False,,44.0,35.0,7.0,3.0,25.0,28.0,10.0,16.0,6.0,7.0,,,,90.0,61.0,7.6,9.0,0.185,0.1774,0.0116867,3,,2.0,4.0,3.0,5.0,,1.0,1.0,3.0,,,,1.0,,,1.0,,,,,,,,,axel_disasi,2.0,1.0,1.0,,,,
10389770,away,AS Monaco,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,3,3,False,,49.0,41.0,6.0,2.0,31.0,33.0,10.0,16.0,4.0,6.0,,,,83.0,59.0,6.5,9.0,0.0,0.0,0.00563262,0,,2.0,2.0,3.0,2.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10389770,away,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178,3679,M,845170,EUR,870307200,D,12,12,False,,38.0,30.0,5.0,2.0,10.0,11.0,24.0,34.0,3.0,2.0,,,,90.0,65.0,8.3,14.0,0.0,0.0,0.249348,0,,,2.0,2.0,6.0,,,,1.0,3.0,2.0,1.0,1.0,1.0,,,5.0,,,7.0,,,4.0,,,,,,2.0,1.0,,
10389770,away,AS Monaco,Eliot Matazo,eliot-matazo,E. Matazo,M,36,174,581,M,1046150,EUR,1013731200,M,15,15,False,,30.0,23.0,4.0,2.0,15.0,18.0,8.0,12.0,,6.0,,,,90.0,48.0,7.5,9.0,0.1124,0.4752,0.00760979,1,,2.0,,7.0,9.0,,2.0,2.0,2.0,5.0,3.0,2.0,2.0,3.0,,,,,,,2.0,,,,,1.0,,1.0,,,,
10389770,away,AS Monaco,Mohamed Camara,camara-mohamed,M. Camara,M,4,175,3786,M,1008849,EUR,947116800,M,4,4,False,,35.0,33.0,,,19.0,20.0,14.0,15.0,1.0,8.0,,,,83.0,51.0,6.6,5.0,0.0,0.0,0.00684485,0,,1.0,,5.0,7.0,,1.0,,,4.0,2.0,3.0,1.0,2.0,,,1.0,,,,2.0,,,,camara_mohamed6,,,,,,1.0,
10389770,away,AS Monaco,Krépin Diatta,krepin-diatta,K. Diatta,M,27,173,13115,M,873534,EUR,919900800,M,27,27,False,,31.0,21.0,3.0,2.0,5.0,7.0,16.0,26.0,,4.0,,,,90.0,43.0,7.0,14.0,0.1177,0.1568,0.174694,3,,3.0,4.0,4.0,7.0,,1.0,1.0,1.0,2.0,1.0,,,1.0,,,1.0,,,2.0,1.0,2.0,,,krepindiatta,2.0,1.0,,,,,
10389770,away,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,1394353,EUR,1108512000,M,44,44,False,,33.0,26.0,2.0,2.0,4.0,5.0,22.0,28.0,,2.0,,,,70.0,40.0,6.9,9.0,0.1286,0.1537,0.105462,2,,1.0,1.0,4.0,4.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,benseghir44,1.0,,,,,,
10389770,away,AS Monaco,Aleksandr Golovin,aleksandr-golovin,A. Golovin,M,10,180,8439,M,318963,EUR,833414400,M,17,17,False,,36.0,27.0,2.0,1.0,9.0,11.0,18.0,28.0,,5.0,,,,79.0,57.0,7.1,18.0,0.1149,0.3084,0.0567793,1,,1.0,2.0,5.0,7.0,2.0,1.0,1.0,3.0,4.0,1.0,,1.0,1.0,,,2.0,,,3.0,3.0,,,,alex_golovin17,1.0,,,,,,
10389770,away,AS Monaco,Wissam Ben Yedder,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,119192,EUR,650419200,F,10,10,False,True,26.0,20.0,1.0,,12.0,13.0,8.0,13.0,,3.0,,,,90.0,36.0,6.1,9.0,0.4668,0.8685,0.0223617,4,,1.0,1.0,3.0,3.0,,1.0,,,,,2.0,1.0,,,,,,,,2.0,,,,wisbenyedder,3.0,1.0,,,,,2.0
10389770,away,AS Monaco,Kevin Volland,kevin-volland,K. Volland,F,31,179,1036,M,117373,EUR,712454400,F,31,31,True,,7.0,2.0,,,,,2.0,8.0,,3.0,,,,20.0,15.0,6.8,9.0,0.0392,0.0,0.222375,1,,1.0,,5.0,1.0,2.0,1.0,,,,,1.0,1.0,,,,2.0,Kevin,Volland,1.0,,,,,,,1.0,,,1.0,,
10389770,away,AS Monaco,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184,7001,M,897291,EUR,934848000,D,14,14,True,,10.0,2.0,,,,1.0,2.0,9.0,,,,,,11.0,13.0,6.8,9.0,0.0,0.0,0.0237511,0,,,3.0,,4.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,ismaijakobs,,,,,,,
10389770,away,AS Monaco,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,660,M,963198,EUR,1021420800,D,34,34,True,,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,13.0,6.0,6.7,1.0,0.0,0.0,0.00137957,0,,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10389770,away,AS Monaco,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,M,41,41,True,,7.0,5.0,,,1.0,1.0,4.0,6.0,,2.0,,,,13.0,11.0,6.8,2.0,0.0,0.0,0.00215538,0,,,1.0,1.0,4.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,Soungoutou Magassa,,,,,,,,,,,,,,
10389770,away,AS Monaco,Thomas Didillon,thomas-didillon,T. Didillon,G,1,193,120,M,339809,EUR,817516800,G,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389770,away,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,Minamino,,,,,,,
10389770,away,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,M,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389770,away,AS Monaco,Edan Diop,diop-edan,E. Diop,M,37,173,531,M,1390575,EUR,1093651200,M,42,42,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Edan Diop,,,,,,,,,,,,,,
10389770,away,AS Monaco,Myron Boadu,myron-boadu,M. Boadu,F,21,183,1735,M,856744,EUR,979430400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
