match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialWon,stat_wonContest,stat_interceptionWon,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_dispossessed,stat_bigChanceMissed,stat_fouls,stat_challengeLost,stat_goals,stat_goodHighClaim,stat_clearanceOffLine,stat_hitWoodwork
14109675,home,Eyüpspor,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189.0,1142,M,358524,EUR,829353600,G,1,1,False,64.0,50.0,21.0,7.0,0.0,49.0,50.0,1.0,14.0,1.0,7.0,3.0,3.0,1.0,1.0,1.0,90.0,74.0,7.3,14.0,0.00043982,0.2187,0,0.6138,0.09,0.04,0.19,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109675,home,Eyüpspor,Calegari,calegari,Calegari,D,2,171.0,473,M,988906,EUR,1014768000,D,2,2,False,50.0,41.0,8.0,5.0,0.0,19.0,24.0,22.0,26.0,3.0,6.0,,,,,,90.0,78.0,7.6,14.0,0.157977,,1,,0.44,0.02,0.25,,,,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.1022,0.219,2.0,-0.39,,,,,,,,,,,,,,,,,
14109675,home,Eyüpspor,Robin Yalçın,robin-yalcin,R. Yalçın,D,2,183.0,91,M,138154,EUR,759456000,D,6,6,False,77.0,70.0,8.0,5.0,0.0,61.0,63.0,9.0,14.0,8.0,3.0,,,,,,90.0,95.0,7.4,8.0,0.00249357,,0,,0.13,0.08,0.21,,,,,,,5.0,1.0,,,2.0,1.0,1.0,1.0,,,,,True,1.0,1.0,3.0,,,,,,,,,,,,,
14109675,home,Eyüpspor,Luccas Claro,luccas-claro,L. Claro,D,4,182.0,171,M,998209,EUR,687916800,D,4,4,False,61.0,56.0,8.0,5.0,0.0,48.0,52.0,8.0,9.0,4.0,3.0,,,,,,90.0,71.0,7.2,5.0,0.00366367,,3,,0.11,0.13,0.23,,,,,,1.0,5.0,,,,1.0,,,,0.3334,,,-0.62,,4.0,,,1.0,2.0,1.0,,,,,,,,,,
14109675,home,Eyüpspor,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189.0,775,M,858004,EUR,892598400,D,18,18,False,40.0,33.0,4.0,2.0,0.0,23.0,28.0,10.0,12.0,3.0,7.0,,,,,,90.0,66.0,7.2,9.0,0.00632838,,0,,0.02,0.13,0.2,,,,1.0,1.0,2.0,5.0,2.0,,,1.0,1.0,,1.0,,,,,,1.0,2.0,,2.0,,,1.0,1.0,,,,,,,,
14109675,home,Eyüpspor,Yalçın Kayan,yalcin-kayan,Y. Kayan,M,20,182.0,80,M,945548,EUR,917654400,M,30,30,False,28.0,23.0,,,0.0,15.0,17.0,8.0,11.0,1.0,5.0,,,,,,75.0,42.0,6.3,11.0,0.005965,,2,,-0.18,0.16,-0.01,,,,,,6.0,3.0,6.0,,2.0,,,1.0,,0.5536,0.5865,,-0.21,,,3.0,1.0,,,,,,2.0,2.0,1.0,,,,,
14109675,home,Eyüpspor,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185.0,2104,M,142619,EUR,741657600,M,10,10,False,50.0,40.0,8.0,3.0,0.0,25.0,31.0,15.0,19.0,1.0,6.0,,,,,,85.0,75.0,7.5,21.0,0.538745,,2,,0.7,0.15,-0.02,,,,9.0,4.0,4.0,4.0,3.0,,1.0,1.0,,2.0,1.0,0.2549,0.0267,5.0,-0.13,,,2.0,1.0,,1.0,,,,1.0,1.0,2.0,,,,,
14109675,home,Eyüpspor,Mateusz Łęgowski,mateusz-legowski,M. Łęgowski,M,20,181.0,793,M,1064080,EUR,1043798400,M,20,20,False,42.0,31.0,3.0,,1.0,16.0,18.0,15.0,24.0,2.0,4.0,,,,,,90.0,52.0,7.1,14.0,0.362544,,0,,0.3,0.25,0.24,,,,1.0,,2.0,2.0,,1.0,,,,2.0,1.0,,,2.0,,,1.0,,,,,,,,,,2.0,,,,,
14109675,home,Eyüpspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,77,170.0,140,M,217782,EUR,752803200,F,7,7,False,26.0,23.0,1.0,1.0,0.0,8.0,9.0,15.0,17.0,,,,,,,,68.0,36.0,7.0,6.0,0.0655812,,0,,0.29,-0.04,-0.03,,,,1.0,,4.0,5.0,4.0,,,2.0,2.0,,,,,,,,,3.0,,1.0,,,,,,,1.0,1.0,,,,
14109675,home,Eyüpspor,Mame Thiam,mame-thiam,M. Thiam,F,17,185.0,1076,M,180981,EUR,718588800,F,9,9,False,23.0,19.0,3.0,2.0,0.0,5.0,7.0,14.0,16.0,2.0,2.0,,,,,,85.0,34.0,8.2,6.0,0.320966,,2,,0.49,0.05,0.2,,,,,,5.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,,0.7395,0.7911,4.0,0.48,,2.0,,1.0,4.0,1.0,,,1.0,,,,,1.0,,,
