match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,captain,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_errorLeadToAShot,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_lastManTackle,stat_bigChanceMissed,player_sofascoreId,stat_goals
14065082,home,1. FC Heidenheim,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,41,41,False,46.0,23.0,37.0,14.0,0.0,15.0,17.0,8.0,29.0,1.0,2.0,4.0,10.0,1.0,2.0,6.0,6.0,2.0,90.0,63.0,9.2,23.0,0.00454994,1.6264,0,2.5844,0.07,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065082,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,25.0,17.0,3.0,,0.0,11.0,14.0,6.0,11.0,,,5.0,4.0,,,,,,90.0,41.0,6.0,11.0,0.0180521,,2,,0.02,0.06,-0.25,,,,1.0,1.0,2.0,1.0,2.0,1.0,0.02,-0.12,,,,,,,,,,,,,,,,,,,,,
14065082,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,14.0,12.0,1.0,1.0,0.0,11.0,12.0,1.0,2.0,,1.0,8.0,2.0,,,,,,90.0,32.0,6.8,2.0,0.00232465,,0,,0.04,0.0,0.31,,,,,1.0,1.0,,,,,,True,6.0,1.0,,,,,,,,,,,,,,,,,,
14065082,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,15.0,11.0,5.0,1.0,0.0,10.0,10.0,1.0,5.0,,4.0,,1.0,2.0,,,,,45.0,20.0,6.1,4.0,0.00037948,,0,,-0.03,0.01,-0.41,,,,,,3.0,2.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
14065082,home,1. FC Heidenheim,Leart Paqarada,leart-paqarada,L. Paqarada,D,32,184,333,M,151581,EUR,781574400,D,32,32,False,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,7.0,2.0,,,0.00019812,,0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14065082,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,21.0,12.0,3.0,1.0,0.0,10.0,14.0,2.0,7.0,,3.0,8.0,5.0,,,,,,90.0,42.0,6.4,12.0,0.00148147,,0,,-0.17,0.14,-0.05,,,,,2.0,6.0,3.0,,2.0,,,,5.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
14065082,home,1. FC Heidenheim,Luca Kerber,luca-kerber,L. Kerber,M,20,180,120,M,1097453,EUR,1015718400,M,20,20,False,14.0,9.0,3.0,1.0,0.0,5.0,8.0,4.0,6.0,1.0,3.0,2.0,1.0,1.0,,,,,90.0,27.0,6.8,6.0,0.0037178,,1,,-0.08,-0.13,0.31,,,,1.0,,1.0,1.0,1.0,,0.0442,-0.1,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
14065082,home,1. FC Heidenheim,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2950,M,1142248,EUR,1134259200,M,22,22,False,26.0,22.0,3.0,2.0,0.0,15.0,16.0,7.0,10.0,,1.0,,3.0,,,,,,81.0,44.0,6.4,14.0,0.0564417,,1,,0.02,0.12,-0.15,,,,3.0,,4.0,1.0,,5.0,0.0347,0.11,,1.0,,,1.0,2.0,1.0,,,1.0,1.0,1.0,0.1661,2.0,,,,,,,
14065082,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,False,15.0,12.0,1.0,1.0,0.0,7.0,8.0,5.0,7.0,,2.0,1.0,2.0,1.0,,,,,45.0,22.0,6.6,4.0,0.00659569,,0,,-0.03,0.1,-0.08,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
14065082,home,1. FC Heidenheim,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,M,17,17,False,15.0,10.0,1.0,1.0,0.0,4.0,7.0,6.0,8.0,1.0,7.0,,6.0,2.0,,,,,70.0,33.0,6.9,11.0,0.00320747,,1,,-0.13,0.11,0.25,,,,,,3.0,,,3.0,0.0826,-0.03,,3.0,1.0,,,4.0,3.0,1.0,,,2.0,,,,1.0,1.0,,,,,
14065082,home,1. FC Heidenheim,Budu Zivzivadze,budu-zivzivadze,B. Zivzivadze,F,11,189,2844,M,149728,EUR,763257600,F,11,11,False,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,,1.0,,3.0,,,,,,21.0,11.0,3.5,5.0,0.00136042,,0,,-0.07,0.11,-0.01,,,,,,2.0,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
