match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_clearanceOffLine,stat_wonContest,stat_onTargetScoringAttempt,captain,stat_bigChanceCreated,stat_accurateCross,stat_dispossessed,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyConceded,stat_punches,stat_bigChanceMissed,stat_penaltyWon,stat_hitWoodwork
12625021,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,1066728,EUR,981072000,G,1,1,False,30.0,18.0,25.0,13.0,0.0,10.0,13.0,8.0,17.0,5.0,2.0,1.0,3.0,90.0,35.0,7.1,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625021,home,Al-Ahli,Ali Majrashi,,,ali-majrashi,A. Majrashi,D,27,177.0,404,M,917035,EUR,938736000,D,27,27,False,15.0,8.0,2.0,,0.0,3.0,6.0,5.0,13.0,3.0,,,,89.0,46.0,7.0,16.0,1,4.0,2.0,1.0,8.0,6.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,
12625021,home,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190.0,4099,M,806968,EUR,889056000,D,28,28,False,26.0,17.0,4.0,1.0,0.0,13.0,16.0,4.0,10.0,5.0,,,,90.0,34.0,7.4,10.0,0,,1.0,2.0,2.0,2.0,,,,3.0,3.0,1.0,,,,,1.0,,merihdemiral,2.0,,,,,,,,,,,,,,
12625021,home,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,888949,EUR,911779200,D,3,3,False,31.0,22.0,7.0,1.0,0.0,15.0,17.0,7.0,14.0,4.0,,,,90.0,50.0,6.7,9.0,1,,2.0,,4.0,6.0,,,1.0,7.0,1.0,1.0,1.0,1.0,,5.0,2.0,,,,,,,,,,,,,,,,,
12625021,home,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200,D,31,31,False,14.0,10.0,1.0,1.0,0.0,6.0,8.0,4.0,6.0,3.0,,,,66.0,31.0,6.7,9.0,0,,,1.0,3.0,6.0,1.0,1.0,,1.0,,1.0,4.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12625021,home,Al-Ahli,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,881838,EUR,853027200,M,40,40,False,24.0,16.0,1.0,,0.0,10.0,14.0,6.0,10.0,5.0,,,,81.0,32.0,6.6,9.0,1,,,,,2.0,,1.0,,,,2.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,
12625021,home,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183.0,43381,M,359226,EUR,850953600,M,79,79,False,27.0,24.0,2.0,1.0,1.0,16.0,16.0,8.0,11.0,7.0,,,,90.0,37.0,7.5,5.0,1,,1.0,,4.0,3.0,,1.0,,1.0,,3.0,1.0,1.0,,2.0,2.0,1.0,franckkessie,,,1.0,True,1.0,,,,,,,,,,
12625021,home,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,158213,EUR,667094400,M,7,7,False,39.0,32.0,5.0,3.0,0.0,9.0,11.0,26.0,36.0,5.0,,,,90.0,62.0,6.9,14.0,2,8.0,,,4.0,3.0,1.0,1.0,2.0,1.0,,,2.0,2.0,1.0,1.0,2.0,1.0,RMahrez,,,,,,3.0,,,,,,,,,
12625021,home,Al-Ahli,Gabri Veiga,,,gabri-veiga,G. Veiga,M,10,184.0,5191,M,1010505,EUR,1022457600,M,24,24,False,18.0,14.0,,,0.0,9.0,11.0,5.0,7.0,5.0,,,,89.0,32.0,7.3,8.0,2,,1.0,1.0,5.0,5.0,,,1.0,,1.0,,3.0,2.0,,1.0,1.0,1.0,,,,1.0,,,,3.0,1.0,,,,,,,
12625021,home,Al-Ahli,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400,M,9,9,False,14.0,9.0,1.0,,0.0,4.0,5.0,5.0,9.0,,,,,81.0,24.0,6.8,8.0,0,,,4.0,2.0,7.0,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,
12625021,home,Al-Ahli,Ivan Toney,,,ivan-toney,I. Toney,F,17,185.0,12718,M,290927,EUR,826934400,F,99,99,False,19.0,14.0,,,0.0,6.0,8.0,9.0,14.0,6.0,,,,90.0,38.0,7.0,13.0,2,3.0,2.0,1.0,5.0,3.0,,1.0,,1.0,,1.0,,,4.0,2.0,1.0,1.0,ivantoney,,,1.0,,,1.0,1.0,,3.0,1.0,,,,,
12625021,home,Al-Ahli,Rayan Hamed,Rayan Hamed,,rayan-hamed,R. Hamed,D,46,176.0,226,M,1429251,EUR,1018656000,D,46,46,True,11.0,9.0,3.0,2.0,0.0,2.0,3.0,7.0,9.0,,,,,24.0,15.0,6.3,3.0,0,1.0,,1.0,1.0,2.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,
