match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_accurateCross,stat_shotOffTarget,captain,stat_totalOffside,player_sofascoreId,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAGoal
11406827,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,35.0,19.0,18.0,3.0,16.0,18.0,3.0,17.0,1.0,7.0,1.0,2.0,1.0,90.0,43.0,6.9,16.0,0.00083538,0,0.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406827,home,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,D,38,38,False,22.0,13.0,3.0,1.0,9.0,12.0,4.0,11.0,2.0,1.0,,,,89.0,36.0,6.8,10.0,0.00726367,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11406827,home,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,False,53.0,36.0,18.0,6.0,27.0,32.0,9.0,21.0,10.0,,,,,90.0,71.0,7.4,17.0,0.00401951,0,,,7.0,11.0,,1.0,4.0,3.0,,5.0,7.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11406827,home,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,288321,EUR,800928000,D,27,27,False,62.0,46.0,10.0,3.0,34.0,44.0,12.0,18.0,6.0,6.0,,,,90.0,71.0,7.0,16.0,0.00297391,0,,,2.0,6.0,,,,,,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11406827,home,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185,4400,M,988037,EUR,978912000,D,32,32,False,32.0,25.0,4.0,2.0,13.0,15.0,12.0,21.0,3.0,5.0,,,,90.0,63.0,7.5,14.0,0.0152748,2,,4.0,6.0,12.0,,,1.0,1.0,1.0,3.0,4.0,,3.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0405,0.0199,,,,,,,,,,,
11406827,home,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1258,M,964154,EUR,1023408000,M,31,31,False,12.0,9.0,4.0,2.0,1.0,1.0,9.0,13.0,,3.0,,,,89.0,31.0,7.2,11.0,0.0239858,2,,2.0,9.0,6.0,1.0,,3.0,3.0,2.0,1.0,,,4.0,2.0,2.0,2.0,1.0,2.0,,3.0,0.0793,0.1872,,,1.0,,,,,,,,
11406827,home,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,800408,EUR,860716800,M,25,25,False,35.0,25.0,11.0,6.0,14.0,16.0,11.0,19.0,4.0,5.0,,,,90.0,50.0,7.2,13.0,0.015382,1,,,4.0,6.0,1.0,1.0,2.0,2.0,1.0,,2.0,1.0,2.0,1.0,,2.0,1.0,,,1.0,0.0029,,,,,1.0,,,,,,,
11406827,home,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1121,M,246319,EUR,786585600,M,33,33,False,31.0,22.0,6.0,3.0,13.0,15.0,9.0,17.0,,7.0,,,,90.0,46.0,7.0,12.0,0.0619426,1,,1.0,5.0,5.0,1.0,1.0,3.0,1.0,,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,1.0,0.028,,,,,1.0,,,,,,,
11406827,home,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,M,8,8,False,14.0,9.0,1.0,,,1.0,9.0,14.0,1.0,1.0,,,,68.0,22.0,6.5,8.0,0.0168896,1,,1.0,4.0,2.0,2.0,,,,,2.0,2.0,,,,,,,,1.0,2.0,0.0208,,,,,,True,,,,,,
11406827,home,Hellas Verona,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1223,M,1069244,EUR,931305600,F,17,17,False,8.0,6.0,,,4.0,4.0,2.0,5.0,1.0,2.0,,,,60.0,19.0,6.6,7.0,0.00147566,0,,1.0,5.0,4.0,2.0,,,,,3.0,3.0,,,,,1.0,1.0,,,4.0,,,,,,,,,,,,,
