match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalTackle,captain,stat_dispossessed,stat_wonTackle,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_sofascoreId,stat_totalKeeperSweeper,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated
10382167,home,FC Emmen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,188.0,97,M,242313,EUR,771465600,G,32,32,False,25.0,22.0,7.0,4.0,21.0,23.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,90.0,33.0,7.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382167,home,FC Emmen,Mohamed Bouchouari,mohamed-bouchouari,M. Bouchouari,D,170.0,778,M,965329,EUR,974246400,D,34,34,False,55.0,47.0,4.0,2.0,22.0,25.0,26.0,41.0,,2.0,3.0,6.0,,,,,90.0,86.0,7.0,20.0,1,,,34,11.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
10382167,home,FC Emmen,Miguel Araujo,miguel-araujo,M. Araujo,D,178.0,883,M,370226,EUR,782956800,D,5,5,False,97.0,91.0,16.0,11.0,47.0,48.0,44.0,49.0,1.0,2.0,4.0,6.0,,,,,90.0,104.0,7.3,6.0,0,,,20,,,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,
10382167,home,FC Emmen,Jeroen Veldmate,jeroen-veldmate,J. Veldmate,D,187.0,9,,28111,EUR,594950400,D,4,4,False,76.0,69.0,7.0,3.0,39.0,43.0,30.0,33.0,1.0,3.0,4.0,3.0,,,,,79.0,86.0,7.0,7.0,0,,,,,,2.0,,,,,1.0,,1.0,2.0,1.0,,1.0,True,,,,,,,,,,
10382167,home,FC Emmen,Lorenzo Burnet,lorenzo-burnet,L. Burnet,D,170.0,12,M,100384,EUR,663552000,D,18,18,False,25.0,22.0,,,7.0,8.0,16.0,21.0,1.0,4.0,,2.0,,,,,59.0,49.0,6.7,13.0,0,Lorenzo,Burnet,18,4.0,1.0,3.0,,,,,,3.0,2.0,1.0,,,2.0,,2.0,1.0,,,,,,,,
10382167,home,FC Emmen,Keziah Veendorp,keziah-veendorp,K. Veendorp,D,183.0,41,M,361778,EUR,856137600,M,2,2,False,56.0,50.0,7.0,4.0,26.0,29.0,25.0,29.0,2.0,4.0,3.0,4.0,,,,,90.0,71.0,7.0,8.0,0,,,,2.0,1.0,3.0,,1.0,1.0,,,,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,
10382167,home,FC Emmen,Jari Vlak,jari-vlak,J. Vlak,M,191.0,123,M,932652,EUR,903139200,M,20,20,False,46.0,36.0,6.0,3.0,15.0,16.0,21.0,31.0,2.0,4.0,4.0,9.0,,,,,90.0,60.0,7.1,13.0,2,,,8,1.0,,2.0,,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,
10382167,home,FC Emmen,Ole Romeny,ole-romeny,O. Romeny,F,185.0,13950,M,921948,EUR,961459200,M,77,77,False,21.0,16.0,2.0,1.0,2.0,5.0,14.0,17.0,1.0,4.0,,3.0,,,,,65.0,32.0,6.9,9.0,1,,,11,1.0,,2.0,,,,,,2.0,2.0,,2.0,1.0,1.0,,1.0,,,1.0,,oleromeny,,,,
10382167,home,FC Emmen,Ahmed El Messaoudi,ahmed-el-messaoudi,A. E. Messaoudi,M,182.0,170,M,369798,EUR,807408000,M,23,23,False,51.0,50.0,2.0,2.0,16.0,16.0,35.0,36.0,,5.0,,4.0,,,,,79.0,67.0,7.2,7.0,1,,,10,1.0,1.0,2.0,,1.0,1.0,1.0,,4.0,2.0,,1.0,,2.0,,2.0,1.0,1.0,,,,,,,
10382167,home,FC Emmen,Mark Diemers,mark-diemers,M. Diemers,M,175.0,198,M,252123,EUR,750297600,M,10,10,False,49.0,47.0,4.0,4.0,6.0,7.0,42.0,55.0,,6.0,1.0,4.0,,,,,90.0,88.0,7.2,21.0,4,,,10,13.0,1.0,5.0,,5.0,1.0,1.0,2.0,2.0,5.0,,1.0,,,,1.0,,,1.0,2.0,,,,,
