match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_errorLeadToAShot,stat_totalContest,stat_unsuccessfulTouch,stat_keyPass,captain,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_goalAssist,stat_penaltyMiss,stat_penaltyWon,stat_penaltyConceded,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_hitWoodwork
11408462,home,Vitória SC,Charles,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,False,22.0,17.0,10.0,6.0,13.0,15.0,4.0,7.0,2.0,2.0,1.0,9.0,1.0,1.0,1.0,1.0,90.0,32.0,7.0,5.0,0.00145908,9.6340147913526,1.0,6.615,6.615,0,0.0199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408462,home,Vitória SC,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193,145,M,814673,EUR,859939200,D,44,44,False,39.0,30.0,5.0,1.0,17.0,19.0,13.0,20.0,5.0,7.0,2.0,5.0,1.0,,,,52.0,45.0,6.7,10.0,0.0136636,83.941592338193,9.0,30.765,15.435,0,,3.0,6.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408462,home,Vitória SC,Toni Borevković,toni-borevkovic,T. Borevković,D,24,194,270,M,886843,EUR,866592000,D,24,24,False,24.0,17.0,5.0,,13.0,17.0,4.0,7.0,2.0,2.0,6.0,3.0,,,,,90.0,34.0,7.5,7.0,0.00136112,49.076036875284,7.0,10.92,12.18,0,,3.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408462,home,Vitória SC,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,False,37.0,27.0,8.0,1.0,16.0,20.0,11.0,17.0,3.0,5.0,1.0,5.0,1.0,,,,90.0,44.0,6.9,11.0,0.0140055,144.33175522133,13.0,125.79,35.07,1,,2.0,3.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,0.1563,35.306533389728,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11408462,home,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,M,76,76,False,49.0,38.0,2.0,,16.0,17.0,23.0,35.0,,2.0,1.0,2.0,1.0,,,,90.0,70.0,7.0,15.0,0.0396161,41.166547721241,5.0,1.47,9.03,0,,,2.0,2.0,1.0,1.0,,,,2.0,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11408462,home,Vitória SC,Tomás Händel,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,42.0,39.0,1.0,,19.0,19.0,20.0,26.0,1.0,4.0,1.0,2.0,2.0,,,,90.0,53.0,6.7,8.0,0.0231926,147.49625441449,12.0,72.765,40.215,0,,,5.0,,1.0,,4.0,,,,,,,58.286176395126,2.0,Tomás Händel,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11408462,home,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,57.0,48.0,8.0,5.0,15.0,18.0,34.0,46.0,,7.0,,5.0,2.0,,,,90.0,79.0,7.8,17.0,0.124952,143.6253966887,21.0,65.835,11.76,1,,1.0,2.0,,3.0,1.0,1.0,,,,,1.0,0.0127,,,,,7.0,1.0,,2.0,2.0,1.0,True,2.0,1.0,,,,,,,,,,,,,
11408462,home,Vitória SC,Ricardo Mangas,mangas-ricardo,R. Mangas,D,91,179,1156,M,878496,EUR,890179200,M,19,19,False,30.0,23.0,1.0,1.0,6.0,7.0,17.0,28.0,4.0,7.0,1.0,6.0,2.0,,,,90.0,53.0,7.3,15.0,0.612678,144.45632723173,13.0,111.72,20.79,1,,2.0,7.0,2.0,1.0,1.0,1.0,,,1.0,,,0.0422,36.135160387345,2.0,Ricardo,Mangas,5.0,,,2.0,,2.0,,,1.0,1.0,,,,,,,,,,,,
11408462,home,Vitória SC,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,False,12.0,7.0,2.0,2.0,1.0,2.0,6.0,10.0,1.0,10.0,1.0,2.0,3.0,,,,87.0,41.0,7.6,12.0,0.0235155,82.328806772381,9.0,47.145,19.005,3,,1.0,5.0,,3.0,2.0,1.0,,,2.0,1.0,2.0,0.5785,44.310902226045,3.0,,,,,,4.0,4.0,,,3.0,,,2.0,1.0,1.0,2.0,,,,,,,,
11408462,home,Vitória SC,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,79,79,False,13.0,12.0,,,2.0,2.0,10.0,11.0,1.0,3.0,,2.0,1.0,,,,78.0,21.0,7.5,3.0,0.0258141,4.0157036743266,1.0,1.05,1.05,2,,1.0,4.0,,1.0,1.0,1.0,,,,,1.0,0.121,,,,,,,,,,2.0,,,2.0,,2.0,1.0,,1.0,1.0,,,,,,,
