match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_dispossessed,stat_clearanceOffLine,stat_outfielderBlock,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,player_sofascoreId,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_wonTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_totalOffside,captain,stat_goalAssist,stat_keyPass,stat_punches,stat_bigChanceMissed,stat_bigChanceCreated
10407287,home,KV Mechelen,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187,160,M,794989,EUR,910051200,G,1,1,False,21.0,12.0,14.0,5.0,11.0,15.0,1.0,6.0,7.0,3.0,3.0,90.0,28.0,6.8,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407287,home,KV Mechelen,Jordi Vanlerberghe,jordi-vanlerberghe,J. Vanlerberghe,D,30,189,145,M,284727,EUR,835833600,D,30,30,False,50.0,34.0,10.0,3.0,24.0,32.0,10.0,18.0,5.0,,,90.0,58.0,6.9,16.0,0,,,1.0,7.0,1.0,9.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10407287,home,KV Mechelen,David Bates,david-bates,D. Bates,D,4,193,95,M,839675,EUR,844473600,D,27,27,False,35.0,26.0,4.0,2.0,24.0,30.0,2.0,5.0,7.0,,,90.0,44.0,7.2,10.0,0,,,1.0,3.0,2.0,3.0,5.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10407287,home,KV Mechelen,Dries Wouters,dries-wouters,D. Wouters,D,5,189,35,M,339269,EUR,854409600,D,4,4,False,13.0,8.0,3.0,,6.0,7.0,2.0,6.0,3.0,,,45.0,20.0,6.7,7.0,1,,,,,2.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10407287,home,KV Mechelen,Sandy Walsh,sandy-walsh,S. Walsh,D,14,185,7746,M,163199,EUR,795139200,M,5,5,False,14.0,8.0,1.0,,4.0,7.0,4.0,7.0,1.0,,,62.0,27.0,6.5,8.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,1.0,sandywalsh,1.0,,,,,,,,,,,,,,
10407287,home,KV Mechelen,Dimitri Lavalėe,dimitri-lavalee,D. Lavalėe,D,24,187,148,M,857458,EUR,853113600,M,14,14,False,36.0,22.0,9.0,2.0,16.0,20.0,7.0,18.0,7.0,,,81.0,53.0,6.8,17.0,1,,,1.0,4.0,3.0,6.0,4.0,,2.0,,1.0,,1.0,,,,1.0,,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,
10407287,home,KV Mechelen,Birger Verstraete,birger-verstraete,B. Verstraete,M,4,171,119,M,192268,EUR,766454400,M,66,66,False,38.0,28.0,7.0,5.0,14.0,19.0,14.0,19.0,16.0,,,90.0,58.0,7.1,13.0,0,,,1.0,1.0,7.0,9.0,3.0,2.0,6.0,1.0,2.0,,,2.0,,,,,,,,,4.0,2.0,1.0,1.0,,,,,,,
10407287,home,KV Mechelen,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,M,18,18,False,16.0,12.0,1.0,1.0,8.0,11.0,4.0,8.0,2.0,,,62.0,42.0,6.5,14.0,0,,,2.0,1.0,4.0,2.0,2.0,,,,1.0,,1.0,,,,1.0,,,3.0,,,,,2.0,1.0,1.0,,,,,,
10407287,home,KV Mechelen,Geoffry Hairemans,geoffry-hairemans,G. Hairemans,F,11,184,140,M,58917,EUR,688003200,F,7,7,False,47.0,34.0,5.0,2.0,17.0,21.0,19.0,30.0,7.0,,,90.0,59.0,7.1,16.0,0,,,3.0,3.0,8.0,6.0,,,1.0,1.0,1.0,,,2.0,,,,,,4.0,2.0,,1.0,2.0,1.0,1.0,,True,1.0,2.0,,,
10407287,home,KV Mechelen,Enock Agyei,agyei-enock,E. Agyei,F,48,172,304,M,1195757,EUR,1105574400,F,23,23,False,14.0,9.0,,,1.0,1.0,8.0,15.0,8.0,,,73.0,29.0,6.8,13.0,0,Enock Agyei,,,1.0,4.0,4.0,,,,2.0,3.0,,2.0,,,,1.0,,,2.0,,,,1.0,2.0,1.0,,,,,,,
