match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceCreated,stat_outfielderBlock,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_blockedScoringAttempt
12450925,home,Le Havre,Arthur Desmas,arthur-desmas,A. Desmas,G,16,196,105,M,798306,EUR,765676800,G,30,30,False,27.0,26.0,2.0,2.0,0.0,26.0,27.0,5.0,2.0,2.0,90.0,33.0,6.4,1.0,8.416e-05,0,-0.4993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450925,home,Le Havre,Timothee Pembele,timothee-pembele,T. Pembele,D,32,182,700,M,1824137,EUR,1031529600,D,32,32,False,76.0,67.0,1.0,,0.0,39.0,43.0,6.0,,,90.0,101.0,6.8,18.0,0.022791,0,,28.0,39.0,6.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12450925,home,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,980406,EUR,1010966400,D,6,6,False,86.0,79.0,7.0,2.0,0.0,54.0,55.0,4.0,,,90.0,98.0,6.5,7.0,0.0520926,2,,26.0,32.0,1.0,,2.0,3.0,,,,4.0,1.0,2.0,1.0,,1.0,,,,1.0,1.0,1.0,2.0,1.0,0.3235,,,,,,,,,,,,,
12450925,home,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188,195,M,287887,EUR,806025600,D,4,4,False,97.0,91.0,10.0,6.0,0.0,65.0,67.0,4.0,,,90.0,105.0,6.5,7.0,0.0178065,0,,26.0,30.0,,2.0,3.0,4.0,,,,2.0,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,
12450925,home,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179,819,M,54308,EUR,663897600,M,7,7,False,33.0,31.0,1.0,1.0,0.0,14.0,15.0,4.0,,,64.0,57.0,7.2,9.0,0.0270522,2,,18.0,25.0,7.0,,2.0,3.0,,1.0,1.0,,2.0,2.0,1.0,1.0,,,,,1.0,,,1.0,2.0,0.0698,,1.0,2.0,0.0232,,,,,,,,,
12450925,home,Le Havre,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187,3161,M,149732,EUR,762652800,M,94,94,False,43.0,40.0,3.0,3.0,0.0,22.0,22.0,8.0,,,84.0,51.0,6.4,7.0,0.0216647,1,,18.0,21.0,,1.0,5.0,1.0,2.0,,,,2.0,,,1.0,,,,,,2.0,,1.0,,0.0133,1.0,,,,True,1.0,,,,,,,
12450925,home,Le Havre,Yanis Zouaoui,yanis-zouaoui,Y. Zouaoui,D,18,183,294,M,1397882,EUR,893721600,M,18,18,False,40.0,31.0,3.0,,0.0,22.0,25.0,4.0,,,64.0,64.0,6.7,18.0,0.0850688,0,,11.0,20.0,5.0,1.0,4.0,8.0,,5.0,3.0,1.0,,2.0,1.0,3.0,2.0,1.0,Yanis Zouaoui,,2.0,,,,2.0,,,,,,,,,,,,,,
12450925,home,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,992026,EUR,1008028800,F,19,19,False,34.0,29.0,2.0,1.0,0.0,10.0,13.0,6.0,,,64.0,48.0,6.9,11.0,0.0629545,1,,20.0,25.0,4.0,,2.0,,,,,1.0,3.0,,,3.0,,2.0,,,1.0,1.0,,1.0,1.0,0.0573,,,,,,,,,,,,,
12450925,home,Le Havre,Oussama Targhalline,oussama-targhalline,O. Targhalline,M,28,186,7779,M,1095731,EUR,1021852800,M,5,5,False,51.0,49.0,2.0,2.0,0.0,12.0,12.0,,,,90.0,59.0,6.7,6.0,0.0327955,0,,37.0,41.0,2.0,1.0,5.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,Oussama Targhalline,,,,,,2.0,,1.0,,,,,,targhaoussama,,,,,,
12450925,home,Le Havre,Christopher Operi,christopher-operi,C. Operi,D,21,182,1311,M,858977,EUR,862272000,F,27,27,False,41.0,37.0,,,0.0,21.0,22.0,1.0,,,90.0,61.0,7.7,11.0,0.675428,0,,21.0,31.0,12.0,3.0,,3.0,,,,,1.0,,,,,3.0,,,5.0,,,,,,,,,,,,,2.0,1.0,,,,
12450925,home,Le Havre,Steve Ngoura,ngoura-steve,S. Ngoura,F,9,193,398,M,1394411,EUR,1109030400,F,77,77,False,8.0,5.0,,,0.0,3.0,3.0,2.0,,,83.0,16.0,6.9,8.0,0.00066389,2,,2.0,6.0,1.0,2.0,1.0,2.0,1.0,,,,,,,3.0,,1.0,,,,,,2.0,1.0,0.1925,,,1.0,,,,,1.0,,,,,
12450925,home,Le Havre,André Ayew,andre-ayew,A. Ayew,F,24,176,5860,M,27035,EUR,629856000,F,28,28,True,4.0,3.0,,,0.0,2.0,2.0,,,,26.0,5.0,6.5,1.0,0.00031847,0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,andreayew10,,,,,,
12450925,home,Le Havre,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,1463265,EUR,1047427200,F,21,21,True,5.0,5.0,,,0.0,,,1.0,,,26.0,8.0,6.4,3.0,0.00222553,0,,5.0,6.0,1.0,,1.0,,,1.0,,,,,,,,,Antoine Joujou,,,,,,,,,,,,,,,,,,,,
12450925,home,Le Havre,Emmanuel Sabbi,emmanuel-sabbi,E. Sabbi,F,11,175,311,M,880765,EUR,882921600,F,11,11,True,12.0,9.0,,,0.0,3.0,3.0,1.0,,,26.0,22.0,6.0,8.0,0.0466647,2,,7.0,13.0,4.0,1.0,1.0,3.0,1.0,,,,,,,1.0,2.0,,,,1.0,,2.0,2.0,,0.2056,,,,,,,,,,,,,
12450925,home,Le Havre,Samuel Grandsir,samuel-grandsir,S. Grandsir,M,,168,123,M,839112,EUR,839980800,F,29,29,True,3.0,3.0,,,0.0,2.0,2.0,1.0,,,11.0,4.0,6.5,1.0,0.00027874,0,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12450925,home,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166,2008,M,1000442,EUR,1014595200,M,8,8,True,5.0,3.0,1.0,,0.0,1.0,1.0,1.0,,,10.0,8.0,6.4,3.0,0.00039416,0,,2.0,4.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12450925,home,Le Havre,Mathieu Gorgelin,mathieu-gorgelin,M. Gorgelin,G,16,187,120,M,123226,EUR,649814400,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450925,home,Le Havre,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450925,home,Le Havre,Daler Kuzyaev,daler-kuzyaev,D. Kuzyaev,M,14,182,744,M,541426,EUR,727056000,M,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
