match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_wasFouled,stat_blockedScoringAttempt,stat_dispossessed,stat_goals,captain,stat_bigChanceMissed,stat_totalOffside,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12441702,home,Almere City FC,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196.0,132,M,945955,EUR,878256000,G,1,1,False,29.0,11.0,25.0,7.0,0.0,5.0,5.0,6.0,24.0,3.0,3.0,2.0,12.0,1.0,1.0,1.0,2.0,90.0,38.0,6.8,18.0,0.0747348,0,-0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441702,home,Almere City FC,Marvin Martins,marvin-martins,Martins,D,,185.0,95,M,537854,EUR,792979200,D,27,27,False,23.0,19.0,5.0,4.0,0.0,9.0,10.0,10.0,16.0,1.0,3.0,4.0,3.0,,,,,75.0,47.0,6.9,13.0,0.0104631,0,,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12441702,home,Almere City FC,Ricardo Visus,ricardo-visus,R. Visus,D,14,192.0,119,M,1046322,EUR,988070400,D,4,4,False,40.0,34.0,8.0,5.0,0.0,19.0,20.0,15.0,20.0,1.0,4.0,8.0,6.0,,,,,90.0,57.0,7.2,8.0,0.0129186,0,,,5.0,,,3.0,3.0,2.0,,Ricardo Visus,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12441702,home,Almere City FC,James Lawrence,james-lawrence,J. Lawrence,D,4,188.0,53,M,193462,EUR,714441600,D,15,15,False,34.0,29.0,8.0,5.0,0.0,21.0,22.0,8.0,12.0,1.0,3.0,1.0,3.0,,,,,90.0,41.0,7.0,6.0,0.00308475,1,,,4.0,,,2.0,2.0,1.0,2.0,,,2.0,1.0,,1.0,0.0409,0.2784,,,,,,,,,,,,,,,,
12441702,home,Almere City FC,Vasilios Zagaritis,vassilis-zagaritis,V. Zagaritis,D,19,178.0,227,M,1064426,EUR,988934400,D,14,14,False,57.0,46.0,6.0,5.0,1.0,14.0,16.0,34.0,47.0,1.0,4.0,1.0,5.0,,,,,90.0,85.0,7.8,18.0,0.270126,0,,6.0,4.0,1.0,3.0,2.0,1.0,,,,,1.0,,1.0,,,,2.0,1.0,2.0,3.0,,,,,,,,,,,,
12441702,home,Almere City FC,Thom Haye,thom-haye,T. Haye,M,33,187.0,10984,M,149666,EUR,792288000,M,19,19,False,40.0,36.0,10.0,9.0,0.0,10.0,10.0,30.0,39.0,1.0,11.0,,5.0,,,,,90.0,61.0,7.9,10.0,0.228829,0,,9.0,1.0,,1.0,6.0,4.0,1.0,1.0,,,,,1.0,,,,4.0,1.0,,3.0,thomhaye,3.0,,,,,,,,,,
12441702,home,Almere City FC,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179.0,260,M,544156,EUR,800496000,M,8,8,False,46.0,38.0,4.0,3.0,0.0,10.0,13.0,28.0,33.0,,4.0,1.0,5.0,,,,,64.0,55.0,7.1,9.0,0.0173141,1,,,1.0,1.0,,2.0,2.0,1.0,,,,,,1.0,,0.0626,,,,,1.0,,2.0,1.0,,,,,,,,,
12441702,home,Almere City FC,Junior Kadile,kadile-junior,J. Kadile,M,11,182.0,132,M,999033,EUR,1039996800,M,11,11,False,23.0,16.0,1.0,,0.0,4.0,6.0,12.0,19.0,,6.0,,4.0,,,,,75.0,42.0,7.3,15.0,0.0246463,3,,2.0,6.0,,5.0,2.0,1.0,,1.0,,,,,,1.0,0.1754,0.1657,,2.0,,,,2.0,2.0,2.0,1.0,,,,,,,
12441702,home,Almere City FC,Thomas Robinet,thomas-robinet,T. Robinet,M,9,180.0,359,M,790802,EUR,840326400,M,9,9,False,23.0,18.0,1.0,,0.0,8.0,10.0,10.0,13.0,2.0,3.0,1.0,3.0,,,,,85.0,30.0,6.4,7.0,0.039682,1,,,5.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,0.3985,0.461,,,,,,,,1.0,,True,1.0,1.0,,,,
12441702,home,Almere City FC,Ali Jasim,elaibi-ali-jasim,A. Jasim,M,14,182.0,8498,M,1066729,EUR,1074556800,M,12,12,False,36.0,32.0,4.0,4.0,0.0,14.0,15.0,18.0,21.0,,4.0,2.0,6.0,,,,,85.0,62.0,7.1,15.0,0.182706,1,,,9.0,,7.0,3.0,2.0,2.0,,Ali Jasim Elaibi,,,1.0,,,0.044,,,1.0,1.0,3.0,ali_jasim.7,,,3.0,,,,,1.0,,,
12441702,home,Almere City FC,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,7,180.0,203,M,990814,EUR,902534400,F,18,18,False,28.0,22.0,3.0,2.0,0.0,3.0,3.0,19.0,25.0,1.0,7.0,,5.0,,,,,90.0,49.0,7.2,12.0,0.039241,3,,,12.0,,6.0,,,4.0,3.0,Charles-Andreas,Brym,7.0,,1.0,1.0,0.134,0.0694,,4.0,,,,2.0,,,,,1.0,1.0,2.0,,,
12441702,home,Almere City FC,Tim Receveur,tim-receveur,T. Receveur,M,14,175.0,37,M,152418,EUR,680832000,M,28,28,True,8.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,6.0,,5.0,2.0,,,,,,26.0,19.0,6.8,3.0,0.00301306,1,,,3.0,,,4.0,3.0,2.0,3.0,,,,,,1.0,0.0355,0.1681,,,,,,1.0,,,,,,,,,,
12441702,home,Almere City FC,Damil Dankerlui,damil-dankerlui,D. Dankerlui,D,15,175.0,108,M,352552,EUR,840844800,D,2,2,True,6.0,2.0,4.0,,0.0,1.0,2.0,1.0,5.0,,1.0,,2.0,,,,,15.0,9.0,6.2,5.0,0.00030799,1,,1.0,,,,1.0,,,,,,,,,,0.0161,,,,,,,,,,,,,,1.0,,,
12441702,home,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,11,175.0,64,M,989864,EUR,989107200,F,17,17,True,5.0,4.0,1.0,,0.0,1.0,2.0,3.0,3.0,,,,1.0,,,,,15.0,7.0,6.3,2.0,0.0195918,0,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12441702,home,Almere City FC,Ruben Providence,ruben-providence,R. Providence,F,28,172.0,5595,M,954066,EUR,994464000,F,7,7,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,9.0,3.0,6.5,1.0,0.00113751,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441702,home,Almere City FC,Baptiste Guillaume,baptiste-guillaume,B. Guillaume,F,19,189.0,97,M,320919,EUR,803260800,F,21,21,True,1.0,,,,0.0,,,,1.0,1.0,1.0,1.0,,,,,,9.0,4.0,6.5,2.0,,0,,,,,,,,,,,,,,,,0.0203,0.042,,,,,,,,,,,,1.0,,,,
12441702,home,Almere City FC,Joel Van der Wilt,van-der-wilt-joel,J. v. d. Wilt,G,30,198.0,14,M,1521867,EUR,1083024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Joël van der Wilt,,,,,,,,,,,,,,,,,,,,,,,
12441702,home,Almere City FC,Jonas Wendlinger,jonas-wendlinger,J. Wendlinger,G,1,191.0,30,M,951497,EUR,963792000,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441702,home,Almere City FC,Joey Jacobs,joey-jacobs,J. Jacobs,D,3,183.0,24,M,930838,EUR,955324800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441702,home,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,22,184.0,56,M,911846,EUR,983836800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441702,home,Almere City FC,Adi Nalić,adi-nalic,A. Nalić,M,22,190.0,162,M,875437,EUR,880934400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441702,home,Almere City FC,Alex Balboa,alex-balboa,A. Balboa,M,8,181.0,73,M,1167698,EUR,983836800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441702,home,Almere City FC,Emanuel Poku,emanuel-poku,E. Poku,F,17,,70,M,1887071,EUR,1121731200,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441702,away,Fortuna Sittard,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192.0,151,M,146871,EUR,757296000,G,31,31,False,15.0,12.0,6.0,3.0,0.0,10.0,10.0,2.0,5.0,,,1.0,14.0,1.0,2.0,4.0,,90.0,31.0,7.4,3.0,0.00041909,0,0.0166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12441702,away,Fortuna Sittard,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185.0,91,M,961686,EUR,1012608000,D,6,6,False,50.0,39.0,14.0,6.0,0.0,22.0,23.0,17.0,27.0,3.0,9.0,2.0,2.0,,,,,90.0,66.0,7.1,14.0,0.0339827,0,,,1.0,,1.0,6.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12441702,away,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191.0,291,M,905458,EUR,973814400,D,14,14,False,50.0,39.0,8.0,3.0,0.0,32.0,36.0,7.0,14.0,5.0,7.0,11.0,,,,,,90.0,70.0,7.0,14.0,0.00877026,0,,,8.0,,,2.0,1.0,2.0,2.0,Rodrigo,Guth,5.0,1.0,1.0,,,,,,,,,,,1.0,,True,,,,,,
12441702,away,Fortuna Sittard,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192.0,201,M,235400,EUR,729216000,D,35,35,False,28.0,25.0,2.0,1.0,0.0,15.0,17.0,10.0,11.0,,1.0,,3.0,,,,,59.0,35.0,6.4,7.0,0.00310528,0,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12441702,away,Fortuna Sittard,Josip Mitrović,josip-mitrovic,J. Mitrović,M,11,174.0,184,M,880751,EUR,960681600,M,28,28,False,14.0,7.0,2.0,,0.0,7.0,9.0,1.0,7.0,,6.0,1.0,2.0,,,,,67.0,43.0,7.1,13.0,0.18994,0,,2.0,2.0,,4.0,4.0,3.0,2.0,,Josip,Mitrović,,,3.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
