match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_fouls,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12499735,home,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,False,34.0,28.0,1.0,1.0,0.0,7.0,7.0,23.0,30.0,2.0,90.0,61.0,7.1,17.0,0.143022,4,,Mohamed El Amine Amoura,,3.0,2.0,4.0,6.0,4.0,,2.0,,3.0,2.0,7.0,1.0,1.0,,,,,,0.1917,,,,4.0,,,,,amoura9,2.0,,,,,,,
12499735,home,VfL Wolfsburg,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,F,7,7,True,24.0,23.0,,,0.0,13.0,13.0,11.0,16.0,3.0,45.0,40.0,7.0,8.0,0.0730867,2,,,,5.0,1.0,,3.0,2.0,,3.0,1.0,1.0,1.0,,3.0,,,1.0,,,,0.1241,,1.0,,1.0,,1.0,1.0,,,,,,,,,,
12499735,home,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,M,39,39,True,20.0,17.0,1.0,1.0,1.0,4.0,4.0,14.0,22.0,4.0,45.0,37.0,8.6,9.0,0.122117,3,,,,6.0,1.0,,2.0,4.0,,2.0,2.0,,,,1.0,,1.0,,,2.0,2.0,0.8063,0.3444,2.0,1.0,,,1.0,,1.0,,,1.0,2.0,,,,,
12499735,home,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,True,20.0,19.0,,,0.0,10.0,10.0,9.0,10.0,,19.0,22.0,6.6,1.0,0.0063997,1,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,0.1466,,1.0,,,,,,,,,,,,,,,
12499735,home,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,True,11.0,10.0,,,0.0,3.0,3.0,7.0,8.0,1.0,12.0,11.0,6.5,1.0,0.00605406,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499735,home,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,803185,EUR,913593600,F,10,10,True,1.0,1.0,,,0.0,,,1.0,1.0,,2.0,2.0,,,0.00060204,1,,,,,,,,1.0,,,,,,,,1.0,,,,,,0.0524,,,,1.0,,,,,,,,,,,,,
12499735,home,VfL Wolfsburg,Marius Müller,marius-muller,M. Müller,G,29,192,130,M,136933,EUR,742435200,G,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499735,home,VfL Wolfsburg,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499735,home,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,24,24,True,,,,,,,,,,,,,,,,0,,Bence Dárdai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499735,home,VfL Wolfsburg,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499735,away,Holstein Kiel,Timon Weiner,timon-weiner,T. Weiner,G,1,191,134,M,1140362,EUR,916617600,G,1,1,False,26.0,20.0,10.0,4.0,0.0,19.0,19.0,1.0,7.0,6.0,90.0,35.0,6.8,7.0,0.00014243,0,-0.6292,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,3.0,1.0,1.0,1.0
12499735,away,Holstein Kiel,Timo Becker,timo-becker,T. Becker,D,5,186,174,M,814735,EUR,859248000,D,17,17,False,33.0,22.0,7.0,2.0,0.0,17.0,23.0,5.0,11.0,3.0,90.0,52.0,6.8,13.0,0.0149081,0,,,,1.0,,3.0,4.0,6.0,,,,2.0,2.0,,,4.0,,9.0,1.0,1.0,,,,,,,True,1.0,,,,,,,,,,,
12499735,away,Holstein Kiel,David Zec,zec-david,D. Zec,D,26,185,265,M,887911,EUR,947030400,D,26,26,False,28.0,26.0,3.0,2.0,0.0,23.0,23.0,3.0,5.0,2.0,90.0,38.0,7.2,2.0,0.00097772,1,,,,,,2.0,3.0,4.0,,,,2.0,2.0,,,2.0,1.0,4.0,,,,0.057,0.6816,,2.0,,,,,1.0,,1.0,,,,,,,
12499735,away,Holstein Kiel,Marco Komenda,marco-komenda,M. Komenda,D,3,187,42,M,579260,EUR,848966400,D,3,3,False,29.0,24.0,6.0,2.0,0.0,21.0,24.0,3.0,6.0,3.0,90.0,39.0,6.5,6.0,0.00180242,0,,,,1.0,,2.0,3.0,1.0,,,,1.0,,,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
12499735,away,Holstein Kiel,Finn Porath,finn-porath,F. Porath,M,27,179,117,M,789714,EUR,856656000,M,8,8,False,24.0,16.0,7.0,3.0,0.0,9.0,13.0,9.0,13.0,4.0,90.0,56.0,6.6,12.0,0.0675122,1,,,,2.0,2.0,1.0,5.0,5.0,1.0,,,,,,1.0,,,4.0,,1.0,5.0,0.0251,,,1.0,1.0,,2.0,,,,,,,,,,,
12499735,away,Holstein Kiel,Magnus Knudsen,magnus-knudsen,M. Knudsen,M,4,175,118,M,977919,EUR,992563200,M,24,24,False,20.0,17.0,2.0,,0.0,11.0,14.0,6.0,6.0,4.0,68.0,32.0,6.6,5.0,0.00667339,0,,,,,,,4.0,3.0,2.0,,,3.0,3.0,,,,,3.0,,1.0,,,,,,,,2.0,,,,,,,,,,,
12499735,away,Holstein Kiel,Nicolai Remberg,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,M,22,22,False,27.0,24.0,5.0,5.0,0.0,14.0,16.0,10.0,11.0,1.0,90.0,48.0,7.3,5.0,0.00865658,0,,,,,,,2.0,6.0,1.0,,,3.0,1.0,2.0,1.0,3.0,,8.0,2.0,4.0,,,,,1.0,,,,,,,,,,,,,,
12499735,away,Holstein Kiel,Dominik Javorček,dominik-javorcek,D. Javorček,D,37,183,151,M,964152,EUR,1036195200,M,33,33,False,20.0,9.0,3.0,1.0,1.0,6.0,13.0,4.0,11.0,,79.0,51.0,7.0,16.0,0.0438505,0,,,,4.0,1.0,,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,5.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
12499735,away,Holstein Kiel,Andu Yobel Kelati,andu-yobel-kelati,A. Y. Kelati,F,16,181,53,M,1021087,EUR,1029196800,F,16,16,False,23.0,19.0,1.0,,0.0,13.0,15.0,6.0,9.0,6.0,79.0,35.0,6.5,9.0,0.00647628,0,,,,1.0,,,2.0,,1.0,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
12499735,away,Holstein Kiel,Shuto Machino,shuto-machino,S. Machino,F,18,185,1746,M,925910,EUR,938649600,F,18,18,False,17.0,8.0,2.0,1.0,0.0,3.0,7.0,5.0,10.0,,59.0,28.0,6.7,13.0,0.0168457,1,,,,,,,2.0,4.0,1.0,,,1.0,1.0,3.0,1.0,3.0,,2.0,,,,0.016,,,,1.0,,1.0,,,,,,,,,,,
12499735,away,Holstein Kiel,Phil Harres,phil-harres,P. Harres,F,19,193,415,M,1121902,EUR,1017014400,F,19,19,False,11.0,5.0,2.0,2.0,0.0,4.0,7.0,1.0,4.0,3.0,79.0,17.0,6.6,8.0,0.0022745,1,,,,,,,4.0,4.0,,1.0,,1.0,1.0,,,3.0,,1.0,,,,0.0207,,,2.0,1.0,,1.0,,,,,,,,,,,
12499735,away,Holstein Kiel,Steven Skrzybski,steven-skrzybski,S. Skrzybski,F,7,173,278,M,122573,EUR,722044800,F,7,7,True,10.0,6.0,1.0,,0.0,1.0,2.0,5.0,9.0,2.0,31.0,16.0,7.2,5.0,0.00285702,1,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,2.0,1.0,0.1017,0.4201,,,,,,,1.0,,,,,,,,,
12499735,away,Holstein Kiel,Fiete Arp,jann-fiete-arp,F. Arp,F,7,186,976,M,877837,EUR,947116800,F,20,20,True,4.0,3.0,2.0,2.0,0.0,,,3.0,4.0,,22.0,9.0,6.6,3.0,0.00373754,0,,,,,,,2.0,1.0,,,,1.0,,1.0,,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,
12499735,away,Holstein Kiel,John Tolkin,john-tolkin,J. Tolkin,M,47,170,602,M,1015186,EUR,1028073600,D,47,47,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,11.0,6.0,6.7,,0.00064691,0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12499735,away,Holstein Kiel,Armin Gigović,armin-gigovic,A. Gigović,M,37,187,1508,M,988893,EUR,1018051200,M,37,37,True,4.0,2.0,,,0.0,2.0,3.0,,1.0,2.0,11.0,4.0,6.5,2.0,3.52e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499735,away,Holstein Kiel,Benedikt Pichler,benedikt-pichler,B. Pichler,F,11,187,206,M,843709,EUR,869356800,F,9,9,True,1.0,,,,1.0,,1.0,1.0,1.0,,11.0,6.0,6.8,4.0,0.0680407,0,,,,1.0,1.0,2.0,3.0,2.0,,,,,,2.0,1.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,
12499735,away,Holstein Kiel,Thomas Dähne,thomas-dahne,T. Dähne,G,21,193,74,M,126346,EUR,757641600,G,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499735,away,Holstein Kiel,Max Geschwill,geschwill-max,M. Geschwill,D,28,182,46,M,963073,EUR,994464000,D,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499735,away,Holstein Kiel,Marko Ivezić,marko-ivezic,M. Ivezić,D,6,191,161,M,1105869,EUR,1007251200,M,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499735,away,Holstein Kiel,Lasse Rosenboom,lasse-rosenboom,L. Rosenboom,M,23,190,90,M,980616,EUR,1011398400,D,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
