match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_errorLeadToAShot,stat_penaltyConceded,stat_challengeLost,stat_accurateCross,stat_totalOffside,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyWon,player_sofascoreId
12530859,home,Kasımpaşa,Erdem Çetinkaya,erdem-cetinkaya,E. Çetinkaya,M,17,177,22,M,993902,EUR,985824000,F,11,11,True,5.0,1.0,1.0,,0.0,,1.0,1.0,4.0,,,,,,,,,10.0,7.0,6.7,4.0,0.00561452,0,,,1.0,1.0,4.0,,1.0,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,
12530859,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530859,home,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190,508,M,885683,EUR,871257600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530859,home,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530859,home,Kasımpaşa,Yunus Emre Atakaya,yunus-emre-atakaya,Y. E. Atakaya,D,55,184,9,M,1892677,EUR,1083024000,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Yunus Emre Atakaya,,,,,,
12530859,home,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180,107,M,797820,EUR,900633600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530859,home,Kasımpaşa,Sinan Alkas,alkas-sinan,S. Alkas,F,,195,35,M,1548530,EUR,1162857600,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530859,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,31.0,9.0,28.0,6.0,0.0,7.0,10.0,2.0,21.0,1.0,9.0,1.0,1.0,,1.0,,,90.0,40.0,6.3,23.0,0.00070719,0,0.2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530859,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,D,11,11,False,23.0,12.0,6.0,2.0,0.0,5.0,7.0,7.0,18.0,2.0,7.0,,,,,,,90.0,56.0,7.5,19.0,0.183897,2,,2.0,3.0,5.0,9.0,1.0,3.0,2.0,,1.0,3.0,5.0,3.0,2.0,,0.0939,,,1.0,,3.0,,,,,,,,1.0,0.1411,,,
12530859,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,False,25.0,15.0,10.0,2.0,0.0,10.0,12.0,5.0,13.0,9.0,5.0,,,,,,,90.0,46.0,6.7,13.0,0.00173756,0,,,,4.0,6.0,,1.0,1.0,,,4.0,2.0,2.0,,2.0,,,,3.0,,2.0,,,2.0,,,,,,,,,
12530859,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,False,11.0,3.0,6.0,,0.0,2.0,6.0,1.0,5.0,9.0,,,,,,,,90.0,26.0,7.0,9.0,0.00092398,0,,,1.0,2.0,5.0,,,,,,1.0,1.0,1.0,,,,1.0,True,4.0,2.0,1.0,,,1.0,,,,,,,,,
12530859,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,23,23,False,38.0,32.0,7.0,4.0,0.0,23.0,24.0,9.0,14.0,4.0,2.0,,,,,,,90.0,50.0,7.1,6.0,0.0109304,0,,,3.0,3.0,3.0,,1.0,1.0,,,,,,2.0,,,1.0,,,3.0,,,,,,,,,,,,,
12530859,away,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,D,33,33,False,23.0,16.0,4.0,2.0,0.0,5.0,7.0,13.0,20.0,,1.0,,,,,,,90.0,46.0,7.5,14.0,0.123949,2,,4.0,,2.0,2.0,1.0,,,,1.0,2.0,,,2.0,,0.0561,2.0,,,1.0,1.0,,,1.0,2.0,,,,1.0,0.2351,1.0,,
12530859,away,Kayserispor,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183,403,M,98003,EUR,681523200,M,10,10,False,16.0,11.0,1.0,,0.0,6.0,9.0,5.0,7.0,,4.0,,,,,,,64.0,28.0,6.6,9.0,0.104552,1,,,3.0,7.0,3.0,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,,1.0,0.0927,1.0,,1.0,,,,,,,,,,,,,,
12530859,away,Kayserispor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177,1057,M,966811,EUR,973296000,M,8,8,False,35.0,22.0,7.0,3.0,0.0,13.0,17.0,10.0,19.0,2.0,10.0,,,,,,,87.0,53.0,7.0,16.0,0.449809,2,,1.0,,7.0,5.0,,4.0,1.0,1.0,,1.0,3.0,1.0,1.0,3.0,0.8151,,,,,,,,1.0,1.0,,,,1.0,0.9202,1.0,,
12530859,away,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,False,17.0,11.0,2.0,,0.0,6.0,7.0,5.0,10.0,2.0,1.0,,,,,,,76.0,23.0,6.6,7.0,0.00322433,1,,,2.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,0.0198,,,1.0,1.0,,,,1.0,,1.0,Baran Ali Gezek,,1.0,0.0168,,,
12530859,away,Kayserispor,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,,185,234,M,153220,EUR,707011200,F,13,13,False,18.0,13.0,1.0,,0.0,7.0,8.0,7.0,11.0,1.0,2.0,,,,,,,76.0,31.0,6.9,8.0,0.090172,1,,1.0,2.0,6.0,7.0,1.0,2.0,1.0,,1.0,1.0,,,4.0,2.0,0.0717,,,2.0,,1.0,,,,1.0,2.0,,,,,,1.0,
12530859,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,F,7,7,False,23.0,16.0,1.0,1.0,1.0,4.0,5.0,13.0,22.0,,2.0,,,,,,,86.0,37.0,6.9,15.0,0.0472343,1,,4.0,4.0,8.0,6.0,2.0,3.0,1.0,1.0,,,,,3.0,1.0,0.0548,1.0,,2.0,,1.0,,,,1.0,1.0,,,,,,,
12530859,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,79,79,True,6.0,5.0,2.0,1.0,0.0,3.0,3.0,2.0,3.0,1.0,2.0,,,,,,,26.0,12.0,6.8,2.0,0.00446792,0,,,,,2.0,,,,,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
12530859,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,True,8.0,5.0,1.0,,0.0,2.0,3.0,3.0,5.0,1.0,3.0,,,,,,,14.0,12.0,6.7,3.0,0.0116876,0,,,1.0,2.0,2.0,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
12530859,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,True,8.0,7.0,1.0,,0.0,2.0,2.0,5.0,6.0,2.0,,,,,,,,14.0,12.0,6.9,1.0,0.253349,0,,,,2.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,
12530859,away,Kayserispor,Duckens Nazon,duckens-nazon,D. Nazon,F,9,181,19636,M,796023,EUR,765676800,F,9,9,True,,,,,0.0,,,,,1.0,,,,,,,,11.0,3.0,6.4,1.0,,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nazon
12530859,away,Kayserispor,Aylton Boa Morte,aylton-boa-morte,A. B. Morte,M,10,182,83,M,883918,EUR,748742400,F,70,70,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,,10.0,5.0,6.1,3.0,0.0398865,0,,,,4.0,,,2.0,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,
12530859,away,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530859,away,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530859,away,Kayserispor,Mehmet Eray Özbek,mehmet-eray-ozbek,M. E. Özbek,M,16,178,34,M,1011955,EUR,1042070400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530859,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530859,away,Kayserispor,Nurettin Korkmaz,korkmaz-nurettin,N. Korkmaz,F,77,172,36,M,976993,EUR,1025136000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
