match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,captain,stat_dispossessed,stat_unsuccessfulTouch,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_penaltyWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyConceded,stat_penaltyFaced,stat_hitWoodwork,stat_totalOffside
13472823,home,Grêmio,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6777,M,66471,EUR,676080000,F,22,22,False,12.0,7.0,1.0,1.0,0.0,4.0,6.0,3.0,6.0,8.0,,1.0,3.0,,,,,,90.0,28.0,8.0,10.0,0.0110352,5,,,,3.0,7.0,1.0,3.0,,,,3.0,1.0,,,2.0,2.0,1.0,,,1.8494,,,,,1.0,1.0,braithwaite,3.0,2.0,1.9782,,,,
13472823,home,Grêmio,Camilo,camilo,Camilo,M,15,176,596,M,975319,EUR,919728000,M,15,15,True,13.0,10.0,1.0,,0.0,2.0,2.0,8.0,11.0,1.0,1.0,2.0,,,,,,,36.0,28.0,6.6,9.0,0.00942537,0,,,,,2.0,,1.0,,,,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
13472823,home,Grêmio,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,F,7,7,True,11.0,7.0,1.0,1.0,0.0,1.0,1.0,6.0,10.0,2.0,1.0,3.0,1.0,,,,,,24.0,20.0,6.9,8.0,0.0449299,0,,,,,3.0,,,,1.0,,,1.0,1.0,1.0,3.0,1.0,,,,,2.0,,,,,,,,,,,,,
13472823,home,Grêmio,Edenilson,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,8.0,3.0,6.7,,0.00120518,1,,,,,,,,,,,,,,,,,,,,0.0404,,,,,,,,1.0,,0.0594,,,,
13472823,home,Grêmio,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Gabriel Grando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,home,Grêmio,Jemerson,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,home,Grêmio,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,home,Grêmio,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,home,Grêmio,Alex Santana,alex-santana,A. Santana,M,80,182,2736,M,358166,EUR,800323200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,home,Grêmio,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1934,M,901889,EUR,935366400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,home,Grêmio,Franco Cristaldo,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,home,Grêmio,Alexander Aravena,alexander-aravena,A. Aravena,M,16,174,2831,M,1000502,EUR,1031270400,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,home,Grêmio,Jardiel,jardiel,Jardiel,F,40,182,435,M,1631875,EUR,1111363200,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Jardiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,away,Fortaleza,Magrão,magrao,Magrão,G,15,197,179,M,1083070,EUR,958348800,G,15,15,False,18.0,13.0,7.0,3.0,0.0,11.0,15.0,2.0,3.0,,,5.0,,,1.0,2.0,,,90.0,24.0,6.1,5.0,0.00015771,0,0.0376,Magrão,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
13472823,away,Fortaleza,Eros Mancuso,eros-mancuso,E. Mancuso,D,40,171,489,M,1116624,EUR,924307200,D,14,14,False,39.0,35.0,1.0,1.0,0.0,19.0,23.0,16.0,16.0,5.0,2.0,5.0,,,,,,,85.0,62.0,6.6,10.0,0.0115112,1,,Eros Mancuso,,,3.0,2.0,1.0,,1.0,,,2.0,2.0,,1.0,1.0,,4.0,1.0,0.0191,,,,,,1.0,,,,,,,,
13472823,away,Fortaleza,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,59.0,49.0,4.0,,0.0,43.0,46.0,6.0,13.0,7.0,4.0,6.0,,,,,,,90.0,72.0,6.5,12.0,0.00168923,1,,,,5.0,9.0,5.0,3.0,1.0,1.0,True,,1.0,,1.0,,,,2.0,2.0,0.0104,,,,,,1.0,,,,,,,,
13472823,away,Fortaleza,Gastón Ávila,gaston-avila,G. Ávila,D,13,182,1203,M,975526,EUR,1001808000,D,3,3,False,75.0,59.0,12.0,4.0,0.0,45.0,49.0,14.0,26.0,3.0,4.0,,1.0,,,,,,90.0,86.0,6.4,18.0,0.0054948,2,,,,1.0,6.0,2.0,3.0,,,,,2.0,,1.0,,,1.0,1.0,,0.0835,,,,,,,,1.0,,0.4003,,,,
13472823,away,Fortaleza,Bruno Pacheco,bruno-pacheco,B. Pacheco,D,91,174,374,M,870691,EUR,692150400,D,6,6,False,22.0,18.0,4.0,3.0,0.0,10.0,13.0,8.0,9.0,3.0,,2.0,2.0,,,,,,62.0,34.0,6.0,8.0,0.0141717,0,,,,1.0,8.0,4.0,,,1.0,,3.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
13472823,away,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,False,83.0,75.0,,,0.0,44.0,45.0,31.0,38.0,7.0,,16.0,2.0,,,,,,90.0,99.0,7.4,11.0,0.0153836,1,,,,1.0,1.0,,,,1.0,,,2.0,1.0,1.0,,,,4.0,4.0,0.0385,1.0,,,,,1.0,,,,,,,,
13472823,away,Fortaleza,Matheus Pereira,pereira-matheus,M. Pereira,M,23,181,3434,M,795268,EUR,888364800,M,5,5,False,72.0,65.0,5.0,5.0,0.0,26.0,28.0,39.0,44.0,6.0,,6.0,2.0,,,,,,90.0,84.0,7.4,9.0,0.0478726,0,,,,,3.0,2.0,,,1.0,,1.0,,2.0,,2.0,2.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,
13472823,away,Fortaleza,José Herrera,jose-herrera,J. Herrera,F,32,172,470,M,1179171,EUR,1050451200,M,80,80,False,26.0,21.0,,,0.0,14.0,15.0,7.0,11.0,5.0,,5.0,2.0,,,,,,62.0,43.0,6.5,12.0,0.0101,2,,José Herrera,,1.0,10.0,3.0,1.0,,1.0,,1.0,4.0,1.0,5.0,1.0,,2.0,2.0,1.0,0.1306,,,,,,,,,,,,,1.0,
13472823,away,Fortaleza,Lucca Prior,lucca-prior,L. Prior,M,38,173,241,M,1631235,EUR,1076544000,M,38,38,False,18.0,13.0,2.0,,0.0,4.0,7.0,9.0,11.0,5.0,1.0,2.0,3.0,,,,,,76.0,40.0,6.4,12.0,0.0135572,2,,Lucca Prior,,,6.0,3.0,2.0,,,,,2.0,4.0,,1.0,,1.0,2.0,1.0,0.1997,1.0,,,,,1.0,,,,,,,,
13472823,away,Fortaleza,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,M,26,26,False,30.0,28.0,1.0,1.0,0.0,11.0,11.0,17.0,19.0,6.0,,2.0,4.0,,,,,,90.0,47.0,6.8,11.0,0.124756,0,,,,1.0,5.0,,1.0,,,,2.0,1.0,6.0,1.0,1.0,,,1.0,,,2.0,1.0,,1.0,,,,,,,,,,
13472823,away,Fortaleza,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,18,18,False,21.0,12.0,2.0,1.0,0.0,6.0,6.0,6.0,15.0,2.0,1.0,1.0,1.0,,,,,,85.0,36.0,6.9,14.0,0.00652342,3,,,,1.0,11.0,1.0,6.0,,,,4.0,1.0,,,,,1.0,,,1.2348,,,,,1.0,,,2.0,1.0,1.7255,,,,1.0
13472823,away,Fortaleza,Diogo Barbosa,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,16,16,True,11.0,8.0,,,0.0,4.0,6.0,4.0,5.0,4.0,1.0,,,,,,,,28.0,19.0,6.7,5.0,0.0094436,0,,,,2.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,
13472823,away,Fortaleza,Juan Martín Lucero,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,359024,EUR,691459200,F,9,9,True,6.0,4.0,,,0.0,2.0,4.0,2.0,2.0,2.0,,,2.0,,,,,,28.0,13.0,6.4,3.0,0.00054016,0,,,,,3.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13472823,away,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,True,14.0,13.0,,,0.0,4.0,4.0,9.0,10.0,3.0,1.0,1.0,1.0,,,,,,14.0,22.0,6.8,4.0,0.00619262,0,,,,,1.0,,,,,,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,
13472823,away,Fortaleza,Emmanuel Martínez,emmanuel-martinez,E. Martinez,M,6,177,616,M,794312,EUR,770688000,M,8,8,True,13.0,12.0,,,0.0,4.0,4.0,8.0,9.0,3.0,,,2.0,,,,,,11.0,18.0,6.9,1.0,0.021272,0,,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
13472823,away,Fortaleza,Adam Bareiro,adam-bareiro,A. Bareiro,F,9,184,1245,M,871580,EUR,838339200,F,27,27,True,3.0,1.0,,,0.0,,,1.0,3.0,2.0,,,,,,,,,11.0,3.0,6.6,2.0,0.0341173,0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,away,Fortaleza,Vinicius Silvestre,vinicius-silvestre,Vinicius,G,25,195,227,M,559582,EUR,764812800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,away,Fortaleza,Tinga,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,away,Fortaleza,Gustavo Mancha,gustavo-mancha,G. Mancha,D,39,190,583,M,2034540,EUR,1089849600,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,away,Fortaleza,Marinho,marinho,Marinho,M,7,169,2296,M,798127,EUR,643939200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,away,Fortaleza,Matheus Rossetto,matheus-rossetto,M. Rossetto,M,20,180,350,M,842682,EUR,833760000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,away,Fortaleza,Zé Welison,ze-welison,Zé Welison,M,28,177,354,M,551422,EUR,794880000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472823,away,Fortaleza,Ryan Guilherme,ryan,Ryan,M,8,185,555,M,1105850,EUR,1039219200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
