match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_penaltyConceded,stat_fouls,stat_totalCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_goals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_accurateCross,stat_outfielderBlock,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_goodHighClaim,stat_errorLeadToAShot,stat_clearanceOffLine
14025107,home,Crystal Palace,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,True,38.0,26.0,16.0,4.0,0.0,23.0,24.0,3.0,14.0,1.0,1.0,2.0,10.0,1.0,1.0,2.0,1.0,90.0,47.0,5.8,13.0,0.00176781,82.582017492168,12.0,31.71,10.71,0.4355,0,-1.307,-0.05,0.02,-0.27,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025107,home,Crystal Palace,Jaydee Canvot,Jaydee Canvot,,jaydee-canvot,J. Canvot,D,23,188,804,M,,1471671,EUR,1154131200,D,23,23,False,,37.0,30.0,5.0,,0.0,22.0,26.0,8.0,11.0,2.0,4.0,2.0,1.0,,,,,65.0,44.0,5.3,7.0,0.00488572,16.891149874199,3.0,8.505,4.515,,0,,0.02,0.02,-1.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14025107,home,Crystal Palace,Maxence Lacroix,,,maxence-lacroix,M. Lacroix,D,5,192,6873,M,,879674,EUR,954979200,D,5,5,False,,70.0,65.0,6.0,3.0,0.0,56.0,57.0,9.0,13.0,5.0,9.0,5.0,2.0,,,,,90.0,85.0,6.3,6.0,0.00412102,250.96486557288,40.0,74.025,9.765,,2,,0.0,0.08,-0.49,,4.0,1.0,1.0,2.0,2.0,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.1512,0.0989,-0.44,,,,,,,,,,,,,,,
14025107,home,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,D,26,26,False,,56.0,51.0,5.0,2.0,0.0,39.0,41.0,12.0,15.0,,3.0,2.0,6.0,,,,,90.0,74.0,7.7,11.0,0.0230466,105.18483555841,17.0,9.87,12.915,,1,,0.21,0.04,-0.3,,2.0,1.0,1.0,2.0,,,,,2.0,1.0,1.0,1.0,1.0,,,0.3884,0.9762,0.55,1.0,12.915716046739,1.0,,,,,,,,,,,,
14025107,home,Crystal Palace,Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,183,12060,M,daniel.chitiva,870360,EUR,833068800,M,2,2,False,,36.0,29.0,,,0.0,10.0,11.0,19.0,25.0,1.0,4.0,3.0,2.0,,,,,76.0,55.0,6.3,14.0,0.0194975,48.846100874898,8.0,-25.62,3.045,,0,,-0.03,-0.52,-0.15,,4.0,1.0,1.0,2.0,2.0,,,1.0,2.0,1.0,,,,,1.0,,,,,,,1.0,3.0,,,,,,,,,,
14025107,home,Crystal Palace,Adam Wharton,,,adam-wharton,A. Wharton,M,20,182,5795,M,,1109771,EUR,1076025600,M,20,20,False,,51.0,39.0,6.0,3.0,0.0,19.0,20.0,20.0,31.0,2.0,6.0,1.0,7.0,,,,,72.0,60.0,6.1,14.0,0.131087,161.27226414393,21.0,82.005,25.305,,0,,0.26,0.3,-0.14,,6.0,1.0,,2.0,1.0,,,4.0,1.0,,1.0,1.0,,,1.0,,,,,45.676187748885,2.0,1.0,,,,,,,,,,,
14025107,home,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,False,,31.0,20.0,3.0,1.0,0.0,10.0,14.0,10.0,17.0,5.0,6.0,,5.0,,,,,90.0,43.0,6.1,14.0,0.0374884,28.786659377244,5.0,3.78,5.04,,3,,0.07,0.06,-0.21,,6.0,,1.0,1.0,,,,3.0,,2.0,,,2.0,1.0,,0.2189,0.2755,-0.6,,,,1.0,2.0,1.0,,,,,,,,,
14025107,home,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,M,3,3,False,,14.0,9.0,5.0,1.0,0.0,6.0,8.0,3.0,6.0,,3.0,3.0,2.0,,,,,65.0,29.0,6.8,7.0,0.0401257,90.281909862324,9.0,70.245,18.48,,0,,0.11,0.07,0.15,,1.0,,2.0,2.0,1.0,,,,2.0,,2.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,
14025107,home,Crystal Palace,Ismaïla Sarr,,,ismaila-sarr,I. Sarr,F,7,185,26789,M,ismaila_sarr18,845286,EUR,888364800,F,7,7,False,,22.0,18.0,1.0,,0.0,4.0,5.0,14.0,17.0,,5.0,1.0,2.0,,,,,90.0,42.0,6.6,5.0,0.0168908,23.149757888811,4.0,7.56,11.445,,2,,-0.15,0.02,0.0,,5.0,,1.0,1.0,,,,1.0,1.0,4.0,1.0,1.0,1.0,,3.0,0.3975,0.2829,-0.29,,11.748239400012,1.0,,,2.0,,,2.0,1.0,1.0,1.0,,,
14025107,home,Crystal Palace,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,11,11,False,,21.0,15.0,3.0,1.0,0.0,7.0,9.0,8.0,12.0,3.0,4.0,2.0,3.0,,,,,76.0,30.0,6.7,9.0,0.00970545,31.512098928221,3.0,-9.765,7.98,,1,,-0.07,0.12,0.2,,3.0,1.0,,1.0,1.0,,,1.0,2.0,1.0,,,,1.0,,0.0278,,-0.22,,8.1318199684941,1.0,,1.0,,,,,,,,,,
