match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_outfielderBlock,stat_wonTackle,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_fouls,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_challengeLost,captain,stat_goals,stat_totalOffside,stat_lastManTackle
14035964,home,Club Brugge KV,Dani van den Heuvel,Dani van den Heuvel,,dani-van-den-heuvel,D. v. d. Heuvel,G,16,184,382,M,1049432,EUR,1054080000,G,16,16,False,24.0,23.0,3.0,2.0,0.0,22.0,22.0,1.0,2.0,1.0,5.0,1.0,1.0,90.0,28.0,6.5,1.0,0.00020208,20.031063158122,4.0,13.44,4.2,0.0629,0,0.228,0.03,0.01,-0.1,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035964,home,Club Brugge KV,Kyriani Sabbe,,,kyriani-sabbe,K. Sabbe,D,64,176,1049,M,1101258,EUR,1106697600,D,64,64,False,86.0,70.0,7.0,4.0,0.0,38.0,45.0,32.0,41.0,2.0,5.0,,,78.0,120.0,7.4,23.0,0.242738,140.70661425349,23.0,33.075,15.54,,2,,0.47,0.06,-0.14,,5.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0357,12.603866232232,1.0,1.0,-0.03,,,,,,,,,,,,,,,,,,
14035964,home,Club Brugge KV,Joel Ordóñez,,,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,False,118.0,114.0,6.0,5.0,0.0,68.0,68.0,46.0,50.0,5.0,5.0,,,90.0,131.0,7.5,4.0,0.287106,193.67487279125,24.0,47.145,16.905,,2,,0.46,0.06,-0.03,,,,4.0,6.0,2.0,1.0,,,2.0,0.2415,,,2.0,-0.54,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,
14035964,home,Club Brugge KV,Brandon Mechele,,,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,42.0,41.0,1.0,1.0,0.0,28.0,29.0,13.0,13.0,3.0,1.0,,,38.0,47.0,7.2,1.0,0.12757,68.889809997034,12.0,43.47,7.56,,0,,0.28,0.06,0.18,,,,1.0,2.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
14035964,home,Club Brugge KV,Joaquin Seys,,,joaquin-seys,J. Seys,D,65,178,1482,M,1395881,EUR,1111968000,D,65,65,False,40.0,39.0,,,0.0,18.0,18.0,21.0,22.0,2.0,4.0,,,78.0,57.0,6.7,6.0,0.45828,145.86789591822,19.0,110.565,23.31,,2,,0.36,0.29,-0.18,,4.0,,,1.0,1.0,1.0,,,,0.1134,44.856429544655,2.0,1.0,-0.35,2.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,
14035964,home,Club Brugge KV,Aleksandar Stanković,,,aleksandar-stankovic,A. Stanković,M,25,187,2861,M,1153957,EUR,1123027200,M,25,25,False,67.0,61.0,7.0,6.0,0.0,30.0,31.0,31.0,36.0,3.0,6.0,,,90.0,82.0,7.5,9.0,0.0486182,69.600561928753,11.0,28.875,8.925,,1,,0.4,0.03,-0.01,,2.0,,4.0,8.0,1.0,1.0,2.0,1.0,1.0,0.0213,,,1.0,-0.05,3.0,3.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,
14035964,home,Club Brugge KV,Carlos Forbs,Carlos Forbs,,carlos-borges,C. Forbs,F,9,169,11145,M,1069486,EUR,1079654400,M,9,9,False,48.0,37.0,1.0,1.0,0.0,3.0,4.0,34.0,44.0,,5.0,,,90.0,80.0,8.2,26.0,0.820411,373.81932249207,29.0,-26.25,19.005,,3,,1.0,0.59,-0.04,,3.0,1.0,,8.0,1.0,,4.0,5.0,1.0,0.6092,98.91218199211,6.0,2.0,-0.63,,8.0,,,3.0,8.0,3.0,1.0,,3.0,1.0,1.0,0.4052,,,,,
14035964,home,Club Brugge KV,Hugo Vetlesen,,,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,False,46.0,30.0,3.0,1.0,0.0,10.0,13.0,20.0,33.0,,2.0,,,90.0,70.0,6.0,27.0,0.260222,108.08354982647,13.0,-17.955,9.135,,2,,0.24,-0.35,-0.15,,6.0,2.0,,4.0,1.0,,2.0,3.0,,0.1067,13.541352997393,1.0,3.0,-0.33,2.0,10.0,,,,3.0,2.0,1.0,3.0,3.0,,,,1.0,,,,
14035964,home,Club Brugge KV,Hans Vanaken,,,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,51.0,41.0,2.0,2.0,0.0,11.0,11.0,30.0,40.0,2.0,2.0,,,90.0,74.0,6.5,20.0,0.127557,177.73579288591,17.0,27.405,22.68,,3,,0.35,0.14,-0.08,,1.0,,3.0,5.0,2.0,1.0,1.0,4.0,1.0,0.904,41.084647114385,2.0,1.0,-0.58,1.0,7.0,,,,,,1.0,1.0,5.0,2.0,,,,True,,,
14035964,home,Club Brugge KV,Mamadou Diakhon,,,diakhon-mamadou,M. Diakhon,F,67,180,1898,M,1495876,EUR,1127347200,M,67,67,False,24.0,23.0,1.0,1.0,1.0,5.0,6.0,18.0,18.0,1.0,2.0,,,69.0,37.0,7.5,6.0,0.414803,189.23409630189,20.0,83.685,28.245,,1,,0.48,0.21,-0.08,,3.0,1.0,1.0,6.0,,,,2.0,4.0,0.1057,79.368366425136,4.0,2.0,-0.26,,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,
14035964,home,Club Brugge KV,Romeo Vermant,Romeo,Vermant,romeo-vermant,R. Vermant,F,17,184,1524,M,1069336,EUR,1074902400,F,17,17,False,17.0,12.0,,,0.0,3.0,3.0,9.0,14.0,,1.0,,,69.0,27.0,7.0,8.0,0.0663307,23.680616257951,4.0,0.41999999999999,5.04,,3,,0.04,-0.01,-0.1,,,,3.0,5.0,2.0,,1.0,2.0,1.0,0.7349,,,,0.33,,5.0,,,1.0,,,,3.0,1.0,,1.0,0.8162,1.0,,1.0,,
