match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalLongBalls,stat_accurateLongBalls,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,player_firstName,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,player_lastName,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoalsOnTarget,stat_goals,stat_outfielderBlock,stat_hitWoodwork
13472744,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,17.0,17.0,0.0,17.0,17.0,2.0,8.0,1.0,1.0,2.0,1.0,90.0,28.0,5.9,1.0,3.427e-05,0,-0.8639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472744,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,False,47.0,40.0,0.0,14.0,14.0,1.0,1.0,,,,,88.0,75.0,6.2,20.0,0.0976845,0,,26.0,33.0,7.0,1.0,8.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,
13472744,home,Vasco da Gama,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4436,M,,839095,EUR,920937600,D,46,46,False,51.0,46.0,0.0,25.0,28.0,2.0,2.0,,,,,78.0,59.0,6.4,8.0,0.0200876,1,,21.0,23.0,3.0,1.0,3.0,1.0,,,,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.2628,,,,,,,,,,,,,,
13472744,home,Vasco da Gama,Robert Renan,robert-renan,R. Renan,D,30,186,3212,M,,1191278,EUR,1065830400,D,30,30,False,78.0,69.0,0.0,44.0,44.0,1.0,1.0,,,,,90.0,94.0,6.5,13.0,0.0138229,0,,25.0,34.0,2.0,1.0,2.0,6.0,,3.0,,1.0,,,3.0,,,4.0,,,,,,,Robert Renan,1.0,,,,,,,,,,,,
13472744,home,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,,982174,EUR,971049600,D,6,6,False,24.0,20.0,1.0,9.0,11.0,,1.0,,,,,78.0,41.0,6.8,7.0,0.355926,0,,11.0,13.0,4.0,1.0,5.0,2.0,,,1.0,1.0,1.0,,,3.0,2.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,
13472744,home,Vasco da Gama,Cauan Barros,barros-cauan,C. Barros,M,88,183,2254,M,,1444694,EUR,1083801600,M,88,88,False,99.0,97.0,0.0,46.0,46.0,,4.0,,,,,90.0,109.0,7.5,2.0,0.560229,3,,51.0,53.0,,2.0,3.0,6.0,1.0,1.0,,,,,3.0,2.0,1.0,4.0,4.0,,,2.0,,0.1679,,1.0,,1.0,,1.0,,,,,,,,
13472744,home,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,M,25,25,False,57.0,55.0,0.0,33.0,33.0,,1.0,,,,,45.0,59.0,6.4,2.0,0.0108536,0,,22.0,24.0,,,5.0,2.0,2.0,,,,,,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
13472744,home,Vasco da Gama,Andrés Gómez,andres-gomez,A. Gómez,M,11,172,4196,M,,1160386,EUR,1031788800,M,11,11,False,15.0,12.0,0.0,4.0,4.0,,2.0,,,,,71.0,29.0,6.5,11.0,0.151078,1,,8.0,11.0,2.0,,3.0,5.0,,4.0,,,,3.0,3.0,,,,,1.0,,1.0,,0.0626,,2.0,,,,,,,,,,,,
13472744,home,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172,68539,M,Coutinho,119159,EUR,708307200,M,10,10,False,53.0,48.0,0.0,16.0,16.0,,3.0,,,,,90.0,73.0,7.0,15.0,0.222072,2,,32.0,37.0,7.0,,5.0,2.0,2.0,1.0,,2.0,2.0,2.0,,1.0,4.0,5.0,4.0,,,2.0,,0.1749,,,3.0,1.0,,,True,1.0,,,,,,
13472744,home,Vasco da Gama,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4340,M,,851285,EUR,929491200,M,17,17,False,27.0,24.0,0.0,13.0,14.0,1.0,1.0,,,,,59.0,36.0,6.8,6.0,0.0148039,3,,11.0,13.0,1.0,1.0,4.0,3.0,2.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,,1.0,0.2592,,1.0,,,,1.0,,2.0,2.0,1.0,0.0703,,,
