match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim
12624897,home,Al-Ahli,Ivan Toney,,,ivan-toney,I. Toney,F,17,185,12718,M,ivantoney,290927,EUR,826934400,F,99,99,False,16.0,11.0,,,0.0,4.0,5.0,7.0,12.0,4.0,,,90.0,36.0,7.7,14.0,3,1.0,,3.0,4.0,8.0,8.0,,1.0,3.0,1.0,,1.0,3.0,,,2.0,1.0,3.0,1.0,3.0,1.0,,2.0,,,,,1.0,
12624897,home,Al-Ahli,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181,1082,M,,893307,EUR,958262400,F,9,9,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,,,26.0,11.0,6.5,2.0,1,,,1.0,2.0,2.0,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,
12624897,home,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174,111,M,,893167,EUR,827884800,M,8,8,True,1.0,1.0,,,0.0,,,1.0,2.0,,,,7.0,5.0,7.5,2.0,1,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,
12624897,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175,231,M,,974517,EUR,863740800,F,19,19,True,5.0,5.0,,,0.0,,,5.0,5.0,,,,13.0,10.0,6.9,1.0,2,,,,,2.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,
12624897,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181,227,M,,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624897,home,Al-Ahli,Rayan Hamed,Rayan Hamed,,rayan-hamed,R. Hamed,D,46,176,226,M,,1429251,EUR,1018656000,D,46,46,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624897,home,Al-Ahli,Mohammed Sulaiman,,,sulaiman-mohammed,M. Sulaiman,D,5,180,243,M,,1854314,EUR,1081382400,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624897,home,Al-Ahli,Mohammed Al-Majhad,,,mohammed-al-majhad,M. Al-Majhad,M,29,177,80,M,,893260,EUR,900547200,M,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624897,home,Al-Ahli,Eid Al Muwallad,Eid Al Muwallad,,eid-al-muwallad,E. A. Muwallad,M,14,175,194,M,,1521467,EUR,1008288000,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624897,home,Al-Ahli,Abdulkarim Darisi,,,abdulkarim-darisi,A. Darisi,F,14,184,469,M,,1548394,EUR,1050537600,M,45,45,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624897,away,Al-Nassr,Bento,,,bento,Bento,G,24,190,9735,M,bento_matheus,1016104,EUR,928972800,G,24,24,False,35.0,19.0,26.0,10.0,0.0,12.0,15.0,7.0,20.0,14.0,6.0,8.0,90.0,53.0,8.3,16.0,0,,,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,2.0
12624897,away,Al-Nassr,Sultan Al-Ghannam,,,sultan-al-ghannam,S. Al-Ghannam,D,2,173,1607,M,,830126,EUR,768182400,D,2,2,False,16.0,12.0,,,0.0,10.0,12.0,2.0,5.0,,,,43.0,23.0,6.6,6.0,0,1.0,,1.0,1.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,
12624897,away,Al-Nassr,Mohamed Simakan,,,mohamed-simakan,M. Simakan,D,3,187,5883,M,,945063,EUR,957312000,D,3,3,False,27.0,21.0,2.0,,0.0,14.0,17.0,7.0,10.0,2.0,,,47.0,34.0,5.6,7.0,0,,,1.0,1.0,2.0,2.0,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,
12624897,away,Al-Nassr,Aymeric Laporte,,,aymeric-laporte,A. Laporte,D,14,191,10350,M,laporte27,149734,EUR,769996800,D,27,27,False,40.0,37.0,5.0,4.0,0.0,30.0,32.0,7.0,8.0,1.0,,,90.0,55.0,6.8,3.0,0,,,2.0,3.0,2.0,3.0,,,,,,,12.0,,1.0,,,,,,,,,,,,,,
12624897,away,Al-Nassr,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178,1037,M,,1475427,EUR,1043625600,D,83,83,False,30.0,21.0,4.0,,0.0,10.0,16.0,11.0,15.0,3.0,,,76.0,53.0,7.1,19.0,0,1.0,,,1.0,,5.0,,,,,,,3.0,,2.0,4.0,3.0,3.0,,,1.0,,,,,,,,
12624897,away,Al-Nassr,Otávio,,,otavio,Otávio,M,25,171,6951,M,otavio,244801,EUR,792288000,M,25,25,False,8.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,5.0,1.0,,,22.0,11.0,6.7,,0,,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
12624897,away,Al-Nassr,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,11,181,13081,M,marcelo_brozovic,108800,EUR,721872000,M,11,11,False,61.0,53.0,2.0,2.0,1.0,30.0,32.0,24.0,33.0,5.0,,,90.0,74.0,7.3,12.0,1,4.0,1.0,,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,2.0,,,,,,1.0,,
12624897,away,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178,1250,M,,867179,EUR,840153600,M,17,17,False,33.0,32.0,,,0.0,16.0,17.0,16.0,16.0,5.0,,,75.0,43.0,7.0,2.0,2,,,,,2.0,3.0,2.0,,,,,1.0,,,1.0,2.0,,1.0,1.0,,,,1.0,,,,,,
12624897,away,Al-Nassr,Sadio Mané,,,sadio-mane,S. Mané,M,10,175,169227,M,SadioMané,217704,EUR,702864000,M,10,10,False,29.0,24.0,1.0,1.0,0.0,6.0,9.0,18.0,21.0,7.0,,,90.0,57.0,6.8,18.0,1,1.0,,2.0,,11.0,7.0,1.0,1.0,7.0,3.0,,,,,2.0,,,6.0,4.0,3.0,2.0,,1.0,,,,,,
12624897,away,Al-Nassr,Jhon Durán,,,jhon-duran,J. Durán,F,10,185,33270,M,jaderduran9,974577,EUR,1071273600,F,9,9,False,19.0,11.0,2.0,1.0,0.0,4.0,4.0,7.0,15.0,2.0,,,90.0,39.0,8.5,15.0,3,,,3.0,5.0,8.0,9.0,,1.0,2.0,2.0,,2.0,3.0,,,1.0,1.0,6.0,1.0,4.0,,,,,,,1.0,2.0,
12624897,away,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187,2307715,M,CR7,750,EUR,476409600,F,7,7,False,15.0,12.0,1.0,,0.0,4.0,4.0,8.0,11.0,2.0,,,76.0,22.0,6.7,4.0,1,,,1.0,1.0,2.0,4.0,,,2.0,1.0,,,,,,1.0,,,1.0,,,,,,True,,1.0,,
12624897,away,Al-Nassr,Ayman Yahya,,,ayman-ahmed,A. Yahya,M,23,168,1412,M,,1130539,EUR,989798400,M,23,23,True,17.0,15.0,,,1.0,4.0,6.0,11.0,14.0,1.0,,,68.0,39.0,8.3,8.0,3,3.0,,1.0,2.0,2.0,5.0,1.0,,,,,2.0,2.0,1.0,,2.0,1.0,3.0,1.0,,1.0,,1.0,,,,,1.0,
12624897,away,Al-Nassr,Ali Lajami,,,ali-lajami,A. Lajami,D,78,175,1281,M,,818667,EUR,830390400,D,78,78,True,11.0,8.0,3.0,1.0,0.0,7.0,8.0,1.0,3.0,2.0,,,47.0,26.0,6.8,3.0,0,,,1.0,,3.0,3.0,1.0,,1.0,1.0,,,4.0,1.0,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,
12624897,away,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183,1000,M,,925947,EUR,857433600,M,19,19,True,3.0,2.0,,,0.0,1.0,1.0,2.0,3.0,,,,15.0,9.0,6.3,2.0,0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,
12624897,away,Al-Nassr,Mohammed Al-Fatil,,,mohammed-al-fatil,M. Al-Fatil,D,33,181,549,M,,328829,EUR,694483200,D,4,4,True,5.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,3.0,,,14.0,14.0,6.3,,0,,,1.0,,2.0,1.0,1.0,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,
12624897,away,Al-Nassr,Majed Mohammed,Majed Mohammed,,majed-mohammed,M. Mohammed,D,50,169,71,M,,1385284,EUR,1007337600,D,50,50,True,2.0,1.0,,,0.0,1.0,2.0,,1.0,1.0,,,14.0,13.0,6.4,6.0,1,1.0,,,,2.0,2.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,
12624897,away,Al-Nassr,Raghed Al-Najjar,,,raghid-najjar,R. Al-Najjar,G,36,188,830,M,,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624897,away,Al-Nassr,Abdulmajeed Al-Sulaiheem,,,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165,600,M,,538320,EUR,768960000,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624897,away,Al-Nassr,Mohammed Khalil Marran,,,mohammed-khalil-marran,M. K. Marran,F,16,180,1521,M,,1115775,EUR,982195200,F,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624897,away,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164,2201,M,,1014447,EUR,859766400,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
