match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_lastManTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_errorLeadToAGoal,stat_ownGoals,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized
14566827,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7142,M,guglielmovicario,553606,EUR,844646400,G,1,1,False,47.0,40.0,15.0,9.0,0.0,32.0,33.0,8.0,14.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,90.0,54.0,6.8,7.0,0.0105309,20.484,5.84833,0.0,0,0.17,-0.07,-0.1,3.53,2.11,0.19,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566827,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10892,M,pedroporro29,913654,EUR,937180800,D,23,23,False,63.0,54.0,9.0,5.0,0.0,27.0,29.0,27.0,34.0,,2.0,3.0,2.0,,,,,,90.0,85.0,7.5,14.0,0.0848183,31.176,9.84751,16.0,0,0.35,0.19,0.22,3.05,4.43,1.3,0.66,0.4,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14566827,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37724,M,cutiromero2,829932,EUR,893635200,D,17,17,False,66.0,60.0,5.0,2.0,0.0,49.0,53.0,11.0,13.0,1.0,4.0,3.0,4.0,2.0,,,,,90.0,78.0,6.9,6.0,0.0024856,30.708,8.8659,8.0,0,0.08,0.05,-0.11,3.29,4.02,1.02,0.34,0.2,,,3.0,,,3.0,2.0,,1.0,,,True,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
14566827,home,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12553,M,mickyvdven,998247,EUR,987638400,D,37,37,False,69.0,64.0,9.0,6.0,0.0,53.0,54.0,11.0,15.0,,3.0,4.0,10.0,,,,,,90.0,77.0,7.3,5.0,0.0168974,31.968,8.84686,9.0,0,0.15,0.07,0.53,3.34,3.89,1.01,0.39,0.23,,,3.0,,,3.0,3.0,,1.0,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,
14566827,home,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184,4530,M,,945798,EUR,965779200,D,24,24,False,30.0,24.0,3.0,1.0,0.0,14.0,15.0,10.0,15.0,2.0,6.0,1.0,,,,,,,69.0,53.0,7.1,10.0,0.029455,33.444,6.9287,17.0,0,0.02,0.04,0.21,2.43,2.7,0.87,0.5,0.44,2.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,5.0,3.0,,,,,,,,,,,,,,
14566827,home,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186,9216,M,lucasbergvall,1391251,EUR,1138838400,M,15,15,False,15.0,12.0,,,0.0,3.0,4.0,9.0,11.0,1.0,4.0,,1.0,,,,,,89.0,33.0,6.7,11.0,0.0084348,30.204,11.46683,15.0,2,-0.18,0.33,-0.03,2.57,5.32,2.36,0.92,0.31,2.0,,5.0,,,,,1.0,,,,,,2.0,1.0,,2.0,2.0,1.0,1.0,1.0,2.0,0.1179,-0.27,,,,,,,,,
14566827,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8288,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,49.0,43.0,1.0,1.0,0.0,30.0,31.0,13.0,18.0,5.0,8.0,,10.0,,,,,,90.0,60.0,7.0,7.0,0.00668549,30.456,11.23629,11.0,2,0.1,-0.05,-0.03,2.67,5.79,1.91,0.56,0.31,,,4.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.1388,-0.34,,,,,,,,,
14566827,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32532,M,pape,1002711,EUR,1031961600,M,29,29,False,30.0,23.0,,,0.0,11.0,11.0,12.0,19.0,1.0,2.0,,2.0,,,,,,69.0,34.0,6.6,7.0,0.00643709,30.276,8.44858,9.0,1,-0.19,0.06,0.17,2.05,3.87,1.6,0.71,0.23,,,1.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,0.0209,-0.07,1.0,0.1583,,,,,,,
14566827,home,Tottenham Hotspur,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89502,M,Kudus,905163,EUR,965174400,F,20,20,False,43.0,37.0,3.0,2.0,0.0,16.0,18.0,21.0,25.0,1.0,7.0,,6.0,,,,,,90.0,61.0,7.8,14.0,0.397478,31.5,9.47934,14.0,1,0.46,0.52,-0.01,3.21,4.13,1.26,0.58,0.31,4.0,2.0,4.0,,,1.0,1.0,1.0,,,,,,,,,1.0,7.0,4.0,,1.0,1.0,0.0914,-0.4,,,,,,,,,
14566827,home,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44389,M,Richarlison,840217,EUR,863222400,F,9,9,False,9.0,3.0,,,0.0,1.0,1.0,2.0,8.0,3.0,7.0,4.0,2.0,,,,,,77.0,23.0,6.7,9.0,0.00037875,29.736,8.62449,11.0,0,-0.22,0.08,0.14,2.4,3.92,1.43,0.62,0.25,,,3.0,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,3.0,,,,,1.0,,,,,,
