match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_lastManTackle,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_hitWoodwork,stat_outfielderBlock,stat_punches,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated
14566910,home,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2658,M,,605672,EUR,842486400,F,11,11,False,14.0,11.0,1.0,1.0,0.0,4.0,5.0,7.0,9.0,1.0,3.0,1.0,3.0,,,,,,81.0,33.0,7.3,8.0,0.039901,31.716,8.88646,7.0,52.297749052437,7.0,14.7,14.91,,4,,0.24,0.26,0.13,,2.63,4.29,1.36,0.45,0.15,,7.0,11.0,,2.0,1.0,1.0,,,3.0,,,,,15.714623635328,1.0,,1.0,,0.2498,0.51,4.0,1.0,1.0,2.0,1.0,0.4387,,1.0,,,,,,,
14566910,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1918,M,,592012,EUR,804816000,F,7,7,True,12.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,8.0,1.0,5.0,,2.0,,,,,,40.0,27.0,7.0,9.0,0.00936539,27.684,5.10047,3.0,50.208929864923,7.0,25.41,13.335,,0,,-0.1,-0.45,0.31,,1.46,2.41,0.82,0.35,0.05,3.0,,1.0,,,,2.0,2.0,2.0,,,,1.0,,15.74098856489,1.0,,,1.0,,,2.0,,,,,,,,1.0,,,,,,
14566910,home,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,512,M,,359742,EUR,734227200,M,6,6,True,11.0,8.0,,,0.0,1.0,2.0,7.0,9.0,,,,1.0,,,,,,24.0,13.0,6.5,3.0,0.0176501,28.908,3.72557,3.0,,,,,,0,,0.26,,-0.03,,0.9,1.67,0.73,0.35,0.08,,1.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14566910,home,Athletic Club,Selton Sanchez,selton-sanchez,S. Sánchez,M,44,185,450,M,,1953923,EUR,1171929600,M,44,44,True,6.0,5.0,,,0.0,,,5.0,6.0,,2.0,,,,,,,,24.0,13.0,6.5,4.0,0.00293151,29.412,3.60488,3.0,19.147162877051,2.0,4.2,3.57,,0,,0.12,0.19,-0.14,,0.86,1.75,0.7,0.23,0.06,,,5.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,,9.4706327138159,1.0,,,,,,2.0,,,,,,,,,,,,,,
14566910,home,Athletic Club,Nico Serrano,nico-serrano,N. Serrano,M,22,178,474,M,,1019318,EUR,1046822400,F,22,22,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,,,,,,9.0,6.0,6.3,5.0,0.00138334,31.104,1.94301,5.0,40.471828326733,3.0,34.44,27.3,,0,,-0.05,-0.01,0.0,,0.46,0.85,0.3,0.23,0.11,2.0,,3.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14566910,home,Athletic Club,Asier Hierro,asier-hierro,A. Hierro,F,31,190,63,M,,1550822,EUR,1115337600,F,31,31,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,,,9.0,6.0,6.3,3.0,0.00039535,28.872,1.78644,3.0,5.0289163842721,1.0,-2.94,-2.94,,0,,-0.1,-0.58,0.13,,0.47,0.86,0.29,0.12,0.05,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
14566910,home,Athletic Club,Alex Padilla,padilla-alex,Á. Padilla,G,27,190,1443,M,,1155116,EUR,1062374400,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Álex Padilla,,,,,,,,,,,,,,,,,,,,,,,,,
14566910,home,Athletic Club,Jon de Luis,jon-de-luis,J. d. Luis,D,34,186,101,M,,1398532,EUR,1060041600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Jon de Luis,,,,,,,,,,,,,,,,,,,,,,,,,
14566910,home,Athletic Club,Jesús Areso,jesus-areso,J. Areso,D,12,183,648,M,,910267,EUR,930873600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566910,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,399,M,,801837,EUR,736473600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566910,home,Athletic Club,Ibon Sánchez,ibon-sanchez,I. Sánchez,M,35,177,50,M,,1484945,EUR,1078704000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566910,home,Athletic Club,Elijah Gift,elijah-gift,E. Gift,F,11,183,142,M,,1474267,EUR,1149984000,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566910,away,Sporting CP,Rui Silva,rui-silva,R. Silva,G,1,191,3285,M,,253809,EUR,760579200,G,1,1,False,27.0,22.0,5.0,,0.0,22.0,25.0,,2.0,,,1.0,3.0,1.0,,,,,90.0,31.0,5.9,5.0,8.387e-05,21.24,4.90225,0.0,20.686668037089,3.0,4.515,2.415,,0,-0.799,0.05,0.0,-0.22,-0.66,3.62,1.19,0.08,0.01,0.0,,,,,,,,,,,Rui,Silva,,,,,,,,,,,,,,,,,,,1.0,,,,,
14566910,away,Sporting CP,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1958,M,,1167818,EUR,1096243200,D,22,22,False,46.0,42.0,2.0,2.0,0.0,33.0,35.0,9.0,11.0,,2.0,4.0,6.0,,,,,,90.0,76.0,6.1,8.0,0.00342067,31.32,11.5577,13.0,129.58214697167,19.0,61.845,20.265,,0,,-0.26,-0.03,-0.25,,2.86,5.74,1.81,0.9,0.24,1.0,2.0,3.0,,1.0,,2.0,1.0,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,
14566910,away,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,26,190,4998,M,ousdiomande,1394342,EUR,1070496000,D,26,26,False,68.0,64.0,5.0,2.0,0.0,56.0,57.0,8.0,11.0,5.0,5.0,5.0,,,,,,,54.0,76.0,7.9,4.0,0.00601527,32.868,5.41393,2.0,228.81639720904,32.0,90.72,11.76,,1,,0.15,0.1,-0.3,,1.8,2.89,0.54,0.1,0.09,,,,,,,,,,,Ousmane,Diomande,,,,,,,1.0,0.0585,0.53,,,1.0,,1.0,0.6921,,,1.0,,1.0,,,,
14566910,away,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6701,M,goncaloinacio_25,1001196,EUR,998697600,D,25,25,False,32.0,29.0,4.0,2.0,0.0,23.0,25.0,6.0,7.0,1.0,1.0,2.0,4.0,,,,,,26.0,34.0,6.6,3.0,0.00334327,27.216,2.63785,1.0,123.65042420934,18.0,53.865,10.08,,0,,0.12,0.06,-0.15,,0.85,1.4,0.27,0.09,0.02,,,,,,,,,,,Gonçalo,Inácio,,,,,,,,,,,,,,,,,,,,,,,,
14566910,away,Sporting CP,Maximiliano Araújo,maximiliano-araujo,M. Araújo,M,20,179,3568,M,,929193,EUR,950572800,D,20,20,False,40.0,37.0,,,1.0,21.0,23.0,16.0,17.0,1.0,9.0,4.0,6.0,,,,,,90.0,75.0,7.4,11.0,0.168158,30.996,10.12221,15.0,142.21967877191,20.0,46.62,12.18,,0,,0.11,0.11,0.45,,3.23,4.29,1.48,0.81,0.31,9.0,1.0,5.0,2.0,,,6.0,4.0,2.0,1.0,Maximiliano,Araújo,1.0,1.0,13.292452745825,1.0,,,,,,1.0,2.0,,,,,3.0,,,,,,,,
14566910,away,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4430,M,,859917,EUR,930268800,M,42,42,False,67.0,58.0,2.0,,0.0,40.0,44.0,18.0,23.0,,13.0,3.0,4.0,,,,,,90.0,98.0,7.5,15.0,0.0222207,31.644,10.77626,3.0,145.47527820591,22.0,39.27,11.865,,1,,-0.15,0.29,0.35,,2.96,5.66,1.68,0.36,0.11,1.0,2.0,4.0,1.0,2.0,1.0,6.0,4.0,6.0,,Morten,Hjulmand,,1.0,,,True,,1.0,0.0266,-0.07,2.0,2.0,1.0,,,0.009,,,2.0,,,1.0,,,
14566910,away,Sporting CP,João Simões,joao-simoes,J. Simões,M,52,178,1499,M,,1410209,EUR,1168041600,M,52,52,False,33.0,29.0,2.0,2.0,0.0,22.0,25.0,7.0,8.0,,3.0,1.0,5.0,,,,,,54.0,44.0,6.3,9.0,0.00648958,31.572,7.22638,8.0,160.73853371662,18.0,92.19,22.68,,0,,0.08,0.1,-0.16,,1.67,3.31,1.47,0.62,0.15,,,6.0,1.0,,,,,3.0,2.0,João Simões,,3.0,,22.680407756476,1.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,,
14566910,away,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,10,172,11085,M,,1001140,EUR,980467200,M,10,10,False,35.0,30.0,,,0.0,14.0,15.0,16.0,20.0,,6.0,,3.0,,,,,,90.0,59.0,6.5,15.0,0.186309,32.004,10.18312,8.0,179.78410655122,19.0,61.11,18.27,,3,,-0.21,0.28,-0.08,,3.31,4.73,1.41,0.58,0.16,1.0,,5.0,1.0,2.0,,3.0,2.0,3.0,,,,2.0,,80.071300062609,5.0,,1.0,1.0,0.1612,-0.51,4.0,,1.0,1.0,,0.1952,,,,,,,1.0,,
14566910,away,Sporting CP,Daniel Bragança,daniel-braganca,D. Bragança,M,23,178,1430,M,,861979,EUR,927763200,M,23,23,False,7.0,3.0,,,0.0,1.0,3.0,2.0,4.0,,4.0,,2.0,,,,,,54.0,16.0,6.5,8.0,0.00625995,29.88,6.45413,4.0,20.793273926136,3.0,10.92,9.975,,0,,-0.19,0.13,-0.2,,1.57,3.32,1.1,0.38,0.09,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,Daniel,Bragança,,,,,,,,,,2.0,,,,,,,,,,,,,,
14566910,away,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11957,M,trincao,830431,EUR,946425600,M,17,17,False,32.0,25.0,3.0,1.0,0.0,10.0,12.0,15.0,20.0,1.0,5.0,,2.0,,,,,,87.0,45.0,7.7,11.0,0.0250411,31.716,9.24471,11.0,114.25525402996,10.0,68.985,20.685,,1,,-0.07,0.19,-0.15,,3.05,4.12,1.26,0.54,0.28,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,,Francisco,Trincão,,,22.548565386738,1.0,,,2.0,0.6903,0.55,1.0,,1.0,,1.0,0.8373,,,,,,,,,
14566910,away,Sporting CP,Luis Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,23308,M,,914213,EUR,881020800,F,97,97,False,14.0,12.0,,,0.0,5.0,6.0,7.0,8.0,,5.0,,,,,,,,90.0,23.0,7.2,5.0,0.0583764,33.84,9.01751,19.0,45.757524309622,6.0,28.245,23.31,,1,,0.07,0.52,0.15,,3.69,3.44,0.95,0.49,0.45,,2.0,7.0,,2.0,1.0,1.0,1.0,3.0,3.0,Luis,Javier Suárez,1.0,,23.39909613639,1.0,,,,0.5462,-0.58,1.0,1.0,1.0,,,0.4324,,,,,,,2.0,1.0,
14566910,away,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1358,M,,797648,EUR,793065600,D,2,2,True,73.0,68.0,2.0,1.0,0.0,57.0,59.0,11.0,14.0,1.0,3.0,8.0,4.0,,,,,,64.0,89.0,6.6,7.0,0.00682105,30.78,7.45448,4.0,391.81833954236,44.0,211.365,19.74,,0,,0.07,0.16,-0.22,,2.33,3.93,0.84,0.26,0.1,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,1.0,,,,
14566910,away,Sporting CP,Eduardo Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2177,M,,989841,EUR,1015027200,D,72,72,True,50.0,47.0,1.0,1.0,0.0,32.0,34.0,15.0,16.0,1.0,3.0,2.0,2.0,,,,,,36.0,59.0,6.6,7.0,0.00449341,29.376,4.12461,2.0,195.89551867277,29.0,66.675,14.07,,0,,0.06,0.1,-0.17,,1.33,2.26,0.4,0.1,0.04,,1.0,5.0,2.0,1.0,1.0,1.0,1.0,,1.0,Eduardo,Quaresma,1.0,,,,,,,,,3.0,,,,,,,,,,1.0,,,,
14566910,away,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3110,M,,926560,EUR,800064000,M,5,5,True,38.0,29.0,2.0,1.0,0.0,22.0,25.0,7.0,13.0,3.0,3.0,,3.0,,,,,,36.0,43.0,6.9,9.0,0.0171911,26.568,4.93389,1.0,74.926491754577,12.0,42.105,11.235,,0,,-0.02,0.07,0.17,,1.28,2.54,0.85,0.24,0.02,,,,,,,,,,,Hidemasa,Morita,,,,,,,1.0,,,,,,,,,,,,,,,,,
14566910,away,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8291,M,pedroogoncalves28,895764,EUR,898992000,M,8,8,True,27.0,20.0,1.0,1.0,0.0,7.0,8.0,13.0,19.0,,3.0,,3.0,,,,,,36.0,35.0,6.8,8.0,0.0367792,31.608,5.1175,4.0,36.462896809144,8.0,13.335,5.985,,1,,0.16,0.13,0.14,,1.33,2.36,0.94,0.37,0.12,1.0,,2.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,0.066,-0.1,,1.0,,,,,1.0,,,,,,,,1.0
14566910,away,Sporting CP,Alisson Santos,alisson-santos,A. Santos,F,27,177,5291,M,,1122835,EUR,1033084800,F,27,27,True,1.0,1.0,,,0.0,,,1.0,1.0,,2.0,,1.0,,,,,,10.0,6.0,7.9,2.0,0.00010399,31.464,1.23825,3.0,31.159024659978,2.0,29.925,26.985,,1,,0.0,0.25,0.0,,0.33,0.52,0.17,0.11,0.11,1.0,,,,2.0,2.0,,,,,Alisson Santos,,,,27.541392285068,1.0,,,,0.2112,0.53,,,1.0,,1.0,0.6806,,,,,,,,,
14566910,away,Sporting CP,Francisco Silva,francisco-silva,F. Silva,G,99,190,250,M,,1184327,EUR,1132444800,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Francisco Silva,,,,,,,,,,,,,,,,,,,,,,,,,
14566910,away,Sporting CP,João Virgínia,joao-virginia,J. Virgínia,G,12,191,817,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,João,Virgínia,,,,,,,,,,,,,,,,,,,,,,,,
14566910,away,Sporting CP,Giorgos Vagiannidis,vagiannidis-giorgos,G. Vagiannidis,D,13,181,2792,M,,1166952,EUR,1000252800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566910,away,Sporting CP,Ricardo Mangas,mangas-ricardo,R. Mangas,D,91,179,1172,M,,878496,EUR,890179200,D,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Ricardo,Mangas,,,,,,,,,,,,,,,,,,,,,,,,
14566910,away,Sporting CP,Giorgi Kochorashvili,giorgi-kochorashvili,G. Kochorashvili,M,14,176,3695,M,,886402,EUR,930528000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566910,away,Sporting CP,Flavio Goncalves,flavio-goncalves,F. Gonçalves,F,58,175,656,M,,1937022,EUR,1180483200,F,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Flávio Gonçalves,,,,,,,,,,,,,,,,,,,,,,,,,
14566910,away,Sporting CP,Rafael Nel,rafael-nel,R. Nel,F,90,182,639,M,,1464415,EUR,1112486400,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Rafael,Nel,,,,,,,,,,,,,,,,,,,,,,,,
