match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_wonContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_goalAssist,stat_hitWoodwork
11392863,home,Stade de Reims,Keito Nakamura,,,keito-nakamura,K. Nakamura,M,17,180,3846,M,905352,EUR,964742400,F,17,17,False,18.0,12.0,2.0,2.0,2.0,6.0,13.0,1.0,4.0,,,,77.0,35.0,7.8,8.0,0.709096,3,,11.0,1.0,1.0,1.0,3.0,7.0,2.0,3.0,1.0,,,1.0,,1.0,,3.0,1.0,1.0,,,3.0,,2.0,,,0.2246,0.0653,1.0,,,,1.0,
11392863,home,Stade de Reims,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,M,15,15,True,16.0,12.0,2.0,,6.0,8.0,8.0,,2.0,,,,30.0,23.0,6.5,7.0,0.00365168,2,,6.0,,,2.0,3.0,4.0,,1.0,,,,,,,2.0,2.0,1.0,1.0,,,,,1.0,,,0.6669,0.8268,1.0,1.0,,,,
11392863,home,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173,1036,M,1154611,EUR,1124928000,M,6,6,True,12.0,10.0,,,6.0,7.0,5.0,,4.0,,,,30.0,18.0,6.6,3.0,0.00386151,0,,4.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11392863,home,Stade de Reims,Mohamed Daramy,,,mohamed-daramy,M. Daramy,F,9,180,1589,M,957279,EUR,1010361600,F,9,9,True,9.0,8.0,,,1.0,1.0,8.0,,3.0,,,,30.0,20.0,7.3,3.0,0.0294294,0,,7.0,,,,,7.0,,6.0,,,,1.0,,1.0,,,,2.0,,,6.0,,,,,,,,,,,,
11392863,home,Stade de Reims,Amine Salama,Salama,,amine-salama,A. Salama,F,19,192,769,M,1175856,EUR,963878400,F,11,11,True,,,,,,,1.0,,,,,,13.0,2.0,6.5,2.0,,0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11392863,home,Stade de Reims,Mamadou Diakhon,,,diakhon-mamadou,M. Diakhon,F,67,180,1701,M,1495876,EUR,1127347200,F,67,67,True,3.0,3.0,,,1.0,1.0,2.0,,1.0,,,,13.0,5.0,6.4,1.0,0.0077949,0,,2.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11392863,home,Stade de Reims,Alexandre Olliero,,,olliero-alexandre,A. Olliero,G,20,193,64,M,814358,EUR,824342400,G,96,96,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392863,home,Stade de Reims,Joseph Okumu,,,joseph-okumu,J. Okumu,D,2,193,662,M,985933,EUR,864604800,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392863,home,Stade de Reims,Ibrahim Diakité,Ibrahim Diakité,,ibrahim-diakite,I. Diakité,D,2,178,2213,M,1168646,EUR,1067558400,D,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392863,home,Stade de Reims,Reda Khadra,,,reda-khadra,R. Khadra,M,30,175,253,M,995671,EUR,994204800,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392863,away,Stade Brestois,Marco Bizot,,,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,30.0,20.0,25.0,15.0,7.0,7.0,23.0,,8.0,2.0,2.0,6.0,90.0,39.0,8.4,10.0,0.00877228,0,0.8808,13.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11392863,away,Stade Brestois,Kenny Lala,,,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,32.0,30.0,6.0,5.0,14.0,15.0,25.0,,10.0,,,,90.0,60.0,6.5,14.0,0.0910316,1,,17.0,8.0,1.0,,7.0,4.0,5.0,1.0,,,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,,,1.0,,,,,0.0438,,,,1.0,,,
11392863,away,Stade Brestois,Brendan Chardonnet,,,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,25.0,19.0,7.0,3.0,13.0,14.0,12.0,2.0,3.0,,,,90.0,33.0,6.8,7.0,0.00286742,0,,6.0,1.0,,,1.0,1.0,1.0,,,1.0,2.0,,,,,1.0,1.0,,True,,,,,,,,,,,,,,
11392863,away,Stade Brestois,Lilian Brassier,,,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,35.0,26.0,10.0,6.0,16.0,19.0,16.0,4.0,6.0,,,,90.0,42.0,7.0,9.0,0.204547,0,,10.0,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
11392863,away,Stade Brestois,Bradley Locko,,,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,2,2,False,39.0,29.0,5.0,4.0,14.0,19.0,23.0,2.0,5.0,,,,90.0,83.0,7.4,16.0,0.0827379,1,,18.0,3.0,3.0,,5.0,8.0,1.0,3.0,,,5.0,,2.0,,,5.0,3.0,1.0,,2.0,3.0,,,,,0.011,,,,1.0,,,
11392863,away,Stade Brestois,Mahdi Camara,,,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,23.0,17.0,,,5.0,7.0,18.0,1.0,2.0,,,,77.0,39.0,8.0,8.0,0.0498808,4,,13.0,2.0,1.0,1.0,3.0,5.0,,1.0,,,,2.0,1.0,,,3.0,2.0,,,,,,3.0,1.0,,0.5019,0.8256,,,1.0,,,1.0
11392863,away,Stade Brestois,Pierre Lees Melou,,,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,29.0,22.0,7.0,5.0,10.0,13.0,17.0,6.0,9.0,,,,90.0,52.0,7.5,12.0,0.0217403,3,,12.0,1.0,,,8.0,4.0,4.0,4.0,,,,,,,1.0,1.0,1.0,,,2.0,2.0,,2.0,1.0,,0.2433,0.3395,,,1.0,,,
11392863,away,Stade Brestois,Hugo Magnetti,,,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,28.0,25.0,,,8.0,9.0,20.0,,5.0,,,,66.0,38.0,7.1,4.0,0.0238451,2,,17.0,1.0,,,2.0,2.0,,1.0,,,1.0,,2.0,2.0,1.0,,,,,,1.0,,1.0,,,0.1633,,1.0,,,,,
11392863,away,Stade Brestois,Romain Del Castillo,,,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,F,10,10,False,32.0,20.0,1.0,,7.0,9.0,36.0,,7.0,,,,89.0,59.0,7.3,25.0,0.3766,0,,18.0,13.0,5.0,3.0,10.0,7.0,3.0,5.0,,,,2.0,,3.0,1.0,1.0,1.0,1.0,,2.0,3.0,,,,,,,,,,,1.0,
11392863,away,Stade Brestois,Martín Satriano,,,martin-satriano,M. Satriano,F,10,187,2192,M,973536,EUR,982627200,F,7,7,False,17.0,11.0,3.0,2.0,2.0,4.0,13.0,5.0,5.0,,,,66.0,37.0,7.2,15.0,0.0472718,2,,9.0,,,2.0,3.0,7.0,,3.0,,,,,,1.0,5.0,,,8.0,,,2.0,,,,,0.1239,,1.0,,1.0,,,
11392863,away,Stade Brestois,Jérémy Le Douaron,,,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,F,22,22,False,17.0,11.0,,,3.0,5.0,12.0,2.0,5.0,,,,66.0,30.0,6.4,10.0,0.128646,3,,8.0,,,4.0,6.0,3.0,,1.0,,,,1.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,0.3451,,1.0,1.0,2.0,,,
11392863,away,Stade Brestois,Jonas Martin,,,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,True,14.0,8.0,3.0,2.0,3.0,4.0,10.0,1.0,1.0,,,,24.0,18.0,6.7,6.0,0.014399,0,,5.0,,,,2.0,4.0,1.0,,,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11392863,away,Stade Brestois,Billal Brahimi,,,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,21,21,True,5.0,5.0,,,,,7.0,,2.0,,,,24.0,15.0,6.7,6.0,0.0519466,1,,5.0,2.0,,,3.0,2.0,,4.0,,,,,2.0,,,,,1.0,,1.0,2.0,,1.0,,,0.0335,0.4532,,,,,,
11392863,away,Stade Brestois,Steve Mounié,,,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,9,9,True,16.0,10.0,1.0,1.0,2.0,2.0,14.0,2.0,2.0,,,,24.0,23.0,6.9,8.0,0.03027,1,,8.0,,,2.0,5.0,5.0,,,,,,,1.0,1.0,4.0,1.0,,,,2.0,,,,,,0.0995,,1.0,,,,,
11392863,away,Stade Brestois,Adrien Lebeau,,,adrien-lebeau,A. Lebeau,M,14,175,66,M,993238,EUR,931392000,M,14,14,True,7.0,4.0,,,1.0,1.0,7.0,,1.0,,,,13.0,11.0,6.5,6.0,0.0625152,0,,4.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,
11392863,away,Stade Brestois,Achraf Dari,,,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,True,,,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,1.0,,,,,,,,,,,dari_achraf,,,,,,,,,,,
11392863,away,Stade Brestois,Grégoire Coudert,,,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392863,away,Stade Brestois,Jordan Amavi,,,jordan-amavi,J. Amavi,D,,176,326,M,342915,EUR,763171200,D,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392863,away,Stade Brestois,Axel Camblan,Axel Camblan,,axel-camblan,A. Camblan,M,7,169,84,M,1135605,EUR,1055894400,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
