match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_goalAssist,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalCross,stat_dispossessed,captain,stat_accurateCross,stat_goals,stat_shotOffTarget,stat_goodHighClaim,stat_lastManTackle,stat_errorLeadToAShot,stat_totalOffside
10385536,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,43.0,34.0,18.0,9.0,31.0,33.0,3.0,10.0,1.0,8.0,2.0,3.0,2.0,2.0,90.0,51.0,7.7,9.0,0.0,0.0,0.00052802,0,0.7928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385536,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,48.0,42.0,4.0,2.0,28.0,32.0,14.0,16.0,3.0,7.0,,,,,90.0,79.0,7.6,13.0,0.0,0.0,0.00719486,0,,1.0,4.0,10.0,1.0,4.0,3.0,1.0,6.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10385536,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,63.0,60.0,4.0,3.0,48.0,49.0,12.0,14.0,,2.0,,,,,90.0,69.0,7.4,3.0,0.0659,0.0,0.196142,1,,1.0,1.0,3.0,,,,,2.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10385536,home,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,False,79.0,69.0,7.0,2.0,57.0,62.0,12.0,17.0,2.0,10.0,,,,,90.0,93.0,8.1,11.0,0.4414,0.3873,0.00493186,2,,,,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,
10385536,home,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,,294593,EUR,739497600,D,15,15,False,34.0,31.0,,,19.0,20.0,12.0,15.0,1.0,2.0,,,,,90.0,57.0,6.7,12.0,0.0502,0.1199,0.309529,1,,,8.0,6.0,2.0,6.0,3.0,,1.0,1.0,2.0,,1.0,,,,,2.0,,2.0,,1.0,,1.0,2.0,,,,,,,,
10385536,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,33.0,29.0,1.0,1.0,8.0,9.0,21.0,24.0,,8.0,,,,,89.0,44.0,7.3,6.0,0.0,0.0,0.104998,0,,1.0,4.0,8.0,1.0,2.0,2.0,,1.0,1.0,1.0,4.0,1.0,,,,,3.0,,1.0,,,,,1.0,True,,,,,,,
10385536,home,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,46.0,39.0,3.0,1.0,17.0,18.0,24.0,37.0,,7.0,,,,,90.0,73.0,8.4,15.0,0.8548,1.1158,0.291813,3,,,4.0,9.0,4.0,5.0,5.0,2.0,2.0,,1.0,2.0,,,,,1.0,3.0,,,,2.0,,9.0,,,2.0,1.0,,,,,
10385536,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,False,16.0,11.0,1.0,,6.0,7.0,6.0,12.0,,1.0,,,,,65.0,28.0,7.0,11.0,0.1282,0.0,0.539398,2,,,3.0,2.0,1.0,3.0,1.0,,,,2.0,,,,,1.0,1.0,2.0,1.0,1.0,,,,3.0,,,1.0,,1.0,,,,
10385536,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,False,27.0,22.0,,,5.0,5.0,17.0,22.0,,2.0,,,,,89.0,41.0,7.2,12.0,0.7672,0.9106,0.32592,1,,1.0,9.0,4.0,2.0,4.0,1.0,,2.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,,2.0,,,1.0,,,,,
10385536,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,False,34.0,29.0,1.0,1.0,14.0,15.0,15.0,19.0,,7.0,,,,,90.0,47.0,7.9,8.0,0.5704,0.1128,0.0712717,3,,,3.0,5.0,,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,2.0,,,,1.0,,,,,,1.0,1.0,,,,
10385536,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,14.0,9.0,,,3.0,4.0,6.0,10.0,1.0,,,,,,90.0,24.0,7.1,5.0,0.6531,0.4323,0.0371245,4,,5.0,7.0,2.0,1.0,,,,,,,2.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,3.0,,,,,,,,,,,
10385536,home,Aston Villa,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34194,M,bertrandtraore10,218160,EUR,810345600,F,9,9,True,9.0,6.0,1.0,,2.0,4.0,4.0,6.0,,,,,,,25.0,15.0,6.3,7.0,0.1283,0.0,0.0302626,2,,,4.0,1.0,,,,,,,,,1.0,,,,2.0,,,1.0,,,,1.0,3.0,,,,,,,,
10385536,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385536,home,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,22,22,True,1.0,,,,,1.0,,,,,,,,,1.0,4.0,,3.0,0.025,0.0,0.0,1,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,
10385536,home,Aston Villa,Viljami Sinisalo,viljami-sinisalo,V. Sinisalo,G,12,190,347,M,,995654,EUR,1002758400,G,38,38,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
