match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_fouls,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,stat_interceptionWon,stat_lastManTackle,stat_wasFouled,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot
11352336,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,MichailAntonio,47772,EUR,638582400,F,9,9,False,10.0,6.0,,,2.0,2.0,4.0,9.0,,3.0,,,,,90.0,34.0,6.0,19.0,0.00243256,2,,,,1.0,12.0,3.0,,2.0,4.0,1.0,3.0,1.0,,,,1.0,2.0,,0.7183,0.772,,1.0,,1.0,,,3.0,,,,8.0,1.0,1.0,
11352336,home,West Ham United,Joseph Anang,joseph-anang,J. Anang,G,94,183,850,M,,970370,EUR,947289600,G,49,49,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352336,home,West Ham United,Ben Johnson,ben-johnson,B. Johnson,D,18,182,616,M,,914412,EUR,948672000,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352336,home,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,389,M,,21164,EUR,580348800,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352336,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,,43443,EUR,629683200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352336,home,West Ham United,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,kalvinphillips,786028,EUR,817862400,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352336,home,West Ham United,George Earthy,george-earthy,G. Earthy,M,44,180,404,M,,1212165,EUR,1094342400,M,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352336,home,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352336,home,West Ham United,Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,179,1971,M,,280439,EUR,843782400,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352336,home,West Ham United,Divin Mubama,mubama-divin,D. Mubama,F,9,183,2449,M,,1167025,EUR,1098662400,F,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352336,away,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,28.0,26.0,3.0,1.0,26.0,26.0,,2.0,3.0,6.0,1.0,1.0,3.0,1.0,90.0,41.0,7.4,2.0,8.214e-05,0,0.3005,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11352336,away,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,52.0,41.0,4.0,1.0,14.0,17.0,27.0,42.0,2.0,7.0,,,,,90.0,90.0,7.3,23.0,0.0521706,2,,,,7.0,7.0,2.0,,,,,6.0,4.0,3.0,,,3.0,1.0,,0.0515,0.0599,1.0,2.0,,1.0,,,3.0,,1.0,,,,,
11352336,away,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,82.0,79.0,6.0,5.0,45.0,48.0,34.0,34.0,,5.0,,,,,90.0,93.0,7.3,4.0,0.0465462,0,,,,,5.0,,2.0,3.0,1.0,4.0,8.0,3.0,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,
11352336,away,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,mickyvdven,998247,EUR,987638400,D,37,37,False,67.0,64.0,2.0,1.0,52.0,53.0,12.0,14.0,2.0,5.0,,,,,90.0,78.0,6.9,5.0,0.00340809,0,,,,,2.0,,,1.0,1.0,2.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,2.0,,,
11352336,away,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,udogiethree,983572,EUR,1038441600,D,38,38,False,53.0,47.0,1.0,,16.0,18.0,31.0,35.0,4.0,6.0,,,,,90.0,82.0,7.6,12.0,0.0248838,1,,,,,4.0,2.0,1.0,,1.0,1.0,8.0,3.0,3.0,,,,1.0,,0.131,0.0323,1.0,,,3.0,,,2.0,,,,1.0,,,
11352336,away,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,YB8,844842,EUR,841363200,M,8,8,False,97.0,93.0,2.0,1.0,49.0,51.0,44.0,46.0,1.0,7.0,,,,,82.0,105.0,7.1,5.0,0.0804864,1,,,,,5.0,1.0,,2.0,2.0,,2.0,1.0,,1.0,,,,,0.0471,,1.0,2.0,,,,,1.0,,1.0,,,,,
11352336,away,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,86.0,76.0,1.0,1.0,30.0,36.0,46.0,51.0,1.0,2.0,,,,,70.0,99.0,7.3,12.0,0.174838,1,,,,1.0,3.0,1.0,,1.0,,4.0,7.0,1.0,1.0,1.0,,1.0,,,0.0349,,,2.0,,2.0,,,,,1.0,,,,,1.0
11352336,away,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,M,22,22,False,35.0,26.0,2.0,,6.0,7.0,20.0,32.0,,2.0,,,,,89.0,50.0,7.3,17.0,0.17881,2,,,,4.0,4.0,2.0,,1.0,,,2.0,,,1.0,,1.0,1.0,1.0,0.4103,0.907,2.0,,,,,,2.0,,,1.0,1.0,,,
11352336,away,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,Madders,356398,EUR,848707200,M,10,10,False,53.0,47.0,3.0,3.0,15.0,15.0,32.0,42.0,,,,,,,70.0,72.0,7.2,13.0,0.0972696,2,,,,4.0,5.0,3.0,,1.0,,,5.0,1.0,1.0,1.0,,1.0,,,0.139,,2.0,1.0,,2.0,,,2.0,,,2.0,,,,
11352336,away,Tottenham Hotspur,Timo Werner,timo-werner,T. Werner,F,36,180,19084,M,timowerner,232306,EUR,826070400,M,16,16,False,27.0,19.0,1.0,1.0,7.0,7.0,12.0,20.0,1.0,,,,,,82.0,41.0,7.4,8.0,0.532913,1,,,,,1.0,,,,,,3.0,2.0,2.0,1.0,,1.0,,,0.0314,,,,,1.0,1.0,,,1.0,,1.0,,1.0,,
11352336,away,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,F,7,7,False,37.0,32.0,,,8.0,9.0,24.0,28.0,,1.0,,,,,90.0,44.0,7.3,9.0,0.156562,2,,,,,2.0,,,,2.0,1.0,1.0,,,3.0,True,,1.0,,0.0932,0.0994,,,,,,,,,1.0,,4.0,,,
11352336,away,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,True,18.0,17.0,,,8.0,8.0,9.0,11.0,3.0,3.0,,,,,20.0,25.0,6.9,2.0,0.010853,1,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,0.0208,,,,,,,,,,1.0,,,,,
11352336,away,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,M,21,21,True,11.0,9.0,1.0,,2.0,2.0,8.0,11.0,,1.0,,,,,20.0,21.0,6.8,5.0,0.0492529,0,,,,2.0,2.0,,,,,,4.0,2.0,1.0,,,2.0,,,,,,,,2.0,,1.0,,,,,2.0,,,
11352336,away,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,True,10.0,8.0,2.0,1.0,4.0,4.0,4.0,7.0,,,,,,,8.0,13.0,6.7,4.0,0.00693036,0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,
11352336,away,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,True,2.0,2.0,,,,,2.0,2.0,,,,,,,8.0,4.0,6.4,2.0,0.00170341,0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
11352336,away,Tottenham Hotspur,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,locelso_giovani,798835,EUR,829008000,M,18,18,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,,1.0,5.0,,,0.00306822,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11352336,away,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188,1395,M,,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352336,away,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352336,away,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352336,away,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,radudragusin5,997103,EUR,1012694400,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
