match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_firstName,stat_onTargetScoringAttempt,stat_interceptionWon,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_blockedScoringAttempt,stat_outfielderBlock,stat_challengeLost,stat_totalOffside,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_aerialLost,captain,stat_goals,stat_penaltyFaced,stat_errorLeadToAShot,player_sofascoreId,stat_hitWoodwork,stat_penaltyConceded
13472715,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,21.0,14.0,12.0,5.0,0.0,11.0,13.0,3.0,8.0,1.0,2.0,11.0,1.0,1.0,2.0,4.0,2.0,2.0,90.0,34.0,7.1,7.0,0.0008086,0,0.3015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472715,home,Red Bull Bragantino,Agustin Sant'Anna,agustin-santanna,A. Sant'Anna,D,23,170,303,M,869726,EUR,875318400,D,32,32,False,33.0,27.0,2.0,1.0,0.0,13.0,14.0,14.0,19.0,4.0,1.0,4.0,,,,,,,81.0,47.0,6.6,9.0,0.0235131,1,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0381,,,,,,,,,,,,,,,,,,,,,,
13472715,home,Red Bull Bragantino,Alix Vinicius,alix-vinicius,A. Vinicius,D,4,196,333,M,1117597,EUR,941846400,D,4,4,False,47.0,40.0,3.0,1.0,0.0,23.0,26.0,17.0,21.0,5.0,6.0,4.0,2.0,,,,,,90.0,64.0,7.7,9.0,0.0104336,3,,3.0,1.0,,,,2.0,,,2.0,1.0,0.2787,Alix Vinicius,1.0,1.0,1.0,0.0218,,,,,,,,,,,,,,,,,
13472715,home,Red Bull Bragantino,Pedro Henrique,pedro-henrique,P. Henrique,D,14,188,417,M,551774,EUR,812592000,D,14,14,False,26.0,21.0,4.0,2.0,0.0,14.0,17.0,7.0,9.0,3.0,1.0,3.0,1.0,,,,,,56.0,35.0,6.9,6.0,0.130586,0,,,1.0,,,,,2.0,2.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
13472715,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,47.0,40.0,2.0,,0.0,14.0,16.0,26.0,31.0,3.0,1.0,6.0,1.0,,,,,,90.0,69.0,6.8,13.0,0.0572841,1,,,6.0,1.0,2.0,,,2.0,1.0,1.0,3.0,0.0313,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
13472715,home,Red Bull Bragantino,Fabinho,fabinho,Fabinho,M,5,178,1291,M,1117513,EUR,1018310400,M,5,5,False,22.0,18.0,,,0.0,8.0,8.0,10.0,14.0,5.0,,3.0,3.0,,,,,,70.0,30.0,6.7,4.0,0.00520923,0,,,3.0,,1.0,1.0,,1.0,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,
13472715,home,Red Bull Bragantino,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171,540,M,242052,EUR,710726400,M,6,6,False,54.0,50.0,5.0,3.0,0.0,24.0,24.0,26.0,30.0,1.0,,1.0,,,,,,,90.0,60.0,6.9,4.0,0.179642,1,,,3.0,,,,1.0,1.0,,,2.0,0.016,,,,,,1.0,,,,1.0,,,,,,,,,,,,
13472715,home,Red Bull Bragantino,Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,19,177,612,M,948004,EUR,917827200,M,33,33,False,14.0,11.0,,,0.0,2.0,2.0,9.0,12.0,3.0,,4.0,1.0,,,,,,70.0,28.0,6.7,6.0,0.0310368,3,,,2.0,1.0,2.0,2.0,,,,,1.0,0.1597,,,1.0,,,1.0,2.0,3.0,,,1.0,,,,,,,,,,,
13472715,home,Red Bull Bragantino,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,1167069,EUR,1031529600,M,10,10,False,42.0,35.0,5.0,3.0,1.0,4.0,4.0,31.0,38.0,4.0,1.0,4.0,4.0,,,,,,90.0,65.0,7.8,16.0,0.941657,2,,,9.0,2.0,4.0,,,,,,3.0,0.0765,Jhon Jhon,1.0,,,0.0128,5.0,7.0,1.0,,,,,4.0,1.0,,,,,,,,
13472715,home,Red Bull Bragantino,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,M,21,21,False,10.0,3.0,,,0.0,,2.0,3.0,8.0,2.0,2.0,1.0,,,,,,,81.0,25.0,6.1,11.0,0.00746874,1,,2.0,7.0,,2.0,,,,,1.0,4.0,0.0319,Lucas Barbosa,,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,
