match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_totalOffside,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_errorLeadToAShot,stat_accurateCross,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_punches
14131922,home,Moreirense,Kiko Bondoso,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,F,10,10,False,23.0,18.0,1.0,1.0,1.0,6.0,7.0,12.0,16.0,1.0,3.0,5.0,,,,,,,77.0,39.0,7.2,15.0,0.292932,,0,,0.3,0.31,0.16,,,,3.0,,4.0,,4.0,,,,1.0,,2.0,1.0,,,,,,,,,,4.0,3.0,,,1.0,,1.0,,
14131922,home,Moreirense,Bernardo Martins,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,True,9.0,8.0,1.0,,0.0,1.0,1.0,7.0,8.0,,2.0,3.0,,,,,,,28.0,17.0,7.6,4.0,0.00675426,,2,,0.05,-0.24,-0.05,,,,2.0,,2.0,,2.0,2.0,2.0,,,,,,0.1098,0.7687,0.56,,,,2.0,,,1.0,,,,,1.0,,,
14131922,home,Moreirense,Cedric Teguia,cedric-teguia,C. Teguia,M,7,180,82,M,910033,EUR,1001894400,F,7,7,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,1.0,,,,,,,28.0,8.0,6.5,2.0,0.00344226,,0,,-0.04,0.06,-0.03,,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
14131922,home,Moreirense,Landerson,landerson,Landerson,M,78,167,96,M,1471229,EUR,1165881600,F,78,78,True,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,,2.0,2.0,1.0,,,,,,13.0,16.0,6.6,4.0,0.0153383,,0,,0.13,0.35,-0.02,,Landerson,,1.0,1.0,4.0,,2.0,1.0,,,1.0,,,,,,,,2.0,,,,,2.0,,,,,,,,
14131922,home,Moreirense,Afonso Assis,afonso-assis,A. Assis,M,25,180,55,M,2030567,EUR,1152921600,M,25,25,True,9.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,,,3.0,,,,,,,13.0,12.0,6.7,2.0,0.00405478,,0,,-0.06,0.06,0.0,,,,,,1.0,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
14131922,home,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,4.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,,,1.0,,,,,,,12.0,4.0,6.6,1.0,0.00019478,,0,,0.01,0.04,0.14,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131922,home,Moreirense,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131922,home,Moreirense,Álvaro Martínez,alvaro-martinez,Á. Martínez,D,17,181,50,M,1175474,EUR,1020470400,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131922,home,Moreirense,Jimi Gower,jimi-gower,J. Gower,M,30,181,749,M,1411034,EUR,1096588800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jimi Gower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131922,home,Moreirense,Yan Maranhão,yan,Y. Maranhão,F,99,183,107,M,1188685,EUR,1031875200,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Yan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131922,away,Casa Pia,Patrick Sequeira,patrick-sequeira,P. Sequeira,G,1,190,969,M,821628,EUR,920246400,G,1,1,False,15.0,6.0,10.0,1.0,0.0,6.0,9.0,,6.0,,1.0,2.0,1.0,,,,2.0,2.0,53.0,20.0,6.3,10.0,6.701e-05,,0,-0.1077,-0.02,0.0,-0.11,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14131922,away,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,D,18,18,False,39.0,28.0,13.0,4.0,0.0,21.0,23.0,7.0,16.0,1.0,5.0,4.0,,,,,,,90.0,52.0,6.4,13.0,0.0107056,,1,,0.15,0.01,-0.35,,,,,2.0,4.0,,1.0,1.0,1.0,,3.0,,3.0,1.0,0.0608,0.2153,0.12,True,1.0,1.0,2.0,,,1.0,,,,,,,,
14131922,away,Casa Pia,Kaique Rocha,kaique-rocha,K. Rocha,D,27,195,458,M,963990,EUR,983318400,D,27,27,False,35.0,32.0,3.0,1.0,0.0,26.0,27.0,6.0,8.0,3.0,4.0,4.0,,,,,,,82.0,47.0,6.2,4.0,0.00263928,,3,,0.12,0.03,-0.29,,,,,3.0,5.0,,,,,1.0,4.0,1.0,1.0,1.0,0.078,,-0.42,,,1.0,2.0,,,1.0,,2.0,,,,,,
14131922,away,Casa Pia,David Sousa,david-sousa,David Sousa,D,43,190,146,M,1015932,EUR,994204800,D,43,43,False,45.0,38.0,7.0,1.0,0.0,27.0,27.0,11.0,18.0,2.0,3.0,4.0,,,,,,,90.0,61.0,6.1,10.0,0.0097117,,3,,0.07,0.06,-0.31,,,,1.0,3.0,4.0,,1.0,,,1.0,3.0,2.0,1.0,1.0,0.1469,,-0.15,,,,1.0,,,1.0,,2.0,,1.0,,,,
14131922,away,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,M,72,72,False,25.0,20.0,3.0,,0.0,8.0,8.0,12.0,17.0,,2.0,2.0,,,,,,,90.0,43.0,6.2,12.0,0.0256799,,2,,0.1,0.13,-0.16,,,,3.0,1.0,6.0,2.0,1.0,,1.0,,1.0,1.0,2.0,,0.0333,0.1039,-0.06,,1.0,,1.0,,,1.0,,1.0,,,,,,
14131922,away,Casa Pia,Renato Nhaga,renato-nhaga,R. Nhaga,M,74,172,1735,M,2119726,EUR,1174953600,M,74,74,False,28.0,24.0,2.0,2.0,0.0,12.0,12.0,12.0,16.0,1.0,7.0,5.0,3.0,,,,,,82.0,45.0,6.8,5.0,0.0130888,,2,,-0.23,0.17,-0.05,,Renato Nhaga,,,1.0,3.0,,2.0,1.0,,,1.0,1.0,2.0,2.0,0.0544,,-0.15,,,,1.0,,,,2.0,2.0,,,,,,
14131922,away,Casa Pia,Sebastián Pérez,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,42,42,False,42.0,35.0,3.0,2.0,0.0,19.0,20.0,16.0,22.0,,7.0,6.0,3.0,,,,,,90.0,55.0,7.2,8.0,0.0194971,,0,,0.16,0.18,0.14,,,,,,3.0,,,,,,2.0,,4.0,3.0,,,,,1.0,1.0,2.0,,,1.0,,,,,,,,
14131922,away,Casa Pia,Abdu Conté,abdu-conte,A. Conté,D,5,183,135,M,851276,EUR,890697600,M,5,5,False,1.0,1.0,,,1.0,,,1.0,1.0,,2.0,,1.0,,,,,,10.0,3.0,7.4,,0.489768,,0,,0.49,,0.14,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,
14131922,away,Casa Pia,Jérémy Livolant,jeremy-livolant,J. Livolant,F,29,175,282,M,826054,EUR,884304000,F,29,29,False,30.0,23.0,2.0,1.0,0.0,9.0,9.0,14.0,21.0,2.0,6.0,5.0,2.0,,,,,,90.0,52.0,7.1,18.0,0.129357,,2,,0.06,-0.61,-0.01,,,,11.0,4.0,5.0,,2.0,2.0,1.0,,,1.0,,,0.994,0.995,0.3,,,,1.0,2.0,,3.0,4.0,1.0,,3.0,1.0,,,
14131922,away,Casa Pia,Dailon Rocha Livramento,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,1155358,EUR,988934400,F,10,10,False,17.0,10.0,,,0.0,,2.0,10.0,15.0,4.0,6.0,1.0,1.0,,,,,,90.0,27.0,6.8,9.0,0.036,,4,,-0.05,0.29,-0.01,,,,,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.1814,0.0304,-0.32,,,,2.0,,,2.0,1.0,2.0,,,,,1.0,
14131922,away,Casa Pia,Tiago Morais,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,F,21,21,False,9.0,4.0,1.0,,0.0,,,4.0,9.0,,3.0,5.0,1.0,,,,,,53.0,18.0,6.5,9.0,0.0052891,,1,,0.0,0.21,-0.07,,,,,1.0,6.0,2.0,1.0,,,1.0,,,2.0,1.0,0.0447,,-0.36,,2.0,,,1.0,,,1.0,,,,,,,
14131922,away,Casa Pia,Fahem Benaissa-Yahia,fahem-benaissa-yahia,F. Benaissa-Yahia,M,50,188,115,M,1529932,EUR,1020038400,D,12,12,True,19.0,15.0,2.0,,0.0,8.0,10.0,7.0,9.0,3.0,6.0,5.0,,,,,,,80.0,46.0,6.7,12.0,0.0988021,,0,,0.07,0.27,-0.23,,,,8.0,1.0,2.0,,1.0,1.0,,,5.0,,2.0,1.0,,,,,,,1.0,,,2.0,3.0,,,4.0,,,,
14131922,away,Casa Pia,Daniel Azevedo,azevedo-daniel,D. Azevedo,G,22,195,26,M,878493,EUR,887241600,G,22,22,True,12.0,7.0,7.0,2.0,0.0,6.0,9.0,1.0,3.0,1.0,1.0,4.0,,,,2.0,,,37.0,19.0,6.6,5.0,0.00036974,0.0374,0,-0.1766,0.04,0.01,-0.06,0.04,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
14131922,away,Casa Pia,Miguel Sousa,miguel-sousa,M. Sousa,M,20,176,28,M,936367,EUR,906163200,M,14,14,True,16.0,14.0,1.0,1.0,0.0,8.0,9.0,6.0,7.0,,5.0,3.0,1.0,,,,,,37.0,26.0,6.6,5.0,0.0075808,,0,,0.12,0.14,-0.07,,,,,1.0,6.0,2.0,4.0,3.0,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,
14131922,away,Casa Pia,Cassiano,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,90,90,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,1.0,,,,,,,,8.0,3.0,6.4,,0.00032675,,1,,-0.01,0.03,0.0,,,,,2.0,2.0,,,,,,,,,,0.0979,,-0.33,,,,,,,,,1.0,,,,,1.0,
14131922,away,Casa Pia,Max Svensson,max-svensson,M. Svensson,F,9,182,45,M,1085569,EUR,1005177600,F,9,9,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,8.0,9.0,6.7,3.0,0.108547,,1,,0.06,0.16,0.13,,,,1.0,,,,,,,1.0,,,,,0.0082,,-0.05,,,,,,,,1.0,,,1.0,,1.0,,
14131922,away,Casa Pia,Domingos Jose Gabriel Bandeira,kaly,Kaly,D,3,192,77,M,1835218,EUR,1069891200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131922,away,Casa Pia,João Goulart,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131922,away,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131922,away,Casa Pia,Iyad Mohamed,mohamed-iyad,I. Mohamed,M,24,191,113,M,1131015,EUR,983750400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
