match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_interceptionWon,stat_wasFouled,stat_challengeLost,stat_shotOffTarget,stat_wonTackle,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
11369341,home,Getafe,David Soria,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,18.0,14.0,9.0,5.0,10.0,10.0,4.0,8.0,7.0,90.0,22.0,6.8,4.0,0.0,0.0,0.00292244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369341,home,Getafe,Djené,djene,Djené,D,2,178.0,2527,M,307702,EUR,694137600,D,2,2,False,51.0,44.0,3.0,2.0,15.0,17.0,32.0,42.0,5.0,90.0,82.0,7.3,18.0,0.0,0.0,0.175995,0,True,8.0,3.0,1.0,1.0,4.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11369341,home,Getafe,Stefan Mitrović,stefan-mitrovic,S. Mitrović,D,23,189.0,417,M,108736,EUR,643334400,D,23,23,False,53.0,46.0,5.0,4.0,29.0,33.0,17.0,20.0,5.0,90.0,57.0,7.0,7.0,0.0,0.0,0.00840445,0,,,,3.0,,5.0,1.0,,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11369341,home,Getafe,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184.0,491,M,980578,EUR,953856000,D,4,4,False,47.0,42.0,10.0,6.0,19.0,20.0,23.0,27.0,11.0,90.0,61.0,7.8,6.0,0.016,0.0,0.0135176,1,,,,1.0,2.0,2.0,9.0,,1.0,6.0,,,,2.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,
11369341,home,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181.0,662,M,350560,EUR,730425600,D,16,16,False,49.0,40.0,8.0,6.0,10.0,13.0,30.0,43.0,8.0,82.0,67.0,7.3,17.0,0.0778,0.0,0.024304,2,,7.0,,,,6.0,5.0,,,4.0,,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,
11369341,home,Getafe,Damián Suárez,damian-suarez,D. Suárez,D,22,172.0,368,M,36982,EUR,578102400,M,22,22,False,38.0,33.0,1.0,,8.0,8.0,30.0,41.0,6.0,82.0,71.0,7.7,17.0,0.0,0.0,0.394228,0,,11.0,5.0,1.0,,5.0,9.0,,2.0,5.0,4.0,2.0,4.0,,3.0,,,4.0,3.0,1.0,,,,,,,,,,,
11369341,home,Getafe,Nemanja Maksimović,nemanja-maksimovic,N. Maksimović,M,88,184.0,1287,M,331449,EUR,791078400,M,20,20,False,45.0,39.0,1.0,,14.0,15.0,25.0,30.0,9.0,90.0,62.0,7.4,9.0,0.0927,0.3806,0.0292819,2,,,,3.0,2.0,5.0,5.0,,2.0,3.0,,,,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,
11369341,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175.0,1414,M,385888,EUR,812419200,M,8,8,False,49.0,45.0,9.0,8.0,14.0,15.0,32.0,37.0,9.0,90.0,72.0,7.6,10.0,0.3217,0.3876,0.0876803,7,,3.0,1.0,2.0,,10.0,4.0,1.0,,3.0,1.0,5.0,,,,,5.0,1.0,3.0,1.0,2.0,,,,,,,,,,
11369341,home,Getafe,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174.0,618,M,794948,EUR,898992000,M,9,9,False,30.0,26.0,5.0,3.0,3.0,3.0,25.0,30.0,1.0,45.0,38.0,7.1,7.0,0.0393,0.035,0.147406,2,,3.0,2.0,,1.0,2.0,2.0,,,,1.0,1.0,3.0,,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,
11369341,home,Getafe,Jaime Mata,jaime-mata,J. Mata,F,17,185.0,448,M,351140,EUR,593654400,F,7,7,False,13.0,12.0,1.0,1.0,1.0,1.0,11.0,14.0,,45.0,23.0,6.8,6.0,0.1021,0.1467,0.110259,1,,2.0,,1.0,1.0,6.0,2.0,2.0,1.0,,1.0,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,
