match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,captain,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_errorLeadToAShot,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalCross,stat_shotOffTarget,stat_accurateCross,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_outfielderBlock,stat_clearanceOffLine
14773678,home,Neom SC,Luís Maximiano,,,luis-maximiano,L. Maximiano,G,81,190.0,766,M,845797,EUR,915494400.0,G,81,81,False,22.0,17.0,9.0,4.0,0.0,14.0,14.0,3.0,8.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,90.0,29.0,5.9,5.0,0.00554973,5.1628527966619,1.0,1.155,1.155,0.4002,0,-1.0432,0.11,0.0,-0.64,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773678,home,Neom SC,Khalifah Al-Dawsari,,,khalifah-al-dawsari,K. Al-Dawsari,D,4,176.0,460,M,931837,EUR,915235200.0,D,4,4,False,33.0,29.0,3.0,2.0,0.0,16.0,16.0,13.0,17.0,,4.0,3.0,5.0,,,,,,,90.0,54.0,6.0,10.0,0.0168038,60.190092268694,9.0,25.095,10.92,,0,,0.25,0.07,-0.53,,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
14773678,home,Neom SC,Ahmed Hegazy,,,ahmed-hegazy,A. Hegazy,D,26,194.0,4623,M,159653,EUR,664761600.0,D,26,26,False,43.0,35.0,11.0,6.0,0.0,18.0,21.0,17.0,22.0,1.0,2.0,4.0,5.0,,,,,,,90.0,49.0,6.2,9.0,0.0250622,27.694943692064,5.0,12.915,6.615,,0,,0.23,0.02,-0.53,,1.0,3.0,2.0,,1.0,1.0,,,,,,,ahmedhegazy6,True,1.0,,,,,,,,,,,,,,,,,,
14773678,home,Neom SC,Nathan Zeze,Nathan Zeze,,zeze-nathan,N. Zeze,D,44,190.0,843,M,1154687,EUR,1119052800.0,D,44,44,False,43.0,35.0,14.0,8.0,0.0,24.0,24.0,11.0,19.0,2.0,2.0,5.0,6.0,,,,,,,90.0,56.0,6.3,8.0,0.0466279,72.609230271105,12.0,22.365,13.44,,2,,0.25,0.03,-0.42,,,2.0,,,,,2.0,,,,,2.0,,,1.0,2.0,1.0,1.0,0.7195,0.4147,-0.18,,,,,,,,,,,,
14773678,home,Neom SC,Faris Abdi,,,abdi-faris,A. Faris,D,25,180.0,62,M,983833,EUR,926208000.0,D,25,25,False,35.0,32.0,,,0.0,17.0,19.0,15.0,16.0,2.0,4.0,2.0,2.0,,,,,,,88.0,54.0,6.1,9.0,0.00662185,94.314966692449,13.0,46.83,19.845,,0,,-0.14,0.1,-0.45,,,3.0,1.0,,1.0,,1.0,2.0,1.0,4.0,,1.0,,,1.0,,,,,,,1.0,19.861769332061,1.0,,,,,,,,,
14773678,home,Neom SC,Hassan Hashim Al-Ali,Hassan Hashim Al Ali,,hassan-hashim-al-ali,H. H. A. Ali,F,11,175.0,30,M,1066734,EUR,1013299200.0,M,11,11,False,21.0,14.0,3.0,2.0,0.0,8.0,10.0,6.0,11.0,1.0,1.0,,3.0,,,,,,,78.0,34.0,6.1,11.0,0.00664861,85.394527521224,10.0,59.22,14.49,,2,,-0.3,0.15,-0.19,,1.0,3.0,2.0,,,,,,,1.0,,,,,,,,1.0,0.0927,,-0.28,,30.522788480048,2.0,3.0,1.0,,,,,,,
14773678,home,Neom SC,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,881838,EUR,853027200.0,M,40,40,False,38.0,28.0,4.0,2.0,0.0,18.0,19.0,10.0,19.0,,2.0,,1.0,,,,,,,78.0,49.0,6.4,13.0,0.00820752,44.241144578181,8.0,32.97,15.75,,1,,-0.03,0.01,-0.15,,,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,0.0239,,-0.08,,,,1.0,,,,,,,,
14773678,home,Neom SC,Amadou Koné,,,kone-amadou,A. Kone,M,72,178.0,751,M,1586875,EUR,1116028800.0,M,72,72,False,42.0,34.0,1.0,,0.0,22.0,23.0,12.0,19.0,1.0,7.0,1.0,6.0,,,,,,,90.0,57.0,6.3,12.0,0.00970652,157.36877335977,19.0,58.065,14.595,,1,,-0.06,0.18,-0.24,,1.0,5.0,,1.0,1.0,,,,,1.0,6.0,2.0,,,,,,1.0,0.0355,,-0.1,1.0,18.74581876046,1.0,,,,,,,,,
14773678,home,Neom SC,Saïd Benrahma,,,said-benrahma,S. Benrahma,F,10,172.0,11146,M,354808,EUR,808012800.0,M,10,10,False,20.0,16.0,1.0,1.0,0.0,5.0,5.0,11.0,15.0,,1.0,,2.0,,,,,,,71.0,45.0,7.6,14.0,0.0945902,121.48611970231,10.0,95.97,29.925,,3,,0.16,0.37,-0.12,,,5.0,,2.0,3.0,1.0,,,,4.0,,1.0,said_benrahma11,,1.0,,1.0,,0.082,0.1055,0.55,,87.535579774858,5.0,6.0,2.0,4.0,1.0,1.0,,,,
14773678,home,Neom SC,Luciano Rodríguez,,,luciano-rodriguez,L. Rodríguez,F,17,179.0,4244,M,1099361,EUR,1058313600.0,F,19,19,False,14.0,8.0,,,0.0,4.0,4.0,4.0,10.0,1.0,2.0,,7.0,,,,,,,90.0,29.0,6.4,13.0,0.146824,30.458442428845,4.0,18.795,7.035,,2,,0.22,0.15,-0.03,,1.0,5.0,1.0,1.0,2.0,,1.0,,,4.0,1.0,,,,2.0,1.0,1.0,,0.1951,,-0.51,,,,1.0,1.0,1.0,,1.0,,,,
14773678,home,Neom SC,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176.0,9441,M,50070,EUR,675388800.0,F,91,91,False,25.0,19.0,1.0,1.0,0.0,6.0,6.0,13.0,19.0,,1.0,3.0,2.0,,,,,,,90.0,41.0,6.4,14.0,0.0546975,3.2109626282472,1.0,-1.995,-1.995,,0,,0.03,0.09,0.19,,3.0,5.0,,1.0,,,,,,2.0,1.0,1.0,lacazettealex,,2.0,,,,,,,,,,5.0,,,,,,,,
14773678,home,Neom SC,Ahmed Abdu,,,ahmed-abdoh-jaber,A. Abdu,F,71,183.0,56,M,873363,EUR,822528000.0,F,71,71,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,,,,19.0,6.0,6.1,2.0,0.00150338,,,,,,2,,-0.14,,-0.01,,,2.0,,1.0,,,,,,,,1.0,,,,,,,0.3032,,-0.53,,,,,2.0,,,,,,,
14773678,home,Neom SC,Islam Ahmed Hawsawi,Hawsawi Islam Ahmed,,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,1106232,EUR,1009411200.0,D,27,27,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,2.0,1.0,,,,,,,,12.0,13.0,6.8,3.0,0.0763499,38.643099449697,4.0,5.355,13.335,,1,,-0.02,-0.04,-0.17,,,,,,,,,,,,2.0,,,,1.0,,,1.0,0.0077,,0.0,,,,,,,,,1.0,,,
14773678,home,Neom SC,Ala'a Al-Hejji,,,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800.0,M,18,18,True,7.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,3.0,,,,,,,,,,,12.0,11.0,6.8,2.0,0.235479,,,,,,0,,0.41,,-0.14,,,2.0,2.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,2.0,,2.0,,,1.0,,,
14773678,home,Neom SC,Thamer Al Khaibri,Thamer Al Khaibri,,thamer-al-khaibri,T. A. Khaibri,F,90,187.0,70,M,1536875,EUR,1133568000.0,F,20,20,True,1.0,,,,0.0,,,,1.0,,,,,,,,,,,10.0,1.0,6.5,1.0,,,,,,,0,,-0.04,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773678,home,Neom SC,Mustafa Malaika,,,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773678,home,Neom SC,Awn Al Saluli,,,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400.0,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773678,home,Neom SC,Abdulaziz Al-Khanani,Abdulaziz Al-Khanani,,abdulaziz-al-khanani,A. Al-Khanani,D,,,1,M,2031040,EUR,,F,59,59,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773678,home,Neom SC,Geovanny Balanta,Geovanny Balanta,,geovanny-balanta,G. Balanta,M,57,,17,,2421864,EUR,,M,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773678,home,Neom SC,Salman Al-Faraj,,,salman-al-faraj,S. Al-Faraj,M,7,180.0,489,M,148858,EUR,617932800.0,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773678,away,Al-Ittihad,Predrag Rajković,,,predrag-rajkovic,P. Rajković,G,1,192.0,2722,M,188107,EUR,815097600.0,G,1,1,False,28.0,25.0,8.0,5.0,0.0,23.0,24.0,2.0,4.0,1.0,2.0,2.0,12.0,,1.0,1.0,2.0,,,90.0,43.0,7.0,3.0,0.00101319,69.295412701614,11.0,32.34,10.08,0.1907,0,-0.4798,0.1,0.02,-0.14,0.22,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,
14773678,away,Al-Ittihad,Muhannad Shanqeeti,,,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800.0,D,13,13,False,36.0,29.0,2.0,2.0,0.0,13.0,14.0,16.0,22.0,,6.0,5.0,1.0,,,,,,,90.0,66.0,6.3,15.0,0.0556538,72.061215784368,9.0,56.595,20.055,,2,,-0.12,0.14,-0.2,,2.0,5.0,1.0,,3.0,1.0,,3.0,,3.0,2.0,,,,1.0,1.0,,,0.3154,,-0.55,,29.622908430634,2.0,2.0,2.0,,,,,,,
14773678,away,Al-Ittihad,Danilo Pereira,,,danilo-pereira,D. Pereira,D,2,187.0,4062,M,99545,EUR,684374400.0,D,2,2,False,53.0,46.0,4.0,1.0,0.0,34.0,38.0,12.0,15.0,1.0,3.0,3.0,2.0,,,,,,,90.0,65.0,7.1,8.0,0.00490384,127.99451368598,19.0,94.5,12.6,,0,,0.15,0.06,0.34,,,,,,,,,1.0,,1.0,1.0,,DaniloP,,,,,,,,,,,,,,,,,,,2.0,
14773678,away,Al-Ittihad,Ahmed Sharahili,,,ahmed-sharahili,A. Sharahili,D,20,184.0,296,M,794331,EUR,768355200.0,D,20,20,False,51.0,47.0,4.0,2.0,0.0,39.0,41.0,8.0,10.0,2.0,5.0,9.0,5.0,,,,,,,86.0,66.0,7.1,4.0,0.00170019,80.363676080108,13.0,60.9,14.28,,1,,0.09,0.11,0.25,,2.0,2.0,,,,,1.0,3.0,2.0,,,,,,,,,,0.0772,,-0.18,,,,,1.0,,,,,,1.0,
14773678,away,Al-Ittihad,Hassan Kadesh,,,hassan-kadesh,H. Kadesh,D,15,179.0,398,M,847235,EUR,712627200.0,D,15,15,False,50.0,43.0,1.0,1.0,0.0,25.0,28.0,18.0,22.0,2.0,5.0,4.0,4.0,,,,,,,90.0,67.0,6.8,10.0,0.0105978,74.703051184762,10.0,59.745,18.06,,0,,0.09,0.05,-0.15,,1.0,1.0,,,1.0,1.0,,2.0,2.0,3.0,,,,,,,,,,,,,18.085074066755,1.0,,,,,,,,,
14773678,away,Al-Ittihad,N'Golo Kanté,,,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800.0,M,7,7,False,47.0,41.0,2.0,1.0,0.0,20.0,23.0,21.0,24.0,,2.0,2.0,8.0,,,,,,,90.0,58.0,6.7,8.0,0.0131322,140.73603844404,18.0,87.57,14.49,,0,,-0.03,0.2,0.3,,2.0,3.0,,,,,2.0,1.0,1.0,2.0,1.0,1.0,nglkante,,,,,,,,,,14.73068918958,1.0,,,,,,,,1.0,
