match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,captain,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_fouls,stat_totalCross,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_wonContest,stat_outfielderBlock,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_totalOffside,stat_lastManTackle,stat_errorLeadToAGoal
12436484,home,Liverpool,Darwin Núñez,,,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,9,9,False,16.0,14.0,1.0,1.0,0.0,1.0,1.0,13.0,15.0,1.0,,,,,65.0,27.0,7.0,5.0,0.0225437,6,,1.0,,,,,1.0,2.0,,,3.0,,0.9951,,1.0,4.0,1.0,2.0,,,1.0,,1.0,,,3.0,1.0,1.0,0.3977,,1.0,,
12436484,home,Liverpool,Conor Bradley,,,bradley-conor,C. Bradley,D,12,181,15946,M,conorbradley03,1008402,EUR,1057708800,D,84,84,True,49.0,44.0,3.0,,0.0,30.0,33.0,14.0,16.0,4.0,,,,,65.0,63.0,6.8,5.0,0.00545045,0,,3.0,1.0,1.0,,1.0,,,3.0,,,1.0,,,,5.0,3.0,2.0,,,,,,,,,,,,,,,
12436484,home,Liverpool,Dominik Szoboszlai,,,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,True,11.0,10.0,3.0,2.0,0.0,3.0,4.0,8.0,8.0,1.0,,,,,25.0,14.0,7.0,1.0,0.184238,0,,1.0,,,1.0,,,,,,,,,,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12436484,home,Liverpool,Cody Gakpo,,,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,2.0,,,,,25.0,10.0,6.7,1.0,0.00385238,2,,,,,,,,1.0,,,,,0.0638,,,1.0,,1.0,1.0,,,,,,,1.0,,,0.124,,,,
12436484,home,Liverpool,Wataru Endo,,,wataru-endo,W. Endo,M,3,178,19869,M,endowataru,143040,EUR,729216000,M,3,3,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,,,3.0,5.0,,,0.00220342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436484,home,Liverpool,Vítězslav Jaroš,,,vitezslav-jaros,V. Jaroš,G,1,190,4474,M,,927359,EUR,995846400,G,56,56,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436484,home,Liverpool,Joe Gomez,,,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436484,home,Liverpool,Konstantinos Tsimikas,,,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436484,home,Liverpool,Jarell Quansah,,,jarell-quansah,J. Quansah,D,4,190,10315,M,jarellquansah,1003339,EUR,1043798400,D,78,78,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436484,home,Liverpool,Tyler Morton,,,tyler-morton,T. Morton,M,23,185,6667,M,,979118,EUR,1036022400,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436484,away,Aston Villa,Emiliano Martínez,,,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,28.0,23.0,10.0,5.0,0.0,20.0,23.0,3.0,5.0,8.0,,,1.0,3.0,90.0,36.0,6.6,5.0,0.00021055,0,-0.7543,,,,,,,,,,,,,True,1.0,1.0,,,,,,,,,,,,,,,,,
12436484,away,Aston Villa,Ezri Konsa,,,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,33.0,28.0,2.0,1.0,0.0,23.0,27.0,5.0,6.0,3.0,,,,,90.0,48.0,6.8,6.0,0.0030647,0,,4.0,2.0,1.0,,,,,4.0,1.0,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,
12436484,away,Aston Villa,Diego Carlos,,,diego-carlos,D. Carlos,D,34,185,2746,M,,604232,EUR,732153600,D,3,3,False,59.0,46.0,8.0,2.0,0.0,43.0,49.0,3.0,10.0,8.0,,,,,90.0,65.0,6.1,13.0,0.00085438,1,,4.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,0.0604,,,3.0,,3.0,,,1.0,,1.0,,,1.0,,,0.1026,,,,1.0
12436484,away,Aston Villa,Pau Torres,,,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,14,14,False,44.0,40.0,5.0,3.0,0.0,27.0,28.0,13.0,16.0,2.0,,,,,90.0,54.0,6.6,5.0,0.0695718,0,,4.0,2.0,1.0,,1.0,,,3.0,,,,,,,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,
12436484,away,Aston Villa,Lucas Digne,,,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,False,20.0,18.0,2.0,1.0,0.0,13.0,13.0,8.0,13.0,4.0,,,,,74.0,36.0,7.1,7.0,0.1496,1,,2.0,1.0,,2.0,,1.0,1.0,5.0,,,,0.2314,,,,,,6.0,3.0,1.0,1.0,1.0,,,,,,,,,,
12436484,away,Aston Villa,Amadou Onana,,,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,24,24,False,25.0,19.0,1.0,,0.0,14.0,17.0,5.0,8.0,4.0,,,,,74.0,35.0,7.2,7.0,0.00206056,1,,5.0,3.0,2.0,,2.0,,,1.0,3.0,,,0.1532,,,,,,,,,,,1.0,,1.0,,,0.5036,,,,
12436484,away,Aston Villa,Youri Tielemans,,,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,36.0,33.0,1.0,1.0,0.0,20.0,20.0,16.0,22.0,4.0,,,,,90.0,61.0,7.2,8.0,0.148385,0,,6.0,3.0,1.0,3.0,,,,1.0,2.0,1.0,2.0,,,1.0,7.0,2.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
12436484,away,Aston Villa,Leon Bailey,,,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,False,15.0,11.0,,,0.0,6.0,8.0,5.0,8.0,7.0,,,,,65.0,23.0,6.6,8.0,0.0186111,1,,1.0,,,,,,1.0,,,,,0.0546,,,3.0,1.0,,1.0,,1.0,,1.0,,2.0,,,,,,,,
12436484,away,Aston Villa,Morgan Rogers,,,morgan-rogers,M. Rogers,M,27,187,13638,M,mrogers,948261,EUR,1027641600,M,27,27,False,30.0,18.0,2.0,2.0,0.0,9.0,13.0,9.0,18.0,2.0,,,,,90.0,48.0,6.4,21.0,0.030021,1,,4.0,1.0,,2.0,,1.0,1.0,,,5.0,2.0,0.1914,,1.0,8.0,2.0,2.0,1.0,,2.0,,1.0,,2.0,,,,,,,,
12436484,away,Aston Villa,Jacob Ramsey,,,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,False,12.0,10.0,1.0,1.0,0.0,4.0,5.0,6.0,7.0,3.0,,,,,45.0,23.0,6.8,6.0,0.0141108,2,,3.0,,,,,,1.0,,,2.0,1.0,0.1218,,,2.0,,1.0,,,2.0,,2.0,,1.0,,1.0,,,,,,
12436484,away,Aston Villa,Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,2.0,,,,,65.0,18.0,6.6,3.0,0.0123236,3,,3.0,,,,,1.0,2.0,,,2.0,2.0,0.3636,,1.0,4.0,,2.0,,,1.0,,1.0,,1.0,,1.0,,,,,,
12436484,away,Aston Villa,John McGinn,,,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,True,10.0,8.0,,,0.0,3.0,3.0,6.0,13.0,1.0,,,,,45.0,23.0,6.9,8.0,0.108942,1,,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,0.0466,,1.0,4.0,1.0,1.0,6.0,1.0,,1.0,,,1.0,,,,,,,,
12436484,away,Aston Villa,Jaden Philogene-Bidace,,,jaden-philogene-bidace,J. Philogene-Bidace,M,11,181,4512,M,,1014461,EUR,1013126400,F,19,19,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,2.0,,,,,25.0,8.0,6.2,2.0,0.00120378,1,,1.0,,,,,1.0,1.0,,,,1.0,0.1733,,1.0,3.0,,1.0,,,,,,,1.0,,,,,,1.0,,
12436484,away,Aston Villa,Jhon Durán,,,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,9,9,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,,,,,25.0,8.0,6.6,1.0,0.0008982,0,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,
12436484,away,Aston Villa,Ian Maatsen,,,ian-maatsen,I. Maatsen,D,22,178,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,True,15.0,14.0,1.0,1.0,0.0,4.0,4.0,10.0,14.0,3.0,,,,,16.0,24.0,6.7,6.0,0.0162298,0,,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,3.0,,1.0,,1.0,,,,,,,,,,
12436484,away,Aston Villa,Boubacar Kamara,,,boubacar-kamara,B. Kamara,M,44,184,3386,M,,826204,EUR,943315200,M,44,44,True,9.0,7.0,1.0,,0.0,5.0,5.0,2.0,4.0,,,,,,16.0,10.0,6.3,2.0,0.00038713,0,,1.0,,,,1.0,,,1.0,,,,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,
12436484,away,Aston Villa,Robin Olsen,,,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436484,away,Aston Villa,Lamare Bogarde,,,lamare-bogarde,L. Bogarde,D,26,183,1118,M,,1089388,EUR,1073260800,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436484,away,Aston Villa,Tyrone Mings,,,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436484,away,Aston Villa,Emiliano Buendía,,,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
