match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_penaltyWon,stat_aerialLost,captain,stat_goals,stat_bigChanceMissed,stat_crossNotClaimed,stat_penaltyFaced,stat_penaltyConceded
11453173,home,Al-Ahli,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181,1082,M,,893307,EUR,958262400,F,20,20,False,13.0,11.0,,,2.0,2.0,9.0,11.0,3.0,,,89.0,24.0,6.4,7.0,2,,,8.0,4.0,1.0,4.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,,,1.0,,,1.0,,,
11453173,home,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181,30860,M,BobbyFirmino,143697,EUR,686361600,F,10,10,True,12.0,7.0,,,2.0,2.0,5.0,10.0,3.0,,,22.0,16.0,6.8,6.0,1,,,2.0,2.0,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,
11453173,home,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190,4099,M,merihdemiral,806968,EUR,889056000,D,28,28,True,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453173,home,Al-Ahli,Ziyad Aljohani,Ziyad Aljohani,,ziyad-aljohani,Z. Aljohani,M,30,180,354,M,,1048372,EUR,1005436800,M,30,30,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,13.0,6.0,6.6,1.0,0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
11453173,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175,231,M,,974517,EUR,863740800,F,19,19,True,2.0,,1.0,,,,,2.0,1.0,,,13.0,3.0,6.7,2.0,0,,,,2.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
11453173,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181,227,M,,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453173,home,Al-Ahli,Abdulbaset Hindi,,,abdulbaset-hindi,A. Hindi,D,37,181,80,M,,949218,EUR,854841600,D,37,37,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453173,home,Al-Ahli,Abdullah Al-Amar,,,abdullah-al-amar,A. Al-Amar,D,,177,110,M,,817911,EUR,762480000,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453173,home,Al-Ahli,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185,72,M,,881838,EUR,853027200,M,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453173,home,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174,111,M,,893167,EUR,827884800,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453173,away,Al-Khaleej,Ibrahim Šehić,,,ibrahim-sehic,I. Šehić,G,13,190,350,M,,63952,EUR,589161600,G,23,23,False,27.0,20.0,14.0,7.0,20.0,23.0,,4.0,10.0,3.0,5.0,90.0,39.0,7.5,7.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,
11453173,away,Al-Khaleej,Saeed Al Hamsal,,,saeed-al-hamsal,S. A. Hamsal,D,39,176,21,M,,818563,EUR,829785600,D,39,39,False,33.0,20.0,6.0,1.0,14.0,20.0,6.0,13.0,3.0,,,81.0,55.0,6.9,16.0,0,,,2.0,7.0,,4.0,3.0,,,,3.0,,2.0,2.0,1.0,2.0,,,,1.0,,,,,,,,,,
11453173,away,Al-Khaleej,Mohammed Al-Khabrani,,,mohammed-al-khabrani,M. Al-Khabrani,D,3,178,21,M,,818696,EUR,750556800,D,3,3,False,33.0,29.0,3.0,2.0,27.0,29.0,2.0,4.0,6.0,,,90.0,44.0,7.0,4.0,0,,,,4.0,,1.0,1.0,,,,5.0,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,
11453173,away,Al-Khaleej,Lisandro López,Lisandro,López,lisandro-lopez,L. López,D,17,187,201,M,,174377,EUR,620611200,D,4,4,False,36.0,34.0,5.0,4.0,32.0,34.0,2.0,3.0,5.0,,,90.0,60.0,7.8,4.0,1,1.0,,3.0,9.0,,1.0,1.0,,1.0,,11.0,2.0,5.0,5.0,,1.0,1.0,,2.0,,,,,2.0,,,,,,
11453173,away,Al-Khaleej,Pedro Rebocho,,,pedro-rebocho,P. Rebocho,D,5,172,204,M,,190139,EUR,790819200,D,5,5,False,40.0,34.0,7.0,5.0,24.0,26.0,11.0,18.0,6.0,,,89.0,71.0,7.2,13.0,1,4.0,1.0,5.0,5.0,1.0,2.0,,,,,2.0,1.0,3.0,2.0,1.0,1.0,,2.0,1.0,2.0,1.0,,,,,,,,,
11453173,away,Al-Khaleej,Woo-Young Jung,,,woo-young-jung,W. Jung,M,5,186,181,M,,147128,EUR,629596800,M,55,55,False,32.0,26.0,9.0,7.0,12.0,13.0,14.0,20.0,4.0,,,90.0,41.0,6.8,7.0,0,1.0,,6.0,3.0,,,,,,,2.0,2.0,2.0,1.0,,,3.0,1.0,1.0,3.0,,,,,,,,,,
11453173,away,Al-Khaleej,Khaled Narey,,,khaled-narey,K. Narey,M,7,180,366,M,,190065,EUR,774921600,M,7,7,False,30.0,17.0,2.0,,7.0,15.0,11.0,18.0,7.0,,,90.0,50.0,6.7,17.0,1,3.0,1.0,4.0,5.0,1.0,2.0,1.0,,,1.0,,1.0,2.0,,,2.0,1.0,1.0,,,,,,1.0,,,,,,
11453173,away,Al-Khaleej,Abduleallah Hawsawi,Abduleallah Hawsawi,,abduleallah-hawsawi,A. Hawsawi,M,77,170,210,M,,1533745,EUR,991440000,M,18,18,False,19.0,15.0,1.0,,9.0,10.0,6.0,9.0,3.0,,,76.0,37.0,6.5,12.0,0,,,9.0,10.0,,7.0,5.0,,,,,,2.0,,5.0,2.0,4.0,,1.0,2.0,,,,1.0,,,,,,
11453173,away,Al-Khaleej,Ivo Rodrigues,,,ivo-rodrigues,I. Rodrigues,M,7,182,204,M,,190171,EUR,796521600,M,8,8,False,32.0,26.0,2.0,1.0,13.0,15.0,13.0,17.0,7.0,,,90.0,55.0,6.8,12.0,0,,,8.0,9.0,2.0,3.0,2.0,,,,2.0,,2.0,2.0,3.0,5.0,4.0,1.0,,1.0,,2.0,,,,,,,,1.0
11453173,away,Al-Khaleej,Fábio Martins,,,fabio-martins,F. Martins,M,10,178,359,M,,193064,EUR,743472000,M,10,10,False,19.0,14.0,5.0,2.0,7.0,8.0,7.0,12.0,7.0,,,89.0,43.0,6.9,11.0,2,1.0,,8.0,9.0,,4.0,1.0,,1.0,,1.0,2.0,3.0,,2.0,5.0,2.0,1.0,,3.0,1.0,,,,True,,,,,
11453173,away,Al-Khaleej,Mohamed Sherif,,,mohamed-sherif,M. Sherif,F,10,184,13085,M,mohamed_shereif19,918784,EUR,823392000,F,9,9,False,15.0,10.0,1.0,1.0,5.0,6.0,5.0,9.0,3.0,,,90.0,24.0,6.5,9.0,0,,,4.0,1.0,1.0,,,,,,,,,,3.0,1.0,2.0,,,,,,,1.0,,,,,,
11453173,away,Al-Khaleej,Khaled Al-Semeiry,,,khaled-al-semeiry,K. Al-Semeiry,M,88,170,35,M,,857390,EUR,852076800,M,6,6,True,7.0,4.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,,,14.0,11.0,6.3,5.0,0,,,3.0,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,2.0,,,,,,,,,,
11453173,away,Al-Khaleej,Arif Al-Haydar,Arif Al-Haydar,,arif-al-haydar,A. Al-Haydar,D,25,172,6,M,,1084262,EUR,866764800,D,25,25,True,4.0,2.0,1.0,,2.0,3.0,,1.0,2.0,,,9.0,10.0,6.7,2.0,0,,,1.0,4.0,,,,,,,1.0,,3.0,3.0,,1.0,,,,1.0,,,,,,,,,,
11453173,away,Al-Khaleej,Bandar Al Mutairi,,,bandar-al-mutairi,B. A. Mutairi,D,33,168,13,M,,847483,EUR,637372800,D,33,33,True,5.0,4.0,1.0,,2.0,2.0,2.0,3.0,,,,10.0,7.0,6.3,1.0,0,,,2.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,
11453173,away,Al-Khaleej,Abdullah Al-Salem,,,abdullah-al-salem,A. Al-Salem,F,9,183,285,M,,818674,EUR,724723200,F,11,11,True,1.0,1.0,,,1.0,1.0,,,,,,10.0,3.0,6.8,,1,,,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
11453173,away,Al-Khaleej,Marwan Al-Haidari,,,marwan-al-haidari,M. Al-Haidari,G,96,191,32,M,,832497,EUR,829267200,G,96,96,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453173,away,Al-Khaleej,Abdullah Al-Shanqiti,Abdullah Alshenqiti,,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179,10,M,,1085896,EUR,914284800,D,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453173,away,Al-Khaleej,Mansour Hamzi,,,mansour-hamzi,M. Hamzi,M,15,170,31,M,,818581,EUR,738892800,F,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453173,away,Al-Khaleej,Hassan Al-Majhad,Hassan,Al-Majhad,hassan-al-majhad,H. Al-Majhad,M,17,175,4,M,,1915048,EUR,706147200,M,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453173,away,Al-Khaleej,Fwaz Altryes,,,fwaz-altryes,F. Altryes,F,8,170,19,M,,902358,EUR,861840000,M,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
