match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,captain,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_totalOffside,stat_accurateCross,stat_hitWoodwork,stat_goals
13981485,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,False,38.0,24.0,18.0,5.0,0.0,21.0,25.0,3.0,13.0,6.0,1.0,2.0,90.0,44.0,6.0,14.0,0.00049719,0.0226,0,-0.4934,0.0,0.0,-0.08,-0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981485,home,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9220,M,848287,EUR,935107200,D,5,5,False,38.0,36.0,4.0,4.0,0.0,23.0,23.0,13.0,15.0,3.0,,,55.0,53.0,6.1,6.0,0.00547156,,1,,0.02,0.04,-0.2,,,,evanndicka,1.0,2.0,5.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,0.1752,-0.53,,,,,,,,,,,,,,,,,,,
13981485,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,57.0,54.0,8.0,6.0,0.0,33.0,34.0,21.0,23.0,1.0,,,90.0,78.0,7.8,3.0,0.0122297,,0,,0.2,0.16,0.26,,,,,,1.0,4.0,12.0,,1.0,,4.0,3.0,,3.0,,,1.0,1.0,1.0,2.0,8.0,1.0,,,,,,,,,,,,,
13981485,home,Roma,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,353130,EUR,803433600,D,22,22,False,45.0,39.0,4.0,4.0,0.0,24.0,26.0,15.0,19.0,1.0,,,74.0,54.0,6.5,6.0,0.00428504,,1,,0.02,0.02,-0.12,,,,,,1.0,4.0,3.0,,,,3.0,1.0,,2.0,0.1555,-0.39,,,,2.0,,,2.0,1.0,1.0,2.0,0.3742,,,,,,,,
13981485,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,M,19,19,False,43.0,37.0,3.0,2.0,0.0,13.0,15.0,24.0,28.0,4.0,,,90.0,69.0,6.4,17.0,0.0170009,,2,,0.08,0.16,0.17,,,,,5.0,1.0,6.0,1.0,,3.0,,3.0,2.0,,3.0,0.0644,-0.12,,,,,,,,,,,,2.0,,,,,,,
13981485,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,71.0,65.0,6.0,4.0,0.0,33.0,34.0,32.0,37.0,7.0,,,90.0,85.0,6.6,9.0,0.0205343,,2,,0.17,0.11,-0.14,,,,,1.0,3.0,6.0,5.0,,1.0,2.0,2.0,,1.0,1.0,0.0769,-0.35,,1.0,,1.0,,1.0,6.0,,,,,,True,1.0,,,,,
13981485,home,Roma,Manu Koné,manu-kone,M. Koné,M,17,186,6943,M,974087,EUR,990057600,M,17,17,False,48.0,45.0,2.0,2.0,0.0,14.0,14.0,31.0,34.0,5.0,,,90.0,67.0,7.3,9.0,0.0974623,,1,,0.32,0.32,-0.02,,,,,,1.0,5.0,6.0,,4.0,,2.0,,,1.0,0.0191,-0.07,1.0,2.0,,,4.0,3.0,1.0,,,,,1.0,,4.0,1.0,1.0,,,
13981485,home,Roma,Wesley,wesley-franca,Wesley,D,43,178,26776,M,1134200,EUR,1062806400,M,43,43,False,22.0,17.0,3.0,2.0,0.0,6.0,7.0,11.0,15.0,3.0,,,90.0,50.0,6.5,15.0,0.00410175,,1,,-0.21,0.23,0.21,,,,WesleyFranca03,4.0,1.0,6.0,4.0,1.0,3.0,1.0,2.0,,,,0.0212,-0.28,,,1.0,,3.0,,2.0,,,,,,,2.0,,1.0,,,
13981485,home,Roma,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,F,18,18,False,36.0,32.0,,,0.0,11.0,11.0,21.0,25.0,2.0,,,80.0,57.0,7.6,15.0,0.399144,,1,,0.46,0.28,0.21,,,,matiassoule11,2.0,1.0,6.0,5.0,4.0,2.0,,1.0,,,,0.0377,-0.16,,,,,4.0,1.0,,,1.0,,0.0969,,,1.0,1.0,,,,
13981485,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,F,7,7,False,36.0,31.0,3.0,3.0,0.0,12.0,15.0,19.0,21.0,1.0,,,55.0,42.0,7.0,6.0,0.149977,,1,,0.14,0.28,-0.03,,,,lorepelle7,2.0,,1.0,2.0,,,,,1.0,,,0.0337,-0.16,,,,,2.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,,
