match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_aerialWon,stat_aerialLost,stat_fouls,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_lastManTackle,stat_clearanceOffLine,stat_hitWoodwork,stat_goals
12437830,home,Real Valladolid,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191,1993,M,966679,EUR,985305600,F,14,14,False,12.0,8.0,,,0.0,4.0,4.0,5.0,9.0,,,,,,,61.0,17.0,6.9,4.0,0.0204326,2,,1.0,1.0,1.0,4.0,,,,,,,,1.0,,,,,,3.0,1.0,,,,,,0.0867,,,,1.0,1.0,,,,,
12437830,home,Real Valladolid,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,801211,EUR,848016000,M,21,21,True,18.0,15.0,,,0.0,6.0,6.0,10.0,14.0,4.0,,,,,,45.0,31.0,6.5,8.0,0.0476664,0,,2.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,,,2.0,2.0,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,,selim_amallah,,,,,,,
12437830,home,Real Valladolid,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,20.0,18.0,,,0.0,8.0,8.0,10.0,15.0,1.0,,,,,,45.0,27.0,6.6,5.0,0.0142027,2,,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.1178,,,,1.0,1.0,,,,,
12437830,home,Real Valladolid,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184,1357,M,793761,EUR,764121600,F,7,7,True,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,,,,,,,29.0,12.0,6.5,4.0,0.00075863,1,,,,3.0,1.0,,,,,,,1.0,,,,,,,1.0,2.0,2.0,,,,2.0,0.0201,,,,1.0,,,,,,
12437830,home,Real Valladolid,Stanko Jurić,juric-stanko,S. Jurić,M,24,189,498,M,921417,EUR,840153600,M,20,20,True,12.0,9.0,1.0,,0.0,5.0,5.0,4.0,7.0,,,,,,,16.0,14.0,6.4,4.0,0.00099524,0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
12437830,home,Real Valladolid,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437830,home,Real Valladolid,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437830,home,Real Valladolid,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,953097,EUR,970790400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437830,home,Real Valladolid,Raúl Chasco,raul-chasco,R. Chasco,D,34,177,34,M,1182710,EUR,1063411200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437830,home,Real Valladolid,Chuky,chuky,Chuky,M,20,176,232,M,1137584,EUR,1083196800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437830,home,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168,223,M,142018,EUR,717206400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437830,home,Real Valladolid,Adrián Arnu,adrian-arnu,A. Arnu,F,49,185,297,M,1542697,EUR,1172966400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437830,away,Sevilla,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,32.0,17.0,22.0,7.0,0.0,14.0,16.0,3.0,16.0,12.0,2.0,1.0,1.0,1.0,1.0,90.0,45.0,7.2,15.0,0.00248166,0,0.2806,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12437830,away,Sevilla,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,2,2,False,64.0,53.0,3.0,1.0,0.0,33.0,38.0,20.0,26.0,1.0,,,,,,90.0,90.0,7.2,13.0,0.00664614,0,,,,2.0,4.0,1.0,,1.0,1.0,4.0,,1.0,,,2.0,2.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,
12437830,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,63.0,59.0,5.0,1.0,0.0,54.0,54.0,5.0,9.0,3.0,,,,,,85.0,69.0,6.8,4.0,0.00152188,0,,,,3.0,1.0,1.0,,,,5.0,,,,,1.0,1.0,,,,1.0,1.0,True,,,,,,,,,,,1.0,,,
12437830,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,4,4,False,68.0,57.0,9.0,1.0,0.0,44.0,47.0,13.0,21.0,8.0,,,,,,90.0,75.0,6.8,11.0,0.00670122,0,,,,2.0,3.0,1.0,,,,4.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12437830,away,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,39.0,30.0,5.0,2.0,0.0,14.0,14.0,17.0,28.0,2.0,,,,,,90.0,57.0,7.3,15.0,0.0462188,0,,3.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,,4.0,,,,,,,,,,,1.0,,1.0,,
12437830,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,False,18.0,17.0,1.0,,1.0,7.0,7.0,10.0,12.0,2.0,,,,,,82.0,28.0,8.7,3.0,0.0123017,3,,1.0,,6.0,1.0,1.0,,1.0,,,,,,2.0,1.0,1.0,,,,3.0,1.0,,1.0,3.0,,0.5003,1.3665,,,,,,,,1.0,2.0
12437830,away,Sevilla,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,18,18,False,45.0,41.0,2.0,1.0,0.0,28.0,30.0,13.0,15.0,4.0,,,,,,90.0,50.0,6.8,5.0,0.00688464,0,,,,4.0,3.0,,,1.0,,,,,,,2.0,2.0,,,1.0,3.0,,,,,,,,,,,,1.0,,,,
12437830,away,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,20,20,False,63.0,56.0,3.0,,0.0,38.0,39.0,18.0,24.0,6.0,,,,,,90.0,79.0,6.9,10.0,0.00909922,0,,,,2.0,4.0,,,2.0,1.0,2.0,3.0,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12437830,away,Sevilla,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,F,11,11,False,24.0,21.0,3.0,2.0,1.0,8.0,9.0,14.0,19.0,4.0,,,,,,85.0,45.0,8.6,14.0,0.111472,4,,4.0,1.0,3.0,4.0,1.0,,1.0,,,,7.0,3.0,2.0,1.0,1.0,,,,1.0,,,,2.0,,0.4346,0.6896,1.0,DLukebakio,2.0,,,,,,1.0
12437830,away,Sevilla,Isaac Romero,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,7,7,False,13.0,9.0,,,0.0,4.0,5.0,5.0,9.0,1.0,,,,,,75.0,20.0,7.1,8.0,0.00442228,1,,1.0,,3.0,3.0,,1.0,2.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,0.0348,0.7889,,,,,,,,,1.0
12437830,away,Sevilla,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2690,M,872919,EUR,902275200,F,5,5,False,29.0,26.0,2.0,2.0,1.0,15.0,15.0,12.0,18.0,3.0,,,,,,82.0,45.0,7.2,11.0,0.0473396,2,,4.0,1.0,5.0,2.0,2.0,,1.0,,,1.0,4.0,,2.0,2.0,1.0,,,,,2.0,,,,,0.0751,,,,2.0,,,,,,
12437830,away,Sevilla,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176,3125,M,875890,EUR,883699200,F,21,21,True,12.0,12.0,,,1.0,8.0,8.0,4.0,4.0,,,,,,,15.0,13.0,7.0,1.0,0.0543392,0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
12437830,away,Sevilla,Manu Bueno,bueno-manu,M. Bueno,M,28,178,222,M,1142094,EUR,1090886400,M,28,28,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,,,,,,8.0,10.0,6.6,,0.0143896,1,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,0.0136,,,,1.0,,,,,,
12437830,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,10,10,True,7.0,6.0,,,0.0,,,6.0,7.0,1.0,,,,,,8.0,8.0,6.7,2.0,0.00724752,0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12437830,away,Sevilla,Ramón Martínez,ramon-martinez,R. Martínez,D,5,185,237,M,1090681,EUR,1035244800,D,35,35,True,10.0,9.0,,,0.0,9.0,10.0,,,,,,,,,8.0,11.0,6.7,1.0,0.00021254,0,,,,,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12437830,away,Sevilla,Peque Fernández,peque-fernandez,P. Fernández,M,14,168,904,M,997033,EUR,1033689600,F,14,14,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,,8.0,5.0,6.6,,0.00982959,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437830,away,Sevilla,Matías Árbol,matias-arbol,M. Árbol,G,13,184,28,M,1192489,EUR,1031788800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437830,away,Sevilla,Álvaro Fernández,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437830,away,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437830,away,Sevilla,Stanis Idumbo Muzambo,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,857,M,1149152,EUR,1120003200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Stanis Idumbo Muzambo,,,,,,,,,,,,,,,,,,,
12437830,away,Sevilla,Pablo Rivera,pablo-rivera,P. Rivera,M,6,178,51,M,1142100,EUR,1073779200,M,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
