match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_ownGoals,player_firstName,player_lastName,stat_wonTackle,stat_wasFouled,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_totalOffside,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed
11453065,home,Al-Hazem,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600.0,F,7,7,True,5.0,3.0,,,,,3.0,5.0,,1.0,,,,,,17.0,6.0,6.6,3.0,0,,,1.0,2.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11453065,home,Al-Hazem,Ammar Al Najjar,ammar-al-najjar,A. A. Najjar,F,90,166.0,17,M,869269,EUR,856742400.0,M,15,15,True,18.0,14.0,1.0,,3.0,4.0,11.0,17.0,,2.0,,,,,,17.0,25.0,6.8,8.0,1,3.0,,,,1.0,2.0,1.0,,,,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,
11453065,home,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400.0,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453065,home,Al-Hazem,Farhan Al-Azmi,farhan-al-azmi,F. Al-Azmi,D,,175.0,13,M,1127129,EUR,775612800.0,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Farhan Al-Azmi,,,,,,,,,,,,,
11453065,home,Al-Hazem,Mohammed Abusabaan,mohammed-abusabaan,M. Abusabaan,M,,176.0,2,M,232202,EUR,632793600.0,M,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453065,home,Al-Hazem,Azzam Al Salman,azzam-al-salman,A. A. Salman,M,18,,4,M,1615173,EUR,1158710400.0,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Azzam,Al Salman,,,,,,,,,,,,
11453065,home,Al-Hazem,Ahmed Al Juwayd,ahmed-al-jaweed,A. Al Juwayd,M,6,177.0,7,M,1854090,EUR,791769600.0,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Ahmed Al Juwayd,,,,,,,,,,,,,
11453065,away,Al-Shabab,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600.0,G,50,50,False,30.0,17.0,18.0,5.0,15.0,19.0,2.0,11.0,1.0,9.0,3.0,,,1.0,1.0,90.0,39.0,7.0,13.0,0,,,,2.0,,3.0,,,,,,,,,,,,,Mohammed Alabsi,,,2.0,,,,,,,,,,
11453065,away,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600.0,D,88,88,False,44.0,36.0,15.0,7.0,23.0,25.0,13.0,19.0,4.0,8.0,,,,,,90.0,53.0,7.3,8.0,0,,,2.0,1.0,2.0,2.0,,,,,3.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,
11453065,away,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,4,188.0,76,M,584430,EUR,706492800.0,D,4,4,False,60.0,52.0,13.0,8.0,39.0,41.0,13.0,19.0,8.0,5.0,,,,,,90.0,76.0,7.8,8.0,0,,,6.0,4.0,8.0,6.0,,,,,1.0,1.0,,,2.0,,,,,,1.0,1.0,,,3.0,,,,,,,
11453065,away,Al-Shabab,Romain Saïss,romain-saiss,R. Saiss,D,29,190.0,7929,M,187729,EUR,638409600.0,D,14,14,False,28.0,24.0,6.0,5.0,16.0,17.0,8.0,11.0,2.0,,,,,,,45.0,32.0,6.7,4.0,0,,,,,1.0,,,,,,,,,,1.0,,True,,,,,,,,,,romain_saiss27,,,,,
11453065,away,Al-Shabab,Hamad Al Yami,hamad-al-yami,H. A. Yami,D,88,170.0,585,M,981158,EUR,926899200.0,M,2,2,False,41.0,38.0,,,18.0,19.0,20.0,24.0,,5.0,,,,,,90.0,51.0,6.9,6.0,1,2.0,,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,Hamad,Al Yami,1.0,,,,,,,,,,,
11453065,away,Al-Shabab,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175.0,1944,M,180059,EUR,719020800.0,M,6,6,False,56.0,50.0,7.0,5.0,24.0,27.0,26.0,29.0,2.0,13.0,,,,,,90.0,69.0,6.9,10.0,0,,,,,2.0,,,1.0,,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,
11453065,away,Al-Shabab,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200.0,M,55,55,False,56.0,50.0,5.0,4.0,20.0,20.0,30.0,37.0,,8.0,,,,,,86.0,71.0,7.5,10.0,1,1.0,,,,2.0,2.0,,1.0,1.0,,3.0,,,,1.0,3.0,,,Musab Fahz Aljuwayr,,,1.0,1.0,1.0,,,,,,,,
11453065,away,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,13,176.0,437,M,555624,EUR,808444800.0,M,13,13,False,21.0,11.0,3.0,,5.0,10.0,6.0,14.0,3.0,3.0,,,,,,90.0,50.0,7.1,18.0,0,3.0,,2.0,1.0,4.0,7.0,1.0,1.0,,,2.0,4.0,,3.0,,1.0,,,,,4.0,2.0,,,,,,,,,,
11453065,away,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400.0,F,21,21,False,15.0,12.0,1.0,1.0,3.0,3.0,9.0,12.0,,1.0,,,,,,45.0,22.0,6.5,6.0,0,,,,,3.0,2.0,1.0,2.0,1.0,,,,,1.0,,,,,Nawaf Alsadi,,,1.0,1.0,,,,,,,,,
11453065,away,Al-Shabab,Habib Diallo,habib-diallo,H. Diallo,F,30,186.0,7474,M,802159,EUR,803433600.0,F,20,20,False,26.0,20.0,1.0,1.0,8.0,10.0,14.0,18.0,1.0,4.0,,,,,,90.0,39.0,8.3,10.0,2,2.0,2.0,1.0,4.0,5.0,6.0,,3.0,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,habibdiallo28,1.0,1.0,2.0,1.0,
11453065,away,Al-Shabab,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800.0,F,31,31,False,13.0,9.0,3.0,1.0,1.0,1.0,8.0,12.0,,3.0,,,,,,45.0,19.0,7.2,5.0,1,,,,,1.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,
11453065,away,Al-Shabab,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,24,171.0,848,M,1022679,EUR,950918400.0,D,24,24,True,22.0,20.0,2.0,1.0,13.0,14.0,7.0,8.0,,4.0,,,,,,44.0,27.0,6.9,2.0,1,,,1.0,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,
11453065,away,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168.0,15,M,1152012,EUR,993340800.0,D,16,16,True,13.0,10.0,2.0,,4.0,6.0,6.0,9.0,,3.0,,,,,,45.0,28.0,6.8,10.0,0,2.0,,1.0,,4.0,,,1.0,,,1.0,,,2.0,1.0,1.0,,,Hussain Alsebyani,,,,1.0,,,,,1.0,1.0,,,
11453065,away,Al-Shabab,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200.0,F,49,49,True,16.0,12.0,,,5.0,7.0,7.0,9.0,,,,,,,,45.0,27.0,7.7,6.0,4,,,,2.0,1.0,6.0,,4.0,3.0,,,1.0,,1.0,,,,,Abdullah Radif,,1.0,,,1.0,,,,,,3.0,1.0,1.0
11453065,away,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200.0,M,12,12,True,5.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,,,,,,,,11.0,6.0,6.5,,1,,,,,2.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
11453065,away,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600.0,M,15,15,True,2.0,2.0,,,2.0,2.0,,,,,,,,,,1.0,3.0,,1.0,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11453065,away,Al-Shabab,Mustafa Malaika,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453065,away,Al-Shabab,Khalid Al-Asiri,khalid-al-asiri,K. Al-Asiri,D,78,185.0,15,M,1473395,EUR,1101513600.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Khalid Al-Asiri,,,,,,,,,,,,,
11453065,away,Al-Shabab,Nasser Al Bishi,nasser-al-bishi,N. A. Bishi,M,72,169.0,15,M,1201503,EUR,1023062400.0,F,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Nasser Al Bishi,,,,,,,,,,,,,
11453065,away,Al-Shabab,Mussa Camara,mussa-camara,M. Camara,,45,,3,M,1649788,EUR,,G,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Mussa Camara,,,,,,,,,,,,,
