match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,from,player_id,player_name,playerName,reason,rescinded,confirmed
14131928,FT,3.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14131928,,,,,90,1.0,,1,,,substitution,124680838.0,False,True,regular,,,,,,,,
14131928,,,,,90,0.0,,1,,,injuryTime,,,,,5.0,,,,,,,
14131928,,,,,85,,,6,,,substitution,124680718.0,False,False,regular,,,,,,,,
14131928,,3.0,2.0,,84,,,7,,,goal,323831147.0,,True,penalty,,penalty,987597.0,Jesús Ramírez,,,,
14131928,,,,,81,,,10,,,substitution,124680657.0,False,True,regular,,,,,,,,
14131928,,,,,76,,,15,,,substitution,124680580.0,False,True,regular,,,,,,,,
14131928,,,,,72,,,19,,,card,124002564.0,,False,yellow,,,1166006.0,Mateja Stjepanović,Mateja Stjepanović,Foul,False,
14131928,,,,,70,,,21,,,substitution,124680438.0,False,False,regular,,,,,,,,
14131928,,,,,70,,,21,,,substitution,124680436.0,False,False,regular,,,,,,,,
14131928,,,,,70,,,21,,,substitution,124680437.0,False,False,regular,,,,,,,,
14131928,,,,,62,,,29,,,card,124002402.0,,False,red,,,1006995.0,Vasco Sousa,Vasco Sousa,Professional foul last man,False,
14131928,,2.0,2.0,,59,,,32,,,goal,323826920.0,,True,regular,,,822509.0,Léo Santos,,,,
14131928,,1.0,2.0,,56,,,35,,,goal,323826459.0,,False,regular,,,1395583.0,Kiko,,,,
14131928,,,,,50,,,41,,,card,124002191.0,,True,yellow,,,1112474.0,Ze Vitor,Ze Vitor,Foul,False,
14131928,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14131928,,,,,45,0.0,,1,,,injuryTime,,,,,3.0,,,,,,,
14131928,,,,,30,,,16,,,card,124001591.0,,False,yellow,,,1188685.0,Yan Maranhão,Yan Maranhão,Argument,False,
14131928,,1.0,1.0,,21,,,25,,,goal,323817519.0,,True,penalty,,penalty,987597.0,Jesús Ramírez,,,,
14131928,,,,,19,,,27,,,varDecision,81173.0,,True,penaltyNotAwarded,,,987597.0,Jesús Ramírez,,,,False
14131928,,,,,15,,,31,,,card,124001278.0,,False,yellow,,,931485.0,Maracás,Maracás,Foul,False,
14131928,,0.0,1.0,,4,,,42,,,goal,323815150.0,,False,regular,,,1006995.0,Vasco Sousa,,,,
14131928,,,,,-5,,,6,,,card,124001387.0,,False,yellow,,,,,Vasco Costa,Argument,False,
