match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_outfielderBlock,stat_lastManTackle,stat_errorLeadToAShot,player_sofascoreId,stat_challengeLost,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_totalCross,stat_totalContest,stat_wonContest,stat_keyPass,player_firstName,stat_errorLeadToAGoal,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialWon,stat_shotOffTarget,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_accurateCross,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork
14083115,home,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176,741,M,1398524,EUR,990748800,F,18,18,False,23.0,17.0,6.0,3.0,0.0,9.0,12.0,8.0,11.0,1.0,4.0,,,,,90.0,37.0,6.8,11.0,0.00468207,,0,,-0.11,0.08,0.15,,,6.0,6.0,2.0,,2.0,1.0,2.0,,,,,,1.0,,,2.0,1.0,3.0,2.0,,Pablo Durán,,,,,,,,,,2.0,,,,,,,
14083115,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,1526627,EUR,1056585600,D,32,32,True,20.0,17.0,1.0,,0.0,6.0,6.0,11.0,14.0,2.0,2.0,,,,,45.0,31.0,6.2,6.0,0.00951292,,0,,-0.05,0.19,-0.12,,,2.0,,,1.0,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14083115,home,Celta Vigo,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,F,15,15,True,10.0,6.0,,,0.0,,,6.0,10.0,,1.0,,,,,32.0,19.0,6.4,10.0,0.00397272,,0,,-0.11,0.01,-0.02,,1.0,3.0,2.0,,,,,,,,,,bryanzaragoza,,1.0,,,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,
14083115,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,True,17.0,8.0,3.0,,0.0,1.0,2.0,7.0,15.0,,,,,,,20.0,19.0,6.4,10.0,0.00696587,,0,,-0.04,-0.15,-0.02,,,1.0,1.0,,,,,1.0,,,,,i.aspas10,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14083115,home,Celta Vigo,Miguel Román,miguel-roman,M. Román,M,16,178,303,M,1398526,EUR,1040860800,M,16,16,True,8.0,6.0,,,0.0,2.0,2.0,4.0,6.0,,1.0,,,,,12.0,12.0,6.6,3.0,0.00496574,,1,,-0.04,0.07,-0.01,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,Miguel Román,,,,0.079,,0.01,,,,,1.0,,,,,,
14083115,home,Celta Vigo,Jones El-Abdellaoui,jones-el-abdellaoui,J. El-Abdellaoui,M,39,184,1783,M,1173575,EUR,1137024000,F,39,39,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,,12.0,10.0,6.4,4.0,0.00763644,,0,,-0.04,-0.22,0.0,,,1.0,,,,,,,,,,,,,2.0,,,1.0,1.0,,,Jones El-Abdellaoui,,,,,,,,,,,,1.0,,,,,
14083115,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083115,home,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083115,home,Celta Vigo,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,4,184,857,M,796320,EUR,812332800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083115,home,Celta Vigo,Yoel Lago,yoel-lago,Y. Lago,D,29,185,186,M,1145100,EUR,1080172800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Yoel,,,,,,,,,,,,,Lago,,,,
14083115,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083115,home,Celta Vigo,Damián Rodríguez,damian-rodriguez,D. Rodríguez,M,23,180,272,M,1216080,EUR,1047859200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083115,home,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083115,away,Barcelona,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,50490,EUR,640396800,G,25,25,False,27.0,21.0,10.0,4.0,0.0,19.0,20.0,2.0,7.0,2.0,8.0,,,1.0,,90.0,36.0,6.2,8.0,0.00021229,0.0157,0,-1.0586,0.04,0.01,-0.18,-0.59,,,,,,,,,,,,,wojciech.szczesny1,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
14083115,away,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,876214,EUR,978998400,D,24,24,False,87.0,81.0,2.0,,0.0,17.0,21.0,64.0,66.0,2.0,2.0,,,,,90.0,111.0,6.5,10.0,0.0693355,,0,,0.09,0.23,-0.34,,,3.0,5.0,1.0,1.0,3.0,,,,,,,ericgm3,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
14083115,away,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,925097,EUR,920764800,D,4,4,False,73.0,71.0,4.0,2.0,0.0,38.0,38.0,33.0,35.0,5.0,4.0,,,,,90.0,84.0,6.9,3.0,0.0262465,,0,,0.16,0.27,-0.15,,,1.0,3.0,,2.0,2.0,,,True,1.0,,,RAraújo,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
14083115,away,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,1402913,EUR,1169424000,D,5,5,False,87.0,81.0,2.0,,0.0,47.0,48.0,34.0,39.0,1.0,6.0,,,,,90.0,91.0,6.2,6.0,0.0293933,,0,,0.04,0.29,-0.37,,1.0,3.0,2.0,,3.0,,,,,,,,PauCubarsí,1.0,,,1.0,,,,,Pau Cubarsí,,,,,,,2.0,,,,,,,,,,
14083115,away,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,997035,EUR,1066435200,D,3,3,False,66.0,60.0,2.0,,0.0,25.0,29.0,35.0,37.0,1.0,2.0,,,,,86.0,86.0,6.2,10.0,0.037194,,0,,-0.19,0.22,-0.35,,,1.0,3.0,,1.0,1.0,1.0,,,,,,AlejandroBalde,,1.0,,,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
14083115,away,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,1153270,EUR,1052611200,M,16,16,False,52.0,45.0,2.0,2.0,0.0,13.0,15.0,32.0,37.0,,3.0,,,,,90.0,68.0,6.5,10.0,0.170905,,3,,0.01,0.04,-0.31,,,3.0,7.0,1.0,,4.0,2.0,,,,,1.0,FermínLópez,2.0,2.0,,,,1.0,1.0,2.0,Fermín López,,,,0.2535,,-0.53,2.0,1.0,2.0,,2.0,,,,,1.0,
14083115,away,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,795222,EUR,863395200,M,21,21,False,120.0,116.0,3.0,3.0,0.0,28.0,29.0,88.0,91.0,,3.0,,,,,90.0,131.0,7.1,4.0,0.210815,,1,,0.29,0.34,-0.18,,,3.0,6.0,,1.0,2.0,1.0,3.0,,,,,Frenkie,1.0,,,2.0,,1.0,1.0,1.0,,,,,0.0359,,-0.1,,,,,1.0,,,,,,
14083115,away,Barcelona,Dani Olmo,dani-olmo,D. Olmo,M,20,179,191682,M,789071,EUR,894499200,M,20,20,False,75.0,65.0,3.0,2.0,0.0,16.0,17.0,49.0,58.0,,6.0,,,,,86.0,93.0,6.1,16.0,0.301502,,3,,-0.93,0.23,-0.09,,,5.0,5.0,1.0,1.0,1.0,1.0,3.0,,,,,DaniOlmo,,,,,1.0,4.0,,3.0,,,1.0,,0.1542,0.1098,0.0,1.0,,1.0,,2.0,,,,,,
14083115,away,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,1402912,EUR,1184284800,F,10,10,False,75.0,64.0,1.0,,0.0,9.0,11.0,55.0,64.0,,5.0,,,,,89.0,100.0,7.6,19.0,0.206144,,4,,0.01,0.48,-0.12,,,12.0,5.0,2.0,3.0,1.0,1.0,3.0,,,,,Lamiyamal,3.0,,,1.0,1.0,7.0,1.0,,,,2.0,1.0,0.3963,0.172,0.49,,2.0,,1.0,,1.0,,,,1.0,1.0
14083115,away,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,41789,EUR,588124800,F,9,9,False,13.0,9.0,,,0.0,5.0,6.0,4.0,7.0,1.0,1.0,,,,,90.0,28.0,9.0,9.0,0.0669773,,6,,-0.84,-0.13,-0.04,,1.0,6.0,1.0,1.0,,,,,,,,,Lewa,,2.0,,3.0,,1.0,,1.0,,,5.0,3.0,1.8978,2.2821,1.0,1.0,,,,1.0,,,,,1.0,
14083115,away,Barcelona,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185,357139,M,814590,EUR,878256000,F,14,14,False,34.0,30.0,,,2.0,5.0,6.0,25.0,28.0,2.0,3.0,,,,,88.0,57.0,7.9,12.0,0.446761,,4,,0.25,0.58,0.19,,,2.0,4.0,,,1.0,1.0,2.0,,,,,Rashford,,1.0,,,6.0,3.0,1.0,2.0,,,1.0,,0.591,0.5623,-0.55,,1.0,1.0,1.0,2.0,3.0,,,,1.0,1.0
14083115,away,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,186795,EUR,829094400,D,15,15,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,12.0,2.0,6.7,,3.957e-05,,0,,-0.01,,0.13,,,,1.0,,,,,1.0,,,,,andreaschristensen3,,,,,,,,,,,,,,,,,,,,,,,,,,
14083115,away,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186,43738,M,1094827,EUR,1014681600,D,18,18,True,8.0,7.0,3.0,2.0,0.0,5.0,6.0,2.0,2.0,1.0,1.0,,,,,12.0,12.0,7.1,1.0,0.00039816,,0,,0.32,,0.14,,,,,,,,,,,,,,gerardmaartin,,,,,,,,,Gerard,,,,,,,,,,,,,,,,,
14083115,away,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,855833,EUR,951782400,F,7,7,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,,,,,,10.0,2.0,6.5,1.0,5.75e-06,,0,,-0.03,,0.15,,,1.0,1.0,,,,,,,,,,FerranTorres,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
14083115,away,Barcelona,Marc Bernal,marc-bernal,M. Bernal,M,22,191,55696,M,1526618,EUR,1180137600,M,22,22,True,,,,,0.0,,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,marc_bernal,,,,,,,,,,,,,,,,,,,,,,,,,,
14083115,away,Barcelona,Eder Aller,eder-aller,E. Aller,G,33,194,4862,M,1929977,EUR,1175644800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083115,away,Barcelona,Diego Kochen,kochen-diego,D. Kochen,G,31,188,12521,M,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Diego Kochen,,,,,,,,,,,,,,,,,
14083115,away,Barcelona,Xavi Espart,xavi-espart,X. Espart,D,42,175,4705,M,1546073,EUR,1179705600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083115,away,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,827212,EUR,910828800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,JKoundé,,,,,,,,,,,,,,,,,,,,,,,,,,
14083115,away,Barcelona,Dro Fernández,pedro-fernandez,D. Fernández,M,27,182,75264,M,1926085,EUR,1200096000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Pedro,,,,,,,,,,,,,Fernández Sarmiento,,,,
14083115,away,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64339,M,1000483,EUR,1063497600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,marccasado,,,,,,,,,,,,,,,,,,,,,,,,,,
14083115,away,Barcelona,Roony Bardghji,roony-bardghji,R. Bardghji,F,19,173,97322,M,1162107,EUR,1132012800,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
