match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_fouls,stat_outfielderBlock,stat_shotOffTarget,stat_lastManTackle,stat_totalOffside,stat_expectedGoals,stat_dispossessed,stat_errorLeadToAShot,stat_keyPass,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12513668,home,FC Arouca,João Valido,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,False,35.0,30.0,13.0,9.0,0.0,27.0,29.0,3.0,6.0,1.0,2.0,2.0,13.0,1.0,1.0,3.0,2.0,4.0,2.0,90.0,53.0,7.7,6.0,0.0312543,0,1.0872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513668,home,FC Arouca,Alex Pinto,pinto-alex,A. Pinto,D,78,187,68,M,1034711,EUR,899856000,D,78,78,False,31.0,22.0,3.0,2.0,0.0,17.0,20.0,6.0,12.0,,6.0,4.0,4.0,2.0,2.0,,,,,90.0,59.0,6.1,16.0,0.0216219,0,,,,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,
12513668,home,FC Arouca,Chico Lamba,lamba-chico,C. Lamba,D,15,187,378,M,1153110,EUR,1047254400,D,73,73,False,53.0,45.0,7.0,2.0,0.0,42.0,47.0,3.0,6.0,3.0,4.0,10.0,3.0,,1.0,,,,,77.0,68.0,7.0,8.0,0.00131199,0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12513668,home,FC Arouca,Jose Fontán,jose-fontan,J. Fontán,D,3,182,67,M,964609,EUR,950227200,D,3,3,False,61.0,48.0,10.0,3.0,0.0,42.0,46.0,6.0,15.0,3.0,4.0,6.0,2.0,,,,,,,90.0,72.0,6.8,13.0,0.00267706,1,,,,,,3.0,5.0,,,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,0.0588,,,,,,,,,,,,,
12513668,home,FC Arouca,Weverson,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,False,24.0,17.0,6.0,3.0,1.0,9.0,10.0,8.0,17.0,1.0,3.0,2.0,3.0,2.0,2.0,,,,,84.0,45.0,7.5,14.0,0.136721,0,,,,3.0,,,1.0,,,,1.0,,,,,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,
12513668,home,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,False,44.0,40.0,4.0,2.0,0.0,27.0,29.0,13.0,15.0,,4.0,1.0,6.0,,2.0,,,,,83.0,55.0,7.3,5.0,0.00355303,0,,,,,,,1.0,,,,1.0,2.0,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,
12513668,home,FC Arouca,Taichi Fukui,taichi-fukui,T. Fukui,M,21,177,1092,M,1105857,EUR,1089849600,M,21,21,False,48.0,42.0,2.0,1.0,1.0,32.0,36.0,10.0,12.0,,5.0,1.0,11.0,1.0,,,,,,90.0,59.0,7.2,9.0,0.0109779,0,,,,,,3.0,8.0,1.0,,,1.0,5.0,3.0,,2.0,,,,,,2.0,,2.0,,,,,,,,,,
12513668,home,FC Arouca,Jason,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,False,44.0,33.0,5.0,3.0,0.0,19.0,25.0,15.0,24.0,1.0,10.0,,4.0,2.0,4.0,,,,,90.0,71.0,7.3,21.0,0.102848,4,,,,5.0,1.0,,3.0,1.0,5.0,3.0,,2.0,1.0,,,,3.0,,,0.1815,,,1.0,,True,1.0,,,,,,,
12513668,home,FC Arouca,Alfonso Trezza,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,M,19,19,False,24.0,20.0,4.0,3.0,1.0,6.0,6.0,14.0,18.0,,,,2.0,3.0,,,,,,90.0,36.0,7.7,9.0,0.469059,3,,,,,,1.0,7.0,1.0,,,,,,,3.0,,1.0,,,0.4855,2.0,,1.0,1.0,,1.0,1.0,1.0,0.3504,,,,
12513668,home,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,M,11,11,False,14.0,11.0,1.0,,0.0,5.0,5.0,6.0,10.0,,1.0,1.0,1.0,1.0,1.0,,,,,74.0,29.0,7.4,6.0,0.177912,2,,,,1.0,,1.0,3.0,,1.0,,2.0,,,,1.0,,,,1.0,0.2494,,,1.0,,,,2.0,1.0,0.501,1.0,,,
12513668,home,FC Arouca,Henrique Araújo,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,39,39,False,17.0,13.0,,,1.0,7.0,8.0,7.0,10.0,,2.0,,,4.0,1.0,,,,,74.0,30.0,7.9,8.0,0.155255,2,,,,1.0,1.0,4.0,6.0,,1.0,1.0,,,,,2.0,,,,1.0,0.1698,,,2.0,1.0,,,2.0,1.0,0.6662,1.0,,,
12513668,home,FC Arouca,Brian Mansilla,brian-mansilla,B. Mansilla,M,24,176,145,M,1116649,EUR,1021334400,F,24,24,True,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,,,,,,,16.0,11.0,6.8,3.0,0.12024,0,,Brian Mansilla,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
12513668,home,FC Arouca,Dylan Nandín,dylan-nandin,D. Nandín,F,23,186,149,M,1510444,EUR,1014854400,F,23,23,True,8.0,4.0,,,0.0,1.0,1.0,3.0,7.0,3.0,4.0,,2.0,2.0,1.0,,,,,16.0,14.0,7.6,6.0,0.00091418,2,,Dylan Alexander,Nandín Berrutti,,,2.0,2.0,,,,,,,,1.0,,,,1.0,0.3996,,,,,,,2.0,1.0,0.9886,,,,
12513668,home,FC Arouca,Matías Rocha,matias-rocha,M. Rocha,D,4,183,65,M,1083250,EUR,982022400,D,4,4,True,5.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,13.0,8.0,6.8,,0.00059459,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12513668,home,FC Arouca,Mamadou Loum,mamadou-loum,M. Loum,M,21,193,531,M,796059,EUR,851904000,M,31,31,True,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,,,,,,12.0,7.0,6.6,2.0,0.00044978,0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12513668,home,FC Arouca,Amadou Dante,amadou-dante,A. Dante,D,44,179,1391,M,982610,EUR,970876800,D,27,27,True,3.0,1.0,1.0,,0.0,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,11.0,7.0,6.8,4.0,0.052404,0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
12513668,home,FC Arouca,Jakub Vinarčík,jakub-vinarcik,J. Vinarčík,G,30,202,101,M,1165190,EUR,1121040000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513668,home,FC Arouca,Boris Popović,boris-popovic,B. Popović,D,5,189,112,M,902050,EUR,951523200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513668,home,FC Arouca,Güven Yalçın,guven-yalcin,G. Yalçın,F,10,184,349,M,826162,EUR,916617600,F,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513668,away,Boavista,Tomáš Vaclík,tomas-vaclik,Tomáš Vaclík,G,,188,369,M,23715,EUR,607132800,G,31,31,False,21.0,11.0,16.0,6.0,0.0,5.0,5.0,6.0,16.0,,,,7.0,,,,3.0,3.0,,90.0,28.0,6.0,10.0,0.00252865,0,-1.4938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12513668,away,Boavista,Salvador Agra,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,D,7,7,False,13.0,7.0,3.0,,0.0,2.0,5.0,7.0,16.0,1.0,2.0,1.0,2.0,,1.0,,,,,68.0,27.0,6.5,12.0,0.0828789,2,,,,8.0,2.0,,,,,,1.0,,,,,,1.0,,,0.0481,,,2.0,,,,1.0,,0.0155,,,,
12513668,away,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,45.0,35.0,16.0,8.0,0.0,20.0,22.0,16.0,24.0,,1.0,1.0,5.0,1.0,,,,,,90.0,60.0,7.0,11.0,0.148573,2,,,,1.0,1.0,1.0,2.0,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,0.0226,,,2.0,,,,1.0,,0.2204,,,,
12513668,away,Boavista,Sidoine Fogning,sidoine-fogning,S. Fogning,D,19,195,93,M,2049628,EUR,1005436800,D,13,13,False,31.0,22.0,7.0,4.0,0.0,16.0,16.0,6.0,15.0,6.0,9.0,5.0,5.0,4.0,2.0,,,,,90.0,50.0,6.7,13.0,0.0123768,2,,Sidoine Fogning,,,,2.0,5.0,1.0,,,2.0,2.0,1.0,,2.0,1.0,,,,0.0843,,,1.0,,,2.0,,,,,,,
12513668,away,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,20,178,34,M,143584,EUR,654393600,D,20,20,False,24.0,15.0,5.0,,0.0,6.0,8.0,9.0,16.0,,1.0,3.0,7.0,2.0,,,,,,76.0,40.0,6.0,12.0,0.00278981,0,,Filipe,Ferreira,,,,2.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12513668,away,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,24,24,False,39.0,31.0,6.0,5.0,0.0,19.0,20.0,12.0,20.0,,7.0,2.0,4.0,1.0,4.0,,,,,84.0,55.0,7.0,12.0,0.0114683,0,,,,1.0,,,4.0,1.0,1.0,,1.0,3.0,1.0,,1.0,,,,,,1.0,1.0,2.0,,True,,,,,,,,
12513668,away,Boavista,Joel Silva,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,M,16,16,False,45.0,35.0,4.0,2.0,0.0,21.0,23.0,15.0,29.0,2.0,4.0,1.0,8.0,1.0,1.0,,,,,90.0,65.0,6.7,18.0,0.626049,2,,Joel Silva,,7.0,1.0,1.0,6.0,1.0,1.0,,,1.0,1.0,,3.0,,1.0,,,0.1915,,,3.0,1.0,,1.0,,,,,,,
