match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_blockedScoringAttempt,player_firstName,stat_outfielderBlock,stat_keyPass,player_lastName,stat_shotOffTarget,stat_lastManTackle,stat_errorLeadToAShot,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_goals
13472621,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,18.0,10.0,9.0,1.0,0.0,9.0,11.0,1.0,7.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,2.0,3.0,3.0,90.0,28.0,6.5,8.0,0.00013548,57.751680580952,8.0,41.475,9.975,0,-0.0824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472621,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,False,28.0,21.0,4.0,2.0,0.0,7.0,9.0,14.0,19.0,6.0,9.0,2.0,,5.0,2.0,,,,,,90.0,60.0,6.9,17.0,0.0327815,299.22833493753,22.0,250.215,37.17,1,,7.0,1.0,2.0,1.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0461,0.0796,,,,,,,,,,,,,,
13472621,home,Vasco da Gama,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4436,M,,839095,EUR,920937600,D,46,46,False,51.0,43.0,6.0,4.0,0.0,24.0,25.0,19.0,26.0,5.0,4.0,,1.0,,,,,,,,90.0,62.0,6.4,10.0,0.0191788,127.98499420773,16.0,68.46,18.795,1,,1.0,,2.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,0.1105,,1.0,1.0,,,,,,,,,,,,
13472621,home,Vasco da Gama,Robert Renan,robert-renan,R. Renan,D,30,186,3212,M,,1191278,EUR,1065830400,D,30,30,False,68.0,57.0,9.0,2.0,0.0,27.0,29.0,30.0,39.0,5.0,5.0,1.0,4.0,7.0,,,,,,,90.0,80.0,6.3,13.0,0.0281554,215.45326625101,32.0,126.21,15.225,1,,3.0,1.0,1.0,2.0,,,,,3.0,,,4.0,0.0273,,,1.0,Robert Renan,1.0,,,,,,,,,,
13472621,home,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,,982174,EUR,971049600,D,6,6,False,34.0,32.0,1.0,1.0,0.0,8.0,8.0,24.0,26.0,3.0,4.0,,2.0,3.0,,,,,,,67.0,49.0,7.2,4.0,0.0384851,92.396023904564,13.0,59.64,10.185,0,,2.0,1.0,2.0,,1.0,1.0,,1.0,3.0,3.0,,1.0,,,,,,,1.0,,,,,,,,,
13472621,home,Vasco da Gama,Cauan Barros,barros-cauan,C. Barros,M,88,183,2254,M,,1444694,EUR,1083801600,M,88,88,False,56.0,49.0,2.0,,0.0,26.0,27.0,23.0,29.0,8.0,6.0,,1.0,2.0,1.0,,,,,,90.0,68.0,7.1,8.0,0.0481584,173.81011722002,25.0,64.575,20.475,2,,1.0,,3.0,4.0,,,1.0,3.0,1.0,,,5.0,0.0709,0.0372,,,,1.0,,,1.0,1.0,,,,,,
13472621,home,Vasco da Gama,Thiago Mendes,thiago-mendes,T. Mendes,M,23,176,1656,M,,329303,EUR,700617600,M,23,23,False,46.0,41.0,3.0,1.0,0.0,19.0,20.0,22.0,26.0,3.0,1.0,1.0,1.0,5.0,,,,,,,75.0,49.0,6.5,5.0,0.0657118,80.482830684788,16.0,5.145,11.655,0,,,,,,1.0,1.0,,,,,,2.0,,,,,,,1.0,,,,1.0,,,,,
13472621,home,Vasco da Gama,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4340,M,,851285,EUR,929491200,M,17,17,False,21.0,19.0,1.0,1.0,0.0,7.0,8.0,12.0,13.0,3.0,2.0,,,1.0,1.0,,,,,,75.0,28.0,6.8,5.0,0.0222197,71.353997271992,9.0,27.195,15.645,0,,3.0,,2.0,1.0,,,,1.0,1.0,1.0,,2.0,,,,,,1.0,,,,,1.0,,,,,
13472621,home,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172,68539,M,Coutinho,119159,EUR,708307200,M,10,10,False,38.0,30.0,1.0,1.0,0.0,6.0,7.0,24.0,31.0,2.0,2.0,1.0,,4.0,1.0,,,,,,90.0,60.0,7.1,20.0,0.34318,138.41915432491,21.0,34.125,6.72,4,,13.0,2.0,,,1.0,1.0,1.0,,,,1.0,1.0,0.1941,0.0358,,3.0,,,3.0,,,,,True,,,,
13472621,home,Vasco da Gama,Andrés Gómez,andres-gomez,A. Gómez,M,11,172,4196,M,,1160386,EUR,1031788800,M,11,11,False,19.0,15.0,,,0.0,3.0,3.0,12.0,16.0,3.0,3.0,,,1.0,1.0,,,,,,80.0,35.0,7.2,11.0,0.0435275,163.60782190735,18.0,60.375,16.485,2,,5.0,,1.0,,3.0,2.0,1.0,1.0,,,1.0,2.0,0.0434,0.0151,,,,,3.0,,1.0,,,,,,,
13472621,home,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,,1464966,EUR,1154563200,F,77,77,False,11.0,10.0,,,0.0,3.0,3.0,7.0,8.0,8.0,3.0,,1.0,3.0,1.0,,,,,,90.0,24.0,6.7,5.0,0.00916068,51.309969550486,5.0,29.715,26.25,1,,,,4.0,2.0,1.0,,1.0,1.0,,,,1.0,0.0189,0.1008,3.0,,Rayan,,1.0,,,,,,,,,
13472621,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,True,18.0,15.0,1.0,,0.0,6.0,6.0,9.0,12.0,1.0,1.0,,,1.0,,,,,,,23.0,24.0,6.3,6.0,0.00475351,57.239467966193,9.0,26.25,15.435,0,,3.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13472621,home,Vasco da Gama,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,,840398,EUR,715132800,M,3,3,True,19.0,17.0,1.0,1.0,0.0,6.0,6.0,11.0,13.0,2.0,,,,,,,,,,,15.0,23.0,6.5,4.0,0.00786689,101.58230606535,14.0,74.235,15.33,1,,1.0,,1.0,,1.0,,,,,,,,0.0245,,,,,,,,1.0,,,,,,,
13472621,home,Vasco da Gama,David,david,David,M,7,179,2160,M,,840291,EUR,813888000,F,7,7,True,7.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,6.0,1.0,3.0,,,2.0,,,,,,,15.0,15.0,7.1,4.0,0.00796318,31.321061783476,4.0,12.18,10.08,1,,1.0,,,,3.0,2.0,,,1.0,1.0,1.0,,0.1267,,,,,,1.0,,1.0,,,,1.0,,,
13472621,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,10.0,2.0,6.6,,0.106617,,,,,0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,
13472621,home,Vasco da Gama,Daniel Fuzato,daniel-fuzato,D. Fuzato,G,13,190,953,M,,863276,EUR,867974400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472621,home,Vasco da Gama,Lucas Freitas,lucas-freitas,L. Freitas,D,43,184,1198,M,,1069729,EUR,979948800,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472621,home,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,,252781,EUR,740793600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472621,home,Vasco da Gama,Paulinho Paula,paulinho-paula,Paulinho,M,18,173,1795,M,,879902,EUR,852681600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472621,home,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,,1391962,EUR,1016409600,M,85,85,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Matheus Carvalho,,,,,,,,,,,
13472621,home,Vasco da Gama,Lucas Oliveira,lucas-oliveira,L. Oliveira,M,29,187,766,M,,867907,EUR,823219200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472621,home,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
