match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_shotValueNormalized,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_fouls,stat_errorLeadToAGoal,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_errorLeadToAShot
14763681,home,Wolverhampton,Tolu Arokodare,tolu-arokodare,T. Arokodare,F,14,196,5766,M,987734,EUR,974937600,F,14,14,False,10.0,7.0,,,0.0,2.0,4.0,5.0,6.0,1.0,81.0,24.0,7.6,9.0,5,-0.23,0.41,-0.37,,,8.0,,,,7.0,4.0,,,1.0,0.44,8.0,,,,,,,5.0,3.0,,1.0,1.0,,2.0,1.0,,1.0,,,2.0,,,,,,
14763681,home,Wolverhampton,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1200,M,1006073,EUR,1057536000,D,21,21,True,9.0,9.0,,,0.0,3.0,3.0,6.0,6.0,,26.0,13.0,6.0,3.0,1,0.01,0.04,-0.23,,,,,,2.0,,,,,,0.0,3.0,1.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,
14763681,home,Wolverhampton,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191,2132,M,856250,EUR,924566400,D,37,37,True,25.0,17.0,5.0,2.0,0.0,5.0,6.0,12.0,19.0,2.0,45.0,36.0,6.6,11.0,1,0.22,0.03,-0.22,,,6.0,1.0,1.0,1.0,4.0,,,2.0,1.0,0.0,5.0,1.0,,,,,,3.0,1.0,,,,,1.0,,,,,1.0,,,,,,,
14763681,home,Wolverhampton,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1924,M,894733,EUR,835401600,M,5,5,True,9.0,2.0,,,0.0,1.0,2.0,1.0,7.0,1.0,45.0,16.0,6.2,10.0,1,-0.14,0.02,-0.11,,,3.0,1.0,1.0,,2.0,,,,,-0.04,6.0,2.0,1.0,,,,,1.0,,,1.0,,,2.0,,2.0,,,,,,,,,,
14763681,home,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,7567,M,876599,EUR,949795200,F,9,9,True,8.0,4.0,,,0.0,2.0,2.0,2.0,6.0,,22.0,13.0,6.4,5.0,1,0.12,-0.15,-0.06,,,2.0,,,1.0,2.0,,,,,-0.14,5.0,1.0,,,,,,3.0,,,,,,,,1.0,,,1.0,,1.0,,,,,
14763681,home,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,29821,M,845273,EUR,898905600,M,27,27,True,6.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,4.0,2.0,9.0,7.0,6.4,3.0,0,0.1,0.03,-0.05,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14763681,home,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188,241,M,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14763681,home,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,796,M,1013928,EUR,1032307200,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14763681,home,Wolverhampton,Tawanda Chirewa,tawanda-chirewa,T. Chirewa,M,23,181,929,M,1005725,EUR,1065830400,F,23,23,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14763681,home,Wolverhampton,Mateus Mané,mateus-mane,M. Mané,F,36,175,4193,M,1899647,EUR,1189900800,F,36,36,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Mateus Mané,,,,,,,,,,,,,,,,,,,,,
14763681,away,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13900,M,962053,EUR,1018915200,G,12,12,False,36.0,22.0,20.0,6.0,0.0,19.0,20.0,3.0,16.0,9.0,90.0,47.0,6.1,14.0,0,0.25,-0.07,-0.26,-1.0,,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,filipjorgensen1,,,,2.0,1.0,1.0,0.0143,
14763681,away,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19294,M,996958,EUR,1053302400,D,27,27,False,26.0,22.0,2.0,1.0,0.0,10.0,11.0,12.0,15.0,1.0,60.0,42.0,6.6,7.0,0,0.05,0.01,-0.17,,,6.0,3.0,2.0,2.0,1.0,,,3.0,2.0,,1.0,,,,,,1.0,,,,,,,1.0,2.0,1.0,,malogst,,,,,,,,
14763681,away,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190,13883,M,1403050,EUR,1146787200,D,34,34,False,65.0,62.0,2.0,,0.0,40.0,40.0,22.0,25.0,7.0,90.0,77.0,6.4,6.0,0,0.24,0.1,-0.35,,,2.0,1.0,1.0,,1.0,,4.0,,,,4.0,,1.0,,Josh Acheampong,,,2.0,,,,,2.0,1.0,,1.0,,joshkofi2,,,,,,,,
14763681,away,Chelsea,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10512,M,352668,EUR,875059200,D,4,4,False,73.0,67.0,2.0,1.0,0.0,48.0,51.0,19.0,22.0,2.0,90.0,91.0,6.4,7.0,1,0.28,0.1,-0.44,,True,8.0,2.0,,,4.0,1.0,8.0,3.0,1.0,-0.39,6.0,,2.0,1.0,,,,5.0,,,,,,,,,,tosinadarabioyo,,1.0,,,,,,
14763681,away,Chelsea,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15506,M,1153079,EUR,1141689600,D,21,21,False,67.0,64.0,2.0,1.0,1.0,34.0,34.0,30.0,33.0,1.0,90.0,80.0,6.6,4.0,0,-0.12,0.06,-0.32,,,3.0,1.0,,,2.0,,3.0,2.0,,,3.0,,,,,,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
14763681,away,Chelsea,Roméo Lavia,romeo-lavia,R. Lavia,M,45,181,16632,M,1069488,EUR,1073347200,M,45,45,False,59.0,54.0,1.0,1.0,0.0,29.0,29.0,25.0,30.0,7.0,61.0,67.0,6.8,6.0,0,0.28,0.15,-0.35,,,5.0,2.0,1.0,,1.0,,1.0,,2.0,,1.0,,,,Romeo Lavia,,,,,,,,,1.0,1.0,1.0,1.0,romeolavia,,,,,,,,
14763681,away,Chelsea,Andrey Santos,santos-andrey,A. Santos,M,17,180,28027,M,1105779,EUR,1083542400,M,17,17,False,64.0,49.0,2.0,,1.0,25.0,32.0,24.0,32.0,10.0,90.0,85.0,8.3,16.0,2,-0.11,0.45,-0.06,,,10.0,2.0,1.0,,3.0,1.0,1.0,,4.0,0.48,4.0,,2.0,1.0,Andrey Santos,,,3.0,,1.0,1.0,1.0,1.0,,1.0,,,andreysantos_5,,,,,,,,
14763681,away,Chelsea,Estêvão,estevao,Estêvão,M,41,176,196577,M,1597265,EUR,1177372800,M,41,41,False,17.0,13.0,1.0,1.0,0.0,3.0,5.0,10.0,12.0,2.0,61.0,31.0,7.3,10.0,4,0.16,0.53,-0.19,,,3.0,1.0,,3.0,1.0,2.0,,,,0.46,5.0,2.0,2.0,1.0,Estêvão,,2.0,,,,1.0,1.0,,4.0,,2.0,,Estêvão,1.0,,,,,,,
14763681,away,Chelsea,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18001,M,1117025,EUR,1103760000,M,40,40,False,31.0,26.0,1.0,1.0,0.0,14.0,16.0,12.0,15.0,2.0,85.0,46.0,6.2,10.0,0,-0.39,0.27,-0.16,,,5.0,2.0,2.0,,1.0,,,3.0,1.0,,6.0,,3.0,1.0,Facundo Buonanotte,,,1.0,1.0,,,,,1.0,,2.0,,facubuonanotte_,,,,,,,,1.0
14763681,away,Chelsea,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,24000,M,1140599,EUR,1091923200,M,11,11,False,37.0,29.0,3.0,2.0,2.0,10.0,11.0,19.0,26.0,3.0,90.0,70.0,8.7,26.0,2,0.31,0.46,-0.15,,,9.0,3.0,1.0,4.0,1.0,,1.0,,,0.52,9.0,,12.0,5.0,,,,1.0,,1.0,1.0,1.0,,7.0,4.0,1.0,,jbgittens,1.0,,,,,,,
14763681,away,Chelsea,Tyrique George,tyrique-george,T. George,F,19,181,12338,M,1403061,EUR,1139011200,F,32,32,False,22.0,18.0,,,0.0,4.0,6.0,14.0,16.0,,76.0,28.0,6.6,7.0,2,-0.22,0.0,-0.04,,,,,,,,1.0,,,,0.32,3.0,,1.0,,Tyrique George,,,1.0,,,1.0,1.0,,2.0,,1.0,,,,1.0,,,,,,
14763681,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37144,M,794939,EUR,901065600,D,3,3,True,12.0,9.0,1.0,,0.0,3.0,4.0,6.0,8.0,2.0,30.0,22.0,6.0,4.0,0,-0.07,-0.45,-0.31,,,1.0,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,cucurella3,,,,,,,,
14763681,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,120639,M,974505,EUR,979689600,M,8,8,True,16.0,12.0,4.0,2.0,0.0,5.0,8.0,7.0,8.0,,29.0,22.0,6.8,5.0,0,0.24,-0.01,-0.12,,,3.0,1.0,,2.0,1.0,,1.0,,,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,Enzo8,,,,,,,,
14763681,away,Chelsea,Liam Delap,liam-delap,L. Delap,F,9,186,24903,M,997087,EUR,1044662400,F,9,9,True,8.0,6.0,,,0.0,3.0,3.0,3.0,5.0,2.0,25.0,12.0,5.2,4.0,0,-0.04,-0.35,0.13,,,,,,,,,,,,,6.0,,1.0,,,,,2.0,1.0,,,,,,,2.0,,,,,,,,,,
14763681,away,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,40111,M,879349,EUR,952560000,F,7,7,True,4.0,4.0,,,0.0,,,4.0,4.0,1.0,14.0,11.0,6.7,2.0,0,0.0,0.1,0.0,,,4.0,,,,,,,,2.0,,3.0,,2.0,2.0,,,,2.0,1.0,,,,,1.0,,,,pedroneto_30,,,1.0,,,,,
14763681,away,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79211,M,987650,EUR,1004659200,M,25,25,True,8.0,5.0,3.0,3.0,0.0,2.0,3.0,3.0,5.0,1.0,13.0,12.0,6.6,4.0,1,0.05,-0.09,-0.01,,,2.0,,,,2.0,1.0,1.0,,,-0.19,2.0,,,,,,,1.0,1.0,,,,,,,,,MoisesCaicedo55,,,,,,,,
14763681,away,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18384,M,920546,EUR,879811200,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RS1,,,,,,,,
14763681,away,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186,14575,M,923894,EUR,977011200,D,29,29,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wesley_fofana3,,,,,,,,
14763681,away,Chelsea,Reece James,reece-james,R. James,D,24,180,49440,M,885908,EUR,944611200,D,24,24,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ReeceJ,,,,,,,,
14763681,away,Chelsea,João Pedro,joao-pedro,J. Pedro,F,20,182,99739,M,975079,EUR,1001462400,F,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joaopedro,,,,,,,,
