match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalCross,stat_unsuccessfulTouch,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,player_firstName,player_lastName,captain,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_punches,stat_hitWoodwork,stat_bigChanceMissed
12694086,home,Barnsley,Max Watters,max-watters,M. Watters,F,36,181.0,57,M,939544,EUR,922147200,F,36,36,False,18.0,12.0,,,0.0,1.0,1.0,11.0,17.0,4.0,1.0,1.0,,,,,,,90.0,28.0,7.7,9.0,1,1.0,4.0,,,3.0,2.0,1.0,3.0,,,,,,3.0,,,2.0,,,,,,1.0,,1.0,,,
12694086,home,Barnsley,Corey O'Keeffe,corey-okeeffe,C. O'Keeffe,M,7,184.0,57,M,856713,EUR,897004800,D,7,7,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,19.0,8.0,6.8,3.0,0,1.0,,,,,,,,,,,1.0,,,,,,Corey,O'Keeffe,,,,,,,,,
12694086,home,Barnsley,Jon Russell,russell-jon,J. Russell,M,13,193.0,472,M,976273,EUR,971049600,M,3,3,True,8.0,4.0,,,0.0,2.0,3.0,2.0,5.0,1.0,,1.0,,,,,,,17.0,8.0,6.6,4.0,0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12694086,home,Barnsley,Kyran Lofthouse,kyran-lofthouse,K. Lofthouse,M,15,180.0,28,M,976846,EUR,968976000,D,15,15,True,,,,,0.0,,,,,1.0,,,,,,,,,11.0,3.0,6.2,2.0,0,1.0,5.0,,,,,,4.0,1.0,,,,,1.0,,,,,,,,,,,,,,
12694086,home,Barnsley,Ben Killip,ben-killip,B. Killip,G,30,188.0,31,M,788264,EUR,817171200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Ben,Killip,,,,,,,,,
12694086,home,Barnsley,Kacper Łopata,kacper-lopata,K. Łopata,D,35,192.0,248,M,1032159,EUR,998870400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694086,home,Barnsley,Conor McCarthy,conor-mccarthy,C. McCarthy,D,3,184.0,45,M,838865,EUR,892252800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694086,home,Barnsley,Kelechi Nwakali,kelechi-nwakali,K. Nwakali,M,50,181.0,305,M,822472,EUR,897004800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694086,home,Barnsley,Josh Benson,josh-benson,J. Benson,M,19,175.0,27,M,974553,EUR,944352000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694086,home,Barnsley,Georgie Gent,georgie-gent,G. Gent,M,17,181.0,24,M,1106872,EUR,1064275200,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694086,away,Sheffield United,Adam Davies,adam-davies,A. Davies,G,17,185.0,111,M,288997,EUR,711331200,G,17,17,False,54.0,43.0,16.0,5.0,0.0,42.0,45.0,1.0,9.0,1.0,1.0,6.0,,1.0,,1.0,,,90.0,61.0,6.8,11.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12694086,away,Sheffield United,Sai Sachdev,sai-sachdev,S. Sachdev,D,45,,49,M,1391830,EUR,1098489600,D,45,45,False,57.0,48.0,7.0,2.0,0.0,16.0,21.0,32.0,39.0,5.0,2.0,3.0,1.0,,,,,,90.0,84.0,7.1,17.0,0,2.0,5.0,,1.0,1.0,,1.0,5.0,1.0,1.0,,,3.0,1.0,,,2.0,,,,,,,,,,,
12694086,away,Sheffield United,Anel Ahmedhodžić,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190.0,1551,M,825899,EUR,922406400,D,15,15,False,89.0,78.0,5.0,2.0,0.0,57.0,63.0,21.0,26.0,3.0,4.0,3.0,1.0,,,,,,90.0,103.0,6.9,13.0,0,2.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
12694086,away,Sheffield United,Rhys Norrington-Davies,rhys-norrington-davies,R. Norrington-Davies,D,18,181.0,104,M,911708,EUR,924739200,D,33,33,False,53.0,46.0,4.0,1.0,0.0,41.0,46.0,5.0,7.0,4.0,1.0,5.0,,,,,,,62.0,59.0,6.6,8.0,0,3.0,2.0,,1.0,,,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
12694086,away,Sheffield United,Sam McCallum,sam-mccallum,S. McCallum,D,3,178.0,123,M,952461,EUR,967852800,D,3,3,False,33.0,27.0,4.0,3.0,0.0,18.0,19.0,9.0,15.0,8.0,6.0,4.0,4.0,,,,,,73.0,61.0,7.1,10.0,0,2.0,3.0,2.0,,2.0,1.0,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,
12694086,away,Sheffield United,Jesurun Rak-Sakyi,jesurun-rak-sakyi,J. Rak-Sakyi,M,21,178.0,1017,M,1101362,EUR,1033776000,M,11,11,False,18.0,15.0,,,0.0,4.0,5.0,11.0,14.0,4.0,1.0,2.0,,,,,,,62.0,35.0,7.5,8.0,2,,5.0,,,2.0,2.0,,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,1.0,,,,,,
12694086,away,Sheffield United,Sydie Peck,sydie-peck,S. Peck,M,42,173.0,274,M,1391824,EUR,1095033600,M,42,42,False,68.0,59.0,7.0,1.0,0.0,28.0,30.0,31.0,43.0,6.0,1.0,5.0,1.0,,,,,,90.0,89.0,7.4,16.0,6,2.0,5.0,1.0,,1.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,5.0,,,2.0,1.0,,,,,,,,,,1.0,
12694086,away,Sheffield United,Ismaila Cheick Coulibaly,ismaila-cheick-coulibaly,I. C. Coulibaly,M,4,183.0,274,M,873632,EUR,977702400,M,29,29,False,50.0,41.0,4.0,2.0,0.0,22.0,27.0,19.0,23.0,7.0,2.0,3.0,1.0,,,,,,90.0,65.0,6.9,11.0,3,3.0,4.0,1.0,,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,,2.0,,,,,,,,,,,,
12694086,away,Sheffield United,Owen Hampson,owen-hampson,O. Hampson,M,23,,175,M,1467402,EUR,1100649600,M,44,44,False,14.0,12.0,,,0.0,4.0,4.0,8.0,10.0,3.0,,4.0,2.0,,,,,,62.0,24.0,6.6,8.0,0,,3.0,,,,,,1.0,1.0,1.0,,,,4.0,2.0,,1.0,,,,,,,,,,,
12694086,away,Sheffield United,Louie Marsh,louie-marsh,L. Marsh,F,30,176.0,95,M,1426132,EUR,1088640000,F,34,34,False,17.0,16.0,,,0.0,4.0,4.0,12.0,13.0,3.0,,,2.0,,,,,,90.0,28.0,6.6,5.0,2,,5.0,,,,,,1.0,4.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,
12694086,away,Sheffield United,Rhian Brewster,rhian-brewster,R. Brewster,F,10,180.0,881,M,878705,EUR,954547200,F,7,7,False,16.0,11.0,,,0.0,5.0,7.0,6.0,9.0,3.0,1.0,,,,,,,,73.0,21.0,6.4,5.0,1,2.0,4.0,1.0,,,,,3.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,1.0,1.0
12694086,away,Sheffield United,Auston Trusty,auston-trusty,A. Trusty,D,6,188.0,826,M,822459,EUR,902880000,D,5,5,True,33.0,32.0,2.0,2.0,0.0,26.0,27.0,6.0,6.0,3.0,2.0,1.0,,,,,,,28.0,36.0,6.8,1.0,0,3.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12694086,away,Sheffield United,Andre Brooks,andre-brooks,A. Brooks,M,11,180.0,248,M,1396445,EUR,1061337600,M,35,35,True,20.0,13.0,1.0,,0.0,4.0,4.0,9.0,17.0,3.0,,,,,,,,,28.0,29.0,6.9,11.0,1,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,
12694086,away,Sheffield United,Tyrese Campbell,tyrese-campbell,T. Campbell,F,23,185.0,553,M,826145,EUR,946339200,F,23,23,True,4.0,1.0,,,0.0,1.0,1.0,,3.0,3.0,1.0,,,,,,,,28.0,7.0,6.6,5.0,0,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
12694086,away,Sheffield United,Harrison Burrows,harrison-burrows,H. Burrows,D,14,180.0,387,M,897565,EUR,1010793600,D,14,14,True,20.0,15.0,3.0,,0.0,8.0,8.0,7.0,13.0,,,1.0,,,,,,,17.0,28.0,6.6,8.0,0,,2.0,,,,,,1.0,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,
12694086,away,Sheffield United,Gustavo Hamer,gustavo-hamer,G. Hamer,M,8,169.0,1006,M,837495,EUR,867110400,M,8,8,True,18.0,15.0,7.0,5.0,0.0,6.0,6.0,9.0,13.0,1.0,,3.0,1.0,,,,,,17.0,26.0,7.4,7.0,3,,1.0,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,3.0,,,,,
12694086,away,Sheffield United,Luke Faxon,luke-faxon,L. Faxon,G,31,188.0,23,M,1893898,EUR,1108425600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694086,away,Sheffield United,Harry Souttar,harry-souttar,H. Souttar,D,15,198.0,593,M,808680,EUR,909014400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694086,away,Sheffield United,Vinícius Souza,vinicius-souza,Vinicius,M,5,187.0,1715,M,979290,EUR,929577600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694086,away,Sheffield United,Ryan One,one-ryan,R. One,F,20,188.0,198,M,1389768,EUR,1151280000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
