match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_errorLeadToAShot,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_hitWoodwork,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyWon
12530755,home,Gaziantep FK,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183.0,812,M,930775,EUR,944611200,F,9,9,False,18.0,12.0,,,1.0,4.0,4.0,8.0,15.0,3.0,5.0,12.0,,2.0,,,,,,,,67.0,41.0,7.4,15.0,0.0664053,1,,,,1.0,3.0,1.0,,,4.0,,,3.0,1.0,2.0,0.1356,,1.0,,,,4.0,3.0,1.0,1.0,2.0,,,,,,,
12530755,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172.0,50,M,859783,EUR,917136000,M,25,25,True,17.0,16.0,1.0,1.0,0.0,5.0,5.0,11.0,12.0,,1.0,4.0,,,,1.0,,,,,,23.0,21.0,6.9,1.0,0.00986734,0,,1.0,,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
12530755,home,Gaziantep FK,Quentin Daubin,quentin-daubin,Q. Daubin,M,,183.0,31,M,826605,EUR,804729600,M,6,6,True,8.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,6.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,23.0,13.0,6.8,2.0,0.0191716,1,,,,,,,,,,,,1.0,,1.0,0.026,,,,,,,,,,,,1.0,,,,,
12530755,home,Gaziantep FK,Kenan Kodro,kenan-kodro,K. Kodro,F,19,187.0,435,M,591140,EUR,745718400,F,19,19,True,4.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,23.0,6.0,6.5,1.0,0.00094084,0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,3.0,,,,,,,
12530755,home,Gaziantep FK,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175.0,586,M,580392,EUR,832809600,F,21,21,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,10.0,4.0,6.5,1.0,0.00089977,0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12530755,home,Gaziantep FK,Semih Güler,semih-guler,S. Güler,D,6,184.0,112,M,325155,EUR,786153600,D,17,17,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,0.00043947,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530755,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196.0,107,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530755,home,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,2,179.0,17,M,1016384,EUR,933033600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530755,home,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,5,185.0,88,M,355004,EUR,855792000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530755,home,Gaziantep FK,Emre Taşdemir,emre-tasdemir,E. Taşdemir,D,33,176.0,74,M,190191,EUR,807840000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530755,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175.0,70,M,226992,EUR,802915200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530755,away,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,,187.0,62,M,94540,EUR,647568000,G,35,35,False,45.0,18.0,35.0,8.0,0.0,11.0,12.0,7.0,33.0,,,,1.0,14.0,,,,4.0,,1.0,1.0,90.0,56.0,6.2,27.0,0.00538993,0,0.0129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
12530755,away,Sivasspor,Alaaddin Okumuş,alaaddin-okumus,A. Okumuş,D,22,175.0,23,M,844640,EUR,809136000,D,23,23,False,33.0,23.0,4.0,,0.0,11.0,16.0,13.0,21.0,1.0,4.0,3.0,4.0,1.0,,1.0,,,,,,90.0,61.0,6.5,16.0,0.0193443,0,,2.0,1.0,,2.0,,,,1.0,,,1.0,1.0,1.0,,,4.0,,1.0,,,,,,,,,,,,,
12530755,away,Sivasspor,Noah Sonko Sundberg,noah-sonko-sundberg,N. S. Sundberg,D,20,186.0,238,M,279541,EUR,834019200,D,27,27,False,39.0,31.0,5.0,,0.0,28.0,30.0,3.0,9.0,4.0,4.0,9.0,7.0,4.0,,1.0,,,,,,90.0,55.0,6.7,9.0,0.00110409,0,,2.0,,1.0,,,,,,,,5.0,3.0,1.0,,,,,,1.0,,,,,,,,,,,,
12530755,away,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,15,187.0,79,M,783466,EUR,818812800,D,44,44,False,12.0,11.0,2.0,1.0,0.0,7.0,8.0,4.0,4.0,,,,2.0,1.0,,,,,,,,28.0,14.0,6.6,1.0,0.00058767,0,,,,,,,Achilleas,Poungouras,,,,,,,,,,,,,,,,,,,,,,,,
12530755,away,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,58,180.0,65,M,142850,EUR,704937600,D,3,3,False,21.0,14.0,3.0,,0.0,9.0,9.0,6.0,17.0,,4.0,4.0,5.0,4.0,,1.0,,,,,,90.0,49.0,6.7,14.0,0.0191586,0,,1.0,1.0,1.0,,,,,,,,4.0,2.0,,,,5.0,,1.0,2.0,,,,,,,,True,,,,
12530755,away,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,8,177.0,130,M,317297,EUR,789868800,M,8,8,False,37.0,31.0,1.0,,0.0,18.0,18.0,13.0,19.0,3.0,7.0,11.0,3.0,6.0,,3.0,,,,,,90.0,60.0,7.0,10.0,0.0755688,3,,,1.0,,2.0,1.0,,,1.0,,,6.0,3.0,1.0,0.0653,,,,,1.0,2.0,,,2.0,,,1.0,,1.0,,,
12530755,away,Sivasspor,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178.0,6621,M,892624,EUR,839808000,M,12,12,False,34.0,28.0,3.0,,0.0,10.0,13.0,18.0,23.0,,5.0,6.0,2.0,2.0,,1.0,,,,,,90.0,53.0,6.1,11.0,0.102104,2,,1.0,,1.0,1.0,1.0,Samuel,Moutoussamy,1.0,,,4.0,2.0,2.0,0.0885,,2.0,,,2.0,1.0,1.0,,2.0,,,,,,1.0,,
12530755,away,Sivasspor,Emrah Başsan,emrah-bassan,E. Başsan,M,14,177.0,60,M,174141,EUR,703468800,M,17,17,False,19.0,9.0,6.0,1.0,0.0,1.0,3.0,8.0,19.0,1.0,10.0,4.0,,6.0,,1.0,,,,,,67.0,41.0,6.0,22.0,0.0188509,0,,3.0,,,1.0,2.0,,,4.0,,,1.0,,3.0,,,3.0,,,,3.0,1.0,,,,,,,,,,
12530755,away,Sivasspor,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185.0,168,M,800458,EUR,811036800,M,80,80,False,21.0,18.0,,,0.0,11.0,12.0,7.0,10.0,1.0,,4.0,2.0,2.0,,,,,,,,83.0,30.0,6.9,5.0,0.123611,0,,,,,3.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12530755,away,Sivasspor,Veljko Simić,veljko-simic,V. Simić,M,21,180.0,292,M,188117,EUR,792979200,M,22,22,False,16.0,13.0,1.0,1.0,0.0,7.0,7.0,6.0,9.0,,2.0,7.0,1.0,3.0,,1.0,,,,,,83.0,31.0,7.3,5.0,0.00458976,0,,,,,3.0,,,,1.0,,,3.0,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,1.0
12530755,away,Sivasspor,Rey Manaj,rey-manaj,R. Manaj,F,9,182.0,2059,M,587882,EUR,856742400,F,9,9,False,17.0,16.0,,,0.0,8.0,8.0,8.0,9.0,1.0,10.0,6.0,,,,3.0,,,,,,90.0,33.0,7.6,7.0,0.159191,4,,7.0,,,6.0,2.0,,,,2.0,1.0,,,6.0,0.8653,0.8267,,,,1.0,,,,,,,2.0,,,,,
12530755,away,Sivasspor,Emirhan Başyiğit,emirhan-basyigit,E. Başyiğit,D,5,190.0,94,M,1149004,EUR,1114387200,D,53,53,True,20.0,17.0,5.0,3.0,0.0,13.0,14.0,4.0,6.0,2.0,2.0,4.0,3.0,2.0,,,,,,,,62.0,28.0,6.7,3.0,0.0293694,1,,2.0,,1.0,,,Emirhan Basyigit,,1.0,,,1.0,1.0,,0.1025,,,,,,,1.0,,1.0,,,,,,,,
12530755,away,Sivasspor,Bengali-Fodé Koita,bengali-fode-koita,B. Koita,M,55,186.0,217,M,51407,EUR,656467200,F,55,55,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,2.0,1.0,,1.0,,,,,,,,23.0,5.0,6.6,,0.010549,0,,2.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,
12530755,away,Sivasspor,Jan Biegański,jan-bieganski,J. Biegański,D,6,183.0,204,M,935966,EUR,1038960000,M,15,15,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,2.0,,,,,,17.0,5.0,6.4,2.0,0.00026564,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530755,away,Sivasspor,Bekir Turaç Böke,turac-boke,B. T. Böke,F,14,190.0,68,M,997681,EUR,929923200,F,46,46,True,3.0,2.0,,,0.0,,,2.0,3.0,1.0,1.0,3.0,1.0,1.0,,1.0,,,,,,17.0,6.0,6.8,1.0,0.102804,0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12530755,away,Sivasspor,Đorđe Nikolić,dorde-nikolic,Đ. Nikolić,G,,195.0,79,M,797144,EUR,860889600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530755,away,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,,182.0,28,M,138312,EUR,568339200,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530755,away,Sivasspor,Mehmet Talha Seker,seker-mehmet-talha,M. T. Şeker,M,88,180.0,20,M,1618816,EUR,1144627200,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530755,away,Sivasspor,Azizbek Turgunboev,azizbek-turgunboev,A. Turgunboev,M,10,173.0,1143,M,971572,EUR,780969600,M,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530755,away,Sivasspor,Oguzhan Aksoy,oguzhan-aksoy,O. Aksoy,M,25,,9,M,1640657,EUR,1164326400,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530755,away,Sivasspor,Queensy Menig,queensy-menig,Q. Menig,F,,174.0,209,M,232318,EUR,808790400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
