match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalCross,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_lastManTackle,stat_errorLeadToAShot,player_sofascoreId
12501536,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,25.0,6.0,24.0,5.0,0.0,2.0,2.0,4.0,23.0,3.0,5.0,4.0,1.0,1.0,90.0,33.0,7.0,19.0,0.00189393,0,0.0736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501536,home,Hellas Verona,Daniele Ghilardi,daniele-ghilardi,D. Ghilardi,D,87,189,1128,M,1384847,EUR,1041811200,D,87,87,False,14.0,12.0,2.0,,0.0,7.0,7.0,5.0,7.0,3.0,3.0,,,,90.0,31.0,7.2,5.0,0.00131767,1,,,,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0169,,,,,,,,,,,,,,,,,,,,,,,
12501536,home,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,False,23.0,16.0,4.0,,0.0,9.0,10.0,7.0,13.0,5.0,2.0,,,,90.0,32.0,6.9,7.0,0.00154434,1,,,,5.0,1.0,5.0,,,,2.0,,,,1.0,0.0126,1.0,0.198,,,,,,,,,,,,,,,,,,,,,
12501536,home,Hellas Verona,Nicolás Valentini,nicolas-valentini,N. Valentini,D,6,184,1144,M,1116570,EUR,986515200,D,6,6,False,32.0,21.0,9.0,2.0,0.0,8.0,11.0,13.0,21.0,4.0,4.0,,,,90.0,48.0,7.1,12.0,0.0107945,2,,Nicolás Valentini,,4.0,7.0,10.0,1.0,,,2.0,5.0,3.0,,2.0,0.0627,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12501536,home,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,M,38,38,False,18.0,15.0,1.0,,0.0,3.0,4.0,12.0,19.0,1.0,3.0,,,,90.0,39.0,7.0,10.0,0.0123895,2,,,,,,3.0,,,,1.0,1.0,,,,0.055,,,,,,2.0,2.0,2.0,5.0,1.0,,,,,,,,,,,,,
12501536,home,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,288321,EUR,800928000,M,27,27,False,25.0,17.0,4.0,,0.0,7.0,8.0,10.0,17.0,1.0,4.0,,,,77.0,29.0,6.4,9.0,0.00455512,0,,,,1.0,3.0,3.0,,,,,2.0,1.0,,1.0,,,,1.0,,1.0,,,,,,True,,,,,,,,,,,,
12501536,home,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,800408,EUR,860716800,M,25,25,False,14.0,8.0,2.0,1.0,0.0,4.0,5.0,5.0,11.0,,4.0,,,,90.0,34.0,6.7,10.0,0.0124978,2,,,,1.0,5.0,6.0,2.0,,,,2.0,1.0,3.0,2.0,0.0767,,,1.0,2.0,,,,,2.0,2.0,,1.0,,,,,,,,,,,
12501536,home,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,897594,EUR,944784000,M,12,12,False,21.0,13.0,4.0,1.0,0.0,5.0,8.0,11.0,19.0,,6.0,,,,87.0,47.0,7.6,18.0,0.249338,1,,,,,2.0,5.0,,,,1.0,3.0,3.0,2.0,,0.0176,,,1.0,1.0,,,,1.0,6.0,2.0,,3.0,1.0,3.0,,,,,,,,,
12501536,home,Hellas Verona,Antoine Bernede,antoine-bernede,A. Bernede,M,24,177,421,M,837080,EUR,927676800,F,24,24,False,20.0,12.0,2.0,,0.0,6.0,7.0,7.0,16.0,,3.0,,,,62.0,28.0,6.9,12.0,0.04564,0,,,,1.0,4.0,4.0,,,,,1.0,1.0,1.0,1.0,,,,2.0,,1.0,1.0,1.0,,3.0,1.0,,1.0,,2.0,,,,,,,,,
12501536,home,Hellas Verona,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,11,11,False,12.0,7.0,2.0,,0.0,3.0,5.0,4.0,9.0,1.0,2.0,,,,62.0,19.0,6.4,9.0,0.00156907,0,,,,,4.0,,,,,1.0,,,,,,,,3.0,,,1.0,,,2.0,1.0,,,,,1.0,,,,,,,,
