match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_challengeLost,stat_interceptionWon,player_firstName,player_lastName,stat_shotOffTarget,stat_outfielderBlock,stat_blockedScoringAttempt,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_keyPass,stat_dispossessed,stat_totalOffside,stat_wonContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals
10408334,home,Getafe,David Soria,david-soria,D. Soria,G,13,192,676,M,604258,EUR,733881600,G,13,13,False,19.0,11.0,15.0,7.0,7.0,10.0,4.0,9.0,9.0,2.0,1.0,1.0,90.0,25.0,6.1,8.0,0.0,0.0,0.00080528,0,-1.8369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408334,home,Getafe,Damián Suárez,damian-suarez,D. Suárez,D,22,172,368,M,36982,EUR,578102400,D,22,22,False,15.0,9.0,3.0,1.0,3.0,6.0,6.0,10.0,4.0,,,,45.0,29.0,6.7,9.0,0.0,0.0,0.00737547,0,,1.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10408334,home,Getafe,Djené,djene,Djené,D,2,178,2527,M,307702,EUR,694137600,D,2,2,False,50.0,42.0,6.0,1.0,31.0,36.0,11.0,14.0,5.0,,,,90.0,66.0,6.5,10.0,0.0,0.0,0.00379636,0,,,4.0,6.0,6.0,4.0,,,1.0,2.0,2.0,True,3.0,1.0,4.0,,,,,,,,,,,,,,,
10408334,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191,695,M,576276,EUR,794793600,D,6,6,False,43.0,32.0,6.0,1.0,21.0,25.0,11.0,18.0,5.0,,,,90.0,52.0,6.6,11.0,0.1096,0.0,0.00460141,1,,,1.0,2.0,2.0,5.0,1.0,1.0,,,2.0,,,,,,,1.0,2.0,,,,,,,,,,,
10408334,home,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,False,20.0,12.0,7.0,1.0,8.0,11.0,4.0,9.0,1.0,,,,45.0,30.0,6.6,8.0,0.0608,0.0,0.00663659,1,,,2.0,1.0,4.0,3.0,1.0,,,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,,
10408334,home,Getafe,Portu,portu,Portu,F,8,167,868,M,218616,EUR,706406400,D,9,9,False,33.0,26.0,6.0,,14.0,18.0,16.0,21.0,2.0,,,,90.0,66.0,6.7,13.0,0.0618,0.0,0.870006,2,,6.0,,3.0,1.0,2.0,,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,4.0,2.0,4.0,,,,,,
10408334,home,Getafe,Carles Aleñá,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,11,11,False,17.0,13.0,2.0,2.0,7.0,8.0,6.0,10.0,4.0,,,,45.0,22.0,6.4,6.0,0.0,0.0,0.0146665,0,,1.0,,4.0,1.0,,,,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
10408334,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175,1429,M,811629,EUR,781488000,M,5,5,False,68.0,55.0,14.0,7.0,27.0,30.0,29.0,48.0,13.0,,,,90.0,86.0,7.0,23.0,0.0,0.0,0.133743,0,,10.0,,1.0,2.0,2.0,2.0,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,
10408334,home,Getafe,Ángel Algobia,angel-algobia,Á. Algobia,M,27,186,39,M,966219,EUR,930096000,M,16,16,False,33.0,26.0,2.0,,13.0,14.0,13.0,19.0,2.0,,,,64.0,39.0,6.3,7.0,0.0,0.0,0.0050927,0,,,1.0,5.0,1.0,1.0,,,,,3.0,,2.0,,1.0,,,,,,,,,,,,,,,
10408334,home,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182,2532,M,604954,EUR,860198400,F,19,19,False,37.0,33.0,1.0,1.0,18.0,18.0,15.0,24.0,2.0,,,,90.0,58.0,6.5,17.0,0.0485,0.0,0.129179,1,,5.0,1.0,9.0,4.0,1.0,,,4.0,1.0,,,5.0,,,,,1.0,,,,,3.0,2.0,3.0,1.0,2.0,,,
