match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_unsuccessfulTouch,stat_hitWoodwork,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_outfielderBlock,stat_goals,stat_penaltyWon
11352363,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,39.0,26.0,22.0,10.0,16.0,17.0,10.0,22.0,6.0,1.0,1.0,1.0,90.0,45.0,6.5,13.0,0.00380475,0,-0.5535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352363,home,Everton,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,False,33.0,26.0,7.0,3.0,18.0,20.0,10.0,16.0,3.0,,,,73.0,55.0,6.3,9.0,0.104276,0,,3.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11352363,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,56.0,44.0,8.0,1.0,23.0,24.0,21.0,32.0,7.0,,,,90.0,65.0,6.5,13.0,0.0269828,1,,,,4.0,4.0,8.0,7.0,,,,1.0,3.0,,1.0,1.0,1.0,True,2.0,1.0,1.0,2.0,2.0,0.0946,,,,,,,,,,,,,,,
11352363,home,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,,979563,EUR,1025136000,D,32,32,False,54.0,43.0,5.0,1.0,32.0,37.0,11.0,17.0,8.0,,,,90.0,68.0,6.7,13.0,0.00569022,0,,,,1.0,3.0,1.0,6.0,,,,4.0,3.0,,,,,,,,,3.0,3.0,,1.0,,,,,,,,,,,,,,
11352363,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,46.0,36.0,5.0,2.0,13.0,16.0,23.0,30.0,5.0,,,,90.0,65.0,6.4,15.0,0.0185605,4,,,,2.0,1.0,5.0,3.0,,,,,,,,1.0,,,,2.0,4.0,2.0,1.0,0.1387,2.0,1.0,,,,,,,,,,,,,
11352363,home,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,M,11,11,False,23.0,19.0,,,4.0,5.0,15.0,25.0,3.0,,,,90.0,46.0,6.4,17.0,0.0767601,2,,7.0,,1.0,,4.0,3.0,3.0,1.0,,,1.0,,2.0,1.0,1.0,,,,,,,0.4243,4.0,,1.0,1.0,1.0,0.4496,,,,,,,,,
11352363,home,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,,927361,EUR,984441600,M,37,37,False,41.0,38.0,2.0,1.0,13.0,13.0,27.0,35.0,5.0,,,,90.0,59.0,7.0,10.0,0.118656,2,,7.0,2.0,2.0,,4.0,2.0,,,,1.0,1.0,,,,4.0,,1.0,1.0,1.0,2.0,1.0,0.0812,1.0,,,,1.0,,,,,,,,,,
11352363,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,62.0,53.0,3.0,1.0,26.0,29.0,27.0,35.0,9.0,,,,90.0,79.0,7.3,13.0,0.0469717,3,,2.0,,1.0,1.0,6.0,6.0,,,,,4.0,,2.0,3.0,1.0,,,2.0,1.0,3.0,1.0,0.3492,,,,1.0,1.0,0.2721,,,,,,,,,
11352363,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,M,7,7,False,24.0,18.0,5.0,4.0,7.0,8.0,12.0,18.0,4.0,,,,73.0,32.0,6.6,9.0,0.0989479,2,,2.0,1.0,1.0,,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,0.4132,1.0,,1.0,1.0,1.0,0.4219,Dwight,McNeil,,,,,,,
11352363,home,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,,96535,EUR,725846400,F,16,16,False,22.0,16.0,,,3.0,3.0,13.0,20.0,4.0,,,,89.0,33.0,6.6,11.0,0.106751,2,,1.0,,3.0,1.0,9.0,3.0,1.0,,,,,,1.0,1.0,3.0,,1.0,3.0,1.0,1.0,,0.2389,,,,,1.0,,,,1.0,,,,,,
