match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_aerialLost,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalCross,stat_accurateCross,stat_goalAssist,stat_blockedScoringAttempt,player_sofascoreId,stat_dispossessed,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_punches,stat_bigChanceCreated
10382224,home,FC Groningen,Elvis Manu,,,elvis-manu,E. Manu,F,,178,104,,143382,EUR,745200000,F,28,28,False,,20.0,14.0,,,2.0,3.0,12.0,17.0,4.0,,,90.0,38.0,6.5,14.0,2,,12.0,4.0,5.0,1.0,1.0,,1.0,2.0,2.0,1.0,,,3.0,2.0,,,1.0,,,,1.0,,3.0,,,1.0,,,
10382224,home,FC Groningen,Damil Dankerlui,,,damil-dankerlui,D. Dankerlui,D,15,175,108,M,352552,EUR,840844800,D,2,2,True,,9.0,5.0,1.0,,1.0,3.0,5.0,9.0,1.0,,,9.0,16.0,6.7,6.0,0,1.0,,2.0,1.0,,,,,,,,,,,1.0,,,,3.0,1.0,,,,,,1.0,,,,
10382224,home,FC Groningen,Aimar Sher,,,aimar-sher,A. Sher,M,6,180,896,M,981574,EUR,1040342400,M,31,31,True,,5.0,5.0,,,1.0,1.0,4.0,5.0,,,,9.0,9.0,6.7,1.0,1,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,
10382224,home,FC Groningen,Florian Krüger,,,florian-kruger,F. Krüger,F,26,186,130,M,945878,EUR,918864000,F,23,23,True,,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10382224,home,FC Groningen,Jan de Boer,,,jan-de-boer,J. d. Boer,G,12,202,63,M,978865,EUR,958780800,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382224,home,FC Groningen,Peter Leeuwenburgh,,,peter-leeuwenburgh,P. Leeuwenburgh,G,41,196,65,M,149660,EUR,764380800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382224,home,FC Groningen,Matěj Chaluš,,,matej-chalus,M. Chaluš,D,37,189,35,M,824543,EUR,886377600,D,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382224,home,FC Groningen,Joey Pelupessy,,,joey-pelupessy,J. Pelupessy,M,6,182,5611,M,235404,EUR,737424000,M,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382224,home,FC Groningen,Paulos Abraham,,,paulos-abraham,P. Abraham,F,7,176,378,M,1021266,EUR,1026777600,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382224,home,FC Groningen,Thom van Bergen,Thom van Bergen,,thom-van-bergen,T. v. Bergen,F,26,180,457,M,1413536,EUR,1073347200,F,55,55,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382224,away,FC Emmen,Mickey van der Hart,,,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,32,32,False,,27.0,9.0,24.0,6.0,3.0,3.0,6.0,24.0,10.0,,2.0,90.0,36.0,6.5,18.0,0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,
10382224,away,FC Emmen,Mike te Wierik,,,mike-te-wierik,M. t. Wierik,D,23,191,47,M,127554,EUR,707961600,D,17,17,False,,24.0,14.0,8.0,2.0,8.0,12.0,6.0,12.0,3.0,,,73.0,36.0,6.4,11.0,0,2.0,5.0,7.0,,,,1.0,,2.0,4.0,,,2.0,1.0,,3.0,2.0,,,,,,,,,,,,,
10382224,away,FC Emmen,Miguel Araujo,,,miguel-araujo,M. Araujo,D,20,178,883,M,370226,EUR,782956800,D,5,5,False,,20.0,12.0,5.0,1.0,11.0,13.0,1.0,7.0,3.0,,,90.0,41.0,8.2,8.0,1,2.0,2.0,5.0,,,10.0,4.0,,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,1.0,1.0,,,,
10382224,away,FC Emmen,Jeroen Veldmate,,,jeroen-veldmate,J. Veldmate,D,,187,9,,28111,EUR,594950400,D,4,4,False,True,27.0,19.0,6.0,2.0,13.0,13.0,6.0,14.0,3.0,,,90.0,44.0,7.0,8.0,0,1.0,,2.0,,,12.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
10382224,away,FC Emmen,Julius Dirksen,,,julius-dirksen,J. Dirksen,D,26,185,74,M,1001943,EUR,1044144000,D,24,24,False,,19.0,11.0,2.0,,8.0,13.0,3.0,6.0,3.0,,,45.0,35.0,6.0,15.0,0,1.0,4.0,2.0,,,2.0,,,,,4.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,
10382224,away,FC Emmen,Lucas Bernadou,,,bernadou-lucas,L. Bernadou,M,6,178,53,M,997187,EUR,969753600,M,8,8,False,,26.0,18.0,4.0,1.0,8.0,9.0,10.0,17.0,5.0,,,90.0,42.0,6.5,10.0,2,1.0,10.0,6.0,2.0,1.0,2.0,,1.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,
10382224,away,FC Emmen,Keziah Veendorp,,,keziah-veendorp,K. Veendorp,D,,183,41,M,361778,EUR,856137600,M,2,2,False,,31.0,24.0,1.0,1.0,9.0,12.0,15.0,19.0,6.0,,,90.0,50.0,6.8,11.0,0,3.0,4.0,7.0,1.0,,2.0,,1.0,,,1.0,,2.0,2.0,1.0,3.0,1.0,,,,,,,1.0,,,,,,
10382224,away,FC Emmen,Mohamed Bouchouari,,,mohamed-bouchouari,M. Bouchouari,D,34,170,778,M,965329,EUR,974246400,M,34,34,False,,24.0,16.0,3.0,1.0,5.0,8.0,11.0,18.0,8.0,,,90.0,44.0,6.9,14.0,1,,5.0,5.0,3.0,,2.0,1.0,1.0,1.0,,2.0,1.0,,2.0,3.0,1.0,,,2.0,,,,,1.0,,,,,,
10382224,away,FC Emmen,Ahmed El Messaoudi,,,ahmed-el-messaoudi,A. E. Messaoudi,M,10,182,170,M,369798,EUR,807408000,M,23,23,False,,15.0,11.0,,,5.0,7.0,6.0,9.0,3.0,,,55.0,25.0,6.2,8.0,0,,8.0,3.0,1.0,,,1.0,,2.0,1.0,1.0,,,3.0,,1.0,,,1.0,,,,,2.0,,,,,,
10382224,away,FC Emmen,Mark Diemers,,,mark-diemers,M. Diemers,M,10,175,198,M,252123,EUR,750297600,M,10,10,False,,28.0,16.0,2.0,,4.0,10.0,13.0,24.0,6.0,,,81.0,65.0,7.0,29.0,3,1.0,8.0,10.0,1.0,1.0,,,8.0,5.0,1.0,3.0,,2.0,,1.0,3.0,3.0,1.0,6.0,1.0,1.0,2.0,,4.0,,,,,,1.0
10382224,away,FC Emmen,Richairo Živković,,,richairo-zivkovic,R. Živković,F,30,186,197,M,295137,EUR,841881600,F,9,9,False,,12.0,8.0,,,5.0,6.0,3.0,6.0,5.0,,,78.0,23.0,6.5,6.0,0,1.0,14.0,5.0,1.0,,1.0,,1.0,1.0,5.0,1.0,,,7.0,,3.0,,,,,,,,,,,,,,
10382224,away,FC Emmen,Danny Hoesen,,,danny-hoesen,D. Hoesen,F,23,186,15,,113712,EUR,663897600,F,21,21,True,,8.0,5.0,2.0,,,2.0,5.0,6.0,2.0,,,45.0,11.0,6.4,5.0,0,,4.0,,,,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,1.0,,,,,,
10382224,away,FC Emmen,Jari Vlak,,,jari-vlak,J. Vlak,M,8,191,123,M,932652,EUR,903139200,M,20,20,True,,13.0,9.0,1.0,,1.0,2.0,8.0,12.0,5.0,,,35.0,23.0,6.9,7.0,0,2.0,2.0,5.0,2.0,,1.0,1.0,,,1.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,,
10382224,away,FC Emmen,Jeremy Antonisse,Jeremy,Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,141,M,1092638,EUR,1017360000,M,57,57,True,,1.0,,,,,1.0,,,1.0,,,12.0,7.0,6.3,2.0,0,,4.0,1.0,1.0,,1.0,,,,,1.0,,,2.0,1.0,,,,,,,,,1.0,,,,,,
10382224,away,FC Emmen,Ole Romeny,,,ole-romeny,O. Romeny,F,11,185,13950,M,921948,EUR,961459200,F,77,77,True,,3.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,9.0,7.0,6.6,3.0,0,,2.0,2.0,1.0,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,oleromeny,,,,,,,
10382224,away,FC Emmen,Eric Oelschlägel,,,eric-oelschlagel,E. Oelschlägel,G,,193,62,M,253515,EUR,811555200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382224,away,FC Emmen,Kyan van Dorp,Kyan,van Dorp,kyan-van-dorp,K. v. Dorp,G,23,187,14,M,905384,EUR,958521600,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382224,away,FC Emmen,Michaël Heylen,,,michael-heylen,M. Heylen,D,,187,30,M,311954,EUR,757555200,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382224,away,FC Emmen,Arnaud Luzayadio,Arnaud,Luzayadio,luzayadio-arnaud,A. Luzayadio,D,18,176,19,,872888,EUR,932342400,D,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382224,away,FC Emmen,Dennis Vos,Dennis,Vos,dennis-vos,D. Vos,D,28,179,46,M,966537,EUR,1006905600,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382224,away,FC Emmen,Jasin Assehnoun,,,jasin-assehnoun,J. Assehnoun,M,78,175,80,M,943188,EUR,914630400,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382224,away,FC Emmen,Azzeddine Toufiqui,Azzeddine,Toufiqui,toufiqui-azzeddine,A. Toufiqui,M,,175,52,,914710,EUR,924998400,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382224,away,FC Emmen,Ben Scholte,Ben Scholte,,ben-scholte,B. Scholte,F,,185,21,M,1048127,EUR,997401600,M,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
