match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_totalOffside,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_lastManTackle
12421191,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,19.0,16.0,10.0,7.0,0.0,15.0,18.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,90.0,26.0,6.4,3.0,0.00085224,0,-1.5161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421191,home,Club Brugge KV,Hugo Siquet,hugo-siquet,H. Siquet,D,41,180,607,M,983041,EUR,1026172800,D,41,41,False,36.0,32.0,3.0,3.0,0.0,14.0,15.0,20.0,29.0,,6.0,,,,67.0,57.0,7.2,12.0,0.177423,1,,,,8.0,2.0,1.0,1.0,7.0,7.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.1842,2.0,,,,,,,,,,,,,,,,,
12421191,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,885,M,1104897,EUR,1106265600,D,58,58,False,79.0,74.0,6.0,6.0,0.0,49.0,51.0,25.0,28.0,13.0,5.0,,,,90.0,97.0,7.1,6.0,0.0119397,0,,Jorne,Spileers,,,,2.0,,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12421191,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,82.0,76.0,11.0,7.0,0.0,53.0,55.0,23.0,27.0,1.0,3.0,,,,90.0,89.0,6.5,7.0,0.0140577,0,,,,,,1.0,5.0,1.0,5.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
12421191,home,Club Brugge KV,Bjorn Meijer,bjorn-meijer,B. Meijer,D,14,190,695,M,1047509,EUR,1047945600,D,14,14,False,45.0,42.0,2.0,1.0,0.0,20.0,21.0,22.0,25.0,2.0,4.0,,,,67.0,62.0,7.1,7.0,0.0372444,0,,Bjorn Meijer,,1.0,,1.0,,1.0,2.0,,,,,,,1.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,
12421191,home,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,54.0,51.0,4.0,3.0,0.0,24.0,24.0,27.0,30.0,,1.0,,,,45.0,59.0,6.9,4.0,0.0323295,1,,,,,,,,1.0,3.0,,,1.0,,,,1.0,1.0,2.0,,0.0187,,,,,,1.0,,,,,,,,,,,,
12421191,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,89.0,78.0,8.0,6.0,2.0,24.0,29.0,54.0,60.0,1.0,5.0,,,,90.0,105.0,9.5,13.0,0.289852,2,,,,,,1.0,2.0,2.0,4.0,,,2.0,1.0,,2.0,,,1.0,,0.9961,5.0,,,1.0,,,True,1.0,2.0,1.0,1.2223,,,,,,,
12421191,home,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,False,27.0,22.0,3.0,3.0,0.0,12.0,12.0,10.0,16.0,,6.0,,,,74.0,38.0,7.0,11.0,0.0226648,2,,,,1.0,,,,9.0,1.0,2.0,2.0,3.0,1.0,,,,,,3.0,0.5404,,,,,,1.0,,,1.0,1.0,0.3856,,,,,,,
12421191,home,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,27,27,False,35.0,28.0,2.0,,0.0,6.0,6.0,23.0,32.0,3.0,2.0,,,,81.0,49.0,7.0,13.0,0.342214,1,,,,3.0,1.0,,,3.0,,1.0,,1.0,,,,,,,1.0,0.0268,3.0,1.0,,3.0,,1.0,,1.0,,,,,,,,,,
12421191,home,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,M,21,21,False,30.0,26.0,2.0,1.0,0.0,10.0,10.0,18.0,23.0,1.0,9.0,,,,90.0,51.0,7.2,11.0,0.299455,2,,,,3.0,2.0,,,4.0,3.0,1.0,2.0,1.0,1.0,,,,,2.0,1.0,0.1542,1.0,,,3.0,,,,1.0,2.0,,0.4296,,,,,,,
12421191,home,Club Brugge KV,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,19,19,False,18.0,13.0,1.0,,0.0,4.0,5.0,9.0,13.0,2.0,5.0,,,,90.0,43.0,8.4,11.0,0.0802178,5,,,,,,,2.0,6.0,8.0,1.0,,4.0,,1.0,,2.0,1.0,4.0,1.0,0.7715,2.0,,,1.0,,,,,4.0,2.0,1.8021,1.0,,,,,,
12421191,home,Club Brugge KV,Ardon Jashari,ardon-jashari,A. Jashari,M,30,180,4830,M,1034082,EUR,1027987200,M,30,30,True,31.0,28.0,2.0,2.0,0.0,18.0,20.0,10.0,11.0,,6.0,,,,45.0,39.0,6.7,4.0,0.0358901,1,,,,,,,,1.0,2.0,,1.0,,,,,,,2.0,,0.0154,,,,,,1.0,,,,,,,,,,,,
12421191,home,Club Brugge KV,Joaquin Seys,joaquin-seys,J. Seys,D,65,178,1482,M,1395881,EUR,1111968000,D,65,65,True,10.0,10.0,,,0.0,4.0,4.0,6.0,8.0,,2.0,,,,23.0,17.0,6.5,4.0,0.0175488,0,,,,2.0,,,,1.0,2.0,,,2.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12421191,home,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,True,15.0,14.0,2.0,2.0,0.0,6.0,6.0,8.0,10.0,1.0,1.0,,,,23.0,20.0,6.3,4.0,0.016594,0,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
12421191,home,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,True,12.0,10.0,,,0.0,3.0,4.0,7.0,8.0,,1.0,,,,16.0,20.0,6.3,4.0,0.0107132,2,,,,,,,,3.0,3.0,,1.0,2.0,2.0,,,1.0,1.0,,2.0,0.2844,,,,1.0,,,,,2.0,,0.2367,2.0,1.0,,,,,
12421191,home,Club Brugge KV,Joel Ordóñez,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,1.0,,,,9.0,7.0,6.5,1.0,0.0021037,0,,,,,,,,,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12421191,home,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421191,home,Club Brugge KV,Kyriani Sabbe,kyriani-sabbe,K. Sabbe,D,64,176,1049,M,1101258,EUR,1106697600,D,64,64,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421191,home,Club Brugge KV,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12536,M,1142675,EUR,1115596800,F,68,68,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421191,home,Club Brugge KV,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9518,M,1031259,EUR,1012348800,F,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute_christostzolis,,,,
12421191,away,K. Beerschot V.A.,Nick Shinton,nick-shinton,N. Shinton,G,33,196,117,M,909962,EUR,989452800,G,33,33,False,33.0,19.0,17.0,3.0,0.0,16.0,19.0,3.0,14.0,1.0,9.0,7.0,,,90.0,48.0,7.4,14.0,0.00133735,0,0.0764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,1.0,
12421191,away,K. Beerschot V.A.,Brian Plat,brian-plat,B. Plat,D,4,191,60,M,980673,EUR,954892800,D,4,4,False,22.0,18.0,5.0,3.0,0.0,9.0,12.0,9.0,11.0,5.0,2.0,,,,90.0,36.0,6.1,6.0,0.00598487,0,,,,1.0,,,1.0,3.0,3.0,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,
12421191,away,K. Beerschot V.A.,Apostolos Konstantopoulos,konstantopoulos-apostolos,A. Konstantopoulos,D,44,188,197,M,1033264,EUR,1028246400,D,66,66,False,62.0,51.0,9.0,3.0,0.0,38.0,40.0,13.0,22.0,7.0,5.0,,,,90.0,81.0,6.8,12.0,0.0133603,0,,,,,,2.0,,3.0,8.0,,,3.0,3.0,,1.0,4.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
